word,part_of_speech,meaning,example,example_meaning,definition
misdemeanor,noun,,Got him out on a misdemeanor .,Lôi anh ta ra khỏi một vụ khinh tội .,(law) A crime usually punishable upon conviction by a small fine or by a short term of imprisonment. Crimes which are punishable by large fines or by longer imprisonment are usually called felonies.
heft,verb,sức nặng,Has some heft .,Có vẻ nặng đấy nhỉ .,(uncountable) Weight
psychic,adjective,tâm thần,"No, it's a metaphorical construct representing a psychic attack within a shared dreamscape.",đó là hình ảnh ẩn dụ được tạo dựng đại diện cho cuộc tấn công tâm thần trong giấc mơ được chia sẻ này.,"A person who possesses, or appears to possess, extra-sensory abilities such as precognition, clairvoyance and telepathy, or who appears to be susceptible to paranormal or supernatural influence."
trove,noun,,Flint's trove ?,Của cải của thuyền trưởng Flint à?,A treasure trove; a collection of treasure.
prosper,verb,thịnh vượng,"And in order to build prosperity , we need security in place.","Và để xây dựng sự thịnh vượng , ta cần có an ninh.",To favor; to render successful.
dilemma,noun,song đề,I'm going to talk briefly about two of them: the prisoner's dilemma and the tragedy of the commons.,Tôi sẽ nói qua về 2 trong số đó: song đề tù nhân và bi kịch của mảnh đất công.,A circumstance in which a choice must be made between two or more alternatives that seem equally undesirable.
perilous,adjective,nguy hiểm,This is very perilous stuff you're messing with.,Cậu đang đùa với việc vô cùng nguy hiểm đấy.,"Dangerous, full of peril."
chronicle,verb,ghi chép,"But I found the clues that will safely take us through, in the Chronicles of St. Anselm.",Nhưng ta đã tìm ra đầu mối giúp chúng ta an toàn Trong ghi chép về thánh Anselm,"A written account of events and when they happened, ordered by time."
unanimous,adjective,nhất trí,I think our unanimous vote is all the commentary you need.,Tôi nghĩ việc nhất trí của chúng tôi là tất cả những bình luận các anh cần.,"Based on unanimity, complete assent or agreement."
portray,verb,miêu tả sinh động,"In the Alexiad, Anna Komnene portrays gender and gender stereotypes in a unique way.","Trong Alexiad, Anna Komnene miêu tả sinh động các định kiến về giới tính theo một cách duy nhất.",To paint or draw the likeness of.
lewd,adjective,dâm dục,Replace lewd thoughts with hopeful images and joyful memories.,Thay thế những ý nghĩ dâm dục bằng hình ảnh đầy hy vọng và những kỷ niệm vui vẻ.,"Lascivious, sexually promiscuous, rude."
gavel,verb,,"""Hillary takes Senate gavel –for an hour"".",Danh sách Chủ tịch Thượng viện tạm quyền Hoa Kỳ ^ a ă “Hillary takes Senate gavel– for an hour”. cnn.com.,(historical) Rent.
joist,verb,rầm,"Day after day, your memory sagged a little more, collapsing like the floor joists in the abandoned house.","Ngày qua ngày, trí nhớ của bà dần giảm sút như những mối ghép sàn ở căn nhà hoang nọ.","A piece of timber laid horizontally, or nearly so, to which the planks of the floor, or the laths or furring strips of a ceiling, are nailed; -- called, according to its position or use, binding joist, bridging joist, ceiling joist, trimming joist, etc."
