word,part_of_speech,meaning,example,example_meaning,definition
statistic,adjective,Thông số,"And if I go back in time, I've added some historical statistics —","Nếu tôi có thể quay ngược thời gian, tôi sẽ bổ sung vài thông số lịch sử —",Alternative spelling of statistical.
home run,noun,,Home run !,Ngon lành!,"(baseball) A four-base hit, a homer"
personify,verb,nhân cách hóa,"There wisdom is personified , as though able to speak and act.","Ở đó, sự khôn ngoan được nhân cách hóa , như thể nói và hành động được.",(intransitive) To be an example of; to have all the attributes of.
charismatic,adjective,lôi cuốn,"We'd know a whole lot about charismatic megafauna,","Chúng ta biết rất nhiều loài động vật to lớn có sức lôi cuốn ,","of, related to, or being a member of a form of Christianity that emphasises the role of the Holy Spirit"
cherish,Verb,giữ trong lòng,"I mean, we shared a very special afternoon together, and that's something I will always cherish .",Ý tôi là chúng ta đã chia sẽ một chiều đặc biệt với nhau và đó là điều mà tôi sẽ luôn giữ trong lòng .,To treat with tenderness and affection; to nurture with care; to protect and aid.
unrivaled,adjective,vô song,"His appearance is like Lebʹa·non, as unrivaled as the cedars.","Tướng mạo chàng như Li-băng, đẹp vô song như cây tuyết tùng.","Beyond compare, far surpassing any other, unparalleled, without rival."
impersonate,verb,đóng vai,"Here, we must be impersonal .","Ở đây, chúng ta không được xen tình cảm cá nhân vào.","(transitive) To manifest in corporeal form, or in one's own person or body."
admire,verb,khâm phục,You see things to admire where there's nothing.,Cậu thấy khâm phục những việc đâu đâu.,"(obsolete, transitive) To be amazed at."
cardinal,adjective,chủ yếu,"Numbers are mainly formed by adding cardinal numbers to the number 5 and by multiplying the numbers 10, 20 and 100.","Số đếm chủ yếu được tạo ra bằng cách thêm số vào 5 và nhân những số 10, 20 và 100.","Of fundamental importance; crucial, pivotal."
preach,verb,thuyết giáo,"What's the matter, Preacher, don't you like being preached at?","Sao vậy, Linh mục, anh không thích nghe thuyết giáo hả?",Give a sermon.
actor,noun,diễn viên,Tom lacks the talent to be an actor .,Tom thiếu tài năng để trở thành một diễn viên .,a person who performs in a theatrical play or film
role,noun,vai trò,And so each citizen plays an indispensable role .,Và như vậy mọi công dân đều có vai trò không thể thiếu được.,A character or part played by a performer or actor.
caliber,noun,cỡ,"Inspired by but not licensed by America's Next Top Model, the objective of this program was to raise the caliber of young models in the country and enhancing the international perception of Ghanaian models.","Lấy cảm hứng từ America's Next Top Model, mục tiêu của chương trình này là nâng cao tầm cỡ của các thí sinh trẻ trong nước và nâng cao nhận thức quốc tế về người mẫu.",US spelling of calibre.
versatile,adjective,đa năng,Mbabazi is a versatile player with the ability to play on either wing or as a forward.,Mbabazi là 1 cầu thủ đa năng với khả năng để chơi ở hai cánh hoặc là tiền đạo.,(biology) Capable of moving freely in all directions.
fuddy-duddy,noun,người vô tích sự,"Yeats, you old fuddy - duddy .","Là Yeats, ông già hủ lậu ạ .","(US, informal) An old-fashioned, persnickety or ineffective person."
aspire,verb,khao khát,No. Designers aspire to be really great designers.,Không. Những nhà thiết kế khao khát trở thành những nhà thiết kế vĩ đại.,To hope or dream; especially to hope or work towards a profession or occupation (followed by to as a preposition or infinitive particle).
neophyte,noun,người mới nhập đạo,Here come the Neophytes .,Đây là Neophytes .,A beginner.
sitcom,noun,phim hài,They can watch sitcoms with her.,Họ có thể xem phim hài với con bé.,A situation comedy: an episodic comedy television program with a plot or storyline based around a particular humorous situation.
comedian,noun,diễn viên kịch vui,She's a comedian .,Cô nhóc là diễn viên hài đấy.,"An entertainer who performs in a humorous manner, especially by telling jokes."
character,noun,nhân vật,"The following is a list of characters from the anime and manga series, Gakuen Alice.",Dưới đây là danh sách các nhân vật trong manga và anime Gakuen Alice.,A being involved in the action of a story.
induct,verb,induce,"Induction motor, sir.","Động cơ cảm ứng , thưa thầy.","to introduce into (particularly if certain knowledge or experience is required, such as ritual adulthood or cults)."
humor,verb,hài hước,He seems to be bankrupt of humor .,Hình như anh ấy chẳng có tí khiếu hài hước nào.,"(uncountable) The quality of being amusing, comical, funny. [from the early 18th c.]"
basso profundo,noun,,,,Alternative spelling of basso profondo.
override,verb,cho ngựa giày xéo,Override .,Thông qua !,To ride across or beyond something.
redeem,verb,chuộc,But into that agonizing breach came three redeeming forces.,Nhưng có ba sức mạnh cứu chuộc đã xảy đến trong thời gian đau khổ đó.,(transitive) To recover ownership of something by paying a sum.
determine,verb,quyết định,And the choices we make about this will determine our future.,Và quyết định của chúng ta sẽ quyết định tương lai của chính chúng ta.,To set the limits of.
nausea,noun,buồn nôn,Taking ginger or doxylamine is most likely to effectively curb nausea and vomiting .,Củ gừng hoặc thuốc doxylamine có thể trị được buồn nôn và ói hiệu quả nhất .,"A feeling of physical unwellness, usually with the desire to vomit."
hull,noun,vỏ,"The modifications to her hull increased her armor weight from 6,502 to 10,313 long tons, directly violating the terms of the Washington Naval Treaty.","Việc cải tiến thân tàu đã làm tăng trọng lượng của vỏ giáp bảo vệ từ 6.502 lên 10.313 tấn, trực tiếp vi phạm các điều khoản của Hiệp ước Washington.",The outer covering of a fruit or seed
