word,part_of_speech,meaning,example,example_meaning,definition
dandle,verb,nựng,"While this could simply mean that Joseph acknowledged the children as his descendants, it could also indicate that he affectionately played with the children, dandling them upon his knees.","Dù câu này có thể chỉ có nghĩa là Giô-sép nhìn nhận các đứa con đó thuộc dòng dõi ông, nhưng câu này cũng có thể cho thấy là ông âu yếm vui chơi với các cháu bé, đong đưa chúng trên đầu gối mình.","To move up and down on one’s knee or in one’s arms, in affectionate play, as an infant."
exultant,noun,hân hoan,"Joy is a state of true happiness, even exultation .","Đó là một trạng thái sung sướng, hân hoan thật sự.","very happy, especially at someone else's defeat or failure."
fissure,noun,chỗ nứt,"The undersea vents that produced Surtsey are part of the Vestmannaeyjar submarine volcanic system, part of the fissure of the sea floor called the Mid-Atlantic Ridge.","Các lỗ thông thoát dưới đáy tạo nên Surtsey là một phần của hệ thống núi lửa ngầm Vestmannaeyjar (đảo Westmann), một phần của chỗ nứt của đáy biển được gọi là sống núi giữa Đại Tây Dương.",To split forming fissures.
nominally,adverb,trên danh nghĩa,5 Many nominal Christians believe in heaven and hell.,5 Nhiều người theo đạo đấng Christ trên danh nghĩa tin có thiên đàng và hỏa ngục.,In a nominal manner.
simper,verb,cười ngờ nghệch,"He simpers and smirks, and makes love to us all.","Hắn màu mè , lại tự mãn, gây cảm tình với tất cả chúng ta","(intransitive) To smile in a foolish, frivolous, self-conscious, coy, or smug manner."
polity,noun,chính thể,This new polity was to become known as the Empire of Nicaea.,Chính thể mới này sau đó được biết đến với cái tên Đế quốc Nicaea.,"An organizational structure of the government of a state, church, etc."
conciliatory,adjective,hoà giải,"At the thirteenth Party Congress in May, Trotsky delivered a conciliatory speech: None of us desires or is able to dispute the will of the Party.","Tại Đại hội lần thứ 13 của Đảng vào tháng 5, Trotsky đã có một bài phát biểu mang tính hoà giải : Không ai trong chúng ta muốn hay có thể tranh cãi với ý chí của Đảng.","willing to conciliate, or to make concessions"
repudiation,noun,bác bỏ,We repudiate the President.,Chúng ta bác bỏ tổng thống.,The act of refusing to accept; the act of repudiating.
contempt,noun,sự khinh miệt,And we say that word with such contempt .,Chúng ta nói ra những từ ngữ đó với sự khinh miệt .,"(uncountable) The feeling or attitude of regarding someone or something as inferior, base, or worthless; scorn."
raillery,noun,lời chế giễu,,,"good-natured ridicule, jest or banter"
obscurity,noun,sự tối tăm,"I clothe the heavens with obscurity , and I make sackcloth itself their covering.” —Isaiah 50:2b, 3.","Ta lấy sự tối - tăm mặc cho các từng trời, và khoác cho một cái bao gai”.—Ê-sai 50:2b, 3.",The state of being unknown; a thing that is unknown
amenity,noun,tiện nghi,"Although there are few amenities , I have learned to manage.","Mặc dù có ít tiện nghi , tôi đã tìm được cách xoay xở.",Pleasantness.
didactic,adjective,mô phạm,Art should be didactic .,Nghệ thuật nên mang tính mô phạm .,"Instructive or intended to teach or demonstrate, especially with regard to morality. (I.e., didactic poetry)"
torrent,adjective,dòng nước chảy xiết,"It came in such torrents , it seems, that the ground was quickly swamped.",Dường như những dòng nước chảy xiết dâng lên nhanh gây ngập lụt.,"A large amount of something, especially water or rain; a heavy stream or flow."
plinth,noun,chân tường,"In the scene, Bond drives a digger towards the building, slamming into the concrete plinth on which Mollaka is running.","Trong cảnh phim đó, Bond lái một chiếc máy đào đi về phía tòa nhà rồi tông vào chân tường bê tông trong lúc Mollaka đang chạy.","A block or slab upon which a column, pedestal, or statue is based."
mousy,adjective,lén lút,"Tell'em about Mousie's quinceañera, man.",Kể cho họ về sinh nhật 15 tuổi của Mousie đi.,Resembling a mouse
shoddy,adjective,xấu,"Shoddy craftsmanship, too.",Tay nghề cũng kém luôn.,Being of poor quality or construction
impetuous,adjective,bốc,Impetuous .,Quá bốc đồng.,"Making arbitrary decisions, especially in an impulsive and forceful manner."
petulance,noun,tính hay dằn dỗi,I was petulant .,Tôi đã từng nóng nảy .,The property of being petulant.
distinct,adjective,riêng biệt,The province has a distinct continental climate under the influence of the Asian continent.,Tỉnh có một kiểu khí hậu lục địa riêng biệt dưới ảnh hưởng của lục địa châu Á.,Very clear.
saucy,adjective,hỗn,You'll push that saucy line too far.,Cô đã hỗn láo quá đáng rồi đó.,"Impertinent or disrespectful, often in a way that is regarded as entertaining or amusing; smart."
genteel,adjective,lịch sự,"Suave, genteel .","Dịu ngọt, lịch sự .",Polite and well-mannered.
ignorant,adjective,không biết,"Blatant display of hostility, inconsequential display of affection or feigned ignorance .",Biểu hiện về mặt thì địch không biểu hiện tình cảm hoặc giả vờ không biết .,Unknowledgeable or uneducated; characterized by ignorance.
peremptory,adjective,cưỡng bách,The number of peremptory norms is considered limited but not exclusively catalogued.,Số lượng các tiêu chuẩn bắt buộc được coi là có giới hạn nhưng không được liệt kê riêng.,(law) Precluding debate or expostulation; not admitting of question or appeal; positive; absolute; decisive; conclusive; final. [from 15th c.]
knickknack,noun,đồ trang trí,You're holding our knickknacks hostage?,Ông lấy đồ đạc của chúng tôi làm tin sao?,Alternative spelling of knick-knack.
chintz,noun,vải hoa sặc sỡ,Do you know if this is chintz ?,Liệu cái này có sặc sỡ quá không?,"A painted or stained calico fabric, originally produced in India, and known for its brightly colored designs"
divan,noun,đi văng,"Doris, Abigail, go get some sheets and make up the divan in the music room.","Doris, Abigail, lấy vài cái mền... và chuẩn bị cái đi - văng trong phòng nhạc.",A couch- or sofa-like piece of furniture made of a mattress lying against the wall and either on the floor or an elevated structure.
straiten,verb,không đủ,Faith in the payment of tithes and offerings increases despite the straitened economic circumstances in which we find ourselves.,Đức tin trong việc đóng tiền thập phân và các của lễ gia tăng mặc dù tình trạng kinh tế eo hẹp mà chúng ta đang gặp.,Common misspelling of straighten.
ottoman,noun,ghế dài có đệm,"So, it's not that Grizmo hates your couch, chair, ottoman , pillows, curtains, and everything else you put in her environment.","Thế nên, không phải Grizmo ghét ghế bành, ghế đẩu, ghế dài có đệm , gối, màn, và những thứ khác bạn đặt xung quanh nó.","An upholstered sofa, without arms or a back, sometimes with a compartment for storing linen, etc."
endurance,noun,khả năng chịu đựng,"Its traction abilities are quite good, with a strong capacity for endurance .","Khả năng lực kéo của nó khá tốt, với khả năng chịu đựng mạnh mẽ.",The measure of a person's stamina or persistence.
soiree,noun,buổi tối,Have your little... soiree .,Để dự cái... dạ hội nhỏ bé của các người.,a formal evening party
weary,adjective,mệt,"I testify that when Heavenly Father commanded us to “retire to thy bed early, that ye may not be weary ; arise early, that your bodies and minds may be invigorated” (D&C 88:124), He did so with an eye to blessing us.","Tôi làm chứng rằng khi Cha Thiên Thượng truyền lệnh cho chúng ta phải “lên giường sớm, để các ngươi không thể bị mệt mỏi; hãy thức dậy sớm, để thể xác các ngươi và tinh thần các ngươi có thể được tráng kiện” (GLGƯ 88:124), Ngài đã làm như vậy với ý định ban phước cho chúng ta.",A feeling of being mentally fatigued.
attire,noun,quần áo,It is not a place for casual attire .,Đền thờ không phải là nơi mặc quần áo thường.,One's dress; what one wears; one's clothes.
tomfoolery,noun,hành động dại dột,That's just some fright night tomfoolery .,Mấy thằng nhóc sợ đêm nay thôi mà .,(Cockney rhyming slang) jewellery.
flinch,verb,nao núng,"And if I see you flinch , you're out.","Và nếu tôi thấy cậu nao núng , thì cậu sẽ bị loại.",A reflexive jerking away.
gorge,Verb,ngốn,"“Do not be among those who drink too much wine, among those who gorge themselves on meat, for a drunkard and a glutton will come to poverty.” —Proverbs 23:20, 21.","Kinh Thánh nói: “Đừng thuộc hạng người uống rượu quá độ, cũng như hạng người ăn thịt ngốn ngấu; bởi kẻ say sưa và kẻ tham ăn ắt sẽ đói nghèo”.—Châm ngôn 23:20, 21.",A deep narrow passage with steep rocky sides; a ravine.
immense,adjective,mênh mông,Perhaps they felt dwarfed by its immensity .,Có lẽ họ cảm thấy thật nhỏ bé so với sự mênh mông của nó.,"Huge, gigantic, very large."
superlative,adjective,cao nhất,This is our superlative goal!,Đây là mục tiêu cao nhất của chúng ta!,The highest extent or degree of something.
submission,noun,sự đệ trình,"That year Chapar and other princes of the Khanate of Ögedei came to Khayishan with their submission , permanently ending the threat against the Chagatai Khanate and the Yuan dynasty by Khaidu's sons.","Năm đó Chapar và các hoàng tử khác của Khanate of Ögedei đến gặp Vũ Tông với sự đệ trình của họ, chấm dứt vĩnh viễn mối đe dọa chống lại Hãn quốc Sát Hợp Đài và nhà Nguyên bởi con trai của Khaidu.",The act of submitting.
recollect,verb,nhớ,"At least with the Blue Man, at least with the Captain, he had some recollection of their place in his life.","Ít nhất với người đàn ông da xanh, ít nhất với viên đại úy, ông đã nhớ lại được nơi của họ trong cuộc đời ông.","To recall; to collect one's thoughts again, especially about past events."
subjective,adjective,chủ quan,But it is also true that boredom is a subjective state.,Nhưng cũng đúng rằng sự buồn chán là tình trạng chủ quan .,Pertaining to subjects as opposed to objects (A subject is one who perceives or is aware; an object is the thing perceived or the thing that the subject is aware of.)
enlightened,adjective,được khai sáng,"With the correct formula, any human being can become enlightened .","Với một công thức đúng, bất cứ con người nào cũng có thể được khai sáng .",Simple past tense and past participle of enlighten.
accost,verb,bắt chuyện,"Eve was accosted by a serpent, used as a mouthpiece by an invisible spirit.",Một thần linh vô hình đã dùng một con rắn để bắt chuyện với bà Ê-va.,"(transitive) To approach and speak to boldly or aggressively, as with a demand or request."
vehement,adjective,kịch liệt,He vehemently denied the charge.,Ông phản đối kịch liệt lời buộc tội.,Showing strong feelings; passionate; forceful or intense.
proffer,Verb,dâng,"Naaman proffered valuable gifts, which Elisha declined.","Na-a-man dâng quà tặng giá trị, nhưng Ê-li-sê không nhận.",Essay; attempt.
lark,verb,chim chiền chiện,We have heard a lark singing through the casement window.,Ta nghe tiếng chim chiền chiện hót qua khung cửa sổ.,"Any of various small, singing passerine birds of the family Alaudidae."
solicitor,noun,cố vấn pháp luật,You brought me on as solicitor general because of my integrity.,Cô đưa tôi vào hội đồng cố vấn pháp luật vì sự liêm chính của tôi.,"In many common law jurisdictions, a type of lawyer whose traditional role is to offer legal services to clients apart from acting as their advocate in court. A solicitor instructs a barrister to act as an advocate for their client in court, although rights of audience for solicitors vary according to jurisdiction."
in earnest,adjective,nghiêm túc,"When I was still in middle school, he began training me in earnest .","Khi tôi còn học cấp II, cha huấn luyện tôi cách nghiêm túc .",Sincere; determined; truthful.
bequest,verb,sự để lại,There are no further bequests .,Hết rồi .,The transfer of property upon the owner's death according to the will of the deceased.
self-possessed,adjective,bình tĩnh,Jehovah possesses self -control in perfect measure.,Đức Giê - hô-va có sự tự chủ hoàn hảo.,"in full control of one's faculties, and having a firm belief in one's abilities; confident, assured and poised"
scullery,noun,buồng rửa bát đĩa,"The King is trying to find his son a wife, not a scullery maid!",Nhà vua đang có gắng tìm vợ cho con trai... không phải là hầu gái!,"(formerly) A small room, next to a kitchen, where washing up and other domestic chores are done."
tussle,verb,cuộc ẩu đả,"Jessup and me may have had our tussles , but he was my cousin.","Jessup và tao có thể đã có vài cuộc ẩu đả , nhưng hắn là anh họ tao.",A physical fight or struggle.
protege,noun,bảo vệ,Jie is our best protege .,A Kiệt là đồ đệ tốt nhất của chúng tôi .,A person guided and protected by a more prominent person.
medium,adjective,trung,"The Swedish Ardennes is a medium -size, heavyweight draft horse.","Ngựa Ardennes Thụy Điển là một giống ngựa kéo cỡ trung bình, có trọng lượng nặng.",(pluralmediums) A person whom garments or apparel of intermediate size fit.
aura,noun,hào quang,You have one of the largest auras I've ever seen.,Anh có một vầng hào quang lớn nhất mà tôi từng thấy.,Distinctive atmosphere or quality associated with something.
queasy,adjective,khảnh,Now I'm queasy .,Giờ thì chị thấy buồn nôn rồi.,"experiencing or causing nausea or uneasiness, often characterized by an unsettled stomach"
notorious,adjective,khét tiếng,The secret police of the Austrian Empire were particularly notorious during this period.,Cảnh sát bí mật của Đế chế Áo đặc biệt khét tiếng trong thời kỳ này.,"Widely known, especially for something bad; infamous."
waver,verb,lưỡng lự,This is no time to waver or give up.,Đây không phải là lúc để chúng ta lưỡng lự hoặc bỏ cuộc.,(intransitive) To sway back and forth; to totter or reel.
unprecedented,adjective,chưa hề thấy,7 Jesus further prophesied that there would be wars on an unprecedented scale.,7 Giê-su tiên tri thêm rằng sẽ có những trận chiến tranh tàn khốc chưa hề thấy .,"Never before seen or done, without precedent."
friction,noun,ma sát,They go in with their own friction .,Chúng đều dính vào do lực ma sát .,The rubbing of one object or surface against another.
fatigues,verb,quần áo,We'll lose the fatigues .,Ta sẽ bỏ quân phục .,(plural only; not used in singular form) military clothing worn when doing menial labour
bluff,adjective,lừa gạt,The best bluffs are those that start from the beginning.,Cách lừa gạt tốt nhất là ngay từ ban đầu,"A high, steep bank, as by a river or the sea, or beside a ravine or plain; a cliff with a broad face."
famished,adjective,đói cồn cào,A famished lion feels no pity for its prey.,Một con sư tử đói cồn cào sẽ không thương tiếc con mồi.,Simple past tense and past participle of famish.
plush,adjective,sang trọng,"Bridavsky sells a variety of merchandise, like plush Lil Bub toys, coffee mugs, and tote bags.","Bridavsky bán nhiều loại hàng hóa, như đồ chơi Lil Bub sang trọng , cốc cà phê và túi.",very extravagant
defiantly,adverb,bướng bỉnh,"The Georgians, the only non-Virginians on the Confederate side, proudly and defiantly refused to withdraw to a more defensible position and took heavy casualties as they stood and fired, silhouetted against the bright sky as easy targets at the crest of the hill.","Lính Georgia, thành phần duy nhất không phải dân Virginia bên phía miền Nam trong trận này, một cách bướng bỉnh và hãnh diện đã từ chối rút lui về một vị trí dễ phòng thủ hơn và phải chịu thương vong nặng nề vì khi vẫn chống trả và bắn tiếp, họ in bóng nên bầu trời sáng để trở thành mục tiêu dễ hạ trên đỉnh đồi.",In a defiant manner.
dingy,adjective,bẩn thỉu,It seemed to be alive with four-legged fur balls roaming underfoot and sprawling across the backs of the dingy sofa and chairs .,Dường như nơi đây nhung nhúc những quả bóng lông thú có bốn chân lang thang dưới chân và ngổn ngang các ván lưng của ghế và ghế xô-pha bẩn thỉu .,drab; shabby; dirty; squalid
sliver,verb,miếng,The basic form begins with a woven mesh of fine bamboo slivers .,Hình dạng căn bản bắt đầu với một miếng lưới được đan bằng những sợi tre mỏng.,"A long piece cut or rent off; a sharp, slender fragment; a splinter."
vain,adjective,hão,"13 But behold this my joy was vain , for their asorrowing was not unto repentance, because of the goodness of God; but it was rather the bsorrowing of the cdamned, because the Lord would not always suffer them to take dhappiness in sin.","13 Nhưng này, nỗi vui mừng của tôi thật là hão huyền, vì asự buồn rầu của họ không đưa họ tới sự hối cải, bởi vì lòng nhân từ của Thượng Đế; nhưng đúng hơn, sự buồn rầu của họ chỉ là sự buồn rầu của bkẻ bị kết tội, vì Chúa không muốn luôn luôn để họ csung sướng trong tội lỗi.","overly proud of oneself, especially when concerning appearance"
waft,verb,làn,"When he's finished, the feeling of a breeze wafting against your skin will be enough to make you beg me to kill you.",Khi đủ liều cảm giác của một làn gió phảng phất trên da cũng đủ để mày xin được chết,(ergative) to cause to float easily or gently through the air
incredulous,adjective,hoài nghi,""" Scared and incredulous """,""" Sợ hãi và hoài nghi ""","Skeptical, disbelieving, or unable to believe. [from 16th c.]"
crafty,adjective,láu cá,"Agatha smiled knowingly, her pale blue eyes crafty as ever.","Agatha mỉm cười đầy hiểu biết, đôi mắt xanh nhạt của bà láu cá hơn bao giờ hết.","Relating to, or characterized by, craft or skill; dexterous."
understatement,noun,sự nói bớt,That's An understatement,Câu đó không đúng sự thật.,a disclosure or statement that is less than complete
primal,adjective,chủ yếu,"In Japanese the word ""Kodō"" conveys two meanings: ""heartbeat"" the primal source of all rhythm and, read in a different way, the word can mean ""children of the drum"".","Chữ ""Kodo"" trong tiếng Nhật Bản có 2 nghĩa: Nhịp tim đập, nguồn chủ yếu của các âm điệu, và đọc theo một cách khác, chữ ngày có nghĩa là ""con cái của trống"".","Being the first in time, or history."
gawk,verb,trố mắt nhìn,The tall one's gawking at me and the short one's being very droll.,"Cái ghế cao đang trố mắt nhìn em, còn cái thấp thì trông rất kỳ quặc.",a cuckoo
swindler,noun,kẻ lừa đảo,"If we are deceived by a swindler , we lose money.","Nếu bị kẻ lừa đảo dối gạt, chúng ta mất tiền.","A person who swindles, cheats or defrauds."
inconvenient,adjective,bất tiện,But the blessings make such inconveniences pale into insignificance.,Nhưng những ân phước làm cho những điều bất tiện ấy không quan trọng nữa.,Not convenient.
snooty,adjective,học đòi làm sang,"I'll take a sixer. Old Milwaukee or Lone Star, nothing snooty .","Tôi lấy 6 lon Old Milwaukee hoặc Lone Star, không mua loại khác.",pompous; snobbish; inclined to turn up one's nose
census,verb,điều tra dân số,"As of 2001 India census , Nimbhore Budruk had a population of 8449.","Theo điều tra dân số năm 2001 của Ấn Độ, Nimbhore Budruk có dân số 8449 người.","An official count of members of a population (not necessarily human), usually residents or citizens in a particular region, often done at regular intervals."
resent,verb,oán,"That, in turn, protects us from feelings of entitlement, envy, and resentment , which would alienate people from us and rob us of joy in life.","Thái độ này bảo vệ chúng ta khỏi khuynh hướng ích kỷ, ghen tị hoặc oán giận, là những cảm xúc làm người khác xa lánh mình và cướp đi niềm vui trong đời sống.","To express or exhibit displeasure or indignation at, as by words or acts."
musing,adjective,mơ màng,"Still grows the vivacious lilac a generation after the door and lintel and the sill are gone, unfolding its sweet - scented flowers each spring, to be plucked by the musing traveller; planted and tended once by children's hands, in front- yard plots -- now standing by wallsides in retired pastures, and giving place to new- rising forests; -- the last of that stirp, sole survivor of that family.","Tuy nhiên phát triển tử đinh hương thế hệ một hoạt bát sau khi cánh cửa và cây ngang và các ngưỡng cửa đã mất hết, mở ra các hoa có mùi thơm của nó ngọt mỗi mùa xuân, được ngắt các du khách mơ màng ; trồng và có xu hướng một lần bằng tay của trẻ em, trong lô sân phía trước - bây giờ đứng bởi wallsides trong nghỉ hưu đồng cỏ, và địa điểm cho các khu rừng mới tăng; - cuối cùng rằng stirp, duy nhất người sống sót của gia đình mà.",Present participle of muse.
dire,adjective,thảm khốc,"There are seven four in the mornings, and they're all very dire .","Có bảy ""4 giờ sáng"", và tất cả đều thảm khốc .",Ill-boding; portentous.
thermostat,noun,máy điều nhiệt,"So, your thyroid works a lot like the thermostat in your house.",Tuyến giáp của bạn hoạt động giống như máy điều nhiệt trong nhà bạn,a device that automatically responds to changes in temperature by activating a heating or cooling system to maintain the temperature at a desired setting
custom,noun,phong tục,"All these differ from each other in language, customs and laws.","Tất cả họ khác nhau về ngôn ngữ, phong tục và luật pháp.","made in a different way from usual, specially to fit one's needs"
stance,noun,quan điểm,Zwingli's theological stance was gradually revealed through his sermons.,Quan điểm thần học của Zwingli thể hiện qua các bài thuyết giáo.,"The manner, posture, or pose in which one stands."
so-called,adjective,cái gọi là,"Everyone who wasted their time on the World-Wide-Web met here in the so - called "" darknet ""","Những kẻ nào ngồi đồng trên World-Wide-Web đều tụ hội vào cái gọi là "" darknet "".","(idiomatic) So named; called by such a name, with a very strong connotation that the item is not worthy of that name."
corral,verb,bãi bẫy thú,OK Corral,♪ OK Corral,"An enclosure for livestock, especially a circular one."
lope,verb,nhảy cẫng lên,"Lope , there's nothing you can do.","Lope , ông không làm được gì đâu.","(obsolete) To jump, leap."
ford,noun,chỗ cạn,29 They have passed over the ford ;,29 Họ đã băng qua chỗ cạn,"A location where a stream is shallow and the bottom has good footing, making it possible to cross from one side to the other with no bridge, by walking, riding, or driving through the water; a crossing."
taper,verb,nhọn,"The aircraft had the Nakajima trademark wing with a straight leading edge and tapered trailing edge which would reappear again on the Ki-43, Ki-44, and Ki-84.","Máy bay được trang bị cánh nhãn hiệu Nakajima với mép trước thẳng và mép sau thon nhọn sẽ lại xuất hiện trên kiểu K-43, Ki-44, và Ki-84.","A slender wax candle; a small lighted wax candle; hence, a small light."
trough,verb,máng,"An Air Force reconnaissance aircraft investigated the system early the next morning, finding that Beryl had degenerated into an open trough ; the NHC de-classified Beryl as a tropical cyclone at 21:00 UTC on July 8, accordingly.","Một chiếc máy bay trinh sát không quân đã điều tra hệ thống vào sáng sớm hôm sau, tìm một máng mở sắc nhọn; Beryl bị ngưng hoạt động như một cơn bão nhiệt đới lúc 21:00 UTC vào ngày 8 tháng 7 cho phù hợp.","A long, narrow container, open on top, for feeding or watering animals."
deft,adjective,khéo léo,"Plus it's so sad being good, you risk becoming deft .","Nếu em làm tốt thì anh hơi buồn đấy, em cần trải nghiệm mới khéo léo được.",Quick and neat in action; skillful
competence,noun,thẩm quyền,"1943 was a competent Yongsan, and 1946 Ichon-dong is has reached today.","Năm 1943 là một Yongsan có thẩm quyền , và năm 1946 là Ichon-dong tới ngày nay.","(uncountable) The quality or state of being competent, i.e. able or suitable for a general role."
intangible,adjective,mơ hồ,It is often difficult to teach the intangible aspects of the gospel.,Thường rất khó để giảng dạy những khía cạnh mơ hồ của phúc âm.,incapable of being perceived by the senses; incorporeal
plumb,adjective,ngay,"No, when I go to sea, I go as a simple sailor, right before the mast, plumb down into the forecastle, aloft there to the royal mast- head.","Không, khi tôi đi ra biển, tôi đi như một thủy thủ đơn giản, ngay trước khi các cột, plumb xuống phần trước của tàu, ở trên cao có cột đầu hoàng gia.",truly vertical
frippery,noun,câu văn rỗng tuếch,,,"Ostentation, as in fancy clothing."
sorrel,adjective,cây chua me đất,You won a sorrel .,Anh thắng một con ngựa hồng .,"A kind of plant with acidic leaves, especially Rumex acetosa, sometimes used as a salad vegetable."
peddler,noun,bán rong,A peddler .,Một người bán rong .,An itinerant seller of small goods; a hawker.
undertone,verb,giọng thấp,"Dynasty Warriors 4 is no different and features a similar style of music to Dynasty Warriors 3, using a mix of rock, metal, and heavy metal with undertones of traditional Chinese music.","Dynasty Warriors 4 chẳng có gì khác biệt và có phong cách âm nhạc tương tự như của Dynasty Warriors 3, sử dụng sự pha trộn giữa loại nhạc rock, metal, và heavy metal với giọng thấp của âm nhạc truyền thống Trung Quốc.",an auditory tone of low pitch or volume
unwavering,adjective,không dao động,Our faith in his promises will be unwavering .,Đức tin của chúng ta nơi lời hứa Ngài sẽ không dao động .,Never doubted; always steady and on course
constraint,noun,ràng buộc,Constraints can be internal or external to the system.,Các ràng buộc có thể là nội bộ hoặc bên ngoài hệ thống.,Something that constrains.
wry,adjective,gượng,"The next one got kind of a wry smile on his face and said,","Và người còn lại nở nụ cười gượng gạo và nói,","(obsolete, intransitive) To turn (away); to swerve or deviate."
