word,part_of_speech,meaning,example,example_meaning,definition
dandle,verb,nựng,"While this could simply mean that Joseph acknowledged the children as his descendants, it could also indicate that he affectionately played with the children, dandling them upon his knees.","Dù câu này có thể chỉ có nghĩa là Giô-sép nhìn nhận các đứa con đó thuộc dòng dõi ông, nhưng câu này cũng có thể cho thấy là ông âu yếm vui chơi với các cháu bé, đong đưa chúng trên đầu gối mình.","To move up and down on one’s knee or in one’s arms, in affectionate play, as an infant."
exultant,noun,hân hoan,"Joy is a state of true happiness, even exultation .","Đó là một trạng thái sung sướng, hân hoan thật sự.","very happy, especially at someone else's defeat or failure."
fissure,noun,chỗ nứt,"The undersea vents that produced Surtsey are part of the Vestmannaeyjar submarine volcanic system, part of the fissure of the sea floor called the Mid-Atlantic Ridge.","Các lỗ thông thoát dưới đáy tạo nên Surtsey là một phần của hệ thống núi lửa ngầm Vestmannaeyjar (đảo Westmann), một phần của chỗ nứt của đáy biển được gọi là sống núi giữa Đại Tây Dương.",To split forming fissures.
nominally,adverb,trên danh nghĩa,5 Many nominal Christians believe in heaven and hell.,5 Nhiều người theo đạo đấng Christ trên danh nghĩa tin có thiên đàng và hỏa ngục.,In a nominal manner.
simper,verb,cười ngờ nghệch,"He simpers and smirks, and makes love to us all.","Hắn màu mè , lại tự mãn, gây cảm tình với tất cả chúng ta","(intransitive) To smile in a foolish, frivolous, self-conscious, coy, or smug manner."
polity,noun,chính thể,This new polity was to become known as the Empire of Nicaea.,Chính thể mới này sau đó được biết đến với cái tên Đế quốc Nicaea.,"An organizational structure of the government of a state, church, etc."
conciliatory,adjective,hoà giải,"At the thirteenth Party Congress in May, Trotsky delivered a conciliatory speech: None of us desires or is able to dispute the will of the Party.","Tại Đại hội lần thứ 13 của Đảng vào tháng 5, Trotsky đã có một bài phát biểu mang tính hoà giải : Không ai trong chúng ta muốn hay có thể tranh cãi với ý chí của Đảng.","willing to conciliate, or to make concessions"
repudiation,noun,bác bỏ,We repudiate the President.,Chúng ta bác bỏ tổng thống.,The act of refusing to accept; the act of repudiating.
contempt,noun,sự khinh miệt,And we say that word with such contempt .,Chúng ta nói ra những từ ngữ đó với sự khinh miệt .,"(uncountable) The feeling or attitude of regarding someone or something as inferior, base, or worthless; scorn."
raillery,noun,lời chế giễu,,,"good-natured ridicule, jest or banter"
obscurity,noun,sự tối tăm,"I clothe the heavens with obscurity , and I make sackcloth itself their covering.” —Isaiah 50:2b, 3.","Ta lấy sự tối - tăm mặc cho các từng trời, và khoác cho một cái bao gai”.—Ê-sai 50:2b, 3.",The state of being unknown; a thing that is unknown
amenity,noun,tiện nghi,"Although there are few amenities , I have learned to manage.","Mặc dù có ít tiện nghi , tôi đã tìm được cách xoay xở.",Pleasantness.
didactic,adjective,mô phạm,Art should be didactic .,Nghệ thuật nên mang tính mô phạm .,"Instructive or intended to teach or demonstrate, especially with regard to morality. (I.e., didactic poetry)"
torrent,adjective,dòng nước chảy xiết,"It came in such torrents , it seems, that the ground was quickly swamped.",Dường như những dòng nước chảy xiết dâng lên nhanh gây ngập lụt.,"A large amount of something, especially water or rain; a heavy stream or flow."
plinth,noun,chân tường,"In the scene, Bond drives a digger towards the building, slamming into the concrete plinth on which Mollaka is running.","Trong cảnh phim đó, Bond lái một chiếc máy đào đi về phía tòa nhà rồi tông vào chân tường bê tông trong lúc Mollaka đang chạy.","A block or slab upon which a column, pedestal, or statue is based."
