word,part_of_speech,meaning,example,example_meaning,definition
straggle,verb,đi lộn xộn,Don't let them straggle .,Không để đứa nào tụt lại.,"To stray from the road, course or line of march."
shrewd,adjective,khôn ngoan,“The shrewd one sees the danger and conceals himself.” —Proverbs 22:3.,"“Người khôn - ngoan thấy điều tai-vạ, và ẩn mình”.—Châm-ngôn 22:3.",showing clever resourcefulness in practical matters
rollicking,adjective,vui nhộn,"Allison Stewart of Washington Post called it a "" rollicking , harmony-heavy pop song.""","Allison Stewart từ Washington Post gọi nó là một ""bài hát pop vui nhộn và ngập tràn hòa âm.""",Present participle of rollick.
conjure,verb,gọi hồn,You can conjure up little gray men if you really want to.,Anh có thể gọi hồn những kẻ vô danh tiểu tốt nếu anh muốn.,(African American Vernacular) A practice of magic; hoodoo; conjuration.
akin,adjective,hơi giống,"Its gameplay is akin to that of Cossacks, with elements of the Age of Empires series and Age of Mythology visible.","Cách chơi hơi giống dòng game Cossacks, kết hợp những yếu tố của dòng Age of Empires và game Age of Mythology.",(of persons) Of the same kin; related by blood.
wrangle,Verb,cãi lộn,"The patent wrangle would continue for several years, during which time Zimmermann encountered an even greater problem.",Cuộc cãi lộn về bản quyền tiếp diễn vài năm trong suốt thời gian mà Zimmermann gặp phải một vấn đề thậm chí còn lớn hơn.,"(intransitive) to bicker, or quarrel angrily and noisily"
inherent,adjective,vốn có,The main press release stressed the issues inherent in the campaign.,Thông cáo báo chí chính nhấn mạnh các vấn đề vốn có trong chiến dịch.,naturally a part or consequence of something.
stricken,verb,tấn công,We are stricken by no plague of locusts .,Chúng ta không hề bị nạn dịch châu chấu tấn công .,struck by something
gloaming,noun,hoàng hôn,"He'll get right down and dig, if you give him a rocking chair and a corny old tune like "" In the Gloaming "".","Ảnh sẽ thích mê ly nếu anh cho ảnh một cái ghế xích đu... với một giai điệu cổ xưa như "" Dưới Bóng Hoàng Hôn . ""","twilight, as at early morning or (especially) early evening; dusk"
discerning,adjective,nhận thức rõ,"7 However, it takes discernment to hear this witness.","7 Tuy nhiên, cần có sự nhận thức rõ để nghe lời chứng này.",Present participle of discern.
melee,verb,mê ly,It's Mele's cell phone.,điện thoại Mele đây mà.,Alternative spelling of melee.
grapple,noun,vật,"Judo, Freestyle Wrestling, and Greco-Roman Wrestling are Olympic Sports while Grappling , Brazilian Jiu-jitsu and Sambo have their own World Championship Competitions.","Judo, vật tự do ( Freestyle Wrestling ) và vật Greco-Roman ( Greco-Roman Wrestling ) là các môn thể thao Olympic trong khi đó các môn Grappling như BJJ, Sambo có các giải vô địch thế giới của riêng họ.",(transitive) to seize something and hold it firmly
lithe,adjective,uyển chuyển,"The body was fairly long and extremely lithe , with light but muscular legs and a low-set tail carried at the trail.","Cơ thể khá dài và cực kỳ uyển chuyển , với đôi chân nhẹ nhưng vạm vỡ và một cái đuôi thấp tạo ra khi di chuyển.",(obsolete) Mild; calm.
futility,noun,sự vô ích,I assume you realise the futility of direct action against me.,Tôi chắc các ông đã nhận ra sự vô ích của các hành động trực tiếp chống chúng tôi.,(uncountable) The quality of being futile or useless.
idly,adverb,không tác dụng,I cannot stand idly by,Thiếp sao có thể không làm gì.,In an idle manner.
affable,adjective,nhã nhặn,"I have been treated with such affability , such condescension, as I would never have dared to hope for.",Cháu đã được đối đãi rất ân cần và rất nhã nhặn mà cháu không bao giờ dám hy vọng được như thế.,"Receiving others kindly and conversing with them in a free and friendly manner; friendly, courteous, sociable."
ante,verb,đánh cuộc,I told her that I wanted to up the ante and hold my breath longer than any human being ever had.,Tôi nói với bà ấy rằng tôi muốn đánh cuộc và nín thở lâu hơn bất cứ người nào từng làm.,"(poker) In poker and other games, the contribution made by all players to the pot before dealing the cards."
irresolute,adjective,do dự,"He called it, "" an impatience with irresolution . ""","Ông ấy gọi nó là: "" sự thiếu kiên nhẫn và do dự """,Undecided or unsure how to act
integrate,verb,hợp nhất,Hardware Integration Configuration,Cấu hình Hợp nhất Phần cứngName,To form into one whole; to make entire; to complete; to renew; to restore; to perfect.
abreast,adjective,bên cạnh,"Two 21-inch (533 mm) submerged side-loading torpedo tubes were fitted forward of 'A' turret and eight above-water side-loading Mark V tubes were intended to be mounted abreast the rear funnel on the upper deck, although only four of the latter were carried by Hood.","Hai ống phóng ngư lôi nạp bên cạnh 533 mm (21 inch) ngầm dưới nước được trang bị phía trước tháp pháo 'A', cùng tám ống phóng nạp bên cạnh trên mặt nước Mark V ở sàn tàu trên ngang hàng với ống khói sau được dự tính để trang bị, cho dù cuối cùng chỉ có bốn chiếc kiểu sau được gắn trên chiếc Hood.","Informed, well-informed, familiar, acquainted"
defiance,noun,sự thách thức,"You say nothing, but I see defiance in your eyes.",Không cần cô nói tôi cũng đọc thấy sự thách thức trong mắt cô.,"The feeling, or spirit of being defiant."
pommel,verb,núm chuôi kiếm,So I had a new pommel made.,Nên ta đã cho làm lại viên ngọc ở chuôi kiếm .,The upper front brow of a saddle.
invincible,adjective,bất bại,Ravenna was invincible .,Ravenna trở nên bất bại .,"Someone or something that cannot be defeated, destroyed or killed."
abandoned,adjective,phóng đãng,"When I told him about my abandoned book, he said...","Khi tôi nói với ông ấy cuốn sách phóng đãng của tôi, ông ấy nói:",Simple past tense and past participle of abandon.
babble,verb,bập bẹ,"Baby is also beginning to babble , maybe saying dada and mama .","Bé cũng bắt đầu bập bẹ nói , chẳng hạn như dada và mama .",Idle talk; senseless prattle; gabble; twaddle.
thicket,noun,bụi cây,"It will set fire to the thickets of the forest,","Nó sẽ đốt cháy bụi cây trong rừng,","A dense, but generally small, growth of shrubs, bushes or small trees; a copse."
inspect,verb,thanh tra,Written and signed by the defense inspection 3.,Thanh tra quốc phòng 3 đã ký.,"to examine critically or carefully; especially, to search out problems or determine condition; to scrutinize"
