word,part_of_speech,meaning,example,example_meaning,definition
authoritarianism,noun,chủ nghĩa độc đoán,We aren't a simple authoritarian regime anymore.,Chúng ta không còn là chế độ độc tài đơn giản nữa.,"A form of government in which the governing body has absolute, or almost absolute, control. Typically this control is maintained by force, and little heed is paid to public opinion or the judicial system."
ophthalmologist,noun,bác sĩ chữa mắt,An ophthalmologist is a doctor.,Bác sĩ mắt cũng là bác sĩ.,"A medical doctor specializing in the eye: deficiencies of vision requiring correction, and diseases. Compare optometrist."
interdisciplinary,adjective,,"When developing a product, engineers typically work in interdisciplinary teams.",Khi phát triển một sản phẩm kỹ sư thường làm việc trong ngành đội.,Of or pertaining to multiple distinct academic disciplines or fields of study.
representational,adjective,tiêu biểu,Is it a good representation of his Spring Period?,Đó là tác phẩm tiêu biểu cho bộ sưu tập mùa xuân?,Of or pertaining to representation or to representationalism
multiculturalism,noun,,""" Multicultural and World Literature Anthologies, comp.","Truy cập ngày 3 tháng 8 năm 2011. ^ “Multicultural and World Literature Anthologies, comp.","The characteristics of a society, city etc. which has many different ethnic or national cultures mingling freely; political or social policies which support or encourage such coexistence. [from 20th c.]"
epistemological,adjective,,They have epistemological modesty.,Họ có tính khiêm tốn nhận thức luận .,"Of or pertaining to epistemology or theory of knowledge, as a field of study."
uncontroversial,adjective,không ai bàn cãi,Thank you for asking a question that I can answer with an uncontroversial answer.,Cám ơn bạn đã hỏi một câu mà tôi có thể trả lời một cách ko tranh cãi.,not controversial
reinterpretation,noun,,"And when she's gone, we're going to invite a Chinese artist to reinterpret her.",Và trong khi cô ấy đi vắng chúng tôi sẽ mời một họa sỹ Trung Quốc để phác thảo lại cô ấy.,(uncountable) The condition of being reinterpreted
prestidigitator,noun,,"There's nothing like starting a conversation with, ""Hey, did you know that ' prestidigitation ' is worth 20 points in Scrabble?""","Chắc chắn là không thể bắt chuyện với họ kiểu, ""Này, cậu có biết từ "" Trò ảo thuật "" đáng giá 20 điểm trong Scrabble không?""","One who performs feats of prestidigitation, a sleight-of-hand artist, a magician"
horticulturalist,noun,,"In 2009, horticulturalist and author Bill Terry published his ""gardening memoir"", Blue Heaven, about the plant.","Trong năm 2009, nhà làm vườn và tác giả Bill Terry xuất bản ""cuốn hồi ký làm vườn"" của mình, Blue Heaven, về cây này.",Common misspelling of horticulturist.
antepenultimate,adjective,,"In May 2010, she appeared in the antepenultimate episode of the ABC television series Lost as the adoptive mother of the show's two mythological opponents, Jacob and The Man in Black.","Tháng 5 năm 2010, cô xuất hiện trong tập phim truyền hình ABC Lost như là mẹ nuôi của hai nhà hùng biện trong truyện, Jacob và Man in Black.","Two before the last, i.e., the one immediately before the penultimate, in a series."
