word,part_of_speech,meaning,example,example_meaning,definition
arabian sea,proper,biển Ả Rập,7 May 1941: Pinguin sank the tanker British Emperor in the Arabian Sea .,7 tháng 5 năm 1941: Pinguin đánh đắm tàu chở dầu British Emperor ở Biển Ả Rập .,geographic terms (above country level)
bangladesh,,bangladesh,I'll just take you to Bangladesh for a minute.,Tôi sẽ đưa quí vị đến Bangladesh trong giây phút.,geographic terms (country level)
bhutan,,bhutan,So Bhutan has this really wacky thing where they base,Bhutan đã rất táo bạo khi chính phủ của họ,geographic terms (country level)
buddha,noun,Đức phật,"If you cannot lift the Buddha this time, your wish will be granted.","Nếu lần này cô không nhấc được Đức phật , thì điều ước của cô đã được chấp thuận.",An enlightened human being.
aryan,adjective,người A-ri-an,"We're Aryan warriors, right?","Chúng ta là chiến binh Aryan , đúng chứ?","(theosophy, Germanic mysticism, nazism) A member of an (alleged) master race comprised of non-Jewish Caucasians, especially those of Nordic or Germanic descent."
bahai,adjective,,"""Come to Lecture on Bahai Religion"".",“Giới thiệu khái quát về tôn giáo Baha'i”.,Alternative spelling of [i]Bahá'í[/i]
bengal,,Băng-gan,There was also widespread rain in West Bengal and southern Assam.,Cũng có mưa diện rộng tại Tây Bengal và nam bộ Assam.,
bengali,proper,tiếng Bengali,Weekly Notun Khobor (in Bengali ).,Weekly Notun Khobor (bằng tiếng Bengali ).,"Of, from or pertaining to Bengal"
bamboo curtain,proper,bức màn tre,"This witness has penetrated to the islands of the sea, through bamboo and iron curtains and into lands long darkened by the sectarian religions of “Babylon the Great.”","Việc làm chứng này lan tràn đến tận các hòn đảo ngoài biển khơi, đến các nước nằm sau bức màn tre và bức màn sắt và trong những nước mà từ trước chỉ có các giáo phái của các đạo thuộc đế quốc “Ba-by-lôn lớn”.",Alternative letter-case form of [i]Bamboo Curtain[/i]
cantonese,adjective,Tiếng Quảng Đông,An old associate of mine speaks impeccable Cantonese .,1 phụ tá cũ của ta nói tiếng Quảng Đông thạo lắm đấy.,Relating to Canton.
catchment,adjective,sự hứng nước,And you can notice they have created a kind of false catchment .,Hãy chú ý cách họ tạo ra nó một dạng thu mưa.,Any structure or land feature which catches and holds water.
chang jiang,proper,Dương Tử,"Thus, I changed my name to Jiang Ah-Sheng and went to Nanjing looking for you.",Do đó tôi đã đổi tên là Trương A Thịnh và chuyển đến Nam Kinh tìm cô,An alternative name for the Yangtze River in central China.
whir,verb,kêu vo vo,( Whirring ),( Tiếng vù vù ),Alternative spelling of whirr.
wormwood,noun,ngải cứu,The aftereffects of immorality are as bitter as wormwood,Hậu quả của sự vô luân đắng như ngải cứu,"(botany) An intensely bitter herb (various plants in genusArtemisia) used in the production of absinthe and vermouth, and as a tonic."
filter,verb,Bộ lọc,Click to configure options for the highlighted Filter,Nhấn vào để cấu hình các tuỳ chọn cho Bộ lọc đã chọn,"A device which separates a suspended, dissolved, or particulate matter from a fluid, solution, or other substance; any device that separates one substance from another."
bore,verb,khoan,Its thermal bore slices through rock like a hot knife through butter.,Nhiệt lượng nó tạo ra khi khoan vào đá rất khủng khiếp.,(transitive) To make a hole through something.
deacon,verb,chấp sự,"From the 1870’s to 1932, elders and deacons were voted into office by members of the congregation.","Từ thập niên 1870 đến năm 1932, hội thánh bầu các trưởng lão và chấp sự .",(Church history) A designated minister of charity in the early Church (see Acts 6:1-6).
railroad,verb,đường xe lửa,Fitchburg is situated on both the Nashua River and a railroad line.,Fitchburg nằm bên sông Nashua và một đường xe lửa .,A permanent road consisting of fixed metal rails to drive trains or similar motorized vehicles on.
soulful,adjective,có hồn,The Moorish artists were denied the possibility to draw things with souls .,Những họa sĩ Ma-rốc đã bị phủ nhận tính khả thi về việc vẽ những thứ có hồn .,Full of emotion and vigor
mope,verb,rầu rĩ,You've been moping around for 8 years!,Cậu đã rầu rĩ suốt 8 năm nay!,"to carry one’s self in a depressed, lackadaisical manner; to give oneself up to low spirits; to pout"
hinge,verb,khớp nối,'Cause they hinge down like a snake.,Vì chúng có khớp nối giống như một con rắn.,"(transitive) To attach by, or equip with a hinge."
official,adjective,chính thức,It is now an official word in the dictionary.,Bây giờ nó chính thức có mặt trong từ điển.,Of or pertaining to an office or public trust
