word,part_of_speech,meaning,example,example_meaning,definition
birth rate,noun,tỷ lệ sinh đẻ,High birth rates and conversion were cited as the reason for Christian population growth.,Tỷ lệ sinh đẻ cao và cải đạo đã được trích dẫn như là lý do cho sự gia tăng dân số Kitô giáo.,Alternative spelling of birthrate.
buffer state,noun,nước đệm,Buffer state,Quốc gia vùng đệm,a nation lying between potentially hostile nations.
city-state,noun,thành quốc,The Holy See and the Vatican City state are two separate and distinct entities.,Thành quốc Vatican và Tòa Thánh là hai thực thể riêng biệt.,Alternative spelling of [i]city state[/i]
adobo,noun,,,,A marinade.
arroz con pollo,noun,Cơm gà,"Food writer Elisabeth Lambert Ortiz, pointing out the international aspects of the dish, notes the origin of Arroz con Pollo in the Spanish forms of pilaf, already reflecting international influences: chicken was brought from India and rice from Asia; saffron (used for the yellow colour in Spain, instead of annatto) was introduced by Phoenician traders; tomatoes and peppers (also known as sofrito) are natives of the Americas.","Nhà thực phẩm học Elisabeth Lambert Ortiz, trong khi đề cập vào các khía cạnh quốc tế của món ăn này đã lưu ý rằng nguồn gốc của nó ở Tây Ban Nha dưới dạng cơm thập cẩm và đã được phản ánh là có ảnh hưởng quốc tế trong việc hình thành món ăn, gà được đưa từ Ấn Độ và gạo từ châu Á thông qua việc giới thiệu từ các thương nhân Phoenicia còn cà chua và ớt (còn gọi là sofrito) lại là của người bản địa ở châu Mỹ.",rice and chicken cooked together Spanish style; highly seasoned especially with saffron
beef stroganoff,noun,,Sour cream is one of the main ingredients in chicken paprikash and beef Stroganoff .,Kem chua là một trong những thành phần chính của món gà Paprikash và thịt bò hầm Stroganoff .,sauteed strips of beef and mushrooms in sour cream sauce served with noodles
beef wellington,noun,,,,"A fillet of beef tenderloin coated with pâté de foie gras and a duxelles of mushrooms, wrapped in puff pastry and baked."
blini,noun,,"It is served with dumplings (pelmeni, pierogi, varenyky), or with pancakes ( bliny , naleśniki, oladyi, syrniki).","Nó được dùng làm nước cho các món hoành thánh (pelmeny, pierogi, varenyky), hay với bánh kếp (bliny,naleśniki, oladyi, syrniki).","A small pancake, of Russian origin, made from buckwheat flour; traditionally served with melted butter, sour cream and caviar or smoked salmon"
bubble and squeak,noun,,,,(UK) Cabbage and mashed potatoes etc. fried together
carbonara,noun,,carbonara style.,Nghe được không?,Spaghetti carbonara
african elephant,,,African Elephant (Loxodonta africana).,Voi đồng cỏ châu Phi (Loxodonta africana).,common name for animals
agrarian,adjective,ruộng đất,"So, we moved from an agrarian economy to an industrial economy.",Chúng ta đã chuyển từ kinh tế nông nghiệp sang công nghiệp.,"Of, or relating to, the ownership, tenure and cultivation of land"
business district,noun,,Downtown Special Business District,Downtown Danh sách quận kinh doanh trung tâm,"the central area or commercial center of a town or city; ""the heart of Birmingham's downtown"""
camel,adjective,con lạc đà,"Shot straight down, so these are the shadows of the camels .","Chụp thẳng từ trên xuống, kia là bóng của những con lạc đà .","A beast of burden, much used in desert areas, of the genus camelus."
cash crop,noun,,Cash crop .,"Đúng là "" cây tiền """,(agriculture) Any crop that is grown for sale rather than for personal food or for feeding to livestock
chimpanzee,noun,tinh tinh,What about humans? You think you're smarter than a chimpanzee ?,Còn loài người thì sao? Bạn nghĩ rằng mình thông minh hơn những con tinh tinh ?,"A great ape of the genus Pan, native to Africa, and believed by biologists to be the closest extant relative to humans."
bamboo,noun,tre,"Detainees described performing menial labor for long periods processing cashews, farming, sewing clothing and shopping bags, working in construction, and manufacturing products made from wood, plastic, bamboo , and rattan.","Các trại viên kể rằng họ phải làm những công việc chân tay trong thời gian kéo dài, như chế biến hạt điều, làm nông nghiệp, may quần áo và túi mua hàng, xây dựng và gia công các mặt hàng đồ gỗ, nhựa, mây tre .","A plant; a grass of the Poaceae family, characterised by its woody, hollow, round, straight, jointed stem."
beijing,,bắc kinh,The plane bound for Beijing is going to take off soon.,Máy bay đi Bắc Kinh sắp cất cánh.,geographic terms (below country level)
buddhism,,đạo Phật,"All the while, I thought that Buddhism was the only religion in the world.","Suốt thời gian ấy, tôi nghĩ rằng đạo Phật là tôn giáo duy nhất trên thế giới.",
bigos,noun,,,,A traditional Polish stew containing cabbage and meat
bitok,noun,bitok,,,a Russian dish made with patties of ground meat (mixed with onions and bread and milk) and served with a sauce of sour cream
black pudding,noun,dồi,Black pudding ?,Bánh pudding đen không?,"A sausage, made from pork blood, oats and spices; eaten at breakfast and combined in starters and salads."
boeuf bourguignonne,noun,,,,beef and mushrooms and onions stewed in red wine and seasonings
bouillabaisse,noun,món buiabet,Bouillabaisse .,Bouillabaisse . ( Cá nấu rượu vang ),"A bouillabaisse, a type of French fish soup"
