word,part_of_speech,meaning,example,example_meaning,definition
birth rate,noun,tỷ lệ sinh đẻ,High birth rates and conversion were cited as the reason for Christian population growth.,Tỷ lệ sinh đẻ cao và cải đạo đã được trích dẫn như là lý do cho sự gia tăng dân số Kitô giáo.,Alternative spelling of birthrate.
buffer state,noun,nước đệm,Buffer state,Quốc gia vùng đệm,a nation lying between potentially hostile nations.
city-state,noun,thành quốc,The Holy See and the Vatican City state are two separate and distinct entities.,Thành quốc Vatican và Tòa Thánh là hai thực thể riêng biệt.,Alternative spelling of [i]city state[/i]
adobo,noun,,,,A marinade.
arroz con pollo,noun,Cơm gà,"Food writer Elisabeth Lambert Ortiz, pointing out the international aspects of the dish, notes the origin of Arroz con Pollo in the Spanish forms of pilaf, already reflecting international influences: chicken was brought from India and rice from Asia; saffron (used for the yellow colour in Spain, instead of annatto) was introduced by Phoenician traders; tomatoes and peppers (also known as sofrito) are natives of the Americas.","Nhà thực phẩm học Elisabeth Lambert Ortiz, trong khi đề cập vào các khía cạnh quốc tế của món ăn này đã lưu ý rằng nguồn gốc của nó ở Tây Ban Nha dưới dạng cơm thập cẩm và đã được phản ánh là có ảnh hưởng quốc tế trong việc hình thành món ăn, gà được đưa từ Ấn Độ và gạo từ châu Á thông qua việc giới thiệu từ các thương nhân Phoenicia còn cà chua và ớt (còn gọi là sofrito) lại là của người bản địa ở châu Mỹ.",rice and chicken cooked together Spanish style; highly seasoned especially with saffron
beef stroganoff,noun,,Sour cream is one of the main ingredients in chicken paprikash and beef Stroganoff .,Kem chua là một trong những thành phần chính của món gà Paprikash và thịt bò hầm Stroganoff .,sauteed strips of beef and mushrooms in sour cream sauce served with noodles
beef wellington,noun,,,,"A fillet of beef tenderloin coated with pâté de foie gras and a duxelles of mushrooms, wrapped in puff pastry and baked."
blini,noun,,"It is served with dumplings (pelmeni, pierogi, varenyky), or with pancakes ( bliny , naleśniki, oladyi, syrniki).","Nó được dùng làm nước cho các món hoành thánh (pelmeny, pierogi, varenyky), hay với bánh kếp (bliny,naleśniki, oladyi, syrniki).","A small pancake, of Russian origin, made from buckwheat flour; traditionally served with melted butter, sour cream and caviar or smoked salmon"
bubble and squeak,noun,,,,(UK) Cabbage and mashed potatoes etc. fried together
carbonara,noun,,carbonara style.,Nghe được không?,Spaghetti carbonara
african elephant,,,African Elephant (Loxodonta africana).,Voi đồng cỏ châu Phi (Loxodonta africana).,common name for animals
agrarian,adjective,ruộng đất,"So, we moved from an agrarian economy to an industrial economy.",Chúng ta đã chuyển từ kinh tế nông nghiệp sang công nghiệp.,"Of, or relating to, the ownership, tenure and cultivation of land"
business district,noun,,Downtown Special Business District,Downtown Danh sách quận kinh doanh trung tâm,"the central area or commercial center of a town or city; ""the heart of Birmingham's downtown"""
camel,adjective,con lạc đà,"Shot straight down, so these are the shadows of the camels .","Chụp thẳng từ trên xuống, kia là bóng của những con lạc đà .","A beast of burden, much used in desert areas, of the genus camelus."
cash crop,noun,,Cash crop .,"Đúng là "" cây tiền """,(agriculture) Any crop that is grown for sale rather than for personal food or for feeding to livestock
chimpanzee,noun,tinh tinh,What about humans? You think you're smarter than a chimpanzee ?,Còn loài người thì sao? Bạn nghĩ rằng mình thông minh hơn những con tinh tinh ?,"A great ape of the genus Pan, native to Africa, and believed by biologists to be the closest extant relative to humans."
bamboo,noun,tre,"Detainees described performing menial labor for long periods processing cashews, farming, sewing clothing and shopping bags, working in construction, and manufacturing products made from wood, plastic, bamboo , and rattan.","Các trại viên kể rằng họ phải làm những công việc chân tay trong thời gian kéo dài, như chế biến hạt điều, làm nông nghiệp, may quần áo và túi mua hàng, xây dựng và gia công các mặt hàng đồ gỗ, nhựa, mây tre .","A plant; a grass of the Poaceae family, characterised by its woody, hollow, round, straight, jointed stem."
beijing,,bắc kinh,The plane bound for Beijing is going to take off soon.,Máy bay đi Bắc Kinh sắp cất cánh.,geographic terms (below country level)
buddhism,,đạo Phật,"All the while, I thought that Buddhism was the only religion in the world.","Suốt thời gian ấy, tôi nghĩ rằng đạo Phật là tôn giáo duy nhất trên thế giới.",
bigos,noun,,,,A traditional Polish stew containing cabbage and meat
bitok,noun,bitok,,,a Russian dish made with patties of ground meat (mixed with onions and bread and milk) and served with a sauce of sour cream
black pudding,noun,dồi,Black pudding ?,Bánh pudding đen không?,"A sausage, made from pork blood, oats and spices; eaten at breakfast and combined in starters and salads."
boeuf bourguignonne,noun,,,,beef and mushrooms and onions stewed in red wine and seasonings
bouillabaisse,noun,món buiabet,Bouillabaisse .,Bouillabaisse . ( Cá nấu rượu vang ),"A bouillabaisse, a type of French fish soup"
air mass,noun,errorTry again,Air mass classification involves three letters.,Việc phân loại không khí bao gồm ba chữ cái.,"a widespread body of air, the properties of which can be identified as:"
antitrade wind,noun,gió chống thương mại,,,winds blowing from west to east and lying above the trade winds in the tropics
ablation,noun,sự cắt bỏ,Glaciers form where the accumulation of snow and ice exceeds ablation .,Sông băng hình thành ở nơi mà sự tích lũy tuyết và băng vượt quá sự tiêu mòn .,A carrying or taking away; removal.
advection,noun,bình lưu,Another commonly advected quantity is energy or enthalpy.,Các đại lượng bình lưu phổ biến khác là entanpi hay năng lượng.,"The horizontal movement of a body of atmosphere (or other fluid) along with a concomitant transport of its temperature, humidity etc."
anticyclone,noun,xoáy nghịch,"On April 4 a rare anticyclonic tornado struck West Bend, Wisconsin killing three people.","Ngày 04 tháng 4 một cơn lốc xoáy xoáy nghịch hiếm xảy West Bend, Wisconsin giết chết ba người.",(meteorology) a system of winds that spiral out from a centre of high pressure
acculturation,noun,Tiếp biến văn hóa,"At this group level, acculturation often results in changes to culture, religious practices, health care , and other social institutions.","Ở cấp độ nhóm, tiếp biến văn hóa thường dẫn đến những thay đổi về văn hóa, phong tục, và các tổ chức xã hội.",A process by which the culture of an isolated society changes on contact with a different one
balance of power,noun,sự cân bằng quyền lực,"♫ a balance of power , ♫","♫ một sự cân bằng quyền lực , ♫","A situation of equilibrium in which no country is powerful enough to control, or threaten the interests of, the others."
balkanize,verb,phân chia,"Following the two Balkan Wars of 1912 and 1913 and the dissolution of the Ottoman Empire, most of its European-held territories were divided between Greece, Bulgaria and Serbia.","Sau hai cuộc chiến tranh Balkan vào năm 1912 và 1913 rồi sau đó là sự sụp đổ của Đế quốc Ottoman, vùng Macedonia được phân chia thành các phần của Hy Lạp, Bulgaria và Serbia.",alternative capitalization of Balkanize
democratization,noun,dân chủ hoá,"In short, the tech companies have democratized encryption.","Tóm lại, những công ty công nghệ đã dân chủ hoá việc mã hoá.","The introduction of democracy, its functions or principles, to an area or country which did not have democracy previously."
alberta,proper,Alberta,"And that's why, now, the new breakthroughs, the new frontiers in terms of oil extraction are scrambling about in Alberta , or at the bottom of the oceans.","Và đó là tại sao những đột phá mới, những giới hạn mới về khai thác dầu đang gây xáo trộn ở Alberta , và đáy của đại dương.",geographic terms (below country level)
appalachian mountains,noun,Dãy Appalachian,The Appalachian Mountains cover most of the territory of the municipality.,Dãy Appalachian bao phủ hầu hết lãnh thổ của đô thị.,a mountain range in the eastern United States extending from Quebec to the Gulf of Mexico; a historic barrier to early westward expansion of the United States
arctic ocean,,bắc băng dương,And things go white as we move out onto the Arctic Ocean .,Chuyển qua màu trắng khi chúng tôi ra tới Bắc Băng Dương .,geographic terms (above country level)
atlantic ocean,,đại tây dương,There were several engagements between battleships in the Pacific and Atlantic oceans .,Có nhiều cuộc giao lưu giữa các thiết giáp hạm ở Thái Bình Dương và Đại Tây Dương .,geographic terms (above country level)
boreal,adjective noun,bắc,"In 2000, in the Northwest Territories, boreal woodland caribou had a very large range and the population was assessed and was not considered to be at risk in 2000.","Năm 2000, trong lãnh thổ Tây Bắc , tuần lộc đã có một phạm vi rất rộng lớn và dân số đã được đánh giá và không được coi là có độ rủi ro vào năm 2000.","Of, relating to, or coming from the north."
british columbia,,British Columbia,"The film was filmed in British Columbia and was released in the United States on March 14, 2003.",Bộ phim được quay ở British Columbia và được phát hành tại Hoa Kỳ vào ngày 14 tháng 3 năm 2003.,geographic terms (below country level)
calgary,,"calgary, alberta",You do if you live in Calgary .,"Có đấy, nếu cô sống ở Calgary .",
canadian dollar,noun,đô la Canada,Canadian dollar,Đồng đô la Canada,The official currency of Canada.
canadian shield,proper,,Precambrian rocks of the Canadian Shield form the eastern margin of the McTavish Arm.,Các đá Thời kì Tiền Cambri của khiên Canada tạo thành bờ mép phía đông của McTavish Arm.,"An area of very old bedrock surrounding Hudson Bay, and covering about half the land area of Canada."
amerindian,,,A catastrophe was wrought upon the Amerindians by contact with Europeans.,Một thảm họa đã xảy ra trên người Mỹ bản địa bởi tiếp xúc với người châu Âu.,
antonio lopez de santa anna,noun,,The killing was carried out under orders from General and President of Mexico Antonio Lopez de Santa Anna .,Vụ giết người được thực hiện dưới sự chỉ huy của Tổng Tư lệnh và Tổng thống Mexico Antonio Lopez de Santa Anna .,Mexican general who tried to crush the Texas revolt and who lost battles to Winfield Scott and Zachary Taylor in the Mexican War (1795-1876)
baja california,,,Baja California is the twelfth largest state by area in Mexico.,Baja California là bang rộng thứ mười hai của México.,geographic terms (below country level)
adirondack mountains,noun,,"It is named after John William Weidemeyer, a 19th-century entomologist who discovered it in its former eastern range extension into the Adirondack mountains .","Loài này được đặt theo tên của John William Weidemeyer, một nhà côn trùng học thế kỷ 19, người đã khám phá ra loài này trong phần mở rộng về phía đông trước đây của mình vào dãy núi Adirondack .",a mountain range in northeastern New York State; a popular resort area
alpine,adjective,núi cao,"In the world of the arctic and alpine environments, where the ice is, it's real and it's present.","Trong những vùng cực và núi cao , nơi băng hiện diện, điều này là thật và nó đang tồn tại.","Of, relating to, or inhabiting mountains, especially above the timber line"
appalachia,proper,Appalachia,you can see that Appalachia is a pretty lonely place.,bạn có thể thấy rằng Appalachia là một nơi khá đơn độc.,"A region in the eastern United States, near part of the Appalachian Mountains, that stretches from southern New York state to northern Alabama, Mississippi, and Georgia, usually excluding New England."
amazon river,,Amazon,that even the main stem of the Amazon river itself,thậm chí đập nước chính của sông Amazon,geographic terms (above country level)
anaconda,noun,con boa,Operation Anaconda,Operation Anaconda,"Any of various large nonvenomous snakes of the genus Eunectes, found mainly in northern South America. Their length can grow to as much as 5 m (15 ft)."
andean condor,noun,,"The Andean condor , the largest flying land-bird in the Western Hemisphere, occurs throughout much of the Andes but generally in very low densities.","Thần ưng Andes , loài chim lớn nhất ở Tây Bán Cầu, có mặt khắp Andes nhưng nhìn chung có mật độ rất thấp.","A South American bird in the New World vulture family Cathartidae,Vultur gryphus."
angel falls,proper,Thác nước Ángel,""" Falling angels . """,""" Những thiên thần rơi xuống . ""","A waterfall in the Canaima National Park, Venezuela; the highest waterfall in the world."
argentina,noun,á-căn-đình,"""Miss Mundo Argentina 2018 is Victoria Soto"".",Truy cập ngày 24 tháng 9 năm 2018. ^ “Miss Mundo Argentina 2018 is Victoria Soto”.,geographic terms (country level)
bolivia,noun,bolivia,"Happily, my assignment in Bolivia has been productive.","Vui mừng thay, công việc của tôi ở Bolivia đạt nhiều kết quả.","(uncountable) A card game, similar to rummy and canasta"
brazil,noun,brasil,The species was documented in 1658 by Willem Piso after travels in Brazil .,Loài này được ghi chép trong tài liệu năm 1658 bởi Willem Piso sau khi đến Brasil .,A Brazil nut
brazil nut,noun,,"You know, they do this Brazil nut thing now.","Hai người biết không, giờ người ta làm sữa đậu phộng Brazil đấy.",A tree native to tropical South America.
cape horn,proper,Cape Horn,She could be halfway to Cape Horn by the time we're repaired.,Khi tàu ta sửa xong thì có thể nó đã đi nửa đường đến mũi Horn .,the southernmost headland of the Tierra del Fuego archipelago of southern Chile
capybara,noun,chuột lang,Capybara are strong and wary.,Chuột lang mạnh và thận trọng.,"The largest living rodent (Hydrochoerus hydrochaeris), native to South America, living partly on land and partly in water."
araguaya river,noun,,,,a river in central Brazil that flows generally northward (with many falls) to join the Tocantins River
atacama desert,,sa mạc Atacama,The Atacama Desert became economically important.,Sa mạc Atacama trở nên quan trọng về mặt kinh tế.,"A desert in South America, covering a 1,000 km strip of land on the Pacific coast of South America, west of the Andes mountains."
barrier reef,noun,,Diving the Great Barrier Reef ...,Lặn xuống dãy san hô Great Barrier ...,(nautical) A name given to reefs separated from the adjacent coast by a channel or lagoon.
belize,,belize,"Spanish language came to Belize when the Treaty of Tordesillas was signed in 1494, claiming the entire western New World for Spain, including what is now Belize .","Tiếng Tây Ban Nha đã đến Belize khi Hiệp ước Tordesillas được ký kết vào năm 1494, tuyên bố toàn bộ miền Tây New World cho Tây Ban Nha, kể cả những gì bây giờ là Belize .",geographic terms (country level)
anguilla,,anguilla,"It consists of the main island of Anguilla itself, approximately 26 km (16 mi) long by 5 km (3.1 mi) wide at its widest point, together with a number of much smaller islands and cays with no permanent population.","Nó bao gồm đảo chính Anguilla , dài khoảng 26 km (16 dặm) và rộng 5 km (3 dặm) tại điểm rộng nhất, cùng với một số đảo và cù lao nhỏ hơn nhiều không có dân định cư.",
antigua,,Antigua,Antigua and Barbuda competed in its first Davis Cup in 1996.,Antigua và Barbuda lần đầu tiên tham gia Davis Cup vào năm 1996.,geographic terms (below country level)
bahamas,,Bahamas,"Finishing 7th in Nassau, Bahamas 2013 and 5th in Costa del Sol, El Salvador 2015.","Về đích thứ 7 ở Nassau, Bahamas 2013 và thứ 5 ở Costa del Sol, El Salvador 2015.",geographic terms (country level)
barbados,,barbados,They are known to spawn during September to April in the waters near Barbados and Puerto Rico.,Chúng sinh ra từ tháng 9 đến tháng 4 ở vùng biển gần Barbados và Puerto Rico.,geographic terms (country level)
bauxite,noun,bauxit,Abrasive corundum is synthetically manufactured from bauxite .,Corundum mài được sản xuất từ bauxit .,"The principal ore of aluminium; a clay-like mineral, being a mixture of hydrated oxides and hydroxides."
alps,noun,anpơ,"It is found in the mountainous areas of Europe, especially in the Alps (on heights between 1,500 and 2,500 meters), the Apennine Mountains, Pyrenees and the Cantabrian mountains.","Nó được tìm thấy ở các vùng núi của châu Âu, đặc biệt ở Anpơ (trên các đỉnh có độ cao từ 1.500 và 2.500 mét), dãy núi Apennine, Pyrenees và dãy núi Cantabria.",Plural form of alp.
balkan mountains,noun,dãy núi balkan,"It is a high mountain butterfly found in the Pyrenees, Massif Central, Alps and Balkan mountains .","Đây là một loài bướm ngày được tìm thấy ở Pyrenees, Massif miền trung, Dãy Alps và vùng núi cao ở Balkan .",the major mountain range of Bulgaria and the Balkan Peninsula
balkan peninsula,,bán đảo balkan,It is not on the southern part of Balkan Peninsula .,Nó không hiện diện ở phần phía nam của bán đảo Balkan .,
baltic sea,,biển baltic,"It borders Småland, Scania and the Baltic Sea .","Giáp Småland, Scania và Biển Baltic .",geographic terms (above country level)
belarus,proper,Belarus,No formal requests are known so far. Kazakhstan had expressed interest in forming a separate customs union with Russia and Belarus by 2010.,"Năm 2011, và có thể ngay từ năm 2010, Kazakhstan có kế hoạch thành lập một liên minh thuế quan với Nga và Belarus .",geographic terms (country level)
black sea,,biển đen,"Just before Agora fired me last year, I went outwith them to the Black Sea .","Ngay trước khi bị sa thải ở Augoura, tôi đã phải đi ra Biển Đen .",geographic terms (above country level)
bosnia and herzegovina,proper,Bôxnia Hécxêgôvina,Breed data sheet: Podveleski/ Bosnia and Herzegovina .,Truy cập October 2014. ^ a ă Breed data sheet: Podveleski / Bosnia and Herzegovina .,geographic terms (country level)
bulgaria,,bulgaria,Old Great Bulgaria disintegrated under Khazars pressure in 668.,Dưới áp lực mạnh mẽ của hãn quốc Khazar Đại Bulgaria Cổ tan rã năm 668.,geographic terms (country level)
carpathian mountains,proper,dãy núi Carpathian,It is known from the eastern part of the Carpathian Mountains .,Nó được tìm thấy ở phần phía đông của núi Carpathia .,Carpathians
adriatic sea,,biển adriatic,"Travnik has a continental climate, located between the Adriatic sea to the South and Pannonia to the North.","Travnik có khí hậu lục địa, nằm giữa biển Adriatic ở phía nam và Pannonia về phía bắc.",geographic terms (above country level)
albania,noun,an ba ni,He was the president of Albania .,Ông ta là Tổng thống Albania .,geographic terms (country level)
anti-semitism,,chủ nghĩa bài do thái,A compulsive anti - Semite !,Một tên chống Á Rập điên cuồng !,
baltic,adjective,thuộc biển Ban-tích,"It borders Småland, Scania and the Baltic Sea.","Giáp Småland, Scania và Biển Baltic .","(Irish, Scottish) Very cold"
belgrade,,beograd,Europe/ Belgrade,Châu Âu/ Belgrade,
bohemia,noun,čechy,The first modern athlete to throw the discus while rotating the whole body was František Janda-Suk from Bohemia (present Czech Republic).,Vận động viên hiện đại đầu tiên có tư thế ném đĩa cùng lúc xoay toàn bộ thân người là František Janda-Suk của Čechy (nay là Cộng hòa Séc).,alternative capitalization of Bohemia
bosnian,,,I've been in Bosnian refugee camps.,Tôi đã từng ở trại tị nạn ở Bosnia.,
armenia,,armenia,The judge from Armenia provided the sole dissenting vote.,Thẩm phán nước Armenia là người duy nhất bỏ phiếu chống.,geographic terms (country level)
atheism,noun,thuyết vô thần,STRENGTHENING THE ROOTS OF ATHEISM,CỦNG CỐ GỐC RỄ CỦA THUYẾT VÔ THẦN,The rejection of belief that any deities exist.
azerbaijan,,azerbaijan,"I was born in Baku, Azerbaijan , as the second of two children.","Tôi sinh ra ở Baku, Azerbaijan , là con gái út trong gia đình có hai chị em.",geographic terms (country level)
bering strait,proper,Eo biển Bering,"It lives from the Bering Strait south to California and Japan, from the intertidal zone to a depth of 110 m (360 ft).","Nó sống từ eo biển Bering tới California và Nhật Bản, từ vùng bãi triều đến độ sâu 110 m (360 ft).","A strait between Chukotka, Russia and Alaska, USA, linking the Arctic Ocean to the Bering Sea."
amur river,noun,Amur,"Which is an area along the Amur River , which is up here.","Đó là một vùng dọc sông Amur , ở trên này.",an Asian river between China and Russia; flows into the Sea of Okhotsk
autarky,noun,Tự cung tự cấp,"After a first period of autarky , from the late 1950s through to the 1970s Catalonia saw rapid economic growth, drawing many workers from across Spain, making Barcelona one of Europe's largest industrial metropolitan areas and turning Catalonia into a major tourist destination.","Từ cuối thập niên 1950 đến đầu thập niên 1970, Catalunya trải qua tăng trưởng kinh tế nhanh chóng, thu hút nhiều người lao động trên khắp Tây Ban Nha, biến Barcelona trở thành một trong những vùng đại đô thị công nghiệp lớn nhất châu Âu, và chuyển đổi Catalunya thành một địa điểm du lịch lớn.",National economic self-sufficiency.
barents sea,proper,biển Barents,Both oil fields are located in the Barents Sea .,Cả hai mỏ dầu đều nằm ở Biển Barents .,geographic terms (above country level)
apennines,proper,,It is widely distributed in the central and southern Apennines .,It is widely distributed miền trung và miền nam Apennines .,"A mountain range stretching 1,200 km from the north to the south of Italy along its east coast, traversing the entire Apennine Peninsula, and forming the backbone of the country."
austria,noun,áo,I would like to go to Austria in order to study music.,Tôi muốn đi Áo để học âm nhạc.,geographic terms (country level)
bagpipe,noun,kèn túi,"Well, you don't need bagpipes to do that.","Ờ, em không cần kèn túi để làm điều đó.",Singular of bagpipes (normally used in plural)
banking,noun,công việc ngân hàng,"Gringotts, the wizard bank .",ngân hàng phù thuỷ.,The business of managing a bank
belgium,,bỉ,"They promise to take them to Belgium , but instead they kill them.","Chúng hứa sẽ đưa họ qua Bỉ , nhưng thay vào đó chúng giết họ.",geographic terms (country level)
aegean sea,,biển aegea,AEGEAN SEA,BIỂN AEGEAN,geographic terms (above country level)
amsterdam,,amsterdam,"The following lines were planned: an east-west line from the southeast to the Osdorp district via Amsterdam Centraal railway station; a circle line from the western harbor area to the suburban town of Diemen; a north-south line from the northern district via Amsterdam Centraal to Weteringplantsoen traffic circle, with two branches at both ends; and a second east-west line from Geuzenveld district to Gaasperplas.","Các tuyến sau đã được lên kế hoạch: một tuyến đông-tây từ đông nam đến quận Osdorp qua ga đường sắt Amsterdam Centraal; một đường tròn từ khu vực cảng phía tây đến thị trấn ngoại ô Diemen; một tuyến bắc-nam từ quận phía bắc qua Amsterdam Centraal đến vòng tròn giao thông Weteringplantsoen, với hai nhánh ở hai đầu; và một tuyến đông-tây thứ hai từ quận Geuzenveld đến Gaasperplas.",
andorra,,andorra,"In recent times especially, there has been a resurgence of Catalan and its variations in Andorra , Alicante, the Balearic Islands, and Valencia.","Đặc biệt gần đây, tiếng Catalan cùng những dạng khác của nó được hồi sinh tại Andorra , Alicante, quần đảo Balearic và Valencia.",geographic terms (country level)
addis ababa,,addis ababa,I'll call this place Addis Ababa .,Tôi sẽ gọi chỗ này là Addis Ababa .,
afrikaans,,afrikaans,City Press (in Afrikaans ).,Africa Presse (bằng tiếng French ).,
alexandria,,alexandria,"He and the bulk of his force withdrew from Alexandria , while Saladin was left with the task of guarding the city.",Ông này và một số lớn quân của mình rút ra khỏi Alexandria trong khi Saladin đã được để lại với ít quân hơn với nhiệm vụ bảo vệ thành phố.,
algeria,,algérie,"He started in the final against Egypt, which Algeria won 1–0.","Anh đá chính ở trận chung kết với Ai Cập, và Algérie thắng 1–0.",geographic terms (country level)
amharic,,tiếng Anh,Colloquial Amharic (2nd ed.).,Colloquial Amharic (ấn bản 2).,
angola,,dê angora,It is found in Angola .,Nó được tìm thấy ở Angola .,geographic terms (country level)
aswan high dam,noun,Đập cao Aswan,Almost all hydroelectric generation in Egypt comes from the Aswan High Dam .,Gần như tất cả các nhà máy thủy điện ở Ai Cập đều có nguồn từ Đập Cao Aswan .,one of the world's largest dams on the Nile River in southern Egypt
atlas mountains,proper,dãy núi Atlas,In Morocco it is found in the Atlas mountains .,Ở Maroc nó được tìm htấy ở dãy núi Atlas .,"A mountain range located in northwest Africa, occupying portions of Morocco, Algeria, and Tunisia."
bantu,adjective,Bantu,The Kango AKA Sua speak the Bantu language Bila.,Kango hay Sua nói tiêng Bila ( Bantu ).,"the largest African language family of the Niger-Congo group, spoken in much of Sub-Saharan Africa."
batik,verb,batik,"The Javanese people of Indonesia wear a kebaya, a traditional kind of blouse, along with batik .","Những Người Ja-va ở Indonesia mặc Kebaya - một loại áo truyền thống, kèm với Batik .",A wax-resist method of dyeing fabric.
bay of bengal,,Vịnh Bengal,Their navy performed both mercantile and defensive roles in the Bay of Bengal .,Hải quân của họ đã thực hiện cả vai trò thương mại và phòng thủ tại vịnh Bengal .,geographic terms (above country level)
bengal tiger,noun,hổ Bengal,"Well, then, I give to you... the astounding Bengal tiger !","Được rồi! Tôi sẽ cho quí vị thấy, kinh ngạc bởi loài hổ Bengal !",A tiger of the subspecies Panthera tigris tigris found in various parts of the Indian subcontinent.
borneo,,borneo,"There was a general fear that without a strong political institution, the Borneo states would be subjected to Malaya's colonisation.","Tồn tại một mốối lo ngại chung là nếu không có một thể chế chính trị mạnh mẽ, các quốc gia Borneo sẽ bị Malaya thực dân hóa.",geographic terms (country level)
brunei,,brunei,"This directly led to the Brunei Revolt, which thwarted Azahari's attempt and forced him to escape to Indonesia.","Điều này dẫn đến Khởi nghĩa Brunei , cản trở các nỗ lực của Azahari và buộc ông phải chạy trốn sang Indonesia.",geographic terms (country level)
cambodia,,campuchia,"Coincidental or not the events that followed the 2003 riot, was beneficial to the Prime Minister of Cambodia .","Sự trùng hợp ngẫu nhiên hay không sự kiện xảy ra sau vụ bạo loạn năm 2003, đều có lợi cho vị Thủ tướng Campuchia .",geographic terms (country level)
civil war,noun,nội chiến,We are not just the helpless and the victims of the civil war .,Chúng tôi không chỉ là người đứng nhìn bất lực hay là nạn nhân của nội chiến .,"A war fought between factions of the inhabitants of a single country, or the citizens of a single republic."
coastline,noun,bờ biển,A thick fog set in that obscured the view of the coastline .,Một màn sương mù dày đặc buông xuống che khuất tầm nhìn của bờ biển .,"The shape, outline, or boundary of a coast."
achmad sukarno,noun,,,,Indonesian statesman who obtained the independence of Indonesia from the Netherlands in 1949 and served as president until ousted by Suharto in a coup d'etat (1901-1970)
andaman sea,proper,,A search and rescue operation was launched in the Andaman Sea .,Hoạt động tìm kiếm và cứu hộ đã được triển khai ở biển Andaman .,"Part of the Indian Ocean, to the southeast of the Bay of Bengal, south of Burma (Myanmar), west of Thailand, north-west of the Malay Peninsula, north of Sumatra, and east of the Andaman Islands."
association of southeast asian nations,proper,Hiệp hội các quốc gia Đông Nam Á,The letters ASEAN stand for the Association of Southeast Asian Nations .,ASEAN là viết tắt của Hiệp hội các quốc gia Đông Nam Á .,"Association of Southeast Asian Nations. Regional organization of states of Southeast Asia created on august 8th, 1967."
bahasa,,,In Indonesian it is called Bahasa Aceh.,"Trong tiếng Indonesia nó được gọi là "" Bahasa Aceh"".",
bali,,bali,We are also working on the start of a bigger project in Bali .,Chúng tôi cũng thực hiện một dự án lớn hơn tại Bali .,geographic terms (below country level)
bangkok,,bangkok,I had to become one with the people of bangkok .,Tôi phải hòa nhập được với dòng người ở Bangkok .,
