word,part_of_speech,meaning,example,example_meaning,definition
exclaim,verb,la lên,"Hyrum was shot first and fell calmly, exclaiming : I am a dead man!",Hyrum bị bắn trước và ngã xuống một cách bình tĩnh và la lên : Chết tôi rồi!,"(intransitive) To cry out suddenly, from some strong emotion."
hiss,verb,huýt gió,"When it hits the water, you can hear it hiss .","Khi nó chạm mặt nước, con có thể nghe nó huýt gió .","A sound made by a snake, cat, escaping steam, etc."
howl,verb,hú,I can make this thing stand up on its hind legs and howl .,Tôi có thể làm cho cái này đứng dậy và hú lên được nữa.,"The protracted, mournful cry of a dog or a wolf, or other like sound."
shriek,verb,thét,Before the shrieking harpy melts my brain.,Trước khi yêu quái cánh chim gào thét làm não tôi phẳng ra.,"To utter a loud, sharp, shrill sound or cry, as do some birds and beasts; to scream, as in a sudden fright, in horror or anguish."
growl,verb,càu nhàu,Is it an animal that grunts and growls ?,Là con thú hay cằn nhằn và càu nhàu đây?,"The deep, threatening sound made in the throat by an animal; a grumbling sound."
pant,verb,thở hổn hển,"I will groan, pant , and gasp all at once.","Ta sẽ vừa rên la, vừa thở hổn hển , vừa lấy hơi.",A quick breathing; a catching of the breath; a gasp.
lobster,noun,tôm hùm,Lobsters belong to a class of marine animals.,Tôm hùm thuộc lớp động vật biển.,"red-colored, especially from a sunburn."
protection,noun,sự bảo vệ,He says they offered protection in exchange for his soul.,"Hắn bảo chúng đề nghị sự bảo vệ , đánh đổi bằng linh hồn của hắn.",The process of keeping (something or someone) safe.
venturous,adjective,liều lĩnh,"▪ If you do not know the answer to a question, do not venture an opinion.","▪ Nếu không biết câu trả lời, đừng liều lĩnh giải thích theo ý riêng.",Adventurous; venturesome; willing to undertake activities involving risk.
cutlass,verb,thanh đoản kiếm,And he seizes a cutlass .,Và ổng giựt một thanh đoản kiếm .,"(nautical) A short sword with a curved blade, and a convex edge; once used by sailors when boarding an enemy ship."
troublesome,adjective,khó chịu,"Use of sleeping medications , especially benzodiazepines , can become troublesome for several reasons :","Việc sử dụng thuốc ngủ , nhất là benzodiazepines , có thể trở nên khó chịu bởi một số lý do sau :",Giving trouble or anxiety; vexatious; burdensome; wearisome.
blame,verb,sự khiển trách,"But most importantly, the blame transferred from Thordis to me.","Nhưng điều quan trọng nhất, là sự khiển trách đã chuyển từ Thordis sang tôi.",Culpability for something negative or undesirable.
yard,verb,yard,"In fact, the last victim was fod not a hundred yards from where we're standing.",Nạn nhân mới đây được tìm thấy không hơn 100 yard từ chỗ ta đang đứng.,"A small, usually uncultivated area adjoining or (now especially) within the precincts of a house or other building."
linebacker,noun,,I'm a crazy linebacker !,Ta là tên hậu vệ điên!,(American football) The defensive players who are in position behind the defensive linemen and in front of the safeties and cornerbacks and whose principal responsibilities are to tackle runners and to defend against shorter passes
front,noun,mặt trận,Tonight I'll know then what they're moving up to the front .,"Tối nay khi tôi về, tôi sẽ biết họ đang chuyển gì ra mặt trận .",The foremost side of something or the end that faces the direction it normally moves.
strip,verb,tước,You've been stripped of everything but your shares.,Anh đã bị tước mọi quyền hành trừ số cổ phần.,"a long, thin piece of a bigger item"
zone,verb,đới,Station us in the temporal zone while I work on repairs.,Đóng lại ở vùng ôn đới trong lúc ta sửa lại.,"(geography, now rare) Each of the five regions of the earth's surface into which it was divided by climatic differences, namely the torrid zone (between the tropics), two temperate zones (between the tropics and the polar circles), and two frigid zones (within the polar circles)."
replay,verb,chơi lại,"You can replay the same sound again by clicking this button or using the File menu, Replay Sound",Bạn có thể chơi lại một âm thanh bằng cách ấn nút này hoặc dùng trình đơn Tập tin rồi Chơi lại Âm thanh,(transitive) to play again
seed,noun,hột,Botanically the tomato is a fruit because it is a berry containing seeds .,"Về mặt thực vật học, cà chua là quả bởi vì nó là quả mọng có nhiều hột .",Held in reserve for future growth.
odium,noun,sự chê bai,"Also, he tried to avoid the odium that direct rule brings by controlling the Greeks through intermediaries.","Ngoài ra, ông đã cố gắng để tránh bị chê bai là đem đến sự cai trị trực tiếp bằng cách kiểm soát những người Hy Lạp thông qua trung gian.","Hatred; dislike; as, his conduct brought him into odium, or, brought odium upon him."
shade,verb,đánh bóng,Shade sorted column & in lists,Đánh bóng cột đã sắp xếp trong danh sách,"(uncountable) Darkness where light, particularly sunlight, is blocked."
blind,adjective,đui mù,"He was scaled like a lizard, blind , with leather wings like the wings of a bat.","Nó có vảy giống như thằn lằn. Đui mù , với đôi cánh như loài dơi.",A covering for a window to keep out light. The covering may be made of cloth or of narrow slats that can block light or allow it to pass.
pause,verb,sự tạm ngừng,Recognize that pauses are essential to speech that conveys ideas clearly.,"Hãy nhận biết rằng sự tạm ngừng là yếu tố rất cần thiết, khiến lời nói truyền đạt tư tưởng một cách rõ ràng.",To interrupt current work and do something else for a moment.
adult,adjective,trưởng thành,I have contemplated this account all my adult life.,Tôi suy ngẫm câu chuyện này suốt cả quãng đời trưởng thành của mình.,A fully grown human or animal.
brave,adjective,dũng cảm,He tried to behave as bravely as possible while he was being held hostage.,Anh ta cố gắng hành động dũng cảm nhất có thể trong khi bị giữ làm con tin.,Strong in the face of fear; courageous.
cable,noun,cáp,Tom has a drawer full of USB cables .,Tom có một ngăn tủ đầy cáp USB.,"A strong, large-diameter wire or rope, or something resembling such a rope."
