Lesson Name,Lesson Link,Collection ID
Chapters 7–10,/lists/6300220,1491
Chapters 11–16,/lists/6300240,1491
Chapters 17–26,/lists/6302893,1491
Chapters 27–39,/lists/6302914,1491
Chapters 1–3,/lists/7537560,1492
Chapters 4–6,/lists/7537566,1492
Chapters 7–10,/lists/7537569,1492
Chapters 11–12,/lists/7537572,1492
Chapters 13–14,/lists/7537577,1492
Part I,/lists/9405299,1493
Part II,/lists/9405300,1493
Part III,/lists/9405302,1493
Parts IV–V,/lists/9405303,1493
Prologue,/lists/7405189,1494
Chapter 1,/lists/7412915,1494
Chapters 2–3,/lists/7412961,1494
Chapters 4–6,/lists/7412996,1494
Chapters 7–9,/lists/7413033,1494
Chapter 10–Epilogue,/lists/7413055,1494
Part I: Chapters 1–7,/lists/8654780,1495
Part I: Chapters 8–15,/lists/8654794,1495
Part I: Chapters 16–33,/lists/8654796,1495
Part II: Chapters 1–15,/lists/8654799,1495
"Traci Chee, Part II: Chapters 16–31",/lists/8654800,1495
Chapters 1–8,/lists/1926754,1496
Chapters 9–17,/lists/1926843,1496
Chapters 18–26,/lists/1926904,1496
Chapters 27–35,/lists/1926992,1496
Chapters 36–45,/lists/1927108,1496
Introduction-Part I,/lists/6812701,1497
Part II,/lists/6812703,1497
Part III,/lists/6812704,1497
Part IV,/lists/6812705,1497
Parts V–VI,/lists/6812706,1497
Chapters 1–6,/lists/8940541,1498
Chapter 7–Epilogue,/lists/8940543,1498
March Vocabulary Words,/lists/7687544,1499
"This Week in Words: Current Events Vocab for February 26–March 4, 2022",/lists/8328199,1499
"This Week in Words: Current Events Vocab for March 5–March 11, 2022",/lists/8341332,1499
"This Week in Words: Current Events Vocab for March 12–March 18, 2022",/lists/8354232,1499
"This Week in Words: Current Events Vocab for March 19–March 25, 2022",/lists/8366310,1499
"This Week in Words: Current Events Vocab for March 26–April 1, 2022",/lists/8378938,1499
List 1,/lists/6690195,1500
List 2,/lists/6690202,1500
List 3,/lists/6690212,1500
Chapters 1–5,/lists/8581118,1501
Chapters 6–10,/lists/8581119,1501
Chapters 11–15,/lists/8581120,1501
Chapters 16–22,/lists/8581121,1501
Chapters 23–31,/lists/8581122,1501
Chapters 1–18,/lists/2822314,1502
Chapters 19–27,/lists/2822316,1502
Chapters 28–47,/lists/2822318,1502
Chapters 48–67,/lists/2822323,1502
Chapters 1–5,/lists/6836816,1503
Chapters 6–12,/lists/6836892,1503
Chapters 13–18,/lists/6836978,1503
Chapters 19–22,/lists/6837111,1503
Chapters 23–31,/lists/6837177,1503
List 1,/lists/6549332,1504
List 2,/lists/6549333,1504
List 3,/lists/6549334,1504
List 4,/lists/6549337,1504
"""Sisters"" by Raina Telgemeier",/lists/2700091,1505
Book One,/lists/2273259,1506
Book Two,/lists/2273261,1506
Book Three,/lists/2273262,1506
Book Four,/lists/2273263,1506
Book Five,/lists/2273264,1506
Books Six-Seven,/lists/2273266,1506
Chapters 1–12,/lists/6537358,1507
Chapters 13–21,/lists/6537365,1507
Preface–Chapter 3,/lists/233863,1508
Chapters 4–8,/lists/241470,1508
Chapters 9–13,/lists/241698,1508
Chapters 14–18,/lists/8463453,1508
Chapter 19–Epilogue,/lists/8463454,1508
List 1,/lists/2337637,1509
List 2,/lists/8092924,1509
List 3,/lists/8092925,1509
Introduction–Chapter 2,/lists/9272555,1510
Chapter 3,/lists/9272557,1510
Chapters 4–5,/lists/9272558,1510
Chapter 6,/lists/9272578,1510
Chapter 7–Afterword,/lists/9272559,1510
Chapters 1–6,/lists/2385258,1511
Chapters 7–13,/lists/2385266,1511
Chapters 14–20,/lists/2385268,1511
Chapters 21–24,/lists/2385269,1511
Chapter 25–Epilogue,/lists/2385270,1511
April Vocabulary Words,/lists/7759264,1512
"This Week in Words: Current Events Vocabulary for April 1–April 7, 2023",/lists/8900212,1512
"This Week in Words: Current Events Vocabulary for April 8–April 14, 2023",/lists/8908869,1512
"This Week in Words: Current Events Vocabulary for April 15–April 21, 2023",/lists/8918467,1512
"This Week in Words: Current Events Vocabulary for April 22–April 28, 2023",/lists/8928240,1512
List 1,/lists/8186239,1513
List 2,/lists/8186242,1513
List 3,/lists/8186243,1513
List 4,/lists/8186245,1513
List 5,/lists/8186248,1513
Chapters 1-5,/lists/2374939,1514
Chapters 6-11,/lists/2374940,1514
Chapters 12-16,/lists/2374941,1514
Chapters 17-26,/lists/2374942,1514
Chapters 27-32,/lists/2374945,1514
Chapters 1–3,/lists/2409200,1515
Chapters 4–8,/lists/2409201,1515
Chapters 9–12,/lists/2409203,1515
December Vocabulary Words,/lists/7519943,1516
"Current Events Vocab for November 28–December 4, 2020",/lists/7519289,1516
"Current Events Vocab for December 5–11, 2020",/lists/7540534,1516
"Current Events Vocab for December 12–18, 2020",/lists/7550392,1516
"Current Events Vocab for December 19–25, 2020",/lists/7562911,1516
"Current Events Vocab for December 26, 2020—January 1, 2021",/lists/7570401,1516
Chapters 1–10,/lists/308493,1517
Chapters 11–18,/lists/309020,1517
Chapters 19–24,/lists/309029,1517
Chapters 25–32,/lists/309043,1517
The Language of the Test,/lists/7663290,1518
Rhetorical and Literary Terms 1,/lists/7663331,1518
Rhetorical and Literary Terms 2,/lists/7663333,1518
Rhetorical and Literary Terms 3,/lists/7663338,1518
Rhetorical and Literary Terms 4,/lists/7663343,1518
"Writing, Grammar, and Word Choice",/lists/7663348,1518
Chapters 1–7,/lists/7975020,1519
Chapters 8–15,/lists/7975022,1519
Chapters 16–26,/lists/7975024,1519
Chapters 1-3,/lists/2209628,1520
Chapters 4-5,/lists/2209635,1520
Chapters 6-8,/lists/2209641,1520
Chapters 9-11,/lists/2209672,1520
December Vocabulary Words,/lists/7519943,1521
"This Week in Words: Current Events Vocab for December 1–December 7, 2024",/lists/9664261,1521
"This Week in Words: Current Events Vocab for December 8–December 14, 2024",/lists/9672347,1521
"This Week in Words: Current Events Vocab for December 15–December 21, 2024",/lists/9681577,1521
Prologue-Chapter 2,/lists/2223366,1522
Chapters 3-5,/lists/2223392,1522
Chapters 6-8,/lists/2223429,1522
Chapters 9-12,/lists/2223449,1522
Chapter 13 - Epilogue,/lists/2223466,1522
Chapter 1,/lists/7772543,1523
Chapters 2–6,/lists/7772587,1523
Chapters 7–10,/lists/7772633,1523
Chapters 11–16,/lists/7774841,1523
Chapters 17–30,/lists/7774856,1523
List 1,/lists/8155456,1524
List 2,/lists/8156987,1524
List 1,/lists/240328,1525
List 2,/lists/240695,1525
List 3,/lists/240711,1525
List 4,/lists/241144,1525
List 5,/lists/241162,1525
List 6,/lists/241171,1525
Chapters 1–5,/lists/9113010,1526
Chapters 6–9,/lists/9113012,1526
Chapters 10–17,/lists/9113013,1526
Chapters 18–22,/lists/9113014,1526
Preface–Chapter 1,/lists/2828231,1527
Chapters 2–4,/lists/2828235,1527
Chapters 5–6,/lists/2828239,1527
Chapters 7–10,/lists/2828242,1527
Chapters 11–14,/lists/2828244,1527
Language Gone Wrong: Words That Started Out as Errors,/lists/430611,1528
Some Tricky Homonyms,/lists/1108220,1528
The Silent Treatment: Words Plagued by Silent Letters,/lists/446300,1528
Words Whose Pronunciation Has Changed Over Time,/lists/432678,1528
"Number 1, Alexander Hamilton",/lists/6214032,1529
"Number 9, Alexander Hamilton",/lists/6474142,1529
"Number 10, James Madison",/lists/163586,1529
"Number 14, James Madison",/lists/6191515,1529
"Number 23, Alexander Hamilton",/lists/6464740,1529
"Number 39, James Madison",/lists/6320169,1529
"Number 47, James Madison",/lists/6457886,1529
"Number 51, James Madison",/lists/6191517,1529
"Number 70, Alexander Hamilton",/lists/6508653,1529
"Number 78, Alexander Hamilton",/lists/6395253,1529
List 1 (Introduction),/lists/6086024,1530
List 2,/lists/6085995,1530
Chapters 1–3,/lists/9296044,1531
Chapters 4–8,/lists/9296046,1531
Chapters 9–13,/lists/9296047,1531
Chapters 14–19,/lists/9296048,1531
Chapters 20–24,/lists/9296050,1531
Chapters 1–5,/lists/442977,1532
Chapters 6–11,/lists/442978,1532
Chapters 12–16,/lists/442982,1532
Chapters 17-22,/lists/442987,1532
"""Secret Coders"" by Gene Luen Yang and Mike Holmes",/lists/7962545,1533
Dangerous Pie–No More Vacation,/lists/1170820,1534
"Take Me!–Fear, Gum, Candy",/lists/1170916,1534
"Good News, Bad News–Epilogue",/lists/1170960,1534
Cheesy Goodness,/lists/8909325,1535
A Toast to Bread,/lists/8909305,1535
Chapters 1–20,/lists/2585372,1536
Chapters 21–33,/lists/2585421,1536
Chapters 34–52,/lists/2585425,1536
Chapters 53–74,/lists/2585428,1536
Chapters 1–9,/lists/8544895,1537
Chapters 10–17,/lists/8544903,1537
Chapters 18–32,/lists/8545483,1537
Chapters 33–47,/lists/8545486,1537
Chapters 48–63,/lists/8545488,1537
Prologue,/lists/7910334,1538
Part One,/lists/7910323,1538
Part Two,/lists/7910324,1538
Part Three,/lists/7910325,1538
Part Four,/lists/7910327,1538
"Greetings, World Traveler! — List 1",/lists/8499127,1539
"Greetings, World Traveler! — List 2",/lists/8499128,1539
"Greetings, World Traveler! — List 3",/lists/8499131,1539
List 1: New School–Principal's Office,/lists/1846685,1540
List 2: Homeroom–Bogeyman Dreams,/lists/1846718,1540
List 3: Sabeen–Pact,/lists/1846754,1540
List 4: Field Trip–The End,/lists/1846827,1540
Chapters 1–3,/lists/8942448,1541
Chapters 4–7,/lists/8942450,1541
Chapters 8–11,/lists/8942451,1541
Chapters 12–15,/lists/8942452,1541
Chapter 16–Epilogue,/lists/8942453,1541
