Lesson Name,Lesson Link,Collection ID
"This Week in Words: Current Events Vocab for September 25–October 5, 2021",/lists/8031673,1434
"This Week in Words: Current Events Vocab for October 2–October 8, 2021",/lists/8056008,1434
"This Week in Words: Current Events Vocab for October 9–October 15, 2021",/lists/8071666,1434
"This Week in Words: Current Events Vocab for October 16–October 22, 2021",/lists/8086138,1434
"This Week in Words: Current Events Vocab for October 23–October 29, 2021",/lists/8101624,1434
Prologue–Chapter 2,/lists/2944967,1435
Chapters 3–5,/lists/2944977,1435
Chapters 6–7,/lists/2945004,1435
Chapters 8–10,/lists/2945117,1435
Chapter 11–Epilogue,/lists/2945179,1435
Chapters 1–2,/lists/2437719,1436
Chapters 3–4,/lists/2437720,1436
Chapters 5–8,/lists/2437721,1436
Chapters 9–10,/lists/2437723,1436
Chapters 11–15,/lists/2437724,1436
Chapters 16–21,/lists/2437726,1436
Chapters 22–34,/lists/2437727,1436
Chapters 1–5,/lists/6045131,1437
Chapters 6–13,/lists/6045136,1437
Chapters 14–20,/lists/6045137,1437
Chapters 21–27,/lists/6045139,1437
Chapter 28–Epilogue,/lists/6045140,1437
Chapters 1–4,/lists/6765189,1438
Chapters 5–7,/lists/6765190,1438
Chapters 8–15,/lists/6765191,1438
Chapters 16–21,/lists/6765192,1438
Chapters 22–26,/lists/6765194,1438
Chapters 1–5,/lists/7742298,1439
Chapters 6–9,/lists/7742309,1439
Chapters 10–17,/lists/7742315,1439
Chapters 18–24,/lists/7742329,1439
Chapters 25–32,/lists/7742337,1439
Part One,/lists/1861834,1440
Part Two,/lists/1862026,1440
Part Three,/lists/1862671,1440
Part Four,/lists/1862688,1440
Part Five,/lists/1862707,1440
Part Six,/lists/1892074,1440
List 1,/lists/8512350,1441
List 2,/lists/8512351,1441
Built To Last: Architectural Parlance,/lists/6472993,1442
Learning Down The House: Parts of Your Home,/lists/6700085,1442
The Ottoman Empire: Furniture Words,/lists/6700080,1442
There's No Word Like Home,/lists/6681169,1442
List 1,/lists/2393475,1443
List 2,/lists/2393474,1443
Act I,/lists/271112,1444
Act II,/lists/271121,1444
Act III,/lists/271151,1444
Chapters 1–10,/lists/394114,1445
Chapters 11–20,/lists/394126,1445
Chapters 21–32,/lists/394131,1445
A Lexical Zoo of Animal Adjectives,/lists/2559788,1446
Dog Vocabulary: A Canine Lexicon,/lists/2460109,1446
Cat Vocabulary: A Feline Lexicon,/lists/1623099,1446
Horsin' Around,/lists/2338926,1446
Chapters 1–5,/lists/2588507,1447
Chapters 6–10,/lists/2588513,1447
Chapters 11–16,/lists/2588515,1447
Chapter 17–Epilogue,/lists/2588721,1447
Chapters 1–3,/lists/5978337,1448
Chapters 4–6,/lists/5978344,1448
Chapters 7–11,/lists/5978348,1448
Chapters 12–18,/lists/5978352,1448
Chapters 19–28,/lists/5978356,1448
Chapters 29–39,/lists/5978357,1448
Scenes 1–2,/lists/263868,1449
Scenes 3–4,/lists/263874,1449
Scenes 5–6,/lists/263876,1449
Scene 7,/lists/263880,1449
List 1,/lists/2787307,1450
List 2,/lists/2787312,1450
List 3,/lists/2787317,1450
List 4,/lists/2787319,1450
"""How to Transform an Everyday, Ordinary Hoop Court into a Place of Higher Learning and You at the Podium"" by Matt de la Peña",/lists/6871980,1451
"""The Difficult Path"" by Grace Lin",/lists/6872006,1451
"""Sol Painting, Inc."" by Meg Medina",/lists/6872043,1451
"""Secret Samantha"" by Tim Federle",/lists/6872070,1451
"""The Beans and Rice Chronicles of Isaiah Dunn"" by Kelly J. Baptist",/lists/6872090,1451
"""Choctaw Bigfoot, Midnight in the Mountains"" by Tim Tingle",/lists/6872145,1451
"""Main Street"" by Jacqueline Woodson",/lists/6872163,1451
"""Flying Lessons"" by Soman Chainani",/lists/6872205,1451
"""Seventy-Six Dollars and Forty-Nine Cents"" by Kwame Alexander",/lists/6872254,1451
"""Sometimes a Dream Needs a Push"" by Walter Dean Myers",/lists/6872263,1451
"Talk Like Shakespeare Day, List 1",/lists/8912399,1452
"Talk Like Shakespeare Day, List 2",/lists/8912400,1452
"Talk Like Shakespeare Day, List 3",/lists/8912402,1452
"Talk Like Shakespeare Day, List 4",/lists/8912403,1452
"Talk Like Shakespeare Day, List 5",/lists/8912404,1452
"Talk Like Shakespeare Day, List 6",/lists/8912405,1452
"Talk Like Shakespeare Day, List 7",/lists/8912406,1452
"Talk Like Shakespeare Day, List 8",/lists/8912407,1452
Foreword–Chapter 3,/lists/6442711,1453
Chapters 4–5,/lists/6442719,1453
Chapters 6–9,/lists/6442726,1453
Chapters 10–12,/lists/6442733,1453
Chapters 13–15,/lists/6442746,1453
Chapters 1–5,/lists/6840785,1454
Chapters 6–11,/lists/6840787,1454
Chapters 12–19,/lists/6840788,1454
List 1,/lists/5618220,1455
List 2,/lists/5618320,1455
List 3,/lists/5618377,1455
List 4,/lists/5618484,1455
List 5,/lists/5618653,1455
Chapters 1–12,/lists/2485466,1456
Chapters 13–17,/lists/2485487,1456
Chapters 18–40,/lists/2496068,1456
Chapters 41–52,/lists/2485549,1456
Book 1,/lists/7834130,1457
Book 2,/lists/7834136,1457
Book 3,/lists/7834143,1457
Book 4,/lists/7834144,1457
Book 5,/lists/7834146,1457
Book 6,/lists/7834147,1457
Book 7,/lists/7834148,1457
Book 8,/lists/7834149,1457
Book 9,/lists/7834150,1457
Book 10,/lists/7834151,1457
Book 11,/lists/7834152,1457
Book 12,/lists/7834153,1457
Book 13,/lists/7834154,1457
Book 14,/lists/7834155,1457
Book 15,/lists/7834157,1457
Book 16,/lists/7834159,1457
Book 17,/lists/7834160,1457
Book 18,/lists/7834161,1457
Book 19,/lists/7834162,1457
Book 20,/lists/7834163,1457
Book 21,/lists/7834164,1457
Book 22,/lists/7834165,1457
Book 23,/lists/7834167,1457
Book 24,/lists/7834169,1457
Chapters 1–2,/lists/2694634,1458
Chapters 3–5,/lists/2694644,1458
Chapters 6–7,/lists/2694650,1458
Chapters 8–9,/lists/2694658,1458
Chapters 10–12,/lists/2694661,1458
Chapters 1–5,/lists/8275448,1459
Chapters 6–16,/lists/8275449,1459
Chapters 17–26,/lists/8275450,1459
Chapter 27–Afterthoughts,/lists/8275451,1459
Chapters 1–6,/lists/2090502,1460
Chapters 7–12,/lists/2090671,1460
Chapters 13–18,/lists/2090699,1460
Chapters 19–24,/lists/2090715,1460
Chapters 25–30,/lists/2090736,1460
Chapters 1–12,/lists/5983841,1461
Chapters 13–20,/lists/5983844,1461
Chapters 21–26,/lists/5983846,1461
Chapters 27–44,/lists/5983848,1461
Chapters 1–10,/lists/298232,1462
Chapters 11–20,/lists/298238,1462
Chapters 21–30,/lists/298245,1462
Chapters 31–40,/lists/298250,1462
Chapters 41–50,/lists/298294,1462
Chapters 1–4,/lists/9455656,1463
Chapters 5–10,/lists/9455657,1463
Chapters 11–16,/lists/9455658,1463
Chapters 17–25,/lists/9455659,1463
Chapter 26–One Month Later,/lists/9455660,1463
Chapters 1–7,/lists/6037785,1464
Chapters 8–15,/lists/6037789,1464
Chapters 16–23,/lists/6037791,1464
Chapters 24–33,/lists/6037792,1464
Chapters 34–44,/lists/6037796,1464
Foreword and Afterword,/lists/243633,1465
Chapters 1-3,/lists/243708,1465
Chapters 4-6,/lists/243709,1465
Chapters 7-14,/lists/243710,1465
Chapters 15-20,/lists/243712,1465
"""The Great War""–Chapter 2",/lists/9429638,1466
Chapters 3–5,/lists/9429640,1466
Chapters 6–8,/lists/9429641,1466
Chapters 9–12,/lists/9429642,1466
Chapters 13–15,/lists/9429643,1466
Chapters 1–3,/lists/8164576,1467
Chapters 4–8,/lists/8164583,1467
Chapters 9–14,/lists/8164584,1467
Chapters 15–22,/lists/8164586,1467
Chapter 23–Epilogue,/lists/8164588,1467
Part 1,/lists/304381,1468
Part 2,/lists/304405,1468
Part 3,/lists/304412,1468
Parts 4–5,/lists/304422,1468
October Words,/lists/8015445,1469
"This Week in Words: Current Events Vocab for October 1–October 7, 2022",/lists/8610410,1469
"This Week in Words: Current Events Vocab for October 8–October 14, 2022",/lists/8623734,1469
"This Week in Words: Current Events Vocab for October 15–October 21, 2022",/lists/8636769,1469
"This Week in Words: Current Events Vocab for October 22–October 28, 2022",/lists/8649244,1469
Germany,/lists/1341931,1470
Pennsylvania,/lists/1341990,1470
California–New York,/lists/1343751,1470
Prologue–Part One,/lists/6329936,1471
Parts Two–Three,/lists/6329942,1471
Part Four–Epilogue,/lists/6329943,1471
Chapters 1–22,/lists/7471326,1472
Chapters 23–34,/lists/7471331,1472
Chapters 35–51,/lists/7471337,1472
Chapters 52–91,/lists/7471340,1472
The Science Unit of Destiny–Uncle,/lists/2092473,1473
Bittersweet–Fieldwork,/lists/2094557,1473
Big Picture–A Message From the Chef,/lists/2094674,1473
Break & Enter (#3)–The Scout,/lists/2096128,1473
Chapters 1–4,/lists/7103136,1474
Chapters 5–8,/lists/7103157,1474
Chapters 9–14,/lists/7103175,1474
Chapters 15–21,/lists/7103193,1474
Chapters 22–30,/lists/7103213,1474
