Lesson Name,Lesson Link,Collection ID
Chapters 1–4,/lists/6591292,593
Chapters 5–8,/lists/6591336,593
Chapters 9–13,/lists/6591372,593
Chapters 14–22,/lists/6591403,593
Chapters 23–34,/lists/6591431,593
Introduction–Chapter 2,/lists/334405,594
Chapters 3–4,/lists/334423,594
Chapters 5–7,/lists/334432,594
Foreword–Chapter 1,/lists/8271605,595
Chapters 2–3,/lists/8271620,595
Chapters 4–6,/lists/8271625,595
Chapters 7–9,/lists/8273606,595
Chapters 10–14,/lists/8273610,595
Act 1,/lists/2209024,596
Act 2,/lists/2209600,596
Act 3,/lists/2215220,596
Act 4,/lists/2215286,596
Act 5,/lists/2223094,596
List 1,/lists/9074756,597
List 2,/lists/9074760,597
List 3,/lists/9074768,597
List 4,/lists/9074774,597
List 5,/lists/9074780,597
List 6,/lists/9074785,597
List 7,/lists/9074788,597
List 8,/lists/9074790,597
List 9,/lists/9074794,597
List 10,/lists/9074797,597
Chapters 1–9,/lists/7307791,598
Chapters 10–19,/lists/7307797,598
Chapters 20–30,/lists/7307803,598
"""Glinda of Oz"" by L. Frank Baum",/lists/265449,599
August Words,/lists/7914628,600
"This Week in Words: Current Events Vocab for August 3–August 9, 2024",/lists/9509934,600
"This Week in Words: Current Events Vocab for August 10–August 16, 2024",/lists/9515170,600
"This Week in Words: Current Events Vocab for August 17–August 23, 2024",/lists/9523397,600
"This Week in Words: Current Events Vocab for August 24–August 30, 2024",/lists/9531545,600
Chapters 1–4,/lists/6722002,601
Chapters 5–7,/lists/6722026,601
Chapters 8–14,/lists/6722052,601
Chapters 15–27,/lists/6723907,601
Chapter 28–Epilogue,/lists/6723925,601
"This Week In Words: Current Events Vocab for October 3–9, 2020",/lists/7357103,602
"This Week In Culture: Current Events Vocab for October 3–9, 2020",/lists/7356630,602
"This Week In Words: Current Events Vocab for October 10–16, 2020",/lists/7412380,602
"This Week In Culture: Current Events Vocab for October 10–16, 2020",/lists/7412153,602
"This Week In Words: October 17–23, 2020",/lists/7431232,602
"This Week In Culture: October 17–23, 2020",/lists/7431296,602
"This Week In Words: Current Events Vocab for October 24–30, 2020",/lists/7449679,602
"This Week In Culture: Current Events Vocab for October 24–30, 2020",/lists/7449752,602
"This Week In Words: Current Events Vocab for October 31–November 6, 2020",/lists/7467589,602
"This Week In Culture: Current Events Vocab for October 31–November 6, 2020",/lists/7466359,602
"""Guts"" by Raina Telgemeier",/lists/6169406,603
