Lesson Name,Lesson Link,Collection ID
Chapters 9–14,/lists/6049161,1627
Chapters 15–20,/lists/6049162,1627
Chapters 21–25,/lists/6049164,1627
Chapter 26–Epilogue,/lists/6049166,1627
Chapters 1-6,/lists/2021533,1628
Chapters 7-12,/lists/2021545,1628
Chapters 13-20,/lists/2021554,1628
Chapters 21-32,/lists/2021563,1628
Chapters 33-40,/lists/2021570,1628
Part 1,/lists/713917,1629
Part 2,/lists/713937,1629
Part 3,/lists/714354,1629
List 1,/lists/9490358,1630
List 2,/lists/9490359,1630
List 3,/lists/9490360,1630
List 1,/lists/9280269,1631
List 2,/lists/9280273,1631
List 3,/lists/9280275,1631
List 4,/lists/9280276,1631
List 5,/lists/9280280,1631
List 6,/lists/9280286,1631
List 7,/lists/9359128,1631
List 8,/lists/9359133,1631
List 9,/lists/9359136,1631
List 10,/lists/9359137,1631
List 11,/lists/9359139,1631
List 12,/lists/9359140,1631
List 13,/lists/9359142,1631
List 14,/lists/9359143,1631
List 15,/lists/9359186,1631
List 16,/lists/9359146,1631
List 17,/lists/9359148,1631
List 18,/lists/9359151,1631
List 19,/lists/9359195,1631
List 20,/lists/9359152,1631
Chapters 1-10,/lists/2178906,1632
Chapters 11-24,/lists/2178904,1632
Chapters 25-34,/lists/2178911,1632
Chapters 1–4,/lists/772039,1633
Chapters 5–9,/lists/8515509,1633
Chapters 10–13,/lists/772051,1633
Chapter 14–Epilogue,/lists/772057,1633
List 1,/lists/2895094,1634
List 2,/lists/2895096,1634
List 3,/lists/2895098,1634
List 4,/lists/2895101,1634
Act I,/lists/310350,1635
Act II,/lists/310356,1635
Act III,/lists/310357,1635
Prologue–Chapter 8,/lists/8880233,1636
Chapters 9–14,/lists/8880234,1636
Chapters 15–25,/lists/8880235,1636
List 1,/lists/6625722,1637
List 2,/lists/6625723,1637
List 3,/lists/6625724,1637
List 4,/lists/6625735,1637
Chapters 1–11,/lists/315515,1638
Chapters 12–22,/lists/315516,1638
Chapters 23–33,/lists/315517,1638
Chapters 34–44,/lists/315518,1638
Chapters 1–6,/lists/8132321,1639
Chapters 7–12,/lists/8132338,1639
Chapters 13–18,/lists/8132341,1639
Chapters 19–25,/lists/8132344,1639
anti-,/lists/190359,1640
con-,/lists/190409,1640
dis-,/lists/2725728,1640
ex-,/lists/651379,1640
fore-,/lists/190625,1640
inter-,/lists/190632,1640
mis-,/lists/199926,1640
pre-,/lists/191198,1640
pro-,/lists/650288,1640
re-,/lists/7995928,1640
sub-,/lists/191888,1640
super-,/lists/191890,1640
trans-,/lists/192997,1640
un-,/lists/7995986,1640
uni-,/lists/191899,1640
Part 1,/lists/257985,1641
Part 2,/lists/257993,1641
Part 3,/lists/257997,1641
Chapters 1–5,/lists/9178563,1642
Chapters 6–14,/lists/9178565,1642
Chapters 15–24,/lists/9178568,1642
Chapters 25–38,/lists/9178570,1642
Chapter 1,/lists/2579668,1643
Chapter 2,/lists/2579669,1643
Chapters 3–4,/lists/2579673,1643
Chapters 5–6,/lists/2579675,1643
Chapters 7–9,/lists/2579688,1643
Chapters 10–13,/lists/2579690,1643
Chapters 14–16,/lists/2579692,1643
Chapters 14–21,/lists/1763283,1644
Chapters 22–32,/lists/1763293,1644
Chapters 33–43,/lists/1763298,1644
Chapters 44–58,/lists/1763303,1644
"""Click""–""Elphaba""",/lists/8340539,1645
"""A Little Peek""–""Violets Are Blue""",/lists/8340543,1645
"""Emily""–""Mermaid""",/lists/8340544,1645
Stroke of Genius: Words About Painting,/lists/6472961,1646
On a Pedestal: Marble-ous Words for Sculpture,/lists/6473098,1646
Music to My Ears: Instrumental Vocab,/lists/6072045,1646
Curtain Call: Dance and Theater Terms,/lists/6480056,1646
It Could Be Verse: Poetry Parlance,/lists/6473168,1646
Chapters 1–5,/lists/7968045,1647
Chapters 6–13,/lists/7968047,1647
Chapters 14–28,/lists/7968049,1647
Chapters 1–5,/lists/2857865,1648
Chapters 6–13,/lists/2857866,1648
Chapters 14–21,/lists/2857869,1648
Chapter 22–Epilogue,/lists/2857875,1648
List 1,/lists/2367195,1649
List 2,/lists/2367196,1649
List 3,/lists/2367198,1649
List 4,/lists/2367202,1649
List 5,/lists/2367208,1649
Preface–Chapter 3,/lists/1039375,1650
Chapters 4–6,/lists/1039420,1650
Chapters 7–9,/lists/1039463,1650
Chapter 10–Epilogue,/lists/1039499,1650
Prologue–Part 2,/lists/9290468,1651
Parts 3–4,/lists/9290472,1651
Parts 5–7,/lists/9290473,1651
Parts 8–10,/lists/9290474,1651
Parts 11–15,/lists/9290475,1651
"""The Witch Boy"" by Molly Knox Ostertag",/lists/2449719,1652
List 1,/lists/2007196,1653
List 2,/lists/2010078,1653
List 3,/lists/2010096,1653
List 4,/lists/2010109,1653
Chapters 1–2,/lists/9276297,1654
Chapters 3–4,/lists/9276298,1654
Chapters 5–11,/lists/9276299,1654
Chapters 12–15,/lists/9276300,1654
Chapters 16–29,/lists/9276301,1654
Chapters 1–2,/lists/8335127,1655
Chapters 3–4,/lists/8335138,1655
Chapters 5–6,/lists/8335139,1655
Chapters 7–8,/lists/8335140,1655
Chapters 9–10,/lists/8335142,1655
General Terms,/lists/8513095,1656
Plot Development,/lists/8513096,1656
Genres,/lists/8513098,1656
Literary Devices,/lists/8513100,1656
September Words,/lists/7947302,1657
"This Week in Words: Current Events Vocab for September 3–September 9, 2022",/lists/8558133,1657
"This Week in Words: Current Events Vocab for September 10–September 16, 2022",/lists/8570793,1657
"This Week in Words: Current Events Vocab for September 17–September 23, 2022",/lists/8583713,1657
"This Week in Words: Current Events Vocab for September 24–September 30, 2022",/lists/8597182,1657
Chapters 1-2,/lists/1801129,1658
Chapters 3-6,/lists/1801350,1658
Chapters 7-9,/lists/1801360,1658
Chapters 10-13,/lists/1801379,1658
Chapter 14-Epilogue,/lists/1801400,1658
Chapters 1–7,/lists/1402064,1659
Chapters 8–17,/lists/1402086,1659
Chapters 18–24,/lists/1402143,1659
Chapters 25–30,/lists/1409831,1659
Chapters 31–Historical Notes,/lists/1404932,1659
The Book of the Grotesque,/lists/7679191,1660
Hands,/lists/7679199,1660
Paper Pills,/lists/7679205,1660
Mother,/lists/7679217,1660
The Philosopher,/lists/7679227,1660
Nobody Knows,/lists/7679232,1660
Godliness,/lists/7679242,1660
A Man of Ideas,/lists/7679247,1660
Adventure,/lists/7679251,1660
Respectability,/lists/7679259,1660
The Thinker,/lists/7679268,1660
Tandy,/lists/7679272,1660
The Strength of God,/lists/7679280,1660
The Teacher,/lists/7679284,1660
Loneliness,/lists/7679297,1660
An Awakening,/lists/7679305,1660
Queer,/lists/7679314,1660
The Untold Lie,/lists/7679320,1660
Drink,/lists/7679328,1660
Death,/lists/7679333,1660
Sophistication,/lists/7679343,1660
Departure,/lists/7679346,1660
Prologue–Chapter 8,/lists/8215870,1661
Chapters 9–15,/lists/8215873,1661
Chapters 16–22,/lists/8215875,1661
Chapters 23–29,/lists/8215876,1661
Prologue–Chapter 7,/lists/9551736,1662
Chapters 8–17,/lists/9551737,1662
Chapters 18–26,/lists/9551739,1662
Chapter 27–Epilogue,/lists/9551740,1662
Chapters 1–9,/lists/8366854,1663
Chapters 10–15,/lists/8366861,1663
Chapter 16–Three Years After That,/lists/8369070,1663
