Lesson Name,Lesson Link,Collection ID
Chapters 1–3,/lists/6766952,774
Chapters 4–5,/lists/6766953,774
List 1,/lists/6263083,775
List 2,/lists/6263125,775
List 3,/lists/6263464,775
List 1,/lists/9280229,776
List 2,/lists/9280232,776
List 3,/lists/9280235,776
List 4,/lists/9280237,776
List 5,/lists/9359162,776
List 6,/lists/9359177,776
List 7,/lists/9359166,776
List 8,/lists/9359165,776
List 9,/lists/9359188,776
List 10,/lists/9359189,776
List 11,/lists/9359190,776
List 12,/lists/9359192,776
List 13,/lists/9359198,776
List 14,/lists/9359199,776
Chapters 1–5,/lists/371602,777
Chapters 6–9,/lists/371622,777
"""The Souls of Black Folk"" by W.E.B. Du Bois, Chapters 10–14",/lists/371632,777
Chapters 1–3,/lists/303108,778
Chapters 4–6,/lists/303115,778
Chapters 7–11,/lists/303122,778
Chapters 12–17,/lists/303127,778
Chapters 18–25,/lists/303129,778
List 1,/lists/854697,779
List 2,/lists/854727,779
List 3,/lists/854755,779
List 4,/lists/854762,779
List 5,/lists/854767,779
List 1,/lists/9466676,780
List 2,/lists/9466677,780
List 3,/lists/9466678,780
List 4,/lists/9466679,780
List 5,/lists/9466680,780
Before–Chapter 3,/lists/7877596,781
Chapters 4–7,/lists/7877607,781
Chapters 8–13,/lists/7877613,781
Chapters 14–17,/lists/7877614,781
Chapter 18–After,/lists/7877615,781
Chapters 1–6,/lists/1171143,782
Chapters 7–14,/lists/1180912,782
Chapters 15–22,/lists/1181046,782
Chapter 23–Epilogue,/lists/1181239,782
List 1,/lists/288790,783
List 2,/lists/288793,783
List 3,/lists/288797,783
List 4,/lists/288804,783
List 5,/lists/288815,783
Chapters 1–5,/lists/8426832,784
Chapters 6–13,/lists/8426834,784
Chapters 14–24,/lists/8426844,784
Part One: Chapters 1–3,/lists/6022995,785
Part One: Chapters 4–6,/lists/6022997,785
Part Two: Chapters 1–5,/lists/6022999,785
Part Two: Chapters 6–11,/lists/6023000,785
Part Two: Chapters 12–15 & Part Three,/lists/6023003,785
Chapters 1–13,/lists/233608,786
Chapters 14–25,/lists/234097,786
Chapters 26–40,/lists/235963,786
Chapters 41–65,/lists/236614,786
Chapters 66–97,/lists/237613,786
Chapter 98–Epilogue,/lists/240006,786
List 1,/lists/6766517,787
List 2,/lists/6766518,787
July Words,/lists/7885066,788
"This Week in Words: Current Events Vocab for June 26–July 2, 2021",/lists/7899272,788
"This Week in Words: Current Events Vocab for July 3–July 9, 2021",/lists/7905712,788
"This Week in Words: Current Events Vocab for July 10–July 16, 2021",/lists/7913488,788
"This Week in Words: Current Events Vocab for July 17–July 23, 2021",/lists/7922374,788
"This Week in Words: Current Events Vocab for July 24–July 30, 2021",/lists/7928648,788
"Abraham Lincoln's ""Gettysburg Address"" (1863)",/lists/134856,789
"Richard Nixon's ""Checkers"" Speech (1952)",/lists/165401,789
John F. Kennedy's Address to the American People on the Cuban Missile Crisis (1962),/lists/2612572,789
"Dwight D. Eisenhower, ""The Military-Industrial Complex"" (1961)",/lists/165440,789
"Franklin D. Roosevelt, ""A Date That Will Live In Infamy"" (1941)",/lists/155436,789
"Herbert Hoover on ""Rugged Individualism"" (1928)",/lists/1626056,789
"Theodore Roosevelt on ""New Nationalism"" (1910)",/lists/1623534,789
"Jimmy Carter on ""The Crisis of Confidence"" (1979)",/lists/6144149,789
"Lyndon B. Johnson on ""The Great Society"" (1964)",/lists/1623292,789
"Theodore Roosevelt on ""The Man with the Muck Rake"" (1906)",/lists/1623547,789
"Ronald Reagan, ""Tear Down This Wall"" (1987)",/lists/166504,789
"Franklin Roosevelt, ""Four Freedoms"" (1941)",/lists/171000,789
List 1,/lists/8864730,790
List 2,/lists/8864787,790
List 3,/lists/8864788,790
List 4,/lists/8864790,790
List 5,/lists/8864791,790
List 6,/lists/8864792,790
Chapters 1–9,/lists/1105219,791
Chapters 10–18,/lists/1105236,791
Chapters 19–29,/lists/1105243,791
Chapters 30–43,/lists/1105264,791
Chapters 44–53,/lists/1105277,791
"Amazing Animals, List 1",/lists/8498463,792
"Amazing Animals, List 2",/lists/8498467,792
"Amazing Animals, List 3",/lists/8498469,792
A Vocabulary Bestiary: Animals That Behave as Verbs,/lists/6700069,792
Chapters 1–7,/lists/7540117,793
Chapters 8–14,/lists/7540122,793
Chapters 15–23,/lists/7540126,793
Chapter 24–Epilogue,/lists/7540129,793
List 1,/lists/8241277,794
List 2,/lists/8241287,794
List 3,/lists/8241304,794
List 4,/lists/8241318,794
Chapters 1-5,/lists/2107181,795
Chapters 6–9,/lists/2107218,795
Chapters 10–13,/lists/2107249,795
Chapters 14–19,/lists/2107279,795
Chapters 20–24,/lists/2107302,795
Parts 1–2,/lists/9233280,796
Parts 3–4,/lists/9233286,796
Parts 5–6,/lists/9233287,796
Parts 7–9,/lists/9233305,796
Parts 10–11,/lists/9233831,796
"New Year, New Words: Vocabulary for January",/lists/7572048,797
"This Week In Words: Current Events Vocab for January 2–8, 2021",/lists/7575779,797
"This Week In Words: Current Events Vocab for January 9–15, 2021",/lists/7596184,797
"This Week In Words: Current Events Vocab for January 16–22, 2021",/lists/7610653,797
"This Week In Words: Current Events Vocab for January 23–29, 2021",/lists/7624041,797
Words to Live By: Bio,/lists/2963728,798
Play by the Rules: Arch,/lists/2958182,798
Break It Down: Cata,/lists/2848233,798
To Thine Own Self Be True: Auto,/lists/1747918,798
Write On!: Graph and Gram,/lists/1747872,798
"The Mother of All Lists: Mater, Matr",/lists/2673139,798
It's About Time: Chron and Temp,/lists/1747955,798
All You Need is Love: Amor and Phil,/lists/941280,798
Speak Your Mind: Anim,/lists/6049089,798
Walk the Walk: Amb,/lists/6017390,798
Twists and Turns: Tor,/lists/5972591,798
"Good Grief!: Grav, Griev",/lists/5991054,798
"Make a Run for It: Cur, Curs",/lists/2935663,798
"Case Closed: Clud, Clus",/lists/2981194,798
Believe It or Not: Cred,/lists/2819221,798
Send a Message: Mit and Miss,/lists/2670922,798
Make a Break for It: Rupt,/lists/2700747,798
Let There Be Light: Lum and Luc,/lists/1748998,798
Lead the Way: Duc and Duct,/lists/1951026,798
Make Do: Fac,/lists/1839571,798
"You Be the Judge: Jud, Jur, Jus",/lists/1810390,798
Fighting Words: Belli and Milit,/lists/1797519,798
Stay Strong: Forc and Fort,/lists/1793925,798
You Can Say That Again: Dic and Dict,/lists/1780537,798
Give Me a Break!: Fract and Frag,/lists/1773515,798
Against All Odds: Contra and Counter,/lists/1748742,798
Take the Bad with the Good: Bene and Mal,/lists/1747614,798
"The Write Stuff: Scrib, Script",/lists/135638,798
"Not Your Father's Word List: Pater, Patr",/lists/2807229,798
Shape Up: Form,/lists/2326084,798
"In the Know: Cogn, Conn",/lists/6725500,798
"Perfect Ten: Dec, Cent, Mille",/lists/6743223,798
"Never Fear: Phobia, Phobic",/lists/7742250,798
Far and Away: Tele,/lists/7778559,798
Before You Know It: Ante,/lists/7800905,798
That's Great!: Magn,/lists/8005195,798
It's Madness!: Mania,/lists/8018689,798
Total Recall: Mem,/lists/9394492,798
"Fight to the Bitter End: Acer, Acid, Acri",/lists/9718376,798
Shake It Up: Alter,/lists/9719712,798
Just Do It: Act,/lists/9719639,798
"A Cut Above: Sect, Sec",/lists/9719763,798
Chapters 1–4,/lists/9364994,799
Chapters 5–8,/lists/9364995,799
Chapters 9–13,/lists/9364996,799
Chapters 14–17,/lists/9364997,799
Chapters 18–25,/lists/9364998,799
"This Week In Words: March 29–April 4, 2020",/lists/6678474,800
"This Week In Culture: March 29–April 4, 2020",/lists/6677932,800
"This Week In Words: April 5–11, 2020",/lists/6693990,800
"This Week In Culture: April 5–11, 2020",/lists/6693747,800
"This Week In Words: April 12–18, 2020",/lists/6710326,800
"This Week In Culture: April 12–18, 2020",/lists/6709559,800
"This Week In Words: April 19–25, 2020",/lists/6723981,800
"This Week In Culture: April 19–25, 2020",/lists/6726744,800
"This Week In Words: April 26–May 2, 2020",/lists/6743311,800
"This Week In Culture, April 26–May 2, 2020",/lists/6741356,800
Chapters 1–6,/lists/6797626,801
Chapters 7–13,/lists/6797619,801
Chapters 14–21,/lists/6797620,801
Chapters 22–32,/lists/6797621,801
Chapters 33–43,/lists/6797622,801
Part One,/lists/7625665,802
Part Two,/lists/7625669,802
Part Three,/lists/7625674,802
Part Four,/lists/7625680,802
Act I,/lists/233418,803
Act II,/lists/233426,803
Act III,/lists/233432,803
Chapters 1–11,/lists/7644722,804
Chapters 12–37,/lists/7644728,804
Chapters 38–65,/lists/7644730,804
Chapters 66–85,/lists/7644732,804
