word,part_of_speech,meaning,example,example_meaning,definition
ten,noun,chục,Tens of thousands of elephants are killed every year for their ivory tusks.,Hàng chục ngàn con voi bị giết mỗi năm để lấy ngà.,(uncountable) The number following nine.
ego,noun,cái tôi,"We also see just a relaxing of ego , and sort of a dismantling of artifice.","Ta cũng thấy cái tôi giảm đi, và sự lừa dối bị dỡ bỏ.","the self, especially with a sense of self-importance"
net,adjective,Internet,Interested in what drugs are trending right now on the dark net markets?,Bạn muốn biết xu hướng dùng ma túy trên thị trường mạng Internet ngầm?,"A mesh of string, cord or rope."
tnt,noun,bom,The British started replacing Lyddite with TNT in 1907.,Nước Anh cũng bắt đầu thay thế lyddite bằng TNT vào năm 1907.,
art,noun,nghệ thuật,Everyone is more or less interested in art .,Ai cũng ít nhiều có chút quan tâm đến nghệ thuật .,"(uncountable) Human effort to imitate, supplement, alter, or counteract the work of nature."
tar,noun,hắc ín,"Some villagers had found this guy foaming at the mouth, oozing some kind of black tar .","Một số người dân tìm thấy anh ta. Miệng sủi bọt, mồm anh ta nhỏ ra hắc ín .","(uncountable) A black, oily, sticky, viscous substance, consisting mainly of hydrocarbons derived from organic materials such as wood, peat, or coal."
tee,verb,tờ,"Hey, Tee .",Này Tee .,The name of the Latin script letterT/t.
tea,noun,trà,"To be sure, relaxed conversation over a good brew —coffee or tea , depending on your taste— is one of life’s simple pleasures.","Chắc chắn rằng cuộc nói chuyện thư thái cùng với một thức uống thơm ngon—cà phê hoặc trà , tùy vào khẩu vị của bạn—là một niềm vui thích bình dị trong đời sống.","(uncountable) The dried leaves or buds of the tea plant,Camellia sinensis."
ice,noun,băng,"And so, as the surrounding water gets warmer, it speeds up the melting of the ice .","Và do đó, vùng nước xung quanh trở nên nóng hơn, đẩy nhanh tốc độ tan băng .",(uncountable) Water in frozen (solid) form.
oar,noun,chèo,"Waving your big fluorescent oar around, attracting a bunch of attention.","Vung vẩy cái mái chèo phát quang của em, thu hút cả đống sự chú ý.","An implement used to propel a boat or a ship in the water, having a flat blade at one end, being rowed from the other end and being normally fastened to the vessel."
aloe,noun,cây lô hội,"The building is currently owned by Forever Living Products Intl, a multi-level marketing company selling aloe vera products.","Hiện nay tòa nhà nằm dưới quyền sở hữu của Forever Living Products Intl, công ty chuyên sản xuất sản phẩm chăm sóc sức khỏe làm từ cây lô hội (nha đam).","(in the plural) The resin of the treesAquilaria agallochaandAquilaria malaccensis, known for their fragrant odour"
knee,verb,khuỷu,"If he tries it again, take out a knee .","Nếu nó còn tái phạm, hãy bắn vào khuỷu chân.","(anatomy) In humans, the joint or the region of the joint in the middle part of the leg between the thigh and the shank."
oreo,noun,,Those are Oreos .,Đó là bánh Oreo .,chocolate cookie with white cream filling
asea,adjective,,"16 And upon all the ships of the asea , and upon all the ships of Tarshish, and upon all pleasant pictures.","16 Và trên mọi tàu bè của abiển cả, trên mọi tàu bè của Ta Rê Si, và trên mọi cảnh vật ngoạn mục.",on the ocean; on a boat on the ocean.
anti,adjective,chống lại,"In this anti -Witness campaign, he was backed up by the clergy.",Giới chức giáo phẩm ủng hộ ông để vận động chống lại các Nhân-chứng như thế.,(rare) A word used before a noun or noun phrase to indicate opposition to the concept expressed by the noun or noun phrase.
neon,adjective,Nê-ông,This value controls the number of iterations to use with the Neon and Find Edges effects,Giá trị này điều khiển số lần lặp lại cần dùng với hiệu ứng Nê - ông và Tìm cạnh,(uncountable) The chemical element (symbolNe) with an atomic number of 10.
oleo,noun,Macgarin,"A number of his compositions, including ""St. Thomas"", "" Oleo "", ""Doxy"", ""Pent-Up House"", and ""Airegin"", have become jazz standards.","Một số nhạc khúc của ông, gồm ""St. Thomas"", "" Oleo "", ""Doxy"", ""Pent-Up House"", và ""Airegin"", đã trở thành jazz standard.","(US) margarine, an abbreviation of oleomargarine."
epee,noun,,,,Alternative spelling of epee.
alee,adverb,dưới gió,"Alee , the axe!",đưa cây búa!,On the lee side of a ship; to leeward.
alas,noun,chao ôi,"Alas , you're now in the hands of the SS.","Chao ôi , giờ anh đứt gánh trong tay của SS bọn tôi","Used to express sorrow, regret, compassion or grief."
tsar,noun,Nga hoàng,Where's the Russian tsar ?,Nga hoàng đâu?,(historical) An emperor of Russia (before 1917) and of some South Slavic kingdoms.
odor,noun,mùi,And these dyes change color in response to odors .,Và các chất tạo màu này đổi màu do mùi .,"Any smell, whether fragrant or offensive; scent; perfume."
once,adverb,một khi,"Once you've got into a bad habit, it can be difficult to get out of it.",Một khi đã mắc một tật xấu thì có thể khó mà từ bỏ nó.,One and only one time.
star,noun,sao,Early explorers used the stars for navigation.,Các nhà thám hiểm trước đây sử dụng các ngôi sao để định hướng.,"Any small luminous dot appearing in the cloudless portion of the night sky, especially with a fixed location relative to other such dots."
iron,verb,là,I don't think the iron birds are dangerous.,Tôi không nghĩ những con chim sắt có gì là nguy hiểm.,"(uncountable) A metallic chemical element having atomic number 26, and symbol Fe."
