word,part_of_speech,meaning,example,example_meaning,definition
astronomical,adjective,vô cùng to lớn,The damage has been astronomical .,Sự thiệt hại thật vô cùng to lớn .,(not comparable) Of or relating to astronomy.
astronomy,noun,thiên văn học,He paid special attention to his studies in astronomy .,Ông đã đặc biệt quan tâm đến các nghiên cứu của mình trong thiên văn học .,"The study of the physical universe beyond the Earth's atmosphere, including the process of mapping locations and properties of the matter and radiation in the universe."
occult,adjective,huyền bí,It is free from all forms of spiritism and mysticism and the occult .,"Kinh-thánh không có bợn vết tích gì của thuật đồng cốt, huyền bí và ma quái.","(transitive, astronomy) To cover or hide from view."
solar,adjective,dương,"But in Thailand, it was 11 March 545 BCE, the date which the current Thai lunisolar and solar calendars use as the epochal date.","Nhưng tại Thái Lan, ngày đó là 11 tháng 3 năm 545 TCN, ngày mà lịch âm dương Thái Lan hiện nay sử dụng như ngày bắt đầu kỷ nguyên.","Of or pertaining to the sun; proceeding from the sun; as, the solar system; solar light; solar rays; solar influence."
total,noun,tổng số,19 total events and,tổng số 19 sự kiện và,Complete.
cosmic microwave background radiation,noun,bức xạ phông vi sóng vũ trụ,This is far less than the 2.7 K temperature of the cosmic microwave background radiation .,"Giá trị này nhỏ hơn hẳn nhiệt độ 2,7 K của bức xạ nền vi sóng vũ trụ .",(cosmology) the cooled remnant of the hot big bang that fills the entire universe and can be observed today with an average temperature of about 2.725 kelvin
cosmic ray,noun,tia vũ trụ,Carbon-14 is continuously generated by cosmic rays in the atmosphere.,Cacbon-14 liên tục được sinh ra từ tia vũ trụ trong khí quyển.,An energetic particle originating outside our solar system.
dark matter,noun,vật chất tối,Do we have anything for dark matter ?,Có lập luận nào cho vật chất tối không?,(astronomy) Particles of matter that cannot be detected by their radiation but whose presence is inferred from gravitational effects.
meteor shower,noun,mưa sao băng,"It's not a meteor shower , it's a funeral.","Đó không phải là mưa sao băng , mà là đám tang.",(astronomy) A phenomenon occurring when many meteors are seen on Earth during a short period of time.
moon,verb,Mặt Trăng,Do you think mankind will someday colonize the Moon ?,Bạn thực sự nghĩ rằng con người một ngày nào đó có thể định cư trên Mặt trăng không?,Largest satellite of Earth.
neutron star,noun,sao neutron,The Crab Pulsar (PSR B0531+21) is a relatively young neutron star .,Sao xung Con Cua (PSR B0531+21) là một sao neutron tương đối trẻ.,(astronomy) A degenerate star that has been so collapsed by gravity that its electrons and protons have been merged into neutrons by the intense pressure. The solid mass of neutrons is sometimes called neutronium.
planet,noun,hành tinh,"We, as a population on this planet , have been looking for a savior.","Chúng tôi, người sống trên hành tinh này, đang tìm kiếm người cứu rỗi.","(obsolete, except historical or astrology) Each of the seven major bodies which move relative to the fixed stars in the night sky—the Moon, Mercury, Venus, the Sun, Mars, Jupiter and Saturn."
pulsar,noun,sao xung,The Crab Pulsar (PSR B0531+21) is a relatively young neutron star.,Sao xung Con Cua (PSR B0531+21) là một sao neutron tương đối trẻ.,(astronomy): A rotating neutron star that emits radio pulses periodically
red giant,noun,Sao khổng lồ đỏ,Menkar is a red giant with a stellar classification of M1.5 IIIa.,Menkar là một sao khổng lồ đỏ với phân loại sao ở mức M1.5 IIIa.,(astronomy) A large red coloured star with a lower surface temperature than many stars.
solar flare,noun,Vùng sáng mặt trời,Solar flare .,Ngọn lửa năng lượng mặt trời ..,A violent explosion in the Sun's atmosphere.
solar wind,noun,Gió Mặt Trời,Solar Winds (GL,Gió Mặt Trời (GL) Name,"(astronomy) The outflow of charged particles from the solar corona into space. Because of the high temperature of the particles of the corona, they are moving at speeds higher than the solar escape velocity."
sun,noun,mặt trời,"And what it all boils down to is, of course, the sun .",Và mấu chốt của vấn đề tất nhiên chính là mặt trời .,"The star which the Earth revolves around and from which it receives light and warmth.The Illustrated Oxford Dictionary, Oxford University Press, 1998"
heliosphere,noun,Nhật quyển,"The Sun moves through the heliosphere at 84,000 km/h (52,000 mph).",Mặt trời di chuyển qua nhật quyển khoảng 84.000 km/h (52.000 mph).,"(astronomy) The region of space where interstellar medium is blown away by solar wind; the boundary, heliopause, is often considered the edge of the Solar System."
photosphere,noun,quang quyển,Above the level of the photosphere is the stellar atmosphere.,Bên trên quang quyển là khí quyển của ngôi sao.,"(astronomy) A visible surface layer of a star, and especially that of a sun."
sunspot,noun,vết đen mặt trời,Averroes also provided a description of sunspots in the 12th century.,Averroes cũng đưa ra một miêu tả về các vết đen Mặt Trời trong thế kỷ XII.,(astronomy) A region on the sun's surface with a lower temperature than its surroundings and intense magnetic activity.
radiance,noun,sự huy hoàng,Let his radiance have a look at you.,Hãy để vầng hào quang của Người nhìn cô một chút được không?,(physics) the flux of radiation emitted per unit solid angle in a given direction by a unit area of a source
chromosphere,noun,quyển sắc,A spectacle of pink and rose colors flashed into the chromosphere (a layer beneath the corona).,Các sắc hồng khác nhau tỏa sáng từ quyển sắc (lớp khí giữa mặt trời và vành đai nhật hoa).,(astronomy) The faint pink extension of a star's atmospheric envelope between the corona and the photosphere
sunlight,noun,ánh sáng mặt trời,• Seeing an owl in the sunlight brings bad luck,• Thấy con cú dưới ánh sáng mặt trời đem lại rủi ro,"All the electromagnetic radiation given off by the sun, especially that in the visible spectrum that bathes the earth."
cycle,verb,Vòng,"If we don’t, after all, break that cycle , the cheating will continue.","Rốt cuộc, nếu chúng ta không phá vỡ vòng tròn đó, sự lừa dối sẽ tiếp diễn.",An interval of space or time in which one set of events or phenomena is completed.
full moon,noun,trăng tròn,"But at the full moon , the victim loses his own will.","Nhưng vào đêm trăng tròn , nạn nhân sẽ mất đi tự chủ.",The phase of the moon when it is in opposition to the sun.
gibbous,adjective,lồi,,,Characterized by convexity; protuberant.
harvest moon,noun,trăng trung thu,""" Harvest Moon 3 GBC on Gamerankings"".",Truy cập ngày 18 tháng 9 năm 2011. ^ “ Harvest Moon 3 GBC on Gamerankings”.,The first full moon of autumn by a tropical year.
high tide,noun,cao trào,is this high tide or low tide?,Đây là thủy triều cao hay thấp vậy?,The natural tide at its highest level for a particular tidal cycle at a certain place.
