word,part_of_speech,meaning,example,example_meaning,definition
gabble,verb,nói lắp bắp,"What are they gabbling about, Franco?","Họ đang quang quác cái gì vậy, Franco?","To talk fast, idly, foolishly, or without meaning."
pamper,verb,nuông chiều,"“If a servant is pampered from his youth, he will become thankless later on.” —Proverbs 29:21.","“ Nuông chiều kẻ tôi tớ từ thuở nhỏ, về sau nó sẽ thành đứa vô ơn”.—Châm ngôn 29:21.","To treat with excessive care, attention or indulgence"
big brother,noun,anh trai,Big Brother !,Đại sư huynh,A sibling's older brother (used especially by children or by parents in speaking to their children).
folklore,noun,văn học dân gian,Oral tradition plays a large role in Sicilian folklore .,Truyền thống truyền khẩu giữ một vai trò lớn trong văn học dân gian Sicilia.,"The tales, legends and superstitions of a particular ethnic population."
invasion,noun,xâm chiếm,A long-standing territorial dispute led to the invasion of Kuwait in 1990.,Một tranh chấp lãnh thổ trong thời gian dài đã dẫn tới việc Iraq xâm chiếm Kuwait năm 1990.,"A military action consisting of armed forces of one geopolitical entity entering territory controlled by another such entity, generally with the objective of conquering territory or altering the established government."
paternal,adjective,thuộc cha,So paternity is actually sort of a team endeavor in this society.,"Vì vậy, làm cha thực chất là nỗ lực của một nhóm người trong cộng đồng.","Of or pertaining to one's father, his genes, his relatives, or his side of a family; as, ""paternal grandfather"" (one's father's father)."
pride,verb,bầy,They claim that in many prides the two male lions are not related.,"Họ tuyên bố rằng trong nhiều bầy sư tử, hai con đực không có họ hàng gì.","The quality or state of being proud; inordinate self-esteem; an unreasonable conceit of one's own superiority in talents, beauty, wealth, rank etc., which manifests itself in lofty airs, distance, reserve and often contempt of others."
artificial intelligence,noun,Trí tuệ nhân tạo,Argumentation theory is now applied in artificial intelligence and law.,Lý thuyết lý luận ngày nay được áp dụng trong trí tuệ nhân tạo và luật.,"Intelligence exhibited by an artificial (non-natural, man-made) entity."
cranium,noun,sọ,"Although Oxalaia is known only from two partial skull bones, Kellner and colleagues found that its teeth and cranium had a few distinct features not seen in other spinosaurids or theropods, including two replacement teeth in each socket and a very sculptured secondary palate.","Mặc dù Oxalaia chỉ được biết đến từ hai mẫu một phần xương sọ , Kellner và các đồng nghiệp đã phát hiện ra rằng răng và cranium của nó có một vài đặc tính riêng biệt không thấy ở các loài khủng long hoặc theropod khác, bao gồm hai răng thay thế trong mỗi ổ cắm và một vòm họng rất điêu khắc.",The skull of a vertebrate.
centenarian,adjective,người sống 100 tuổi,The number of centenarians is projected to increase to over 2.2 million during the first half of the next century!,"Người ta ước lượng rằng số người sống 100 tuổi hay hơn nữa vượt mức 2,2 triệu trong tiền bán thế kỷ tới!",One who is at least 100 years old. One who is past his or her tenth decade.
herbarium,noun,phòng mẫu cây,"I housed that 4, 000 material at the herbarium of Makerere University.","Tôi cất 4, 000 mẫu tư liệu này ở phòng mẫu cây của Đại học Makerere.",A collection of dried plants or parts of plants.
thief,noun,kẻ cắp,“She had seen the thief lift his wallet and yelled.,“Bà ấy nhìn thấy kẻ cắp móc túi và la lên.,One who has carried out a theft
wildlife,noun,Loài hoang dã,"Wildlife in Ratanakiri includes Asian elephants, gaur, and monkeys.","Những loài hoang dã tại Ratanakiri gồm có voi châu Á, bò tót, và khỉ.",animals living and plants growing in their natural environment
botanist,noun,nhà thực vật học,Nymphaea thermarum was discovered in 1987 by German botanist Eberhard Fischer.,Nymphaea thermarum được phát hiện vào năm 1987 bởi nhà thực vật học người Đức Eberhard Fischer.,"(botany) A person engaged in botany, the scientific study of plants."
heat wave,noun,sóng nhiệt,Heat Wave .,Sóng Nhiệt .,(idiomatic) A period of exceptionally hot weather.
anthropology,noun,nhân loại học,So let's look at the concept of traditional anthropology .,Chúng ta hãy nhìn lại vào định nghĩa truyền thống của nhân loại học .,"The holistic scientific and social study of humanity, mainly using ethnography as its method."
commandment,noun,điều răn,"+ 6 And this is what love means, that we go on walking according to his commandments .",+ 6 Tình yêu thương nghĩa là chúng ta tiếp tục bước theo các điều răn ngài.,something that must be obeyed; a command or edict
gross,adjective,trắng trợn,(John 8:44) He has always perpetrated gross injustices.,(Giăng 8:44) Hắn luôn làm những điều bất công trắng trợn .,A unit of amount = twelve dozen = 144 pcs.
discernment,noun,sự nhận thức rõ,"7 However, it takes discernment to hear this witness.","7 Tuy nhiên, cần có sự nhận thức rõ để nghe lời chứng này.",The ability to distinguish; judgement.
foreground,verb,nổi bật,to the foreground for me.,nổi bật đối với tôi.,The elements of an image which lie closest to the picture plane.
notarize,verb,chứng thực,Signed and notarized .,Đã ký và công chứng xong rồi .,(transitive) to be witness of the authenticity of a document and its accompanying signatures in one's capacity as notary public
strapping,adjective,vạm vỡ,Strapping boys like me.,Những chàng trai vạm vỡ như ta,Present participle of strap.
chaise longue,noun,ghế dài,,,"A reclining chair with a long seat, which can support the outstretched legs of a sitter normally with one armrest."
coquette,verb,coquet,Pretty coquettes with high boots,♫ Những cô nàng yểu điệu với đôi giày cao gót,A woman who flirts or plays with men's affections.
dalliance,noun,sự dây dưa,"JULIAN: What you'd like for us to believe is that because your husband knew about this dalliance , the's no motive for jealsy and murder.",Bởi vì cô tin rằng thế nào đi nữa chồng của cô cũng sẽ biết về Sự dây dưa này... sẽ không có lòng ghen tị và động cơ giết người.,Playful flirtation; amorous play. [from 14th c.]
proper,adverb,thực sự,I long to see it put to proper use.,Còn lâu nữa tôi mới có thể thực sự dùng được nó.,Suitable.
fair,adjective,đẹp,Henceforth I will call nothing fair unless it be her gift to me.,Từ nay chẳng còn cái gì là đẹp khi so với món quà của bà ấy.,"(literary or archaic) Beautiful, of a pleasing appearance, with a pure and fresh quality."
rifle,verb,bắn,"The DSR-1 is a compact bolt-action rifle designed, manufactured and marketed by the German company DSR-Precision GmbH and was (until 2004) marketed also by the German company AMP Technical Services as a specialized sniper rifle for police sharpshooters.",DSR-1 là súng bắn tỉa sử dụng hệ thống khóa nòng trượt được chế tạo bởi công ty DSR-Precision GmbH của Đức và được bán bởi công ty AMP Technical Services của Đức đến năm 2004 như một loại súng bắn tỉa dành cho lực lượng cảnh sát.,"to search with intent to steal; to ransack, pillage or plunder."
