word,part_of_speech,meaning,example,example_meaning,definition
broker,verb,người môi giới,I'll call my broker .,"Tôi sẽ gọi cho người môi giới ,",A mediator between a buyer and seller.
minimum wage,noun,Tiền lương tối thiểu,"A minimum wage of 1,000,000 riels or US$250 a month for public servants.",Tiền lương tối thiểu là 1.000.000 riels hoặc 250 đô la Mỹ một tháng cho công chức nhà nước.,The lowest rate at which an employer can legally pay an employee; usually expressed as pay per hour.
prioritize,verb,ưu tiên,"An early advocate of ""ABC"" prioritization was Alan Lakein, in 1973.","Người ủng hộ đầu tiên của việc ưu tiên ""ABC"" là Alan Lakein, vào năm 1973.",(transitive) to arrange or list a group of things in order of priority or importance
anniversary,noun,ngày kỷ niệm,Where do you store goodies for anniversary five?,Em sẽ giữ quà ở nơi nào trong ngày kỷ niệm lần thứ 5?,"Of a significant event, a day that is an exact number of years (to the day) since the event occurred. Often preceded by an ordinal number indicating the number of years that have elapsed since the event."
critic,noun,nhà phê bình,"Critics of the Bible, however, scoff at such a portrayal of the Devil.","Tuy nhiên, những nhà phê bình Kinh Thánh chế nhạo ý niệm Ma-quỉ có thật.",A person who appraises the works of others
glow,verb,nóng rực,Rock and mud shackled our fiery glow .,Đá và bùn đã chốt kín ánh sáng nóng rực của chúng tôi.,To give off light from heat or to emit light as if heated.
guideline,noun,chủ trương,"MOFA advises the central government in formulating diplomatic strategies, guidelines , and policies.","Bộ Ngoại giao cũng cố vấn cho chính phủ trung ương xây dựng chiến lược ngoại giao, chủ trương , chính sách.",A non-specific rule or principle that provides direction to action or behaviour.
regenerate,adjective,tái sinh,"I stabbled him, but he regenerated .","Tôi đã kết liễu hắn, nhưng hắn lại tái sinh .","(transitive) To construct or create anew, especially in an improved manner"
haze,verb,bắt nạt,"In many situations, hazing is in fact not the goal.","Trong nhiều tình huống, việc bắt nạt trên thực tế không phải là mục tiêu.","Very fine solid particles (smoke, dust) or liquid droplets (moisture) suspended in the air, slightly limiting visibility."
piazza,noun,quảng trường,They'll hang me in the piazza as a traitor!,Họ sẽ treo cổ cháu trong quảng trường như một kẻ phản bội!,"A public square, especially in an Italian city."
spectator,noun,khán giả,President Hinckley raised the torch for spectators to see.,Chủ Tịch Hinckley giơ cao ngọn đuốc cho khán giả xem.,One who observes an event; an observer.
event,noun,sự kiện,* Why do you think the writer included these events or passages?,* Các anh chị em nghĩ tại sao tác giả gồm vào những sự kiện hay những đoạn này?,An end result; an outcome (now chiefly in phrases).
tangle,verb,làm rối tung,"Our own ship turned against us tangling the crew, wrapping around'em like snakes.","Con tàu của chính chúng ta đã chống lại chúng ta. Làm rối tung tất cả thủy thủ trên tàu, quấn quanh họ như rắn.",a tangled twisted mass
tremble,verb,run,"So the man who fled down the mountain that night trembled not with joy but with a stark, primordial fear.","Vậy người đàn ông đã bỏ chạy xuống núi đêm đó run rẩy không phải là do vui sướng mà do căn nguyên sợ hãi, đờ dẫn.","(intransitive) To shake, quiver, or vibrate."
surround,verb,bao vây,And a bunch of bats surrounded me and chased me down the street.,Rồi một bầy dơi bao vây và rượt tôi xuống phố.,(transitive) To encircle or simultaneously extend on all sides of something.
pretend,verb,giả vờ,Pretending to be humble by taking credit for my work,Giả vờ khiêm tốn bằng cách cướp công sức của tao?,"To claim, allege, assert, contend, declare."
requite,verb,trả ơn,"I will return it to Monsieur d’Esparvieu, who will duly requite you; of that you may be sure.","Tôi sẽ hoàn nó lại cho ông d’Esparvieu, ông ta sẽ bồi thường cho ông, ông không thể ngờ điều đó được.",To return in kind; To repay; to recompense; to reward.
macaroon,noun,bánh hạnh nhân,"She stuffed the macaroons back in the medicine cabinet, swallowing what was already in her mouth.","Bà nhét mấy cái bánh hạnh nhân vào tủ thuốc trở lại, nuốt vội mấy miếng còn trong miệng",A soft biscuit or cookie prepared with almond or coconut dough.
soil,verb,làm bẩn,A dog does not normally like to soil its sleeping area.,Chó thường không thích làm bẩn chỗ nó ngủ.,"(uncountable) A mixture of sand and organic material, used to support plant growth."
entrance,verb,cổng vào,We could slip out through the regular entrance .,Chúng ta sẽ lẻn ra bằng cổng vào thông dụng.,"(countable) The action of entering, or going in."
taxidermist,noun,chuyên gia thuần hóa,"If the Road Kill Bar was a taxidermist’s dream, Slim Clem’s was his wet dream.","Nếu quán bar Road Kill là giấc mơ của mọi người nhồi bông thú, quán Slim Clem ắt phải là giấc mộng xuân của người đó.","One who practices taxidermy, the stuffing of animals."
pestilential,adjective,độc hại,"""Cities are pestilential to the health, to the liberties, to the morals of man.","""Thành phố độc hại cho sức khỏe, cho tự do, cho đạo đức của con người.",Producing pestilence or plague; pestilent
arcade,noun,dãy cuốn,"In 618, the wooden dome was replaced with a stone one, resting on four massive pillars linked to exterior walls by arcades .","Năm 618, vòm bằng gỗ của nhà thờ được thay bằng đá, tựa trên 4 cột đá nguyên khối, nối với các tường bên ngoài bằng các dãy cuốn (arcades), như hiện nay.",(architecture) A row of arches.
