word,part_of_speech,meaning,example,example_meaning,definition
azure,adjective,xanh da trời,This flag resembles the flag of the Soviet Union in a defaced form but with the three horizontal stripes consisted of the 2/9 (two-ninths) of the blue ( azure ) bar in lower part of flag and the hammer and sickle in the near centre.,Cờ này giống với lá cờ của Liên Xô trong một hình thức tẩy xóa nhưng với ba sọc ngang gồm các 2/9 (hai phần chín) của thanh màu xanh lam ( xanh da trời ) ở phần dưới của cờ và búa và liềm ở trung tâm gần.,"(heraldry) A blue colour on a coat of arms, represented in engraving by horizontal parallel lines."
vision,verb,thị giác,That's a statement about vision .,Đó là một khẳng định về thị giác .,(uncountable) The sense or ability of sight.
ensuing,adjective,tiếp theo,Hilarity ensues .,Hẳn phải vui lắm.,Present participle of ensue.
irritate,verb,chọc tức,"2 “How long will you keep irritating my soul,*+","2 “Các anh cứ chọc tức tôi,*+",(intransitive) To cause or induce displeasure or irritation.
embedded,adjective,nhúng,"Events let you track special content like videos, downloadable items, and embedded gadgets.","Sự kiện cho phép bạn theo dõi nội dung đặc biệt như video, các mục có thể tải xuống và các tiện ích được nhúng .",Simple past tense and past participle of embed.
phoenix,noun,chim phượng hoàng,RM: I still don't really dig the phoenix .,RM: Tôi vẫn không thích chim phượng hoàng .,"(mythology) A mythological bird, said to be the only one of its kind, which lives for 500 years and then dies by burning to ashes on a pyre of its own making, ignited by the sun. It then arises anew from the ashes."
insulate,verb,cách ly,What if we made some sort of insulated gauntlets...,Nếu như chúng ta làm cái găng kiểu cách ly ...,"To separate, detach, or isolate."
hoax,verb,trò chơi khăm,It's probably just a hoax .,Có thể chỉ là một trò chơi khăm .,(transitive) To deceive (someone) by making them believe something which has been maliciously or mischievously fabricated.
scroll,verb,cuộn giấy,It took all three scrolls to form the numbers.,Phải có ba cuộn giấy mới tạo thành những con số.,"(computing, intransitive) To move in or out of view horizontally or vertically."
self-conscious,adjective,e thẹn,Are some timid or self - conscious ?,Phải chăng vài người thì nhút nhát hoặc e thẹn ?,Aware of oneself as an individual being.
tactless,adjective,không lịch thiệp,"Though people may not intend to injure or offend us, they nonetheless can be inconsiderate and tactless .",Mặc dù có lẽ người ta không có ý gây tổn thương hay làm phật lòng chúng ta nhưng họ có thể là thiếu thận trọng và không lịch thiệp .,having no tact; unaware or intentionally inconsiderate of someone else's feelings
sludge,verb,bùn đặc,"It is estimated that 20 million Europeans drink water from the Rhine, yet this river is so polluted that sludge dredged from its bed is too dangerous to use for landfill!","Người ta ước lượng là có 20 triệu người ở Âu Châu uống nước từ sông Rhine, nhưng con sông nầy bị ô nhiễm đến độ mà bùn đặc vét lên từ lòng sông cũng rất là nguy hiểm không dùng được để đắp đường.",A generic term for solids separated from suspension in a liquid.
