word,part_of_speech,meaning,example,example_meaning,definition
ergo,adverb,do đó,"Ergo , we should keep kissing.","Do đó , chúng ta nên tiếp tục hôn nhau đi.","Consequently, therefore."
et al,Phrase,,The results by Liben et al . were inconclusive due to the test design.,Các kết quả của Liben et al . đã thuyết phục do những thiết kế thử nghiệm.,Alternative form of [i]et al.[/i]
faux pas,noun,hành động tếu,There have also been high-profile failures and faux pas .,Cũng đã có những thất bại cao cấp và giả vờ.,A blunder (especially used in social contexts).
habeas corpus,verb,,"Right to habeas corpus , suspended.","Quyền được bảo hộ nhân thân , huỷ.","(law) A writ to bring a person before a court or a judge, most frequently used to ensure that a person's imprisonment, detention, or commitment is legal."
hoi polloi,noun,dân thường,"Jimmy McGill, getting fingerprinted with the hoi polloi .",Jimmy McGill... mà cũng bị lấy dấu vân tay như dân đen .,The common people; the masses. (Used with or without the definite article.)
joie de vivre,noun,niềm vui sống,"when I was feeling a little depressed and not a lot of joie de vivre ,","khi tôi đã cảm thấy một chút chán nản và không nhiều niềm vui sống ,","Enjoyment of living; happiness, ebullience, zest for life."
modus operandi,noun,,Modus operandi .,Modus operandi.,(colloquial) A person or thing's normal mode of operation.
nom de plume,noun,bút danh,"My plume de nom , rather than nom de plume .",Bút danh chứ không phải là danh bút .,A pen name or pseudonym
persona non grata,noun,Persona non grata,Why are you persona non grata in France?,Tại sao chị bị trục xuất khỏi Pháp?,"A person who is not welcome, especially a diplomat in a foreign country."
pro forma,adjective,,Here’s how to get a pro forma invoice:,Dưới đây là cách lấy hóa đơn chiếu lệ:,for the sake of form only
savoir-faire,noun,,,,The ability to do or say what is appropriate for the occasion.
tabula rasa,noun,,"From here on out, it's tabula rasa .","Kể từ bây giờ, nó đã biến mất .","(uncountable) The idea that the mind comes into this world as a ""blank slate""."
terra firma,noun,đất liền,We know that our planet—the terra firma and the vast oceans—cannot sing.,Chúng ta biết rằng hành tinh của chúng ta—gồm đất liền và đại dương bao la—không biết hát.,"land, as opposed to water or air."
a cappella,adjective,A cappella,"Hi, any interest in joining our a cappella group?","Xin chào, có muốn tham gia nhóm A Cappella của bọn tớ chứ?","(music) Performed by a soloist or choir with no instrumental accompaniment; literally ""in the style of the (Sistine) Chapel (in Rome)""; such as a musical Mass donea cappella."
