word,part_of_speech,meaning,example,example_meaning,definition
corporal,noun,cai,"On one occasion, Irwin is punished harshly after stopping a guard from clubbing a prisoner, Corporal Ramon Aguilar (Clifton Collins, Jr.), who had made the mistake of saluting Irwin in the prison yard.","Có một lần, Irwin bị trừng phạt nghiêm khắc sau khi ngăn cản một người cai tù nện một tù nhân bằng dùi cui, hạ sĩ Ramon Aguilar, đã mắc lỗi chào Irwin theo kiểu quân đội trong sân nhà tù một điều bị cấm.","(archaic) Having a physical, tangible body; corporeal."
adept,adjective,giỏi,You've proven yourself quite adept at piloting this ship.,Cô đã chứng minh rằng cô khá giỏi trong việc lái con tàu này.,Well skilled; completely versed; thoroughly proficient.
guild,noun,Phường hội,The guild pays us a caretaker's fee for each prisoner each year.,Phường hội trả phí trông coi tù nhân mỗi năm,"A group of tradespeople made up of merchants, craftspeople, or artisans, particularly in the Middle Ages"
savory,adjective,rau húng,"But in the tiniest of doses, a savory addition to any wine-based sauce.","Nhưng với liều lượng rất nhỏ, thêm một chút rau húng với rượu để làm nước sốt. Mmm.","Tasty, attractive to the palate."
caterwaul,verb,gào,"But speak to your girls of this wartime, a year preceded by a score of the same, so as in two decades before, we wiped our eyes, laced caskets with flags, evacuated the crime scene of the club, caterwauled in the street, laid our bodies on the concrete against the outlines of our fallen, cried, ""Of course we mattered,"" chanted for our disappeared.","Nhưng hãy kể cho con gái bạn về thời kỳ chiến tranh, về một năm tang thương chẳng kém 20 năm trước, như trong hai thập niên trước, chúng ta lau nước mắt, phủ quanh những chiếc quan tài với quốc kỳ, giải cứu con tin bị giữ trong vũ trường, la om sòm trên đường phố, đặt những thi thể trên nền bê tông cạnh những đài tưởng niệm khóc lóc, ''Dĩ nhiên đây là chuyện của chúng ta,'' hát vang vì những người đã khuất.","(intransitive) To cry as cats in rutting time; to make a harsh, offensive noise."
disconsolate,adjective,buồn phiền,They were disconsolate following his death.,Sau sự chết của ngài họ bị nản lòng.,seemingly beyond consolation; inconsolable
infatuated,adjective,cuồng dại,Infatuation is not love.,Sự cuồng dại không phải là tình yêu.,Simple past tense and past participle ofinfatuate.
purveyor,noun,,I was only a purveyor of information.,Tôi chỉ là người cung cấp thông tin.,"Someone who supplies what is needed, especially food."
melange,noun,,The victorious house then regains control of Arrakis and the spice melange and proclaims their side's leader Emperor of Dune.,Gia tộc chiến thắng sau đó lấy lại quyền kiểm soát Arrakis và nguồn hương dược melange và tuyên bố ngôi vị Hoàng đế Xứ Cát thuộc về mình.,A collection containing a variety of miscellaneous things
stagnation,noun,sự đình trệ,"and expect to see stagnation , maybe depression.","và mong chờ sự đình trệ , có thể là suy thoái.",being stagnant; being without circulation
deportment,noun,cách cư xử,"At the same time, parents can observe the attitude, deportment , and ability of their children.","Đồng thời, cha mẹ có thể quan sát thái độ, cách cư xử và khả năng của con cái.",bearing; manner of presenting oneself:
waif,noun,vật vô chủ,Poor waif .,kẻ bị bỏ rơi đáng thương .,"(obsolete) Goods found of which the owner is not known; originally, such goods as a pursued thief threw away to prevent being apprehended, which belonged to the king unless the owner made pursuit of the felon, took him, and brought him to justice."
obedient,adjective,ngoan ngoãn,"When they're dry and cool, they're safe and obedient .","Khi chúng khô và mát, chúng ngoan ngoãn và an toàn.","Willing to comply with the commands, orders, or instructions of those in authority."
defraud,verb,lừa gạt,"You women who are defrauding the lowly+ and crushing the poor,","Hỡi những đàn bà đang lừa gạt người thấp hèn+ và chà đạp người nghèo khổ,",To obtain money or property by fraud; to swindle
exacting,adjective,đòi hỏi nhiều,"The work was exacting , but for the next 12 years, they kept at it.",Dù công việc đòi hỏi nhiều nỗ lực nhưng họ vẫn kiên trì thực hiện suốt 12 năm.,Making excessive demands; hard to satisfy.
bayonet,verb,đâm bằng lưỡi lê,"The inhabitants were taken in groups of five to ten persons to nearby wells, blindfolded, and bayoneted , and their bodies were dumped in the wells.","Những người dân làng bị bắt theo nhóm 5-10 người đến các giếng nước gần đó, bịt mắt và đâm bằng lưỡi lê , còn xác của họ bị quẳng xuống giếng.","(Weapon) A pointed instrument of the dagger kind fitted on the muzzle of a musket or rifle, so as to give the soldier increased means of offence and defence. Originally, the bayonet was made with a handle, which required to be fitted into the bore of the musket after the soldier had fired."
molt,verb,rụng lông,The species molts 5–6 times in a lifetime.,Chúng lột xác 5-6 lần trong suốt cuộc đời.,"(intransitive) To shed hair, feathers, skin, horns etc. and replace it by a fresh layer."
becalm,verb,làm cho dịu,Until Google changes that situation sales of Chromebooks will remain becalmed .,"Cho đến khi Google thay đổi , tình hình bán hàng của Chromebooks sẽ vẫn còn yên ắng .",(nautical) To cut off the wind from a ship either by the proximity of land or by another vessel. A ship that is motionless due to the absence of wind isbecalmed.
ventilator,noun,thông gió,"Uh, there's got to be a ventilation system.",Chắc phải có hệ thống thông gió chứ.,A device that circulates fresh air and expels stale or noxious air
homespun,adjective,giản dị,The importance of choice may be illustrated by a homespun concept that came to mind one day when I was shopping in a large retail store.,Tầm quan trọng của sự chọn lựa có thể được minh họa bằng một khái niệm giản dị mà đã đến với tâm trí tôi vào một ngày nọ khi tôi đang mua sắm ở một cửa tiệm lớn.,(of yarn) spun in the home
outwit,verb,đánh lừa,"Often we had to act fast to outwit the local clergy, who tried to prevent these showings.","Thường thường chúng tôi phải làm thật nhanh, đánh lừa hàng giáo phẩm địa phương cố ngăn cản những buổi chiếu này.","(transitive) To get the better of; to outsmart, to beat in a competition of wits."
reimburse,verb,hoàn lại,I'm sure The Telegraph will reimburse me.,Chắc là bên nhà báo sẽ hoàn lại cho tôi.,"To compensate with pay or money; especially, to repay money spent on one's behalf."
boatswain,noun,,"James Lloyd, boatswain's mate.","James Lloyd, giữ tay lái .","(nautical) The officer (or warrant officer) in charge of sails, rigging, anchors, cables etc. and all work on deck of a sailing ship."
cinder,noun,tro,Then Ozymandias here will be the smartest man on the cinder .,Lúc đó ngài Ozymandias đây sẽ trở thành người thông minh nhất trên đống tro tàn.,Partially or mostly burnt material that results from incomplete combustion of coal or wood etc.
drowse,verb,ngủ gà,,,the state of being sleepy and inactive
