word,part_of_speech,meaning,example,example_meaning,definition
beatific,adjective,ban phúc lành,"""Rani Maria's beatification on November 4?"".",Truy cập ngày 5 tháng 7 năm 2017 . ^ “Rani Maria's beatification on November 4?”.,"blessed, blissful, heavenly"
girder,noun,dầm,That girder went right through the brainpan.,Cây dầm đó xuyên thẳng qua hộp sọ.,"A beam of steel, wood, or reinforced concrete, used as a main horizontal support in a building or structure"
infantry,noun,bộ binh,"Sir, beyond the trees, the French infantry advancing en masse.","Phía sau hàng cây, bộ binh Pháp đang tiến tới rất đông.","Soldiers who fight on foot (on land), as opposed to cavalry and other mounted units, regardless of external transport (e.g. airborne)."
outfit,noun,tổ,The company recently poured a lot of money into outfitting this laboratory.,Tổ chức gần đây đã chi nhiều tiền để biến nó thành một phòng thí nghiệm.,A set of clothing (with accessories).
concave,noun,lõm,Then I began the laborious task of grinding it by hand to make it into a concave mirror.,Rồi tôi bắt đầu công việc khó khăn là mài lõm mặt kiếng bằng tay.,curved like the inner surface of a sphere or bowl
pacify,verb,bình định,"In 1578, she took on the task of pacifying the south.","Năm 1578, Catherine nhận nhiệm vụ bình định miền Nam.","(transitive) To bring peace to (a place or situation), by ending war, fighting, violence, anger or agitation."
demilitarize,verb,phi quân sự hóa,The Golans would have to be demilitarized and special arrangement would be negotiated for the Straits of Tiran.,"Cao nguyên Golan sẽ phải được phi quân sự hóa , và một thỏa thuận đặc biệt phải được đặt ra cho Eo biển Tiran.",To remove troops from an area
swelter,verb,mệt nhoài người,It is sweltering in here!,Ở đây thật ngột ngạt .,(intransitive) To suffer terribly from intense heat.
attributable,adjective,có thể quy cho,The Analytics reports use three attribution models:,Các báo cáo Analytics sử dụng ba mô hình phân bổ sau:,Capable of being attributed.
negligent,adjective,cẩu thả,How many more must die because of your negligence ?,Còn bao nhiêu người nữa phải chết vì sự cẩu thả của anh?,"Careless, without appropriate or sufficient attention."
churlish,adjective,thô tục,Insubordinate. and churlish .,Đó là về hỗ trợ và trách nghiệm,"Of or pertaining to a serf, peasant, or rustic."
commitment,noun,cam kết,It's a serious commitment .,Đó là một sự cam kết nghiêm túc.,"The act or an instance of committing, putting in charge, keeping, or trust, especially:"
dedicated,adjective,dành cho,One out of every fifty of your genes is dedicated to it.,Cứ trong năm mươi gen của bạn lại có một gen được dành cho giác quan này.,Devoted; loyal; conscientious.
unwarranted,adjective,không được bo đm,"How do you define "" unwarranted ""?","Anh xác định thế nào là "" không có lý do chính đáng ""?","Not warranted; unjustified; being without warrant, authority, or guaranty; unwarrantable."
inhibited,adjective,,"Also, high stress inhibits oxytocin.","Hơn nữa, mức độ căng thẳng cao cũng ức chế oxytocin.",Simple past tense and past participle of inhibit.
outmoded,adjective,lỗi thời,"Biologically speaking, we're outmoded .","Nói về mặt sinh học, chúng ta lỗi thời rồi.",unfashionable
idealistic,adjective,duy tâm,"When I started this job, I was very idealistic .","Khi bắt đầu việc này, tôi từng suy nghĩ theo lối duy tâm",Of or pertaining to an idealist or to idealism.
ratification,noun,sự phê chuẩn,Friday sees the ratification of the oil deal...,Thứ sáu. Sự phê chuẩn trong thỏa thuận dầu mỏ.,"the act or process of ratifying, or the state of being ratified"
hub,noun,trung tâm,"Headed for the world's major hubs of consumption, such as Dubai.","Trực chỉ những trung tâm tiêu thụ hàng đầu thế giới, như Dubai.","The central part, usually cylindrical, of a wheel; the nave"
