word,part_of_speech,meaning,example,example_meaning,definition
exquisite,adjective,tuyệt,Your body is more precious than the most exquisite temple on earth.,Thân thể của các em còn quý báu hơn ngôi đền thờ tuyệt mỹ nhất trên thế gian.,Especially fine or pleasing; exceptional.
faithful,adjective,trung thành,"My parents and my two brothers were faithful until their death, and my two sisters continue faithfully in the way of the truth.","Cha mẹ và hai em tôi đã trung thành đến lúc chết, hai em gái tôi tiếp tục trung thành trong đường lối lẽ thật.",engaging in sexual relations only with one's spouse or long-term sexual partner
amicable,adjective,thân mật,And therefore it has to have amicable relations with them.,Và vì thế Kurdistan phải có mối quan hệ thân mật với các nước đó.,Showing friendliness or goodwill.
buoyant,adjective,nổi trên mặt,I became extremely buoyant .,Tôi trở nên vô cùng sôi động.,having buoyancy; able to float
cherubic,adjective,có mắt tròn trĩnh,25 The second cherub was also ten cubits.,25 Từ đầu cánh này đến đầu cánh kia của chê-rúp thứ hai cũng là mười cu-bít.,"of, or relating to a cherub; angelic"
cordial,adjective,thân mật,Lincoln was always cordial ; I was always a little rude.,Lincoln luôn luôn tỏ vẻ thân mật ; tôi thì luôn luôn tỏ ra hơi khiếm nhã.,Hearty; sincere; warm; affectionate.
humorous,adjective,hài hước,He seems to be bankrupt of humor .,Hình như anh ấy chẳng có tí khiếu hài hước nào.,Full of humor or arousing laughter; funny.
inspirational,adjective,gây cảm hứng,It was mutual inspiration I had in mind.,Anh nghĩ mình có thể gây cảm hứng cho nhau.,Having the quality to inspire.
jocund,adjective,vui tính,"Night's candles are burnt out, and jocund day","Đêm của những ngọn nến được đốt cháy, và ngày vui tươi","jovial, exuberant, lighthearted; merry and in high spirits : exhibiting happiness"
mettlesome,adjective,dũng cảm,,,Of great mettle; courageous.
pulchritudinous,adjective,,,,(literary) Having physical beauty.
breathtaking,adjective,ngoạn mục,"If you visit the terraces, you can personally experience their breathtaking beauty.","Nếu thăm viếng ruộng bậc thang, bạn có thể đích thân thưởng thức cảnh đẹp ngoạn mục .",stunningly beautiful; amazing
dazzling,adjective,chói lọi,"The ice of Antarctica glows with a light so dazzling , it blinds the unprotected eye.",Băng ở Nam Cực phát ra một ánh sáng chói lọi tới mức có thể làm mù mắt ai không đeo kính bảo hộ.,Present participle of dazzle.
elegant,adjective,thanh lịch,We figure out an elegant way to lift and interrogate him.,Chúng tôi tìm ra một cách thanh lịch để giữ và thẩm vấn ông ta.,Characterised by or exhibiting elegance.
gorgeous,adjective,lộng lẫy,And that's the most gorgeous thing I ever saw.,Và đó là thứ lộng lẫy nhất mà tôi từng thấy.,(of a person or place) very beautiful.
handsome,adjective,đẹp,You can focus on seducing with girls as you are so handsome .,"Cậu rất đẹp trai, cậu hãy tập trung để quyến rũ các cô gái đẹp đi.",(obsolete) Dexterous; skillful; handy; ready; convenient; -- applied to things as persons.
lovely,adjective,dễ thương,We'll find you a lovely bit of tail.,Chúng tôi sẽ tìm cho anh một cô nàng dễ thương .,(obsolete) Inspiring actual love
radiant,adjective,hớn hở,"Her smile was even bigger than before, and her countenance was radiant .","Nụ cười của chị rạng rỡ hơn trước, và sắc mặt của chị đầy hớn hở .",Radiating light and/or heat.
ravishing,adjective,làm say đắm,"Miss Todd, you are a woman of ravishing resourcefulness.","Cô Todd, cô là một người phụ nữ biết cách làm say đắm người ta đấy.",Present participle of ravish.
