word,part_of_speech,meaning,example,example_meaning,definition
geotropism,noun,tính hướng đất,"Fruit bodies change their geotropic response three times during their development, which helps ensure that the teeth ultimately point downward for optimum spore release.","Các cơ quan trái cây thay đổi phản ứng địa lý của họ ba lần trong quá trình phát triển của chúng, giúp đảm bảo răng sẽ hướng xuống dưới để phóng thích bào tử tối ưu.",(biology) The movement of a plant in response to gravity (either downwards or upwards)
geomorphology,noun,địa mạo học,"In terms of geology, Shen Kuo is one of the first naturalists to have formulated a theory of geomorphology .","Trong địa chất học , Shen Kuo là một trong những nhà tự nhiên học đã đưa ra học thuyết về địa mạo học .","The study of landforms, their classification, origin, development, and history."
hydra,noun,Hydra,Hydra's not the only thing we're facing these days.,Hydra không phải là thứ duy nhất ta đang đối đầu trong những ngày này.,"Any of several small freshwater polyps of the genus Hydra and related genera, having a naked cylindrical body and an oral opening surrounded by tentacles."
hydrant,noun,vòi nước máy,That's a fire hydrant right there.,Trụ nước cứu hỏa đó.,An outlet from a liquid/fluid main often consisting of an upright pipe with a valve attached from which fluid (e.g. water or fuel) can be tapped.
dehydrated,adjective,khử nước,"I put my food waste into this dehydrating , desiccating macerator —","Tôi cho các chất thải thực phẩm vào máy ngâm, khử nước , sấy khô",Simple past tense and past participle of dehydrate.
dehydration,noun,sự mất nước,Dehydration can cause loss of balance.,Sự mất nước có thể làm cơ thể mất thăng bằng.,"The act or process of freeing from water; also, the condition of a body from which the water has been removed."
hydrologic,adjective,thuỷ học,Hydrology and Water Resources of India.,Hydrology and Water Resources of India (bằng tiếng Anh).,Of or pertaining to hydrology.
hydrotherapy,noun,phép chữa bằng nước,Take her to hydrotherapy .,Đem cô ta đi dìm nước .,"Any of various techniques that use water, either externally or internally, for the treatment of disease and for the soothing of pain"
hydroelectric,adjective,thuỷ điện,"He became a manager of a hydroelectric plant in Ust'-Kamenogorsk, Kazakhstan.","Những năm sau đó, ông làm giám đốc một nhà máy phát điện ở Ust'-Kamenogorsk, Kazakhstan.",that generates electricity by converting the energy of moving water
hydrodynamics,noun,thủy động lực học,Hydrodynamics (6th ed.).,Hydrodynamics (ấn bản 6).,(physics) the scientific study of fluids in motion
hydroponic,adjective,trồng trong nước,You'll earn it doing chores on my hydroponic farm.,Cô cậu phải làm 1 vài việc vặt cho vườn thủy sinh của tôi để nhận oxi .,"(Horticulture) of a plant; a method of growing plants using mineral nutrient solutions in water, without soil."
hydrogen,noun,hiđrô,"It's still mostly hydrogen at 71 percent, with most of the rest being helium at 27 percent.","Mặt trời được hình thành từ các nguyên tố ấy. vẫn chủ yếu gồm 71% hiđrô , 27% heli.",The lightest chemical element (symbol H) with an atomic number of 1 and atomic weight of 1.00794.
aquatint,verb,bản khắc xit,,,A form of etching with acid on a plate partially covered with varnish that produces a print somewhat resembling a watercolour.
aquarium,noun,bể nuôi,"from the aquarium in Monaco,",từ 1 bể nuôi cá ở Monaco.,"A tank, often made of glass, for keeping live fish or other aquatic animals."
aquaculture,noun,như aquiculture,Shrimp aquaculture projects are one of the biggest threats.,Các dự án nuôi tôm là một trong những mối đe dọa lớn nhất.,"The cultivation of aquatic produce such as aquatic plants, fish, and other aquatic animals."
aqualung,verb,Đồ lặn,"The album features BT, Kirsty Hawkshaw, and Aqualung on vocals.","Album có BT, Kirsty Hawkshaw, và Aqualung về giọng hát.",A piece of equipment consisting of an oxygen tank and breathing apparatus used by divers to allow them to breathe underwater at depth.
reignite,verb,,These attacks reignited Yura's fires.,Những đợt tấn công này làm bùng phát trở lại các đám cháy trên chiếc Yura.,ignite again
igniter,noun,bộ phận đánh lửa,Might be an ignition problem with your Mustang.,Có thể bộ phận đánh lửa của chiếc Mustang có vấn đề.,"Any device that is used to ignite something, especially a fuel mixture, or a charge of explosive"
ignitor,noun,,,,Alternative spelling of igniter.
ignitable,adjective,dễ cháy,Fires highly-concentrated combustible liquid fuel... that ignites on contact with the air.,"Lửa tập trung cao độ, nhiên liệu lỏng dễ cháy sẽ đốt cháy khi tiếp xúc với không khí.",Capable of being ignited; able to burn.
ignition key,noun,,The keys are in the ignition .,Chìa khóa ở trong bộ phận đánh lửa .,a key that operates the ignition switch of an automotive engine
ignition coil,noun,,,,an induction coil that converts current from a battery into the high-voltage current required by spark plugs
pyromania,noun,chứng cuồng phóng hoả,"I mean, give the poor guy some closure as to why Amanda Clarke added criminal pyromania to her already impressive list of felonies.",Cho cậu chàng một kết thúc về lí do tại sao Amanda Clarke thêm chứng cuồng đốt nhà vào cái danh sách trọng tội đầy ấn tượng đi.,An uncontrollable urge to start fires.
pyromancy,noun,thuật bói lửa,,,Divination by fire; the use of fire to supernaturally gain information.
pyrolysis,noun,chưng khô,"4H-Pyran was first isolated and characterized in 1962 via pyrolysis of 2-acetoxy-3,4-dihydro-2H-pyran.","4 H -Pyran lần đầu tiên được phân lập và mô tả vào năm 1962 thông qua nhiệt phân của 2-axetoxy-3,4-dihydro-2 H -pyran.","(chemistry, physics) The decomposition of a material or compound due to heat in the absence of oxygen or any other reagents"
pyrolusite,noun,Pyrolusit,"Manganese occurs principally as pyrolusite (MnO2), braunite, (Mn2+Mn3+6)(SiO12), psilomelane (Ba,H2O)2Mn5O10, and to a lesser extent as rhodochrosite (MnCO3).","Mangan có mặt chủ yếu trong pyrolusit (MnO2), braunit, (Mn2+Mn3+6)(SiO12), psilomelan (Ba,H2O)2Mn5O10, và ít hơn trong rhodochrosit (MnCO3).","(mineralogy) A dark coloured mineral, consisting of manganese dioxide (MnO2), that is an important ore of manganese."
pyrexia,adjective,sốt,,,(medicine) fever
pyracanth,noun,,,,Any of various thorny shrubs of the genus Pyracantha having small white flowers followed by hard red or orange-red berries
