word,part_of_speech,meaning,example,example_meaning,definition
polarity,noun,chiều phân cực,That stator control unit can reverse the polarity long enough to disengage maglev and that could...,Anh hãy ở nơi điều khiển và đảo chiều phân cực cho tới khi tạo ra từ tính..,"the separation, alignment or orientation of something into two opposed poles"
lash out,verb,bực tức la lối,I lashed out .,Tôi đã kích động .,To suddenly attack violently
pronounce,verb,phát âm,Please tell me how to pronounce this word.,Vui lòng nói cho tôi biết cách phát âm từ này.,"(transitive) To formally declare, officially or ceremoniously."
paraplegic,adjective,,She is paraplegic .,Nó bị liệt .,A person who suffers from paraplegia.
sketch,adjective,phác thảo,I use Evernote Smart Notebook all the time for sketches and inspiration.,Tôi sử dụng Evernote Smart Notebook mọi lúc cho các phác thảo và cảm hứng.,"To make a brief, basic drawing."
fling,verb,ném,You've had your fling .,Ông từng giữ cương vị Ngotrưởng .,"Short, often sexual relationship."
hound,noun,chó,I suppose that mangy hound's got no place else to go either.,Tôi nghĩ là con chó ghẻ này cũng không có chỗ nào khác để đi.,"A dog, particularly a breed with a good sense of smell developed for hunting other animals. (Hunt hound, Hunting hound, hunting dog, hunter)"
modernism,noun,chủ nghĩa tân thời,What prophecy of Isaiah had a modern application in 1919?,Lời tiên tri nào của Ê-sai có sự ứng nghiệm thời nay vào năm 1919?,"(uncountable) Modern or contemporary ideas, thought, practices, etc."
coexist,verb,chung sống,"Now, history has proven that we can coexist peacefully.",Lịch sử đã chứng minh ta có thể chung sống hòa bình.,Alternative spelling of coexist.
alley,noun,hẻm,I should have put you down in that alley .,Lẽ ra phải cho em tiêu trong cái hẻm đó rồi.,"A narrow street, especially one through the middle of a block giving access to the rear of lots or buildings."
fender,verb,cái chắn bùn,Strange to mow someone over with your own car and not even wipe the blood off the fender .,Thật là lạ khi chèn một ai đó bằng chính chiếc xe của mình mà lại không thèm lau vết máu trên cái chắn bùn .,"(US) panel of a car which encloses the wheel area, especially the front wheels"
asymptotic,adjective,tiệm cận,"Given the graph of y equals f of x pictured below, determine the equations of all vertical asymptotes .",Cho đồ thì y = f( x ) như hình tìm phường trình các tiệm cận đứng,"(analysis) Of, relating to, or being an asymptote; (of lines) approaching ever nearer, but never crossing."
