word,part_of_speech,meaning,example,example_meaning,definition
bao,noun,,It's Bao .,Bao đây.,Any of various types of steamed bread used in Chinese cuisine
biryani,noun,,"Listen, i was thinking of making lamb biryani For dinner tonight.","Em nè, anh nghĩ tối nay mình sẽ nấu món cà ri dê nhé",A dish of spiced rice with meat and/or vegetables.
bok choy,noun,bạch thái,,,"Chinese cabbage, Brassica rapa chinensis, an East Asian leafy vegetable related to the Western cabbage."
chop suey,noun,,Who came up with the idea of chop suey ?,"Giờ thì, ai là người nghĩ ra ý tưởng món xào thập cẩm này?","(US) A stir-fried vegetable dish, served with pieces of beef or pork in a semi-thick sauce, and often soy sauce."
chow mein,noun,món mì xào,You wanna get some chow mein ?,Em có muốn ăn gì không ?,A Westernised Chinese dish of stir-fried noodles with vegetables and meat or seafood.
chutney,noun,tương ớt,That's seared scallops with a mango chutney .,Đây là sò điệp nướng với tương ớt và xoài.,"A sweet or savory but usually spicy condiment, originally from eastern India, made from a variety of fruits and/or vegetables, often containing significant amounts of fresh green or dried red chili peppers."
congee,noun,cháo,Any fancy food can compare to this bowl of congee .,Không có thực phẩm nào tốt hơn bát cháo này.,"(obsolete) Formal departure, ceremonial leave-taking."
curry,noun,cà ri,"The green curry is for you, and the other green curry is for me.",Một cà ri xanh cho cô và một cà ri xanh cho tôi.,A sauce or relish whose principal flavoring is curry powder.
dal,noun,,"Dal -gu, we're saved!","Dal -gu, chúng ta được cứu rồi!",Alternative spelling of dahl.
dumpling,noun,bánh bao,Didn't you say you liked the dumplings there?,Chẳng phải nàng nói thích ăn bánh bao ở đó sao?,"A ball of dough, often combined with suet, minced meat, vegetables or fruit, and cooked by boiling or steaming as they float on top of another dish."
edamame,noun,,"Several common sources of omega-3s are shown here : fish , walnuts , broccoli , and edamame , green soy beans that are often steamed and served in the pod .","Một số nguồn cung cấp các Omega-3 thường thấy là cá , hồ đào , bông cải xanh , và edamame ( đậu tương được nấu chín tới ; đậu tương luộc ) , đậu nành xanh thường được hấp và ăn luôn cả vỏ .",fresh green soybeans boiled as a vegetable
fried rice,noun,cơm chiên,"Roast pork, fried rice , spareribs.","Một bữa tiệc Hawaii... heo quay, cơm chiên , sườn nướng.",Any of very many forms of rice that has been first cooked by boiling and is then stir-fried with other ingredients
gyoza,noun,,"Besides ramen, some of the dishes generally available in a ramen-ya restaurant include other dishes from Japanese Chinese cuisine such as fried rice (called Chahan or Yakimeshi), gyoza (Chinese dumplings), and beer.","Bên cạnh ramen, một vài món thường có sẵn trong một nhà hàng ramen-ya bao gồm cơm chiên (gọi là Chahan hoặc Yakimeshi), gyoza ( sủi cảo Trung Quốc) và bia.","A Japanese crescent-shaped dumpling filled with a minced stuffing and steamed, boiled or fried; the Japanese equivalent of the Chinese jiaozi"
intentional,adjective,cố ý,"Well, it wasn't in my intention to jump another man's claim.",Tôi không cố ý nhảy vào việc đã có người giành.,Intended or planned; done deliberately or voluntarily.
serrated,adjective,có răng cưa,Though not nearly as badly as serrated steel.,Dù không đau bằng lưỡi dao thép có răng cưa .,saw-like.
souvenir,noun,đồ lưu niệm,A little souvenir I picked up in Heathrow.,Món đồ lưu niệm tôi kiếm được ở Heathrow.,"An item of sentimental value, to remember an event or location."
compatible,adjective,tương thích,The atmospheric composition on our ship is not compatible with humans.,Thành phần khí quyển trong phi thuyền chúng ta không tương thích với loài người.,Capable of easy interaction.
innocence,noun,ngây thơ,By so doing they were no longer in a state of innocence .,"Vì làm như vậy, nên họ không còn ở trong trạng thái ngây thơ nữa.",Absence of responsibility for a crime.
anthology,noun,Tuyển tập,"Now, I found this poem in an anthology",Tôi đã tìm thấy bài thơ này trong tuyển tập thơ,"A collection of literary works, such as poems or short stories."
suspicious,adjective,khả nghi,I saw someone suspicious on my way and followed him.,Tôi thấy có người khả nghi trên đường đi và đã theo dõi hắn.,distrustful or tending to suspect
outcast,adjective,bơ vơ,I am not the outcast boy you left behind many years ago.,Tôi không phải là thằng bé bơ vơ mà anh đã bỏ rơi nhiều năm qua.,"One that has been excluded from a society or system, a pariah."
charity,noun,của bố thí,"You want charity , go ask the Salvation Army.",Mày muốn của bố thí thì đi mà xin Tổ chức cứu tế ấy.,"(archaic) Christian love; representing God's love of man, man's love of God, or man's love of his fellow-men."
callousness,noun,sự nhẫn tâm,"For me, nymphomania was callousness .","Với tôi, chứng cuồng dâm là sự nhẫn tâm .",The quality of being callous; emotional hardheartedness or indifference.
amnesia,noun,chứng hay quên,"Ah, yes, Professor Cutter's suffering from some kind of stress- related amnesia .","Ah, yes, giáo sư Cutter bị một số loại căng thẳng liên quan đến chứng hay quên .",(pathology) Loss of memory; forgetfulness.
depressed,adjective,chán nản,I have dealt myself with the debilitating effects of depression .,Tôi đã tự mình đối phó với những hậu quả làm suy yếu của sự chán nản .,Simple past tense and past participle of depress.
