word,part_of_speech,meaning,example,example_meaning,definition
personal,adjective,tư,"My brethren of the holy priesthood, when we speak of home teaching or watchcare or personal priesthood ministry—call it what you will—this is what we are talking about.","Thưa các anh em của thánh chức tư tế, khi chúng ta nói về việc giảng dạy tại gia hoặc chăm sóc hay giáo vụ chức tư tế của cá nhân—hay các anh em gọi điều đó là gì cũng được—thì đây chính là điều chúng ta đang nói tới.",Pertaining to human beings as distinct from things.
precede,verb,đi trước,You have betrayed the great minds and brave fighters that have preceded you.,Anh đã phản bội những ý tưởng vĩ đại và các chiến binh dũng cảm đi trước .,"To go before, go in front of."
proceed,verb,tiến hành,Now you boys get cleaned up and we'll proceed with the wedding.,"Bây giờ, hai cậu tắm rửa sạch sẽ và chúng ta sẽ tiến hành hôn lễ.","To move, pass, or go forward or onward; to advance; to continue or renew motion begun."
overdue,adjective,quá hạn,"Well, it wasn't overdue parking tickets.",Đó không phải vé phạt quá hạn .,"Late; especially, past a deadline or too late to fulfill a need."
overdo,verb,làm quá,"Most of my squires, they mean well, but young men with big jobs, they tend to overdo them.","Đa phần những hầu cận của ta, họ có ý tốt, nhưng những chàng trai trẻ với công việc lớn họ thường làm quá mức.",To do too much of something.
ensure,verb,bảo đảm,Teachers can help ensure participation and maintain reverence.,Các giảng viên có thể giúp bảo đảm sự tham gia và giữ nghiêm trang.,"(transitive) To make a pledge to (someone); to promise, guarantee (someone of something); to assure. [14th-18th c.]"
insure,verb,bảo hiểm,We're talking about a guy who was insured by my client.,Nói về người được bảo hiểm bởi khách hàng tôi.,"(transitive) To provide for compensation if some specified risk occurs. Often agreed by policy (contract) to offer financial compensation in case of an accident, theft or other undesirable event."
nauseous,adjective,gớm,I felt sort of nauseous .,Con cảm thấy hơi gớm .,Causing nausea; sickening or disgusting.
regrettably,adverb,đáng tiếc,Cicero is regrettably ill and unable to attend this session.,Cicero đáng tiếc đang bệnh và không thể tham dự phiên họp này được.,In a manner inspiring or deserving regret.
regretfully,adverb,,"Regretfully yours,","Thân ái , Frederick.","In a regretful manner, with regret."
scrimp,adjective,cho nhỏ giọt,RNG: Scrimping on donations to life-saving charities in the developing world.,và khoan hồng cho tội hiếp dâm ở nhà tù liên bang. RNG: Việc cắt lậm vào các khoản viện trợ từ thiện,A pinching miser; a niggard.
alter,verb,đổi,"I just want to say that we are applying this to many world problems: changing the drop-out rates of school kids, combating addictions, enhancing teen health, curing vets' PTSD with time metaphors -- getting miracle cures -- promoting sustainability and conservation, reducing physical rehabilitation where there is a 50-percent drop out rate, altering appeals to suicidal terrorists, and modifying family conflicts as time-zone clashes.","Tôi chỉ muốn nói rằng chúng ta đang áp dụng điều này cho rất nhiều vấn đề của thế giới: thay đổi tỉ lệ bỏ học ở lứa tuổi học đường, chống chọi các thói nghiện, tăng sức khỏe thanh thiếu niên, chữa trị rối loạn stress hậu sang chấn bằng các hoán dụ thời gian -- tìm ra thuốc chữa kì diệu -- quảng bá phát triển bền vững và bảo tồn, rút ngắn quá trình khôi phục chức năng cho bệnh nhân bị hư hỏng hệ vận động, quá trình mà tỉ lệ bỏ cuộc hiện nay là 50%, thay đổi kháng cáo từ những kẻ khủng bố liều mạng, và thay đổi xung đột gia đình khi các vùng thời gian xung khắc.",(transitive) To change the form or structure of
