word,part_of_speech,meaning,example,example_meaning,definition
facilitate,verb,giảm nhẹ,"Construction of the canal is expected to facilitate economic activity by reducing logistics costs, and to mitigate the risks of climate change by reducing the emission of greenhouse gases incurred in freight transportation.","Con kênh mới dự kiến sẽ thúc đẩy các hoạt động kinh tế, giảm chi phí logistics, và góp phần giảm nhẹ rủi ro biến đổi khí hậu nhờ giảm phát thải khí nhà kính trong vận chuyển hoàng hoá.",To make easy or easier.
embellishment,noun,sự thêm thắt,"No rhymes, no embellishments .",Không màu mè hoa mỹ .,"An unnecessarily added touch, an ornamental addition, a flourish."
explicit,adjective,rõ ràng,I think we should make this even more explicit .,Tôi nghĩ tôi nên khiến cho nó được bộc lộ rõ ràng hơn.,"very specific, clear, or detailed"
progenitor,noun,ông tổ,"Because Dracula is the progenitor of the vampire race, his DNA is still pure.",Vì Dracula là ông tổ của Ma Cà Rồng. ADN của hắn vẫn còn nguyên chất.,"A forefather, any of a person's direct ancestors"
endemic,noun,địa phương,"In the northeastern United States, Lyme disease is endemic —it has been present there for a long time.","Ở đông bắc Hoa Kỳ, bệnh Lyme đã có ở địa phương từ lâu.",Native to a particular area or culture; originating where it occurs.
flagrant,adjective,trắng trợn,Idol worship fostered a climate of flagrant promiscuity.,Sự thờ hình tượng thúc đẩy lối sống bừa bãi trắng trợn .,"Obvious and offensive, blatant, scandalous"
adage,noun,cách ngôn,"When making decisions, some people fall back on the adage , “Let your conscience be your guide.”","Khi quyết định việc gì, một số người dùng câu cách ngôn : “Hãy để lương tâm bạn hướng dẫn”.","An old saying, which has obtained credit by long use."
elegy,noun,bi ca,"Tentative, a cardinal's coloratura, then the mourning dove's elegy .","Ngập ngừng, nữ danh ca sáng giá, rồi khúc bi ca gật gù của chú bồ câu.",A mournful or plaintive poem; a funeral song; a poem of lamentation.
hallowed,adjective,linh thiêng,The Institute is hallowed ground.,Học viện là chốn linh thiêng S:,"Consecrated or sanctified; sacred, holy."
feasibility,noun,tính khả thi,"I'm going to talk about feasibility as well, of course.","Dĩ nhiên, tôi cũng sẽ bàn về tính khả thi",(uncountable) The state of being feasible or possible
ratchet,adjective,lắp bánh cóc vào,You got your ratchet on you?,Anh có mang súng theo chứ?,"A pawl, click, or detent for holding or propelling a ratchet wheel, or ratch, etc."
rendezvous,verb,chỗ hẹn,Take your men and secure the rendezvous point.,Đưa người của cậu đi để bảo vệ chỗ hẹn .,A meeting or date.
