word,part_of_speech,meaning,example,example_meaning,definition
cardiogram,noun,tâm đồ,Study the verses from Alma 5 that are listed at the bottom of the spiritual cardiogram below.,Hãy nghiên cứu các câu từ An Ma 5 đã được liệt kê ở dưới cùng của tâm đồ thuộc linh dưới đây.,(cardiology) The curve drawn or traced by an electrocardiograph.
chariot,noun,xe ngựa,"There's cavalry, men on horseback and with chariots .","Có kỵ binh, những người trên lưng ngựa hay xe ngựa .","a two-wheeled, horse-drawn vehicle, used in Bronze Age and Early Iron Age warfare"
try,verb,cố gắng,Tom spent a lot of time trying to learn how to play the French horn.,Tom dành nhiều thời gian cố gắng để học cách chơi tù và của người Pháp.,An attempt.
rosy,adjective,hồng,"Now, it's not as if it's all rosy in the marital bed either.","Bây giờ, không thể coi rằng cuộc sống hôn nhân là toàn một màu hồng .","Resembling rose, as in scent of perfume"
brief,adjective,ngắn,▪ Prepare a brief presentation that features one Bible text along with one paragraph in a publication.,▪ Chuẩn bị một lời trình bày ngắn gọn bao gồm một câu Kinh Thánh và một đoạn trong ấn phẩm.,Of short duration; happening quickly. [from 15th c.]
rococo,adjective,rococo,The Rococo style spread with French artists and engraved publications.,Các phong cách Rococo lây lan với nghệ sĩ Pháp và các ấn phẩm khắc.,"A style of baroque architecture and decorative art, from 18th century France, having elaborate ornamentation."
roseate,adjective,lạc quan,The sun is about to descend into the roseate waters of the Sacred River.,Mặt trời sắp sa xuống lòng nước màu hồng của dòng sông thiêng liêng.,like the rose flower; pink; rosy
autonomy,noun,tự trị,"for example, giving them a good deal of autonomy","ví dụ, cho họ một mức độ tự trị nhất định","(philosophy) The capacity to make an informed, uncoerced decision."
analogy,noun,phép loại suy,"Well, consider by analogy , the concept of physical health.","Dùng phép loại suy , hãy thử nghĩ về khái niệm về sức khỏe thân thể.","A relationship of resemblance or equivalence between two situations, people, or objects, especially when used as a basis for explanation or extrapolation."
bid,verb,thầu,"My agency was bidding for a big account, and they got it.",Cơ quan tớ vừa trúng một gói thầu lớn.,(transitive) To issue a command; to tell.
jurist,noun,nhà luật học,The archiving of imperial constitutions facilitated the task of jurists in referring to legal precedents.,Việc lưu trữ các hiến pháp của đế chế tạo điều kiện thuận lợi cho công việc của các nhà luật học khi tham chiếu các tiền lệ pháp lý.,a judge
specify,verb,ghi rõ,Your account may not have permission to access the specified resource,Có lẽ tài khoản của bạn không có quyền truy cập tài nguyên đã ghi rõ,"(transitive) To state explicitly, or in detail, or as a condition."
quotidian,adjective,hằng ngày,And I'm also trying to create a means in which to step outside our quotidian experience of time and to start to consider a deeper timescale.,Và tôi tìm ra cách để chúng ta vượt qua những trải nghiệm thời gian quen thuộc và có cái nhìn sâu xa hơn về thời gian.,(medicine) Recurring every twenty-four hours or (more generally) daily (of symptoms etc.). [from 14th c.]
pastiche,verb,tác phẩm cóp nhặt,"He flips it, makes it, there's nothing pastiche whatsoever about it.","Ông thay đổi nó, tạo nên nó, không có chút gì là ăn cắp ở đó cả.","A work of art, drama, literature, music, or architecture that imitates the work of a previous artist."
argumentative,adjective,để tranh luận,I think she was a little disappointed in those questions that were less sincere and more argumentative .,Tôi nghĩ là bà có hơi thất vọng vì những câu hỏi ít chân thành và dùng để tranh luận hơn.,Prone to argue or dispute
proclaim,verb,công bố,THE apostle Paul was a zealous proclaimer of God’s Kingdom.,SỨ ĐỒ Phao-lô đã hăng hái công bố về Nước Đức Chúa Trời.,"To excitedly, verbosely and candidly describe."
carriage,noun,xe ngựa,He's sending a carriage and champagne for her.,Ổng sẽ cho một cổ xe ngựa và sâm-banh tới đón nó.,"A wheeled vehicle, generally drawn by horse power."
verb,verb,Động từ,The verb is the chassis of the sentence.,Động từ là phần khung cho cả câu.,"(grammar) A word that indicates an action, event, or state."
poetic,adjective,nên thơ,And it is so poetic that I'm using it to bury you.,Dùng cái này để mà tiêu diệt mày nghe sao mà nên thơ thế,Relating to poetry.
chum,noun,bạn thân,Best chums ?,Bạn thân ?,A friend; a pal.
