word,part_of_speech,meaning,example,example_meaning,definition
conspire,verb,hiệp lực,Someone to conspire with.,Ai đó cùng hiệp lực .,"To secretly plot or make plans together, often used regarding something bad or illegal."
traipse,verb,dạo chơi,"Fewer people traipsing around, the better.",Càng ít người lảng vảng ở đây càng tốt.,"(intransitive, obsolete) To walk in a messy or unattractively casual way; to trail through dirt."
gallivant,verb,đi lang thang,You've been gallivanting all over the country with Mr Virtue.,Anh đã đi lang thang khắp xứ với Ngài Đạo đức.,(intransitive) To roam about for pleasure without any definite plan.
embroidery,noun,đồ thêu,You call this embroidery ?,Em gọi cái này là đồ thêu đó hả?,The ornamentation of fabric using needlework.
treacherous,adjective,phản bội,But shame awaits those who are treacherous without cause.,Nhưng ai vô cớ phản bội ắt phải hổ nhục.,Exhibiting treachery.
casket,noun,tráp,"Hendrick, bring me over my casket , that I may count out 622 doubloons for... 632.","Hendrick, đem cái tráp của tôi ra, để tôi lấy 622 đồng vàng cho... 632.","A little box, e.g. for jewellery."
oblige,verb,bắt buộc,I could have obliged the Signoria and had you thrown out.,Ta có thể bắt buộc các lãnh địa và em đã ném ra ngoài.,"(transitive) To constrain someone by force or by social, moral or legal means."
decadent,adjective,suy đồi,"Today, civilization as we know it is corrupt and decadent .","Ngày nay, nền văn minh như chúng ta biết đã bị thối nát và suy đồi .",Characterized by moral or cultural decline.
frontier,noun,biên giới,That means they're gonna be attacking up and down the frontier .,Có nghĩa là chúng sẽ tấn công biên giới .,"That part of a country which fronts or faces another country or an unsettled region; the marches; the border, confine, or extreme part of a country, bordering on another country; the border of the settled and cultivated part of a country; as, the frontier of civilization."
poach,verb,săn trộm,"And with soldiers, they went to the forest for poaching elephants.","Và bọn lính, chúng vào rừng để săn trộm voi.",(transitive) to cook something in simmering water
glower,verb,trừng mắt nhìn,Nobody glowers quite like you.,Không có ai nhìn khó chịu như ông.,(intransitive) To look or stare with anger.
vagabond,adjective,tên du đãng,"If not, I will be a vagabond .""","Đến lúc đó, ta sẽ trở thành một kẻ vô tư lự.""",A person on a trip of indeterminate destination and/or length of time.
