word,part_of_speech,meaning,example,example_meaning,definition
fatalism,noun,thuyết định mệnh,Fatalism thus erects a barrier between God and man.,Vì vậy thuyết định mệnh dựng lên hàng rào ngăn cách Đức Chúa Trời và nhân loại.,"fate, fatality, the doctrine that all events are subject to fate or inevitable necessity, or determined in advance in such a way that human beings cannot change them."
statecraft,noun,chính trị,"Moreover, this is a very old state tradition, a very old tradition of statecraft .","Thêm nữa, đó là 1 truyền thống rất lâu đời một truyền thống rất cổ trong quản lí đất nước","The skills of being a statesman, of leading a country well."
runnel,verb,rãnh,"Dustin Patrick Runnels (born April 11, 1969) is an American professional wrestler.","Dustin Patrick Runnels ( sinh ngày 11 tháng 4 năm 1969), là một đô vật chuyên nghiệp ngườ Mỹ.","a small stream, a rivulet"
axiom,noun,chân lý,An axiom we all understand is that you get what you pay for.,Một chân lý mà chúng ta đều hiểu là tiền nào của nấy.,(philosophy) A seemingly self-evident or necessary truth which is based on assumption; a principle or proposition which cannot actually be proven or dis‐proven.
progeny,noun,con cháu,The progeny were interbred and established the Ukrainian Riding Horse type.,Thế hệ con cháu chúng đã phát triển xen kẽ và thành lập loại Ngựa cưỡi Ukraine.,(uncountable) offspring or descendants.
cant,adjective,lời giả dối,You cant win,Không thể vượt qua .,"An argot, the jargon of a particular class or subgroup."
inhibition,noun,sự ức chế,Lateral inhibition cannot explain White's illusion.,Sự ức chế bên không thể giải thích ảo ảnh White.,the act of inhibiting.
feint,adjective,faint,You saw that feint ?,Đừng nhìn bề ngoài .,"To make a feint, or mock attack."
juggernaut,noun,Gia-ga-nát,"Come... my faux juggernaut , my nefarious loins!",Hãy đến đây... những nàng chim bất chính của ta,"A literal or metaphorical force or object regarded as unstoppable, that will crush all in its path."
requiem,noun,cầu hồn,"Oh, how the young woman longed for the comfort, even the reality, of Robert Louis Stevenson’s “ Requiem ”:","Ôi, người phụ nữ trẻ đó khát khao niềm an ủi, đó chính là thực tế của bài “Thơ Cầu Hồn ” của Robert Louis Stevenson:",A mass or other ceremony to honor and remember a dead person.
scabrous,adjective,khó khăn,you scabrous dogs!,"Lên boong , hỡi hải tặc!","covered with scales or scabs, or otherwise extremely rough"
distaff,noun,nữ giới,The distaff and the spindle were sticks used to spin or make thread and yarn.,Con quay và con suốt là những cây que dùng để xe sợi hoặc làm chỉ.,referring to the maternal side of a family
