word,part_of_speech,meaning,example,example_meaning,definition
nonpareil,noun,không bì được,,,A person or thing that has no equal; a paragon.
rheum,noun,ghèn,,,"(physiology) A watery or thin discharge, of serum or mucus, especially from the eyes or nose."
solder,verb,hàn,"FDM limitations include time (it must travel along complex toolpaths), color (only one color can be printed at a time), and durability (inter-layer adhesion is analogous to a cold solder ).","Các giới hạn FDM bao gồm thời gian (nó phải di chuyển dọc theo các đường chạy dao phức tạp), màu (chỉ một màu có thể được in cùng một lúc), và độ bền (độ bám dính giữa các lớp tương đương với hàn lạnh).","Any of various alloys, often of tin and lead, that are used to join small pieces of metal together"
insolence,verb,sự xấc láo,What is all this insolence ?,Sự xấc láo này là sao đây?,"Arrogant conduct; insulting, bold behaviour or attitude."
triumvirate,noun,chế độ tam hùng,"Meanwhile, in Rome, the triumvirate was no more.","Trong khi đó, tại Rome, chế độ tam hùng đã không còn nữa.",A group or association of three.
depose,verb,phế truất,"Within weeks, Ravenna was captured and Romulus Augustus was deposed .","Chỉ trong vài tuần, Odoacer đã chiếm được Ravenna và mau chóng phế truất Romulus Augustus.",(literally) (transitive) To put down; to lay down; to deposit; to lay aside; to put away.
ostentation,noun,sự khoe khoang,"Architecture and planning need to recapture some of the traditional values that did just that, creating the conditions for coexistence and peace, values of beauty that don't exhibit ostentation , but rather, approachability and ease, moral values that promote generosity and acceptance, architecture that is for everyone to enjoy, not just for the elite, just as used to be in the shadowed alleys of the old Islamic city, mixed designs that encourage a sense of community.","Kiến trúc và kế hoạch cần phải ghi nhận lại một vài giá trị truyền thống để làm nên điều kiện cho sự đồng tồn tại và hòa bình, những giá trị của vẻ đẹp không phô bày sự khoe khoang , nhưng tốt hơn là, sự tiếp cận và xoa dịu, những giá trị đạo đức thúc đẩy sự độ lượng và sự chấp thuận, kiến trúc là để cho mọi người tận hưởng chứ không chỉ là bậc thượng lưu, cũng giống như những ngõ tối ở thành phố cổ của Islam, những thiết kế hòa hợp thúc đẩy cảm nhận của cộng động.",Ambitious display; pretentious parade; vain show; display intended to excite admiration or applause.
augmented,adjective,được tăng,I would actually argue that we're already augmented .,Tôi thực sự muốn nói rằng chúng ta đã được tăng cường.,"increased in number, amount or strength."
ruffian,noun,tên lưu manh,"At the State Council press conference on 6 June, spokesman Yuan Mu said that ""preliminary tallies"" by the government showed that about 300 civilians and soldiers died, including 23 students from universities in Beijing, along with a number of people he described as "" ruffians "".","Yuan Mu, phát ngôn viên Quốc vụ viện, đã nói tổng cộng khoảng 300 người chết, trong đó có 23 sinh viên của Trường đại học Bắc Kinh, cùng với một số người được ông miêu tả là ""những tên lưu manh "".","A scoundrel, rascal, or unprincipled, deceitful, brutal and unreliable person."
bounteous,adjective,rộng rãi,"By heartfelt prayer God’s worshipers daily thank Jehovah, their heavenly Father, for his bounteous generosity.—2 Corinthians 6:18; 1 Thessalonians 5:17, 18.","Qua lời cầu nguyện chân thành, mỗi ngày những người thờ phượng Đức Chúa Trời cảm tạ Đức Giê-hô-va, Cha trên trời, về lòng rộng rãi vô biên của ngài (II Cô-rinh-tô 6:18; I Tê-sa-lô-ni-ca 5:17, 18).",(of a person) inclined to be generous
dolorous,adjective,buồn khổ,"Move along, Dolores .","Lên đi, Dolores .",Solemnly or ponderously sad.
gallantly,adverb,gan dạ,No man died more gallantly nor won more honor for his regiment.,Không ai chết một cách dũng cảm hơn cũng như đem lại vinh quang cho trung đoàn của mình nhiều hơn.,"In a gallant manner, gentlemanly, with social graces."
adieu,noun,vĩnh biệt,"And now, adieu , and bon voyage!”","Vĩnh biệt , chúc thượng lộ bình an!",Said to wish a fond farewell; good-bye.
dissuade,verb,khuyên can,You be my friend now and do not dissuade me.,Nếu là bạn tôi thì đừng khuyên can tôi nữa.,(transitive) To convince not to try or do.
turpitude,noun,tính xấu xa,"Moral turpitude , you could say.",Có thể nói là suy thoái về đạo đức.,Inherent baseness or depravity; corruptness and evilness.
maul,verb,cắn xé,I guess it mauled a hooker last night.,Tôi đoán là nó đã cắn xé một gái điếm tối qua.,"A heavy long-handled hammer, used for splitting logs by driving a wedge into it, or in combat."
carouse,verb,chè chén,He burned all his spiritistic paraphernalia and gave up carousing .,Ông đã đốt tất cả dụng cụ thông linh thuật và bỏ việc chè chén say sưa.,(intransitive) To engage in a noisy or drunken social gathering.
rebuke,verb,khiển trách,"2 Wherefore, ye must needs be chastened and stand rebuked before my face;","2 Vậy nên, các ngươi cần phải bị sửa phạt và bị khiển trách trước mặt ta;",A harsh criticism.
tidings,noun,tin tức,is this high tide or low tide ?,Đây là thủy triều cao hay thấp vậy?,Plural form of tiding.
desolation,noun,cảnh hoang tàn,This is a scene of desolation .,Đúng là một cảnh hoang tàn ...!,The act of desolating or laying waste; destruction of inhabitants; depopulation.
vassal,noun,chư hầu,"The powerful Ōuchi were also destroyed by a vassal , Mōri Motonari, in 1551.",Nhóm Ōuchi hùng mạnh cũng bị một chư hầu Mōri Motonari tiêu diệt năm 1551.,"(historical) The grantee of a fief, feud, or fee; one who keeps land of a superior, and who vows fidelity and homage to him, normally a lord of a manor; a feudatory; a feudal tenant."
gibbet,noun,giá treo cổ,Gibbets and crows?,Giá treo cổ và quạ ư?,an upright post with a crosspiece used for execution and subsequent public display; a gallows
cicada,noun,con ve sầu,A cicada stuck to a tree!,Con ve sầu bám chặt lấy thân cây.,"any of several insects of the order Hemiptera, suborder Homoptera, with small eyes wide apart on the head and transparent well-veined wings."
wriggle,verb,lẻn,"Yeah, it's two hours back to Rainbow, we've got to get a wriggle on!","Đúng đấy, chỉ còn hai tiếng để quay về Rainbow, chúng ta sẽ phải lẻn vào đấy!",(intransitive) To slightly twist one's body and quickly move one's limbs.
wasteful,adjective,gây lãng phí,Q: These images that are within ourselves waste energy.,Người hỏi: Những hình ảnh này mà ở trong chính chúng tôi gây lãng phí năng lượng.,Inclined to waste or squander money or resources.
hymn,verb,bài thánh ca,Singing hymns and listening to appropriate music begin at home.,Việc hát các bài thánh ca và lắng nghe âm nhạc thích đáng thì bắt đầu tại nhà.,To sing a hymn; to praise or worship by singing.
depot,noun,kho hàng,Return immediately to the depot .,Trở về kho hàng ngay lập tức.,(US) a bus or railway station
skillet,noun,chảo rán,Some Americans cook with a frying pan ; others use a skillet .,"Một vài người Mĩ gọi "" chảo rán "" để nấu ăn là "" frying pan "" , số khác lại sử dụng từ "" skillet "" .","(US) A pan for frying, generally large and heavy."
