word,part_of_speech,meaning,example,example_meaning,definition
ebullience,noun,sự bồng bột,"Returning to the ward, ebullient , I ran into Melissa.","Quay trở lại phòng sinh, đầy hăm hở, tôi gặp đúng Melissa.",the quality of lively or enthusiastic expression of thoughts and feelings.
stony,adjective,lạnh lùng,"It has not been easy, but after ten years of married life, I am happy to say that these periods of stony silence are much rarer.","Điều này không phải dễ, nhưng sau mười năm chăn gối, tôi lấy làm mừng mà nói rằng những lúc im lặng lạnh lùng đó hiếm xảy ra hơn.",As hard as stone.
rigid,adjective,cứng,"You're rigid , John.","Anh cứng nhắc quá, John.","Stiff, rather than flexible."
backdrop,noun,bối cảnh,"* Against the backdrop of low inflation, monetary policy remains accommodative.",* Chính sách tiền tệ hỗ trợ tăng trưởng trong bối cảnh lạm phát thấp.,A decorated cloth hung at the back of a stage.
smock,adjective,áo bờ lu,He is Satan in a smock !,Hắn là quỷ Satan trong chiếc áo bờ lu .,A woman's undergarment; a shift; a chemise.
arc,verb,hồ quang,Dr. Stockman should be inventive enough to reassemble the arc capacitor.,Tiến sĩ Stockman chắc đủ khả năng để ráp lại bộ tụ điện hồ quang .,A curve.
deface,verb,làm mất mặt,We could expose government fraud and start virtual sit-ins and digitally deface criminals.,Chúng tôi có thể phơi bày các gian trá của chính phủ và bắt đầu trên mạng làm mất mặt những tên tội phạm đó.,To damage something in a visible or conspicuous manner.
lenient,adjective,khoan dung,""" And given the charges that's lenient ! """,""" Và theo các lời cáo buộc, như thế là khoan dung rồi! """,lax; tolerant of deviation; permissive; not strict
flub,verb,flub,,,"a mistake, an error, especially in performance"
supposedly,adverb,cho là,"The Caonima, literally ""Grass Mud Horse"", is supposedly a species of alpaca.","Caonima, nghĩa đen là ""Ngựa cỏ bùn"", được cho là một loài của Lạc đà Alpaca.",As a matter of supposition; in the beliefs or according to the claims of some people.
sesquipedalian,adjective,dài dòng,,,A person who uses long words.
