word,part_of_speech,meaning,example,example_meaning,definition
tenor,adjective,nam cao,"sing their parts — soprano, alto, tenor and bass —","hát phần của họ — nữ cao , nữ trầm, nam cao và nam trầm —","(archaic, music) Musical part or section thatholdsor performs the main melody, as opposed to thecontratenor bassusandcontratenor altus, who perform countermelodies."
ultimately,adverb,cuối cùng,"And ultimately , it seems to me, that always works better than propaganda.","Và cuối cùng , đối với tôi, điều đó tốt hơn nhiều so với tuyên truyền.",Indicating the last item.
tradition,verb,phong tục,They invented that tradition for their arrival here.,Họ đã tạo ra phong tục đó cho những người di cư đến đây.,"A part of culture that is passed from person to person or generation to generation, possibly differing in detail from family to family, such as the way to celebrate holidays."
exhale,verb,thốt ra,[ exhales ],[ thở dài ],(intransitive) To expel air from the lungs through the nose or mouth by action of the diaphragm.
protuberance,noun,u lồi,"Notice these other, smaller protuberances .","chú ý đến những cái khác, những u lồi nhỏ hơn","A bulge, knob, swelling, spine or anything that protrudes."
alchemy,noun,thuật giả kim,"It's the ancient elixir of life, the basis of alchemy .",Đó là phương thuốc kéo dài sự sống cơ sở của thuật giả kim .,"(obsolete, uncountable) The ancient search for a universal panacea, and of the philosopher's stone, that eventually developed into chemistry"
yurt,noun,,Inside a yurt,Bên trong một lều yurt,"A large, round semi-permanent tent with vertical walls and conical roof usually associated with Central Asia and Mongolia."
seersucker,noun,vải sọc,,,"A thin, all-cotton fabric, commonly striped, used to make clothing for summer wear."
endocrine,adjective,nội tiết,In animals endocrine tissues release hormones into the bloodstream.,"Ở động vật, mô nội tiết giải phóng hormone vào dòng máu.",Producing internal secretions that are transported around the body by the bloodstream.
patella,noun,xương bánh chè,And your patellas aren't so bad either.,Và đầu gối cô cũng không quá củ lạc đâu.,(anatomy) The sesamoid bone of the knee; the kneecap.
archival,adjective,,"""Sally Jane Priesand | Jewish Women's Archive "".",Truy cập ngày 3 tháng 5 năm 2012. ^ “Sally Jane Priesand | Jewish Women's Archive ”.,Of or pertaining to an archive or archiving.
effects,verb,hiệu ứng,The new medicine demonstrated an immediate effect .,Loại thuốc mới phô bày hiệu ứng tức thời.,Plural form of effect.
precognition,noun,sự biết trước,"Your precognitive dream as expected, was wrong?",Vậy là ngài lại mơ sảng nữa rồi.,(parapsychology) The ability to foresee the future.
proselytize,verb,cho nhập đạo,Proselytes and God-Fearers,Những người cải đạo và những người kính sợ Đức Chúa Trời,"(intransitive) To encourage or induce people to join a religious movement, political party, or other cause or organization."
anticipatory,adjective,dùng trước,"""Rupesh surprised by Sherlyn's complaint; seeks anticipatory bail"".",Truy cập ngày 10 tháng 2 năm 2014. ^ “Rupesh surprised by Sherlyn's complaint ; seeks anticipatory bail”.,Characterized by anticipation.
inebriate,adjective,say,An inebriated college girl deserves to make it home safe at night.,Cô sinh viên say rượu xứng đáng được về nhà an toàn trong đêm.,"A person who is intoxicated, especially one who is habitually drunk."
expand,verb,mở rộng,Unionism strengthened and education coverage expanded .,Liên minh tăng cường và bảo hiểm giáo dục mở rộng .,(transitive) To change (something) from a smaller form and/or size to a larger one.
route,noun,đường,Lymphatic vessels also provide routes for disease organisms.,Các mạch bạch huyết cũng là những đường xâm nhập của sinh vật gây bệnh.,A course or way which is traveled or passed.
sardine,verb,Cá mòi,He's gonna squash us in this sardine can.,Hắn muốn bóp chết mình trong cái hộp cá mòi này.,"Any one of several small species of herring which are commonly preserved in olive oil or in tins for food, especially the pilchard, or European sardine (Clupea pichardus). The California sardine (Clupea sagax) is similar. The American sardines of the Atlantic coast are mostly the young of the common herring and of the menhaden."
exist,verb,tồn tại,The user you to want to send this message to does not exist . Please try with another username.,Người dùng bạn muốn gởi tin này đến không tồn tại . Vui lòng thử tên khác.,to be; have existence; have being or reality
neigh,verb,hí,"We gotta neigh it out loud and proud, girlfriend.","Chúng tôi hí vang và tự hào, bạn gái ạ.",The cry of a horse.
bulky,adjective,kềnh càng,"The bag full of tracts was quite bulky , making me look pregnant.",Túi xách đầy ắp giấy nhỏ thật kềnh càng khiến tôi trông như đang mang thai.,"Being large in size, mass, or volume."
tutor,verb,gia sư,The tutor was not usually a schoolteacher.,Gia sư thường không phải là giáo viên ở trường.,"One who teaches another (usually called a student, learner, or tutee) in a one-on-one or small-group interaction."
replace,verb,thay thế,Nobody can replace Tom.,Không một ai có thể thay thế Tom.,"(transitive) To restore to a former place, position, condition, or the like."
supposed,adjective,cho là nó có,Do you suppose ?,Vậy sao ?,Simple past tense and past participle of suppose.
lariat,verb,bắt,Lariat .,Lariat .,a lasso
strenuous,adjective,căng thẳng,Strenuous recovery efforts helped raise production to 10% of the uranium-235 feed by January 1945.,Các nỗ lực thu hồi căng thẳng đã làm tăng sản lượng nên 10% urani đầu vào tháng 1 năm 1945.,"Urgent, ardent, zealous."
