word,part_of_speech,meaning,example,example_meaning,definition
distribution,noun,sự phân phát,She answered a number of questions about Jehovah’s Witnesses and spoke about the wide distribution of the magazines that month.,Chị trả lời một số câu hỏi về Nhân-chứng Giê-hô-va và nói về sự phân phát rất nhiều báo này trong tháng đó.,An act of distributing or state of being distributed.
maize,noun,ngô,A single crop is responsible: maize .,Một loại cây trồng duy nhất chịu trách nhiệm: ngô .,Corn; a type of grain of the speciesZea mays.
semester,noun,học kỳ,But she is only here twice a semester .,Cô ấy chỉ ở đây hai lần trong một học kỳ .,Half of a school year (US) or academic year such as fall or spring semester.
resettle,verb,,Resettlement continued until the 1990s.,Tái định cư vẫn tiếp tục cho đến những năm 1990.,(intransitive) to settle in a different place
disability,noun,sự bất lực,"And, truthfully, the only real and consistent disability I've had to confront","Và thành thật mà nói, sự bất lực lâu dài, thực tế và duy nhất mà tôi phải đối mặt","State of being disabled; deprivation or want of ability; absence of competent physical, intellectual, or moral power, means, fitness, and the like."
photosynthesis,noun,quang hợp,"Where we wanted more photosynthesis , we would design more transparent channels.","Vị trí nào cần quang hợp , chúng tôi tạo thêm ống dẫn trong suốt.","(biology) The process by which plants and other photoautotrophs generate carbohydrates and oxygen from carbon dioxide, water, and light energy in chloroplasts."
interpreter,noun,người thông dịch,I'm gonna go try to dig up another interpreter .,Tôi sẽ cố tìm cho được người thông dịch khác.,One who listens to a speaker in one language and relates that utterance to the audience in a different language. Contrasted with translator.
self-righteous,adjective,tự cho là đúng đắn,How can teeth be self - righteous ?,Răng làm sao mà tự tin được?,piously self-assured and smugly moralistic
convene,verb,họp,"Media, we will convene immediately in the Briefing Room for our conference.","Các anh chị phóng viên, chúng ta sẽ tập trung ở phòng họp báo ngay bây giờ.",(intransitive): To come together; to meet; to unite.
doily,noun,khăn lót,"The wife consented, and he opened it to discover two doilies and $25,000.","Người vợ đồng ý, rồi người chồng mở cái hộp ra và khám phá ra hai cái khăn lót ren và 25,000 đô la.",A small ornamental piece of lace or linen or paper used to protect a surface from scratches by hard objects such as vases or bowls; or to decorate a plate of food.
err,verb,phạm lỗi,"Are we not wise to be like him, particularly when we err ?","Chẳng phải chúng ta cũng nên noi theo ông, đặc biệt là khi phạm lỗi ?",(intransitive) To make a mistake.
zany,adjective,người khờ dại,"This was one of a series called "" Zany Afternoons,"" which became a book.","Nó thuộc loạt tranh ""Buổi chiều kỳ khôi "", sau được xuất bản thành sách.","bizarre, clownish"
installment,noun,phần trả mỗi lần,Install New Theme,Cài đặt sắc thái mới,The act of installing; installation.
exorcism,noun,câu thần chú,An exorcism ?,1 buổi trừ tà .,"the ritual act of driving out supposed evil spirits from persons, places or things who are possessed by them."
pergola,noun,giàn dây leo,,,A framework in the form of a passageway of columns that supports a trelliswork roof; used to support and train climbing plants
mandible,noun,hàm dưới,"In some species, there is a notch or 'tooth' in the upper mandible .","Ở một số loài có một khía hình chữ V hay ""răng"" ở hàm trên.","The lower jaw, especially the lower jawbone."
