word,part_of_speech,meaning,example,example_meaning,definition
delectable,adjective,ngon lành,"Each year, Johann Strauss Ball brings an evening of ballroom dancing, delectable food and fine music.","Mỗi năm, Johann Strauss Ball mang đến một buổi tối khiêu vũ, đồ ăn ngon lành và âm nhạc tuyệt hảo.",Pleasing to the taste; delicious.
liquidate,verb,thanh toán,It is the debt that has priority for repayment in a liquidation .,Nó là khoản nợ có độ ưu tiên thanh toán trong thanh lý.,To settle a debt by paying the outstanding amount.
prophet,noun,tiên tri,Let your voice help fulfill Moroni’s prophetic words to speak good of the Prophet .,Hãy để tiếng nói của các em giúp làm ứng nghiệm lời tiên tri của Mô Rô Ni để nói tốt về Vị Tiên Tri .,Someone who speaks by divine inspiration.
voluntary,adjective,tự nguyện,There individuals can deposit voluntary donations if they so desire.,Mỗi người có thể bỏ vào hộp phần đóng góp tự nguyện của mình .,"Done, given, or acting of one's own free will."
commandant,noun,sĩ quan chỉ huy,Goldwater was his commanding officer.,Goldwater từng là sĩ quan chỉ huy của cậu ta.,"A commanding officer, usually of a specific force or division."
lukewarm,adjective,ấm,a lukewarm temperature of three million degrees C.,"tại nhiệt độ ấm , khoảng 3 triệu độ C.",Temperature between warm and cool.
tepid,adjective,ấm,"The next day, I was baptized in the tepid waters of a nearby public bathhouse.","Ngày hôm sau, tôi làm báp têm trong nước âm ấm của nhà tắm công cộng gần đó.",Lukewarm; neither warm nor cool.
execution,noun,sự thực hiện,"Her life, influence and execution made her a key figure of the religion.","Cuộc sống, ảnh hưởng và sự thực hiện của cô làm cho cô trở thành một nhân vật quan trọng của tôn giáo đó.","The act of putting to death or being put to death as a penalty, or actions so associated."
baton,noun,dùi cui,Not even a police baton is needed to keep order.,Cũng không cần đến cây dùi cui của lính cảnh sát để giữ gìn trật tự.,"A staff or truncheon, used for various purposes; as, the baton of a field marshal"
wherefore,noun,do gì,"* They are gods, even the sons of God— wherefore , all things are theirs, D&C 76:58–59.","* Họ là những thượng đế, là các con trai của Thượng Đế— vậy nên , vạn vật là của họ, GLGƯ 76:58–59.","(conjunctive, archaic) Why, for what reason, because of what."
tyrannous,adjective,bạo ngược,"He's a tyrannical martinet who will never, ever allow me to go on away missions!","Một kẻ độc tài bạo ngược quá nguyên tắc, kẻ mà không bao giờ cho phép tôi đi đâu và làm nhiệm vụ gì.","tyrannical, despotic or oppressive"
withered,adjective,héo,Nice way of saying that everything he touches seems to wither and die.,"Một cách nói bóng bẩy là, cái gì bị anh ta chạm phải, đều sẽ héo và chết.","Shrivelled, shrunken or faded, especially due to lack of water."
recur,verb,tái diễn,There seems to be a recurring issue here.,Có vẻ như có một vấn đề luôn tái diễn ở đây.,"(now rare) To have recourse (to) someone or something for assistance, support etc."
