word,part_of_speech,meaning,example,example_meaning,definition
panache,noun,sự huênh hoang,Such... panache .,Cũng thật là phong cách .,"(uncountable) Flamboyant, energetic style or action; dash; verve."
falsehood,noun,sự nói dối,What is included in ‘putting away falsehood and speaking the truth’?,«Chừa sự nói dối và nói thật» bao gồm điều gì?,(uncountable) The property of being false.
sexist,adjective,phân biệt giới tính,"Oh, you don't want to call her "" sexist ""?",Cô không muốn gọi cô ta là kẻ phân biệt giới tính .,A person who discriminates on grounds of sex; someone who practises sexism.
feminist,adjective,Người hoạt động vì nữ quyền,I'm a feminist .,Tôi là một người ủng hộ nữ quyền.,Relating to or in accordance with feminism.
disallow,verb,không cho phép,Disallow :,Không cho phép :,To refuse to allow
incurable,adjective,bất trị,"Miller, you are an incurable showoff.","Miller, anh đúng là một tên ba hoa bất trị .","Of an illness, condition, etc, that cannot be cured."
foul,adjective,xấu,Yesterday you seemed certain it was foul play.,Hôm qua ông còn chắc chắn đó là chơi xấu mà.,(baseball) Outside of the base lines; in foul territory.
lair,verb,hang ổ,Your new lair is up and running.,Hang ổ mới của ngài đã hoàn thành và đang hoạt động.,"A place inhabited by a wild animal, often a cave or a hole in the ground."
fiend,noun,quỷ,The same fiend that brought down the arena in Capua?,Cũng chính là con quỷ đã đánh sụp đấu trườ ng của Capua?,A demon
consider,verb,suy xét,• What must be considered when counting the cost of pursuing higher education?,• Cần phải suy xét điều gì khi nói đến giá phải trả cho việc học lên cao?,(transitive) To think about seriously.
umbrage,verb,bóng cây,Naaman took umbrage at the treatment and counsel.,Na-a-man mếch lòng vì cách đối xử và lời khuyên đó.,(transitive) To shade.
label,noun,nhãn,Please stick this label to your baggage.,Vui lòng dán nhãn vào hành lý của bạn.,(transitive) To put a label (a ticket or sign) on (something).
natural selection,noun,Chọn lọc tự nhiên,It was natural selection .,Đó là chọn lọc tự nhiên .,"(evolutionary biology) A process by which heritable traits conferring survival and reproductive advantage to individuals, or related individuals, tend to be passed on to succeeding generations and become more frequent in a population, whereas other less favourable traits tend to become eliminated."
embryonic,adjective,phôi,"Carrel started an experiment on January 17, 1912, where he placed tissue cultured from an embryonic chicken heart in a stoppered Pyrex flask of his own design.",Ngày 17.1.1912 Carrel bắt đầu thí nghiệm việc đặt mô cấy từ phôi tim gà trong một chai Pyrex có đạy nút do chính ông thiết kế.,(embryology) Of or relating to an embryo.
protean,adjective,giống thần Prô-tê,But surely this was not the Protean man you'd envisioned.,Nhưng tất nhiên đấy không phải là Prote mà ngươi hình dung.,Exceedingly variable; readily assuming different shapes or forms.
analogical,adjective,giống nhau,"Now, the analogy here is, perhaps we need",Và sự giống nhau ở đây là,"Of, pertaining to, based on, or composed of an analogy."
gradation,verb,bậc,The up- gradation work is complete.,Công việc nâng cấp đã được hoàn thành.,"A sequence of gradual, successive stages; a systematic progression."
acclimatize,verb,di thực,Thought I was gonna acclimatize faster than this.,Cứ tưởng tôi thích nghi nhanh lắm chứ...,(intransitive) To get used to a new climate.
homologous,adjective,tương đồng,A nail is homologous to a claw but is flatter and has a curved edge instead of a point.,Móng tay là tương đồng với một móng vuốt nhưng nó phẳng hơn và có cả một cạnh cong thay vì một điểm.,Showing a degree of correspondence or similarity.
viscera,noun,nội tạng,"Believe it or not, even with internal viscera .","Thậm chí cả nội tạng , tin hay không tùy bạn.","Plural form of viscus. Collectively, the internal organs of the body, especially those contained within the abdominal and thoracic cavities, such as the liver, heart, or stomach."
