word,part_of_speech,meaning,example,example_meaning,definition
panopticon,noun,nhà tù xây tròn,"This realization was exploited most powerfully for pragmatic ends by the 18th- century philosopher Jeremy Bentham, who set out to resolve an important problem ushered in by the industrial age, where, for the first time, institutions had become so large and centralized that they were no longer able to monitor and therefore control each one of their individual members, and the solution that he devised was an architectural design originally intended to be implemented in prisons that he called the panopticon , the primary attribute of which was the construction of an enormous tower in the center of the institution where whoever controlled the institution could at any moment watch any of the inmates, although they couldn't watch all of them at all times.","Nhận thức này được tận dụng mạnh mẽ nhất vào khoảng thế kỷ 18 bởi nhà triết học Jeremy Bentham, người đã giải quyết một vấn đề quan trọng trong thời kỳ công nghiệp, khi, lần đầu tiên, các định chế đã trở nên quá lớn và tập trung mà đến nỗi họ không thể theo dõi được và vì thế không thể kiểm soát được từng cá nhân của họ, và giải pháp mà ông đã đề ra là môt thiết kế kiến trúc lúc đầu chỉ định để triển khai tại các nhà tù mà ông gọi là nhà tù xây tròn , thuộc tính tiêu biểu của nhà tù này là tòa tháp lớn ở ngay vị trí trung tâm nơi mà bất cứ ai kiểm soát nhà tù có thể nhìn thấy những tù nhân bất cứ lúc nào, dù rằng họ không thể quan sát hết mọi người mọi lúc mọi nơi.","A type of prison designed by philosopher Jeremy Bentham wherein all the cells are visible from the center of the building. It engenders the feeling that someone is watching you, even though you know the contrary."
serenade,verb,dạo khúc nhạc chiều,74 Serenades opp.,74 chiếc được chuyển đổi.,"a love song, especially one performed below the window of a loved one in the evening"
stolid,adjective,phớt lạnh,"Kevin Harly of The Independent wrote: ""If you didn’t know Snow Patrol's Johnny McDaid produced the ballad 'Photograph', its stolid plod through clichés about how lovin' 'can hurt' and 'heal' should tell you"".","Kevin Harly của The Independent viết: ""Nếu bạn không biết rằng Johnny McDaid của Snow Patrol sản xuất bản ballad 'Photograph', những bước đi nặng nề dửng dưng đầy sáo rỗng về lý do vì sao yêu đương 'có thể gây tổn thương' và 'hàn gắn' sẽ nói cho bạn biết"".",Having or revealing little emotion or sensibility.
scimitar,noun,mã tấu,The blood analysis on the scimitar .,Kết quả phân tích mẫu máu trên thanh mã tấu .,A sword of Middle Eastern origin that features a curved blade.
magistrate,noun,quan tòa,The magistrate is here.,Quan toà đến.,"(law) A judicial officer with limited authority to administer and enforce the law. A magistrate's court may have jurisdiction in civil or criminal cases, or both."
throes,noun,đau đớn,"So, maybe we're in the throes of it.",Có lẽ chúng ta đang ở trong những cơn quằn quại của nó.,Plural form of throe.
seminary,noun,chủng viện,"I'll be teaching at a local seminary , where there's a residency awaiting me.","Tôi sẽ giảng dạy tại một chủng viện địa phương, nơi có người đang chờ tôi.","A theological school for the training of rabbis, priests, or ministers."
perforation,noun,thủng,The infection caused a perforation in his sigmoid colon.,Nhiễm trùng đã làm thủng đại tràng xích ma của nó.,the act of perforating or the state of being perforated
transverse,adjective,ngang,"But that begs the question, what caused the transverse myelitis?",Nhưng điều đó đặt ra câu hỏi cái gì gây ra viêm tủy ngang ?,"Situated or lying across; side to side, relative to some defined ""forward"" direction."
repressive,adjective,hà khắc,"repressive governments, occupying armies",từ chính phủ hà khắc đến các quân đội chiếm đóng,Serving to repress or suppress; oppressive
lucidity,noun,tính dễ hiểu,"He was calm, lucid .","Hắn rất bình tĩnh, sáng suốt .","The property of being lucid, lucidness."
supposition,noun,giả thuyết,"Is this supposition sound, however?","Tuy nhiên, giả thuyết đó có đúng không?","Something that is supposed; an assumption, conjecture or speculation"
pastoral,adjective,mục sư,Dad says pastor Bruce was washing her brains.,Bố nói là mục sư Bruce đã tẩy não mẹ.,"Of or pertaining to shepherds; hence, relating to rural life and scenes; as, a pastoral life."
matriarch,noun,bà chúa gia đình,"The matriarch , my grandma, has a porcelain skin and cotton-like hair.","Bà chủ gia đình , bà nội tôi, có làn da sứ và mái tóc bồng bềnh như bông.","A female founder of a political or religious movement, an organization or an enterprise."
expiate,verb,chuộc,Expiation !,Sự cứu rỗi !,(transitive or intransitive) To atone or make reparation for.
filch,verb,ăn cắp,"Well, he would definitely give me the patented Bill Masters stare for filching a TV.","Chà, anh ấy nhất định sẽ cấp cho tôi bằng sáng chế "" ăn cắp ti-vi "" mang tên Bill Masters.","(transitive) To steal, to illegally take possession of."
lyrical,adjective,trữ tình,"During this period, between 1957 and 1961, her work became more lyrical .","Trong giai đoạn này, giữa năm 1957 và 1961, tác phẩm của bà trở nên trữ tình hơn.",Appropriate for or suggestive of singing.
diligence,noun,siêng năng,These periods are even more enjoyable after we have worked diligently .,Những giây phút này trở nên thích thú hơn sau những ngày làm việc siêng năng .,"(religion) One of the seven contrary virtues, opposite the vice of sloth."
disillusionment,noun,sự vỡ mộng,"into the trough of disillusionment ,","vào hố sâu của sự vỡ mộng ,","A feeling that arises from the discovery that something is not what it was anticipated to be, commonly held to be stronger than disappointment especially when a belief central to one’s identity is shown to be false."
folio,verb,khổ hai,The manuscript has 246 extant folios .,Khu tự quản Belén có diện tích 246 ki lô mét vuông.,A leaf of a book or manuscript.
mobility,noun,tính di động,Arrandale are similar chips aimed at mobile computers .,Arrandale cũng là bộ vi xử lý tương tự nhằm vào nền tảng máy tính di động .,(uncountable) The condition of being mobile
adversity,noun,nghịch cảnh,But there are millions who do not lose their balance when faced with adversity .,"Tuy nhiên, có hàng triệu người không bị mất thăng bằng dù gặp nghịch cảnh .",The state of adverse conditions; state of misfortune or calamity.
gender,noun,giống,"placement of indirect, direct objects, gender and so forth.","thay thế gián tiếp, tân ngữ trực tiếp, giống ...","(grammar) A division of nouns and pronouns (and sometimes of other parts of speech), such as masculine, feminine, neuter or common."
heterogeneous,adjective,hỗn tạp,is far more heterogeneous .,thì hỗn tạp hơn nhiều.,Diverse in kind or nature; composed of diverse parts.
ironic,adjective,mỉa mai,"This was an ironic reversal of the first Battle of the Uji, only four years earlier.","Mỉa mai là, trận đánh này giống y hệt Trận Uji lần thứ nhất, chỉ 4 năm trước đó.",Both coincidental and contradictory in a humorous or poignant and very improbable way.
exemplar,noun,mẫu,He is the perfect exemplar of the priesthood.,Ngài là Đấng gương mẫu hoàn hảo của chức tư tế.,A well known usage of a scientific theory.
disparity,noun,sự chênh lệch,Can such disparities be maintained?,Sao sự chênh lệch như vậy có thể tồn tại?,(uncountable) the state of being unequal; difference
synonymous,adjective,có nghĩa là,"That is why some hold that in the Gezer Calendar, the word “flax” was a synonym for fodder “grass.”",Đó là lý do khiến một số người nghĩ rằng từ “sợi lanh” trong Lịch Ghê-xe thật ra có nghĩa là “cỏ” khô.,(construed withwith) having a similar meaning
