word,part_of_speech,meaning,example,example_meaning,definition
conjoin,verb,nối,"When conjoined with Christiaan Huygens' newly discovered law of centrifugal force, it enabled Isaac Newton, Edmund Halley, and perhaps Christopher Wren and Robert Hooke to demonstrate independently that the presumed gravitational attraction between the Sun and its planets decreased with the square of the distance between them.","Chắp nối với định luật về lực hướng tâm mà Christiaan Huygens mới khám phá, nó cho phép Isaac Newton, Edmund Halley, và có lẽ cả Christopher Wren và Robert Hooke chứng minh độc lập với nhau rằng; lực hút trọng trường được giả thiết giữa Mặt Trời và các hành tinh giảm dần theo bình phương khoảng cách giữa chúng.",(transitive) To join together; to unite; to combine.
disregard,verb,coi thường,In doing so they have disregarded the real Gospel.,"Khi làm thế, họ đã coi thường Phúc âm thật sự.",The act or state of deliberately not paying attention or caring about.
anaphora,noun,phép trùng lặp,"The most widely cited example of anaphora is found in the often quoted phrase ""I have a dream"", which is repeated eight times as King paints a picture of an integrated and unified America for his audience.","Nổi tiếng nhất là câu nói ""Tôi có một giấc mơ..."" được lặp lại tám lần khi King phác họa bức tranh hòa hợp chủng tộc của một nước Mỹ hiệp nhất.","(rhetoric) The repetition of a phrase at the beginning of phrases, sentences, or verses, used for emphasis."
litotes,noun,cách nói giảm,,,(rhetoric) A figure of speech in which the speaker emphasizes the magnitude of a statement by denying its opposite; a figure of speech in which understatement is used with negation to express a positive attribute; a form of irony
non sequitur,noun,không liền mạch,"Well, in the book, I argue that these are, in fact, non sequiturs .","Vâng, trong cuốn sách, tôi cho rằng đây là những thực tế không hợp lí .",Any abrupt and inexplicable transition or occurrence.
apposition,noun,phần chêm,It is a noun in apposition .,Đây là một noun in apposition .,"(grammar) A construction in which one noun or noun phrase is placed with another as an explanatory equivalent, either having the same syntactic function in the sentence."
asyndeton,noun,sự bỏ liên từ,,,"(rhetoric) A stylistic scheme in which conjunctions are deliberately omitted from a series of words, phrases, clauses."
iambic,noun,Iambơ,In iambic pentameter.,Với thể thơ iambic năm chữ.,(Prosody) Consisting of iambs or characterized by their predominance
metonymy,noun,hoán dụ,"In some cases, the semantic connection is indirect (metonymic or metaphoric): – nṯr, meaning ""god""; the character in fact represents a temple flag (standard); – bꜣ, meaning ""Bâ"" (soul); the character is the traditional representation of a ""bâ"" (a bird with a human head); – dšr, meaning ""flamingo""; the corresponding phonogram means ""red"" and the bird is associated by metonymy with this color.","Trong một số trường hợp, sự kết nối ngữ nghĩa là gián tiếp ( hoán dụ hay ẩn dụ): — nṯr, có nghĩa ""god"" (thần); chữ trên thực tế thể hiện một lá cờ của một đền thờ (tiêu chuẩn); — bȝ, có nghĩa ""bâ"" (linh hồn); chữ là sự thể hiện truyền thống của một ""bâ"" (một con chim với một cái đầu người); — dšr, có nghĩa ""flamingo"" (chim hồng hạc); tín hiệu ngữ âm tương ứng có nghĩa ""red"" (đỏ) và con chim được đi kèm bởi hoán dụ với màu sắc này.",The use of a single characteristic or name of an object to identify an entire object or related object.
pentameter,noun,thơ năm âm tiết,In iambic pentameter .,Với thể thơ iambic năm chữ .,(poetry) A line in a poem having five metrical feet.
agreement,noun,hiệp nghị,In 1989 the Malayan Communist Party (MCP) signed a peace agreement with the government of Malaysia.,"Năm 1989, Đảng Cộng sản Malaya (MCP) ký kết một hiệp nghị hòa bình với chính phủ Malaysia.",(countable) An understanding between entities to follow a specific course of conduct.
parallelism,noun,[sự,"Even this extreme event only matched a normal summer on similar parallels in continental Europe, underlining the maritime influences.","Ngay cả sự kiện cực đoan này chỉ phù hợp với một mùa hè bình thường với những điểm tương đồng tương tự ở châu Âu lục địa, nhấn mạnh đến ảnh hưởng của hàng hải.","The state or condition of being parallel; agreement in direction, tendency, or character."
opal,noun,Opan,"The country has deposits of coal, opal , gemstones, kaolin, iron ore, soda ash, and tantalum, but only gold is mined in significant quantities.","Nước này có trữ lượng than đá, opan , ngọc, kaolinit, quặng sắt, natri cacbonat và tantan, nhưng chỉ vàng được khai thác với số lượng đáng kể.","(mineralogy) A mineral consisting, like quartz, of silica, but inferior to quartz in hardness and specific gravity, of the chemical formula SiO2·nH2O."
sybaritic,adjective,sybaritic,,,(When capitalized) of or relating to Sybaris or the inhabitants thereof
porcine,adjective,như lợn,"Even though T. solium could be eliminated through mass treatment of human and porcine population, it is not sustainable.","Mặc dù T. solium có thể được loại bỏ thông qua xử lý hàng loạt người và lợn quy mô lớn, nhưng nó không bền vững.","Of, or pertaining to, the pig."
absurdist,adjective,vô lý,"One of my favorite examples of something that's happening on Twitter right now, actually, is the very absurdist Crimer Show.","Một trong những ví dụ tâm đắc của tôi về những điều đang xảy ra trên Twitter ngay bây giờ, thực ra đó là một chương trình vô cùng ngớ ngẩn Crimer Show.",An advocate of absurdism
double agent,noun,gián điệp hai mang,He was a double Agent for the triads.,Ông ta là gián điệp hai mang cho băng đó.,"(espionage) A spy who pretends to work for one side, when they are truthfully working for the other/ passing information to the other."
martial law,noun,thiết quân luật,"The country was under martial law , since civil war was raging in Greece.",Hy Lạp ở trong tình trạng thiết quân luật từ khi nội chiến bùng nổ.,"Rules by military authorities, especially when imposed on a civilian population in time of war or other crisis, or in an occupied territory"
upgrade,verb,nâng cấp,It's downloading its daily upgrades from U.S.R.,Nó đang tải các phần nâng cấp từ USR.,"an improved component or replacement item, usually applied to technology"
whiteout,noun,màu trắng,In a true whiteout there is no visible horizon.,Trong một whiteout thật sự không có đường chân trời nhìn thấy.,a heavy snowstorm; a blizzard
manhunt,noun,săn người,This is a manhunt .,Đây là vụ truy lùng .,An organized search for a criminal or enemy.
robotic,adjective,robot,"Robot : Yeah, sure.",Robot : Được thôi.,"Of, relating to, or resembling a robot."
seatbelt,noun,dây an toàn,Seatbelt !,Dây an toàn !,Alternative spelling of seat belt.
