word,part_of_speech,meaning,example,example_meaning,definition
transit,noun,quá cảnh,"If you do not have a current transit visa, please visit the information office.",Nếu bạn không có một thị thực quá cảnh hiện tại.,"The act of passing over, across, or through something."
tsunami,noun,sóng thần,"They are acoustic shock waves like tsunamis , but with no apparent seismological source.",Chúng là các sóng âm xung kích như sóng thần nhưng chưa rõ nguồn địa chấn.,"A very large and destructive wave, generally caused by a tremendous disturbance in the ocean, such as an undersea earthquake or volcanic eruption."
blockade,verb,bao vây,Let's run this blockade .,Cùng vượt biên nào!,"The physical blocking or surrounding of a place, especially a port, in order to prevent commerce and traffic in or out."
launch,verb,phóng,One who happens to have access to nuclear launch codes.,Người đồng thời nắm giữ quyền truy cập bộ mã phóng hạt nhân.,"(transitive) To throw, as a lance or dart; to hurl; to let fly; to take off, propel with force"
ballistic,adjective,khoa đường đạn,Ballistics came back.,Kết quả khám nghiệm đạn .,(not comparable) Or relating to ballistics.
playoff,noun,,He has playoffs this week.,Anh ấy có trận play-off trong tuần.,A final game in a series needed to break a tie.
wealth,noun,của cải,Technology and innovation behaves a lot like wealth and capital.,Công nghệ và đổi mới song hành như của cải và vốn.,(obsolete) Weal; welfare; prosperity; good; well-being; happiness; joy.
charcuterie,noun,thịt lợn ướp,Charcuterie was the name of a guild that prepared and sold cooked items made from pigs.,Charcuterie là tên của một bang hội đã chuẩn bị và bán các món nấu chín làm từ lợn.,"(uncountable) The practice of cooking and preparing ready-to-eat meat products, especially pork."
domestication,noun,sự thuần hoá,"The dish was to become popular after the lifting of restrictions in the late 18th century (and by which time the indigenous breed had multiplied and prices dropped) and the domestication of rabbits, a technique which could have been imported from France thanks to the French Knights.","Món này trở nên phổ biến sau khi sự hạn chế được loại bỏ cuối thế kỷ 18 (và vào thời điểm đó giống thỏ bản xứ đã nhân rộng và giá thành giảm) và sự thuần hoá thỏ, một kỹ thuật có thể đến từ Pháp nhờ những hiệp sĩ Pháp.","The act of domesticating, or accustoming to home; the action of taming wild animals."
gem,verb,viên ngọc,What other spiritual gems have you discovered in this week’s Bible reading?,Anh chị tìm được viên ngọc thiêng liêng nào khác trong phần đọc Kinh Thánh tuần này?,"A precious stone, usually of substantial monetary value or prized for its beauty or shine."
kilt,noun,váy,The question of the kilt will remain an enigma.,Câu hỏi về cái váy kilt đó sẽ vẫn mãi là một bí ẩn.,"Traditional Scottish garment, usually worn by men, having roughly the same morphology as a wrap-around skirt, with overlapping front aprons and pleated around the sides and back, and usually made of twill-woven worsted wool with a tartan pattern."
neural,adjective,thuộc thần kinh,"You might have a little predictor, a neural simulator,","Bạn có thể có một bộ dự đoán nhỏ, một bộ mô phỏng thuộc thần kinh ,","(biology) Of, or relating to the nerves, neurons or the nervous system."
sociology,noun,xã hội học,"Usually with my dad, a tenured sociology professor.","Thường thì với bố tôi, giáo sư xã hội học .","The study of society, human social interaction, and the rules and processes that bind and separate people not only as individuals, but as members of associations, groups, and institutions"
motivation,noun,sự thúc đẩy,And that really motivated people to find the best stories.,Nó thật sự thúc đẩy mọi người tìm câu chuyện hay nhất.,The action of motivating.
sensationalism,noun,thuyết duy cảm,Repetition is the bane of sensationalism .,Sự lặp lại chính là thứ kết liễu cảm giác phấn khích .,"The use of sensational subject matter, style or methods, or the sensational subject matter itself; behavior, published materials, or broadcasts that are intentionally controversial, exaggerated, lurid, loud, or attention-grabbing. Especially applied to news media in a pejorative sense that they are reporting in a manner to gain audience or notoriety but at the expense of accuracy and professionalism."
liturgy,noun,nghi thức tế lễ,"After the High Mass and Liturgy , Hus was led into the church.","Sau lễ mét và nghi thức tế lễ , Hus được đưa tới nhà thờ.","A predetermined or prescribed set of rituals that are performed, usually by a religion."
ordination,noun,lễ thụ chức,Ordination and baptism followed.,Tiếp theo là lễ sắc phong và phép báp têm.,The act of ordaining or the state of being ordained.
