word,part_of_speech,meaning,example,example_meaning,definition
guffaw,verb,hô hố,"Then Susan says ""lol, I know,"" again more guffawing than we're used to when you're talking about these inconveniences.","Then Susan says ""lol, I know,"" Tôi xin tiếp tục, Susan nói ""lol, mình biết rồi"" và ta thấy hình như lại một lần nữa khả năng sử dụng từ kém hơn chúng ta khi muốn nói về những điều bất tiện tương tự.",(intransitive) To laugh boisterously.
arduous,adjective,khó khăn,I am sure you have many arduous and difficult tasks to perform.,Tôi chắc rằng quý vị có nhiều việc gay go và khó khăn phải làm.,Needing or using up much energy; testing powers of endurance.
pithy,adjective,mạnh mẽ,"Yes, pithy .","Phải, súc tích .",Brief and to the point.
pretext,noun,cớ,Sometimes they visited people in their homes on the pretext of buying livestock or grain.,Thỉnh thoảng họ lấy cớ mua gia súc hoặc thóc lúa để đến nhà người ta.,"A false, contrived or assumed purpose; a pretense."
prima donna,noun,người hay giận dỗi,There were no prima donnas !,Không ai là người hay giận dỗi tự ái!,(opera) The principal female singer or the leading lady.
lull,verb,ru ngủ,"Finally, the booming business lulled us to sleep spiritually.","Cuối cùng, sự phát triển trong kinh doanh đã ru ngủ chúng tôi về thiêng liêng.",A period of rest or soothing
volatile,adjective,dễ bay hơi,"Safranal, a volatile oil, gives saffron much of its distinctive aroma.","Safranal là một loại tinh dầu dễ bay hơi , tạo cho saffron hương thơm đặc thù của nó.",(physics) evaporating or vaporizing readily under normal conditions.
cradle,verb,đãi,"Sure enough, they've got half a dozen cradles and a big sluice box down in the canyon.","Rõ ràng, họ có nửa tá thùng đãi vàng và một cái miệng cống bự dưới hẽm núi.","A bed or cot for a baby, oscillating on rockers or swinging on pivots."
breakthrough,adjective,sự đột phá,It requires one team for the breakthrough,Nó đòi hỏi một đội cho sự đột phá,Characterized by major progress or overcoming some obstacle.
stalagmite,noun,măng đá,But wouldn't the water have formed stalagmites pointing straight up at us?,"Nhưng, Trevor, liệu nước có hình thành những măng đá chĩa thẳng về phía chúng ta không?","(geology) A mineral deposit of calcium carbonate, in shapes similar to icicles, that lie on the ground of a cave."
nexus,noun,kết nối,"Tip: If you're on a Nexus phone, open the Settings app.","Mẹo: Nếu bạn đang dùng điện thoại Nexus, hãy mở ứng dụng Cài đặt.",Plural form of nexus.
under the weather,adjective,ốm,"I mean, under the weather .",ông ấy đang bị ốm .,(idiomatic) Somewhat ill or gloomy.
dispensary,noun,bịnh xá,The dispensary is on lockdown.,Cơ sở phát thuốc đang bị đóng cửa.,A place or room where something is dispensed.
