word,part_of_speech,meaning,example,example_meaning,definition
quaff,verb,nốc cạn một hơi,,,"To drink or imbibe, especially with vigour."
subjugate,verb,chinh phục,"In Cuba, it was subjugated by the Batista government.","Ở Cuba, nó được chinh phục bởi chính phủ Batista.",To forcibly impose obedience or servitude.
camaraderie,noun,tình bạn,I learned about sharing. I learned about camaraderie .,Tôi học cách chia sẻ.Tôi học về tình bạn .,Close friendship in a group of friends or teammates.
pathological,adjective,bệnh lý,You switched the samples and the pathology reports.,Anh đã đổi mẫu và bản báo cáo bệnh lý .,Pertaining to pathology.
dredge up,verb,,Can't dredge up the past now.,Giờ không được là lúc gợi lại quá khứ.,"Used other than as an idiom:seedredge,up."
cull,verb,hái,A cull is our only hope.,Sàng lọc là hy vọng duy nhất.,To pick someone or something.
amputate,verb,cắt cụt,"For example, we have a sister in our congregation who had her leg amputated .","Thí dụ, trong hội thánh chúng tôi có một chị bị cắt cụt chân.","To surgically remove a part of the body, especially a limb"
amiable,adjective,dễ thương,Is he amiable ?,Ông ta có tử tế không?,"Friendly; kind; sweet; gracious; as, an amiable temper or mood; amiable ideas."
ambitious,adjective,có nhiều hoài bão,"That's too ambitious .""","Điều đó quá tham vọng ?""","Possessing, or controlled by ambition; greatly or inordinately desirous of power, honor, office, superiority, or distinction."
overwhelm,verb,áp đảo,It's enough to make you feel very overwhelmed .,Nhiêu đó đủ để làm bạn thấy áp đảo .,"To engulf, surge-over and submerge"
antibiotic,adjective,thuốc kháng sinh,One of my big soapboxes right now is antibiotics .,Một trong những chủ đề lớn của tôi ngay bây giờ là thuốc kháng sinh .,(pharmacology) Any substance that can destroy or inhibit the growth of bacteria and similar microorganisms.
catastrophe,noun,tai họa,Why could this world not end in a nuclear catastrophe ?,Tại sao thế giới này không thể chấm dứt bằng một tai họa hạch tâm?,(now rare) Alternative spelling of catastrophe.
ravenous,adjective,cơ cực,"Raven , stop!","Raven , dừng lại!",Very hungry.
cunning,adjective,xảo quyệt,He has also employed more subtle means— cunning acts and sly devices.,Hắn cũng vận dụng những phương kế xảo quyệt hơn—những hành động dối trá và mưu kế gian hiểm.,Sly; crafty; clever in surreptitious behaviour.
apprehensive,adjective,sợ hãi,"Are we living with apprehension , fear, and worry?","Chúng ta có đang sống trong nỗi e ngại, sợ hãi và lo âu không?",Anticipating something with anxiety or fear.
lurk,verb,rình mò,♫ lurks the ghost of war.,♫ ẩn giấu bóng ma chiến tranh.,To remain concealed in order to ambush
phenomenal,adjective,phi thường,"Once hatched, a chick grows at a phenomenal pace.","Một khi đã nở, chim non lớn lên với một tốc độ phi thường .",(colloquial) Very remarkable; highly extraordinary; amazing.
confiscate,adjective,tịch thâu,I tried to think of something to say that would prevent this spiritual treasure from being confiscated .,Tôi cố nghĩ ra một điều gì đó để nói hầu cho kho tàng thiêng liêng này khỏi bị tịch thâu .,(transitive) To take possession of by force or authority; expropriate.
silhouette,verb,hình bóng,"Silhouette , Harry!","Hình bóng , Harry!","An illustrated outline filled in with a solid color(s), usually only black, and intended to represent the shape of an object without revealing any other visual details; a similar appearance produced when the object being viewed is situated in relative darkness with brighter lighting behind it; a profile portrait in black, such as a shadow appears to be."
