word,part_of_speech,meaning,example,example_meaning,definition
short story,noun,truyện ngắn,"Vibrant Depths (Zářivé hlubiny) 1916 – Collection of short stories , also illustrated by Josef.","Chấn động biển sâu (Zářivé hlubiny) 1916 – Tuyển tập truyện ngắn , cũng được minh họa bởi Josef.",A work of fiction that is shorter than a novel.
novel,adjective,mới,"I'm a magician, and it's a novel kind of an act.","Tôi là một ảo thuật gia, Và đây là một kiểu diễn mới lạ.",(obsolete) A novelty; something new. [15th-18th c.]
poetry,noun,thơ,"She is the author of sixteen novels, ten children books, seven poetry collections and ten plays.","Scheinpflugová là tác giả của mười sáu quyển tiểu thuyết, mười cuốn sách nhi đồng, bảy bộ tuyển tập thơ và mười vở kịch.",The class of literature comprising poems.
bard,verb,nhà thơ,"And therein, as the Bard would tell us, lies the rub.","Và về điểm này, như các nhà thơ vẫn thường nói vấn đề là ở chỗ đó.","A professional poet and singer, as among the ancient Celts, whose occupation was to compose and sing verses in honor of the heroic achievements of princes and brave men."
speaker,noun,loa,So these speakers are meant to emulate that.,Loại loa này sẽ thể hiện âm thanh đó.,One who speaks.
meter,noun,mét,The process of heating and separating bitumen from the sand requires millions of cubic meters of water.,Quy trình nung nóng và tách nhựa đường từ cát cần đến hàng triệu mét khối nước.,(always meter) A device that measures things.
rhyme,noun,vần,"There's a lot of rhyming in the future, isn't there?",Có rất nhiều từ vần với nhau trong tương lai đúng không?,"(transitive, followed bywith) Of a word, to be pronounced identically with another from the vowel in its stressed syllable to the end."
rhythm,noun,nhịp điệu,"So, what would our natural rhythm look like?","Vậy, nhịp điệu tự nhiên của chúng tôi như thế nào?","The variation of strong and weak elements (such as duration, accent) of sounds, notably in speech or music, over time; a beat or meter."
iamb,noun,nhịp thơ iambơ,A veritable... Iamb .,1 con cừu non đích thực .,A metrical foot in verse consisting of an unstressed syllable followed by a stressed syllable.
stanza,noun,đoạn thơ,"My dear Karl, here's the second stanza :","Karl thân mến, đây là đoạn thơ thứ hai:","A unit of a poem, written or printed as a paragraph; equivalent to a verse."
verse,verb,câu thơ,But it's interesting to me. I love to write historical verse .,Nhưng đó là thú vị với tôi. Tôi thích viết câu thơ historical.,A poetic form with regular meter and a fixed rhyme scheme.
