word,part_of_speech,meaning,example,example_meaning,definition
delegate,verb,cử,"14 During the first century, the apostles and older men in Jerusalem had general supervision of the congregations, although certain men exercised oversight in particular areas and might delegate some authority to others.","14 Trong thế-kỷ thứ nhứt, các sứ-đồ và trưởng-lão ở Giê-ru-sa-lem đã làm việc giám-thị tổng-quát các hội-thánh, mặc dù vài người trong họ có thể đã giám-sát đặc biệt một vùng nào đó hoặc là có thể cử những người khác thay mặt làm giúp họ (Công-vụ các Sứ-đồ 14:21-23; 15:1, 2).",a person authorized to act as representative for another; a deputy
diversify,verb,đa dạng hóa,And we need to diversify our farms.,Và chúng ta cần phải đa dạng hóa trang trại của chúng ta.,(transitive) To make diverse or various in form or quality; to give variety to; to variegate; to distinguish by numerous differences or aspects.
duress,verb,sự câu thúc,Duress ?,Cưỡng ép ?,(obsolete) Harsh treatment.
prim,adjective,lên mặt đạo đức,"I know, Prim .","Chị biết, Prim à .",To make affectedly precise or proper.
conspiratorial,adjective,bí ẩn,He saw the Bolsheviks (or Communists) as a conspiratorial organization that had gained power by a coup and initiated revolutionary changes for which there was no economic rationale in Russia.,Ông đã nhìn thấy những người Bolshevik (hoặc Cộng sản) là một tổ chức bí ẩn đã giành được quyền lực bởi một cuộc đảo chính và bắt đầu sự thay đổi mang tính cách mạng mà không có nhân tố cơ bản kinh tế ở Nga.,Pertaining to conspiracy or conspirators.
prone,adjective,sấp,Among the features that remain in the game are Jets and the ability to go prone .,Trong số các tính năng còn lại trong game là máy bay phản lực và khả năng nằm sấp .,Lying face downward; prostrate.
discordant,adjective,bất hoà,They could 've heard words of anger and discord .,Họ có thể đã nghe những lời giận dữ và mối bất hoà .,harsh or dissonant sounding
unrelenting,adjective,không bớt,Could be unrelated .,Có thể không liên quan .,"Not relenting; having no pity; not being or becoming lenient, mild, gentle, or merciful; unyielding; inflexibly rigid; hard; stern; cruel."
consolation,noun,an ủi,15 Console others with God’s Word.,15 Hãy dùng Lời Đức Chúa Trời để an ủi người khác.,The act of consoling.
loathing,noun,sự ghê tởm,He turned away loathing the man who brought Pompey's head.,Ông quay đi với sự ghê tởm với người đàn ông đã mang đầu của Pompey đến.,"Sense of revulsion, distaste, detestation, extreme hatred or dislike."
vulnerability,noun,dễ bị tổn thương,"The more afraid we are, the more vulnerable we are, the more afraid we are.","Chúng ta càng sợ, chúng ta càng dễ bị tổn thương , và chúng ta càng lo sợ.",(uncountable) Susceptibility to attack or injury; the state or condition of being weak or poorly defended.
passivity,noun,tính thụ động,"After all, compassion is, not a passive quality, but an active, positive one.","Suy cho cùng, lòng trắc ẩn không phải là đức tính thụ động mà là chủ động.",The state of being passive.
void,adjective,không có hiệu lực,The Geneva Convention is void here,Hiệp ước Geneva không có hiệu lực tại nơi này,"(computing, programming, of a function or method) That does not return a value."
condemn,verb,kết án,He was condemned to death.,Anh ta bị kết án tử hình.,(transitive) To confer some sort of eternal divine punishment upon.
reclamation,noun,,They protested the war and the Reclamation .,Họ phản đối chiến tranh và Giai đoạn Chiếm hữu .,The act of reclaiming or the state of being reclaimed.
revile,verb,chửi rủa,He carries on his loose talk to the point of slander or reviling .,Người ấy ăn nói bừa bãi đến độ vu khống hoặc chửi rủa .,To attack (someone) with abusive language.
articulation,noun,khớp,It's modeled after the articulated wings of a bat.,Nó được dựng theo các khớp cánh của con dơi.,"(countable or uncountable) A joint or the collection of joints at which something is articulated, or hinged, for bending."
immutable,adjective,bất biến,"Because of its preserving properties, salt became a symbol of permanence and immutability .","Vì có tác dụng bảo quản, muối tượng trưng cho sự lâu bền và bất biến .",Unable to be changed without exception.
