word,part_of_speech,meaning,example,example_meaning,definition
assure,verb,cam đoan,"“Jehovah is merciful and gracious,” we are assured .","Kinh Thánh cam đoan với chúng ta: “Đức Giê-hô-va có lòng thương-xót, hay làm ơn.",To make sure and secure.
venture,verb,liều,"Now, I'm a venture capitalist. I make bets.","Bây giờ, tôi là một nhà tư bản đầu tư liều lĩnh. Tôi đặt cược.",A risky or daring undertaking or journey.
whisk,verb,vụt,Letters and packages are whisked from country to country by means of airmail.,Thư từ và các kiện hàng được vận chuyển vùn vụt từ nước này sang nước nọ qua đường hàng không.,"A quick, light sweeping motion."
flimsy,adjective,mỏng manh,Rubber dinghies may be a bit flimsy for the Rhine.,Tôi sợ rằng xuồng cao su hơi mỏng manh đối với sông Rhine.,"Likely to bend or break under pressure; weak, shaky, flexible, or fragile."
divine,verb,đoán,Jasper used this place for divination .,Jasper từng dùng nơi này để tiên đoán .,"eternal, holy, or otherwise supernatural."
extension,noun,phần mở rộng,"To edit a callout extension , follow these steps:","Để chỉnh sửa phần mở rộng về chú thích, hãy làm theo các bước sau:",The act of extending or the state of being extended; a stretching out; enlargement in breadth or continuation of length; increase; augmentation; expansion.
gawky,adjective,gawk,"Yes, gawky motherfuck.","Phải, thằng chó vụng về .","awkward, ungainly; lacking grace or dexterity in movement"
exasperating,adjective,làm bực tức,He came back tired and exasperated .,Bố trở về mệt mỏi và chán nản.,Present participle of exasperate.
fed up,adjective,chán ngấy,I get fed up with rooms by the hour.,Anh đã chán ngấy những căn phòng khách sạn rồi.,"(idiomatic) Frustrated, annoyed, tired ."
skim,adjective,đọc lướt,You can skim the data right off a credit card in about a second.,Cô có thể đọc lướt thông tin trên thẻ tín dụng trong khoảng một giây.,(transitive) To throw an object so it bounces on water (skimming stones).
sturdy,adjective,結實,sturdy body.,"Tính khí vui vẻ cùng với một cơ thể đẹp, săn chắc.","A disease in sheep and cattle, marked by great nervousness, or by dullness and stupor."
peer,verb,người ngang hàng,Many a person appears to be humble when dealing with superiors or even peers .,Nhiều người có vẻ khiêm nhường khi cư xử với cấp trên hoặc ngay cả người ngang hàng .,"(intransitive) To look with difficulty, or as if searching for something."
muse,verb,suy tưởng,"We should muse over deep spiritual thoughts, become absorbed in them, and meditate on them.","Chúng ta nên suy tưởng về những ý thiêng liêng sâu sắc, say mê và suy ngẫm chúng.",A source of inspiration.
