word,part_of_speech,meaning,example,example_meaning,definition
char,verb,chare,& Chars per inch,& Ký tự trên mỗi insơ,(obsolete) a time; a turn or occasion
remedy,noun,phương thuốc,Is kava a safe natural sleep remedy ?,Có phải cây hồ tiêu là phương thuốc trị mất ngủ tự nhiên an toàn không ?,Something that corrects or counteracts.
gnash,verb,nghiến,"8 Note that the unsuitable fish, that is, the wicked, will be cast into the fiery furnace, where they will have to weep and gnash their teeth.","8 Hãy lưu ý rằng cá xấu, tức những người ác, sẽ bị quăng vào lò lửa, là nơi chúng phải khóc lóc và nghiến răng.",To grind one's teeth in pain or in anger.
expire,verb,hết hạn,"Well, I think your warranty is about to expire .",Ta thì nghĩ nó giấy đảm bảo của nó đã hết hạn .,(intransitive) to die
despair,verb,thất vọng,We should never let hope be displaced by despair .,Chúng ta đừng bao giờ để cho nỗi thất vọng thay thế niềm hy vọng.,"(transitive, obsolete) To give up as beyond hope or expectation; to despair of."
incensed,adjective,,Are your prayers like sweet-smelling incense to Jehovah?,Lời cầu nguyện của bạn có là hương có mùi thơm đối với Đức Giê-hô-va không?,Enraged; infuriated; spitefully or furiously angry.
halting,adjective,,"Halt , my lady!",Đợi đã quý cô!,prone to pauses or breaks; hesitant; broken
livid,adjective,cáu tiết,♫ Why must I become so livid ♫,♫ Tại sao tôi lại trở nên cáu tiết ♫,(informal) Furiously angry.
minute,adjective,tỉ mỉ,And these are six minutes they really prepared for the TED audience.,Và đây là 6 phút mà họ đã chuẩn bị tỉ mỉ cho các khán giả của TED.,A unit of time equal to sixty seconds and one-sixtieth of an hour.
naive,adjective,ngây thơ,"He's young, naive and inexperienced.","Cậu ấy còn trẻ, ngây thơ và chưa có kinh nghiệm.",Alternative spelling of naive.
gumption,noun,,You've got gumption .,Ông dám nghĩ dám làm .,"Energy of mind and body, enthusiasm."
induce,verb,xui khiến,The lure of big profits induces many to resort to violence.,Sự cám dỗ để có nhiều lợi lộc xui khiến nhiều người sử dụng đến bạo lực.,(transitive) to lead by persuasion or influence; incite
lilt,verb,nhịp điệu nhịp nhàng,The lilt .,Sự nhịp nhàng .,"To do anything with animation and quickness, as to skip, fly, or hop."
indulgence,verb,sự nuông chiều,But sleep is not an indulgence .,Nhưng giấc ngủ không phải là một sự nuông chiều bản thân.,catering to someone's every desire
contour,noun,đường nét,The contours are the same.,Đường nét giống hệt nhau.,"An outline, boundary or border, usually of curved shape."
enthralling,adjective,làm mê hoặc,"4 Yes, music has the power to move, to enthrall , and to influence.","4 Đúng vậy, âm nhạc có sức mạnh để thúc đẩy, làm mê hoặc và gây ảnh hưởng.",Present participle of enthrall.
concise,adjective,súc tích,"To me, a concise mathematical proof can be both beautiful and elegant.","Đối với tôi, một chứng minh toán học súc tích thì vừa đẹp vừa thú vị.","brief, yet including all important information"
canter,verb,chạy nước kiệu nhỏ,I work for Dr Canter .,Tôi làm việc cho tiến sĩ Canter .,"A gait of a horse between a trot and a gallop, consisting of three beats and a ""suspension"" phase, where there are no feet on the ground. Also describing this gait on other four legged animals."
undercurrent,noun,dòng dưới,"Red Scare: Occasionally, undercurrents of the ""Red Scare"" are present.",Nỗi sợ Đỏ: Thỉnh thoảng có thể thấy sự thể hiện ngầm của cái gọi là Nỗi sợ Đỏ.,(figuratively) An emotional presence that is concealed rather than exposed.
alms,noun,của bố thí,By holding the begging bowl and receiving alms ?,Bằng cách cầm 1 cái bát ăn xin và nhận của bố thí ?,"Something given to the poor as charity, such as money, clothing or food."
