word,part_of_speech,meaning,example,example_meaning,definition
contamination,noun,nhiễm bẩn,"Be careful not to reuse the water, however, as it may be contaminated .","Nhưng phải cẩn thận không dùng lại nước cũ, vì có thể đã bị nhiễm bẩn .","The act or process of contaminating; pollution; defilement; taint; also, that which contaminates."
spiritual,adjective,thuộc tâm,Perhaps some of these states can be appropriately called mystical or spiritual .,Có lẽ vài trong số những trại thái này có thể được diễn tả một cách hợp lý là bí ẩn và thuộc tâm linh.,Of or pertaining to the spirit or the soul
impolitic,adjective,thất sách,"This caused controversy in the United Kingdom, as it was felt that preempting the 70th anniversary of the Normandy landings to honour a Japanese person was impolitic .","Điều này gây ra nhiều tranh cãi tại Anh, khi một số người cho rằng việc bỏ qua kỷ niệm 70 năm Ngày D của cuộc đổ bộ Normandy để vinh danh một người Nhật là thất sách .","Not politic; contrary to or wanting in policy; unwise; imprudent; indiscreet; inexpedient; as, an impolitic ruler, law, or measure."
representation,noun,sự đại diện,Since then Ukraine’s highest diplomatic representation in Russia is its temporary chargé d'affaires.,"Kể từ lúc ấy, sự đại diện ngoại giao cao nhất của Ukraina ở Nga là đại biện lâm thời.",That which represents another.
writ,noun,lệnh,"Finally, on 24 August 1688, James ordered writs to be issued for a general election.","Cuối cùng, vào ngày 24 tháng 8 năm 1688, James đòi công bố các lệnh mở một cuộc tổng tuyển cử.","(law) A written order, issued by a court, ordering someone to do (or stop doing) something."
concurrence,noun,sự nhất trí,And what is concurrency ?,Vậy đồng thuận song hành là gì?,Agreement; concurring.
emolument,noun,lương,"Scholars Henderson and Buck say: “The simplicity of the Gospel was corrupted, pompous rites and ceremonies were introduced, worldly honours and emoluments were conferred on the teachers of Christianity, and the Kingdom of Christ in good measure converted into a kingdom of this world.”","Học giả Henderson và Buck nói: “Sự giản dị của Phúc Âm đã bị sửa đổi sai lệch đi, các nghi lễ rềnh rang đã được du nhập, các danh vọng thế gian và lương hướng đã được qui định cho các thầy dạy đạo Gia-tô và Vương Quốc của đấng Christ phần lớn đã biến thành một vương quốc của thế gian này”.","Payment for an office or employment; compensation for a job, which is usually monetary."
respectively,adverb,tương ứng,"Functional groups consisting of –P(O)NR2 and –SO2NR2 are phosphonamides and sulfonamides, respectively .",Các nhóm chức năng bao gồm –P(O)NR2 và –SO2NR2 tương ứng là phosphonamid và sulfonamid.,"In a relative manner; often used when comparing lists, where the term denotes that the items in the lists correspond to each other in the order they are given."
assemble,verb,tập hợp,I've been tasked with assembling an elite team to stop him.,Tôi được giao nhiệm vụ tập hợp một đội ưu tứ để ngăn cản hắn ta.,(transitive) To put together.
security,noun,an ninh,"Basically, there's two security levels, okay?",Cơ bản là chúng ta có 2 tầng an ninh ...,"(uncountable) the condition of not being threatened, especially physically, psychologically, emotionally, or financially"
limb,noun,tay,Improvements on previous games included a new lock on feature as well as the ability to blow off enemy limbs .,Những cải tiến ở các bản trước gồm một khóa nòng súng mới cũng như khả năng làm nổ tung chân tay kẻ thù.,"A major appendage of human or animal, used for locomotion (such as an arm, leg or wing)"
inducement,noun,nguyên nhân,And then we have the human- induced causes of climate change as well.,Và chúng ta cũng có những nguyên nhân do con người gây ra về sự biến đổi khí hậu,An incentive that helps bring about a desired state.
virtuous,adjective,hiền,"* Thou art a virtuous woman, Ruth 3:11.","* Nàng là một người đàn bà hiền đức, RuTơ 3:11.","Full of virtue, having excellent moral character."
factious,adjective,gây bè phái,,,"Of, pertaining to, or caused by factions."
prevalence,noun,sự phổ biến,The Prevalence of Icons,Sự phổ biến của các ảnh tượng,"The quality or condition of being prevalent; superior strength, force, or influence; general existence, reception, or practice; wide extension; as the prevalence of virtue, of a fashion, or of a disease; the prevalence of a rumor."
synopsis,noun,bản tóm tắt,"This contained descriptions and scientific names of many new species, including birds that had earlier been catalogued without a scientific name by John Latham in his A General Synopsis of Birds.","Trong đó có các mô tả và tên khoa học của nhiều loài mới, bao gồm cả những loài chim trước đây đã được đặt tên mà không có tên khoa học bởi John Latham trong Bản tóm tắt về loài chim.","A brief summary of the major points of a written work, either as prose or as a table; an abridgment or condensation of a work."
compartmentalize,verb,chia thành ngăn,Compartmentalization .,Phân chia .,(transitive) To separate something into different categories or compartments.
vigilance,noun,sự cảnh giác,"Ask yourself, ‘Am I truly vigilant with regard to Jesus’ presence?’",Hãy tự hỏi: ‘Tôi có thật sự cảnh giác về sự hiện diện của Chúa Giê-su không?’,Alert watchfulness.
indication,noun,dấu hiệu,"There's no internal bleeding, no indication of bruising.",Không bị xuất huyết nội... và chẳng có dấu hiệu tụ máu.,Act of pointing out or indicating.
fiendish,adjective,hung ác,How about you guys apply some fiendish logic to this?,Sao hai người không dùng lôgíc của mình vào đây?,Sinister; evil; conniving; in the manner of a fiend.
definite,adjective,rõ ràng,7 Make definite arrangements to follow up all interest.,7 Hãy sắp đặt rõ ràng để trở lại thăm tất cả những người chú ý.,Having distinct limits.
legible,adjective,dễ đọc,The document must be legible and include your Customer ID and name.,Tài liệu phải dễ đọc và bao gồm tên cũng như mã khách hàng của bạn.,"Being clear enough to be read, readable, particularly for handwriting."
invaluable,adjective,vô giá,Your legal counsel will be invaluable .,Lời cố vấn của ông sẽ là vô giá .,"Of great value; costly, precious, priceless."
seditious,adjective,dấy loạn,Any popular movement that the Romans might interpret as seditious could provoke their intervention in Jewish affairs —something that the Sanhedrin wanted to avoid at all costs.,Bất cứ phong trào nào có nhiều người ủng hộ mà chính quyền La Mã cho là dấy loạn đều có thể khiến họ can thiệp vào nội bộ của người Do Thái—điều mà Tòa Công Luận muốn tránh bằng mọi giá.,"Of, related to, or being involved in sedition; treasonous or subversive."
default,verb,vỡ nợ,That same panel put us into default in the'80s.,Một ban như thế đã đẩy ta vào sự vỡ nợ những năm 80.,The condition of failing to meet an obligation.
premium,adjective,Phí bảo hiểm,"Listen, uh... my premiums have doubled in the blink of an eye,","Nghe này, uh... trong chớp mắt phí bảo hiểm của tôi tăng gấp đôi",Superior in quality; higher in price or value.
dodgy,adjective,láu cá,Dodgy place.,Chỗ đó không ổn đâu,evasive and shifty
construe,verb,hiểu,"While the U.S. has a policy of not interfering in territorial disputes , the Philippine paper said "" it may be construed that any attack on our vessels , armed forces or aircraft in the Spratlys would make the treaty applicable and accordingly obligate the U.S. to act to meet the common dangers . ""","Trong khi Hoa Kỳ có chính sách không can thiệp vào chuyện tranh chấp lãnh thổ , thì trong tài liệu của Phi-líp-pin có chép : "" Có thể hiểu là bất kỳ cuộc tấn công nào vào tàu , lực lượng vũ trang hoặc máy bay của chúng tôi ở Trường Sa sẽ áp dụng được hiệp ước này và theo đó buộc Hoa Kỳ phải hành động để đối phó những mối nguy hiểm chung này """,A translation.
agitprop,noun,agitprop,,,"(uncountable) political propaganda disseminated through art, literature, drama, etc., especially Communist propaganda"
lampoon,verb,bài văn đả kích,"""Weird Al Yankovic lampoons Lady Gaga in 'Perform This Way'"".",Truy cập ngày 9 tháng 6 năm 2012 . ^ “Weird Al Yankovic lampoons Lady Gaga in 'Perform This Way'”.,"A written attack ridiculing a person, group, or institution."
free market,noun,Thị trường tự do,"You wanna play a little free market competition, just you and me?",", Mày muốn chơi một chút về thị trường tự do chỉ có tao và mày?",Any market in which trade is unregulated; an economic system free from government intervention.
putative,adjective,giả định là,Putative adenosylhomocysteinase 2 is an enzyme that in humans is encoded by the AHCYL1 gene.,Adenosylhomocysteinase 2 giả định là enzyme ở người được mã hóa bởi gen AHCYL1.,Commonly believed or deemed to be the case; accepted by supposition rather than as a result of proof.
tenuously,adverb,yếu ớt,• The banking sector is tenuously stable.,• Khu vực ngân hàng vẫn đang ổn định một cách tương đối .,In a tenuous manner.
tapioca,noun,bột sắn hột,"And when the kindergarten kids recently moved their gate, they found out the fence was made out of tapioca .","Gần đây, khi những đứa bé ở nhà trẻ dời cái cổng trường, chúng phát hiện ra rằng những hàng rào này được làm bằng tapioca ( bột sắn hột ).",A starchy food made from the cassava plant used in puddings.
scheming,adjective,âm mưu,Highlighting for Scheme,Chiếu sáng cho Scheme,Present participle of scheme.
friar,noun,thầy dòng,"Lift your tail, show him where you keep friars in Hell!","Dỡ đuôi lên, cho ổng thấy nơi ông giữ những thầy dòng trong Địa ngục!","A member of certain Christian orders such as the Augustinians, Carmelites (white friars), Franciscans (grey friars) or the Dominicans (black friars)."
tonsure,verb,cạo đầu,"On 25 April 1865, he received the tonsure at the hands of Cardinal Hohenlohe.","Vào ngày 25 tháng 4 năm 1865, ông được làm Lễ cạo đầu dưới bàn tay của Hồng y Hohenlohe.","(Christianity) The often ritual shaving of the crown of the head as a sign of humility and one's religious vocation. Some tonsures were more dramatic than others, leaving only a fringe of hair. Abolished by Vatican II in the Roman Catholic Church."
crusader,noun,quân chữ thập,"In 1183, a census was taken of the crusader Kingdom of Jerusalem, to ascertain the number of men and amount of money that could possibly be raised against an invasion by Saladin, sultan of Egypt and Syria.","Vào năm 1183, Vương quốc Jerusalem của quân chữ thập làm thống kê dân số, có mục đích tính ra số người và số tiền đang có để chống xâm lược của Saladin, vua của Ai Cập và Syria.",Person engaged in a crusade.
arras,noun,arras,"Rémy lies in the valley of the Sensée river, some 10 miles (16 km) southeast of Arras , on the D9 road.","Rémy lies nằm trong thung lũng sông Sensee, cự ly 10 dặm (16 km) về phía đông nam Arras , trên đường D9.",A tapestry or wall hanging.
ewer,noun,bình đựng nước,"Seljuq-era art: Ewer from Herat, Afghanistan, dated 1180–1210CE.","Nghệ thuật thời Seljuk: Bình đựng nước từ Herat, Afghanistan, ngày 1180-1210.",A kind of widemouthed pitcher or jug with a shape like a vase and a handle.
medallion,noun,huy chương lớn,"The award includes a medallion , $100,000 prize, and a 20-minute lecture at the American Academy of Neurology annual meeting.","Giải thưởng gồm số tiền 100.000 dollar, một huy chương lớn , và một bài diễn thuyết dài 20 phút tại cuộc họp hàng năm của Viện Hàn lâm Thần kinh học Hoa Kỳ.","A large medal, usually decorative"
ludicrous,adjective,lố lăng,These charges are ludicrous .,Những cáo buộc này thật lố bịch .,"Idiotic or unthinkable, often to the point of being funny."
abundance,noun,phong phú,But here it's about synergies and abundance and optimizing.,"Nhưng ở đây đó là về sự phối hợp, sự phong phú và tối ưu hóa.",An overflowing fullness or ample sufficiency; profusion; copious supply; superfluity; wealth.
uphold,verb,giữ gìn,Upholding of traditions is important to many.,Giữ gìn truyền thống là quan trọng với nhiều người.,To hold up; to lift on high; to elevate.
promoter,noun,người khởi xướng,Crutzen was also a leader in promoting the theory of nuclear winter.,Crutzen cũng là một trong những người khởi xướng thuyết mùa đông hạt nhân (nuclear winter).,"One who promotes, particularly with respect to entertainment events or goods."
allure,verb,quyến rũ,"“The allure is obvious,” explains Money magazine.","“Hiển nhiên là sức quyến rũ ”, tạp chí Money giải thích.","The power to attract, entice; the quality causing attraction."
intruder,noun,người xâm nhập,There is an intruder in Storage Facility B.,Có người xâm nhập vào phòng lưu trữ kho B.,Someone who intrudes.
scribe,verb,scriber,Or “ scribe .”,Hay “ viên ký lục ”.,"One who writes; a draughtsman; a writer for another; especially, an official or public writer; an amanuensis or secretary; a notary; a copyist."
trace,noun,vết,"Not limiting their activities to the purging of Polish civilians, the UPA also wanted to erase all traces of the Polish presence in the area.","Không chỉ hạn chế các hoạt động của họ ở việc tẩy rửa thường dân Ba Lan, UPA còn muốn xóa tất cả các dấu vết về sự hiện diện của Ba Lan trong khu vực .",To draw or sketch.
mildew,verb,mốc,"If we work our butt off at my family's ranch, that mildew in your head will wash away.","Nếu chúng ta làm việc mông của chúng tôi ra khỏi tại trang trại của gia đình tôi, rằng nấm mốc trong đầu của bạn sẽ rửa sạch.","(botany) A growth of minute powdery or webby fungi, whitish or of different colors, found on various diseased or decaying substances."
entrust,verb,giao,"Instead, the ""special missions"" were entrusted to two private charter airlines flying under contract to the Lao military–Laos Air Lines and Lao Air Transport.","Thay vào đó, ""phi vụ đặc biệt"" đã được giao phó cho hai hãng hàng không điều lệ tư nhân bay theo hợp đồng cho hai hãng hàng không quân đội Lào là Laos Air Lines và Lao Air Transport.",To trust to the care of.
presentable,adjective,chỉnh tề,So your engagement party will be more presentable .,Và tiệc đính hôn của con sẽ chỉnh tề hơn.,"in good enough shape that someone or something can be shown to other people, tidy, attractive"
misoneism,noun,misoneism,,,The hatred or distrust of new things or ideas.
neologism,noun,từ mới,The word meme is a neologism coined by Richard Dawkins.,Từ meme là một từ mới được Richard Dawkins đặt.,(linguistics) A word or phrase which has recently been coined; a new word or phrase.
neonatal,adjective,trẻ sơ sinh,"Hey, they're still up in neonatal .",Họ vẫn ở đây đấy .,"Of or pertaining to the period of time immediately following birth, or to the newborn."
renovate,verb,đổi mới,They modernized and renovated the building and constructed a library.,Ông thực hiện công việc đổi mới và sắp xếp thư viện xưa.,To renew; to revamp something to make it look new again.
vacuum,verb,vacuum_cleaner,"Vacuum cleaner facts, information, pictures .","Truy cập ngày 8 tháng 12 năm 2010. ^ Vacuum cleaner facts, information, pictures .","(rare, chiefly Netherlands) Alternative spelling of vacuum."
cachinnate,verb,cười rộ,,,"(intransitive) To laugh loudly, immoderately, or too often."
chthonic,adjective,chthonic,"All of these are chthonic figures from the earliest of Greek myths, before the Olympians ruled the Greek pantheon.","Tất cả chúng đều là các nhân vật từ thời đầu thần thoại Hy Lạp, trước khi các thần Olympia chiếm ưu thế trong đền bách thần Hy Lạp.",Dwelling within or under the earth.
crepuscular,noun,hoàng hôn,"They're crepuscular , right?","Bọn chúng hoạt động vào lúc hoàng hôn , tảng sáng phải không?",Of or relating to twilight; dim
defenestration,noun,việc vứt người,"And yes, I know what "" defenestrated "" means.","Và tớ hiểu "" ám hại "" nghĩa là gì!","The act of throwing something, or someone, out of a window."
gallimaufry,noun,mớ hổ lốn,,,"(food, dated) A hash of various kinds of meats, a ragout."
gerontocracy,noun,gerontocracy,,,Government by elders.
lagniappe,noun,lagniappe,,,"(Louisiana, Mississippi and Trinidad and Tobago) An extra or unexpected gift or benefit"
logorrhea,noun,Bệnh trĩ,"They have what I called "" logorrhea dementia,"" which is they talk so much they drive themselves insane.","Họ có cái mà tôi gọi là chứng nói nhiều, họ nói quá nhiều đến nỗi họ tự làm cho mình trở nên mất trí.","(medicine, US) An excessive and often uncontrollable flow of words."
lycanthrope,noun,lycanthrope,,,A human cursed with lycanthropy; a werewolf.
macaronic,adjective,macaronic,"Some are macaronic , a mixture of Latin and German or French vernacular.","Một số là chỉ lối thi khôi hài, một hỗn hợp của tiếng bản xứ Latin và tiếng Đức hoặc tiếng Pháp.","(archaic) jumbled, mixed"
mugwump,noun,người tai mắt,""" Mugwump "" is a perfectly good word of English.","“ Mugwump (người trung lập chính trị)"" là từ tiếng Anh hoàn hảo.",(US) An independent neutral politician.
lamentable,adjective,ai oán,● Naomi lamented : “The Almighty has made it very bitter for me.,● Na-ô-mi ai oán : “Đấng Toàn-năng đã đãi tôi cách cay-đắng lắm.,"Causing sorrow, distress or regret; deplorable, pitiful or distressing."
affirm,verb,khẳng định,Such love affirms that we have value.,Tình yêu thương ấy khẳng định giá trị của chúng ta.,"To agree, verify or concur; to answer positively."
ability,noun,năng lực,"Hank, this serum that you're making, it doesn't affect abilities , right?","Hank, loại huyết thanh cậu đang chế tạo, không ảnh hưởng đến năng lực chứ?",(countable) A skill or competence.
