word,part_of_speech,meaning,example,example_meaning,definition
stereotypical,adjective,,"And in this case, the stereotype corresponds to reality.","Trong trường hợp này, ý niệm đó phù hợp với thực tế.",Pertaining to a stereotype; conventional
unsuspecting,adjective,không nghi ngờ,"The selling approach uses social engineering to cause shock, anxiety, or the perception of a threat, generally directed at an unsuspecting user.","Cách tiếp cận bán hàng sử dụng lừa đảo phi kỹ thuật để gây sốc, lo lắng, hoặc nhận thức về một mối đe dọa, thường hướng vào một người dùng không nghi ngờ .",Of or pertaining to lack of suspicion.
assembly,noun,hội đồng,"The town was devastated, though the Biscayan assembly and the Oak of Gernika survived.","Các thị trấn bị tàn phá, mặc dù hội đồng Biscayan và Oak của Gernika vẫn tồn tại.",A set of pieces that work together in unison as a mechanism or device.
posh,adjective,cừ,We're going posh .,Mình sẽ ăn kiểu thượng lưu .,"Snobbish, materialistic, prejudiced, under the illusion that they are better than everyone else. usually offensive. (especially in Scotland and North England)"
pratfall,verb,,,,A fall onto the buttocks.
predation,noun,Săn mồi,But predators shouldn't have to suffer for my mistakes.,Nhưng những con thú săn mồi không nên chịu sự dày vò vì lỗi của tôi.,act of predating
stalactite,noun,chuông đá,and one of those stalactites can require tens of millions of years to be formed.,một trong những chuông đá này cần hàng chục triệu năm hình thành,"(geology) A mineral deposit of calcium carbonate, in shapes similar to icicles, that hangs from the roof of a cave."
barker,noun,pháo,"Not at all, Miss Barker .","Không có gì, bà Barker .",Someone or something who barks.
septic,adjective,nhiễm trùng,His wound has gone septic .,Có lẽ anh ta bị nhiễm trùng rồi.,Of or pertaining to sepsis
concordance,noun,mục lục,"Using a Bible concordance or the Watch Tower Publications Index, we can seek the answer to the question, ‘How does Jehovah feel about the particular weakness that I am fighting?’","Dùng bảng tra cứu từ ngữ Kinh Thánh hay những bảng mục lục các bài Tháp Canh trong số ra mỗi cuối năm, chúng ta có thể tìm giải đáp cho câu hỏi: ‘Đức Giê-hô-va cảm thấy thế nào về sự yếu đuối mà tôi đang cố khắc phục?’",agreement; accordance; consonance
lug,verb,kéo lê,"If there ain't all that much to lug around,",Nếu không có gì nhiều để kéo lê xung quanh,A lug nut.
contain,verb,chứa đựng,"The Kryptonian archives contains knowledge from 100,000 different worlds.","Thư viện của Krypton chứa đựng kiến thức từ 100,000 thế giới.",(transitive): To hold inside.
thin,adjective,mỏng,"This method uses a thin , flexible tube called a catheter .","Phương pháp này sử dụng một ống mỏng , mềm dẻo gọi là ống thông .","(philately) a loss or tearing of paper from the back of a stamp, although not sufficient to create a complete hole."
blast,noun,luồng gió,but it was a blast . I had so much fun.,"Nhưng nó thật sự là một luồng gió mới, tôi đã thấy rất vui vẻ.","A forcible stream of air from an orifice, as from a bellows, the mouth, etc. Hence: The continuous blowing to which one charge of ore or metal is subjected in a furnace; as, to melt so many tons of iron at a blast."
connect,verb,nối,"That's like a particle with mass, because you are connecting , interacting, with that Higgs snow field.","Giống như một hạt với khối lượng, bởi vì bạn kết nối , tương tác, với trường tuyết Higgs.",To make a travel connection; to switch from one means of transport to another as part of the same trip.
store,verb,trữ,Most people think that the humps store water.,Nhiều người nghĩ rằng bướu lạc đà dự trữ nước.,A place where items may be accumulated or routinely kept.
fresh,adjective,mới,With what are we going to buy all these fresh horses?,Chúng ta sẽ mua ngựa mới bằng cái gì?,"Of produce, not from storage."
sight,verb,nhìn thấy,A visual sighting not confirmed by mechanical means.,"Một hình ảnh nhìn thấy , nhưng không xác nhận được bằng phương tiện cơ khí.",the ability to see
throw,verb,ném,He lost his cool and started throwing things.,Nó không kiềm chế được và bắt đầu ném đồ.,(transitive) To cause an object to move rapidly through the air.
clip,verb,hớt,"I clipped your wing, that's all.","Anh đã hớt cánh em, vậy thôi.",To grip tightly.
depress,verb,giảm,"If you have medications, depressants in your house, keep them secure.","Nếu có thuốc hay thuốc giảm đau trong nhà, nên giữ cẩn thận.","To make depressed, sad or bored."
harmonica,noun,Harmonica,"Well, I played a mean harmonica , as a younger man.",Khi còn trẻ tôi có chơi harmonica .,"a musical wind instrument with a series of holes for the player to blow into, each hole producing a different note"
attraction,noun,sự hấp dẫn,The depth of understanding of the attractiveness of what we can do is not there yet.,Hiểu biết sâu về sự hấp dẫn của việc chúng ta có thể làm vẫn chưa hiện hữu.,An event or location that has a tendency to attract visitors
symbolize,verb,tiêu biểu,Athletes were symbols of military preparedness.,Các vận động viên tiêu biểu cho người lính sẵn sàng chiến đấu.,To be symbolic of; to represent.
sequel,noun,cuốn tiếp theo,He later published a sequel entitled Paradise Regained.,Sau đó ông xuất bản cuốn tiếp theo có tựa đề Paradise Regained (Địa đàng tái lập).,"(narratology) A narrative that is written after another narrative set in the same universe, especially a narrative that is chronologically set after its predecessors, or (perhaps improper usage) any narrative that has a preceding narrative of its own."
