word,part_of_speech,meaning,example,example_meaning,definition
antiphony,noun,bài hát đối,"Songs using antiphony , in which choirs and/ or soloists responded to one another, were also much appreciated.","Ngoài ra, những bài với thể loại hát đối đáp giữa hợp xướng với đơn ca cũng được yêu chuộng.","(music) alternate, or responsive singing by a choir split into two parts; a piece sung or chanted in this manner"
polyphony,noun,tính phức điệu,So the polyphony problem: I've only got one voice.,Vấn đề về tính phức điệu : Tôi chỉ có một giọng.,"(music) Musical texture consisting of several independent melodic voices, as opposed to music with just one voice (monophony) or music with one dominant melodic voice accompanied by chords (homophony)."
saxophone,noun,xắc xô,My brother did not ask what a saxophone was.,Em trai tôi không hỏi tiếp kèn xắc - xô là gì.,"(music) A single-reed instrument musical instrument of the woodwind family, usually made of brass and with a distinctive loop bringing the bell upwards"
xylophone,noun,mộc cầm,( Xylophone ),( Mộc cầm ),a musical instrument made of wooden slats graduated so as to make the sounds of the scale when struck with a small drumstick-like hammer.
dysphonia,noun,,,,defective use of the voice
phonics,noun,âm học,Every toothed whale except the sperm whale has two sets of phonic lips and is thus capable of making two sounds independently.,"Tất cả những loài cá heo có răng trừ cá nhà táng, đều có hai bộ môi phát âm và do đó đều có khả năng phát ra hai âm thanh độc lập với nhau.",The study of how the sounds of words are represented by spelling.
phonogram,noun,dấu ghi âm,The name PolyGram is a portmanteau of Polydor and PhonoGram .,Cái tên PolyGram là sự kết hợp giữa hai từ Polydor và PhonoGram .,"(linguistics) A group of letters which share the same letter combination associated with a sound, such as rhyming words."
phonology,noun,âm vị học,Major phonological changes are a characteristic of this period.,Các dãy thay đổi về độ lớn là một ví dụ điển hình của trường hợp này.,"(linguistics, uncountable) The study of the way sounds function in languages, including phonemes, syllable structure, stress, accent, intonation, and which sounds are distinctive units within a language."
stereophonic,adjective,âm thanh nổi,"You've begun to imagine it Cinemascope, with stereophonic sound.",Rõ ràng anh đang tưởng tượng bằng màn ảnh đại vĩ tuyến và âm thanh nổi .,of or pertaining to sound reproduction using two channels to give a more natural two-dimensional sound distribution
cyclops,noun,Cyclops,I liked you as a cyclops .,Tôi thích bạn như là một Cyclops .,"(Greek mythology, Roman mythology) A one-eyed giant from Greek and Roman mythology."
triceratops,noun,Triceratops,It's those two juvenile Triceratops .,Đó là hai con Triceratops chưa trưởng thành.,Common name of the extinct genus Triceratops; a herbivorous ceratopsid from the late Cretaceous.
optical,adjective,thị giác,Optical flats have uses in spectrophotometry as well.,Các chất lân quang cũng đã được dùng trong màn hình tia âm cực.,"Of, or relating to sight; visual"
panoptic,adjective,,,,"All-seeing; comprehensive, inclusive."
optician,noun,nhà quang học,An Optician Sows a Seed,Một bác sĩ chuyên khoa mắt gieo hạt giống,"A person who makes or sells lenses, spectacles etc."
amblyopia,noun,chứng giảm sức nhìn,"Now, at this point, a number of you are probably wondering well, what are you waiting for, to put on the market a game that would be good for the attention of my grandmother and that she would actually enjoy, or a game that would be great to rehabilitate the vision of my grandson who has amblyopia , for example?","Hiện, tại thời điểm này, một số trong các bạn chắc đang tự hỏi ừm, các vị còn đợi gì nữa. để đưa ra thị trường một game có thể tốt cho sự tập trung của bà tôi và cùng lúc bà ấy thực sự thích thú với nó, hay một game có thể tốt cho việc cải thiện thị lực của cháu trai mắc bệnh giảm thị lực của tôi, chẳng hạn?",dimness or blurring of the eyesight due to a fault in transmission of signals to the brain from an otherwise healthy eye.
diplopia,noun,chứng nhìn đôi,""" It causes fatigue , it can cause headaches , neck ache , back ache and it can cause things like diplopia or double vision and intermittent blur vision "" .",""" Hội chứng này gây ra tình trạng mệt mỏi , nhức đầu , đau cổ , đau lưng và nó có thể gây ra một vài biến chứng đại loại như nhìn một thành hai và mắt mờ không liên tục "" .",(pathology) An ophthalmologic condition where one perceives two images; double vision.
