word,part_of_speech,meaning,example,example_meaning,definition
correspond,verb,xứng,"The authors argue that the geographic relationship of the Sphinx, the Giza pyramids and the Nile directly corresponds with Leo, Orion and the Milky Way respectively.","Hai tác giả cho rằng mối quan hệ về mặt địa lý giữa tượng Nhân sư, các kim tự tháp Giza và sông Nile tương xứng trực tiếp lần lượt với các chòm sao Sư Tử, Lạp Hộ và dải Ngân Hà.","(intransitive, construed withto) to be equivalent or similar in character, quantity, quality, origin, structure, function etc."
designate,adjective,định rõ,This designated time is to be with our families.,Thời gian được định rõ này là phải sinh hoạt cùng với gia đình mình.,Designated; appointed; chosen.
integral,adjective,nguyên,"You know, it's important to have some kind of personal integrity .",Giữ được bản thân nguyên vẹn là rất quan trọng.,"(mathematics) Of, pertaining to, or being an integer."
legitimate,adjective,chính đáng,He is also the Source of all legitimate authority.,Ngài cũng là nguồn của mọi uy quyền chính đáng .,In accordance with the law or established legal forms and requirements; lawful.
magnitude,noun,tầm quan trọng,The latest success is older by a significant order of magnitude .,Thành công mới nhất có tầm quan trọng to lớn về mặt thời gian .,"The absolute or relative size, extent or importance of something."
opposition,noun,đối lập,"(French) Laura Pollán, 63, Cuban opposition leader, founder of the Ladies in White, cardiorespiratory arrest.","Laura Pollán, 63, nhà lãnh đạo đối lập Cuba, sáng lập Ladies in White, tim ngưng đập.",(astronomy) The apparent relative position of two celestial bodies when one is at an angle of 180 degrees from the other as seen from the Earth.
persistent,adjective,dai dẳng,"The voice of the world is loud, unrelenting, persuasive, and persistent .","Tiếng nói của thế gian rất to, không ngừng, có sức thuyết phục, và dai dẳng .",Obstinately refusing to give up or let go.
credible,adjective,tin được,Is this scenario credible ?,Tình huống này có tin được không?,Believable or plausible.
enormous,adjective,rất lớn,"The benefits of doing so are enormous , the risks minimal.","Lợi ích của điều này rất lớn , trong khi rủi ro lại thấp.","(obsolete) Deviating from the norm; unusual, extraordinary."
motivate,verb,thúc đẩy,"What, then, should motivate them to make the decision to get baptized?",Thế thì điều gì thúc đẩy họ quyết định làm báp têm?,(transitive) To provide someone with an incentive to do something; to encourage.
network,noun,mạng lưới,The Internet is a network of networks .,Internet là mạng lưới của những mạng lưới .,A fabric or structure of fibrous elements attached to each other at regular intervals.
application,noun,đơn xin,Your application for a handicap space says you can walk 50 yards.,Đơn xin chỗ gửi xe cho người tàn tật nói anh đi bộ được 45 mét.,"The act of applying or laying on, in a literal sense; as, the application of emollients to a diseased limb."
disruptive,adjective,đánh thủng,What about kinetic energy disruption ?,Thế còn đánh thủng năng lượng bằng động học?,Causing disrupt or unrest.
isolated,adjective,cô lập,We take it back to Geneva for taxonomy and isolation .,"Chúng tôi sẽ mang nó trở lại Geneva để kiểm tra, cô lập nó.",Placed or standing apart or alone; in isolation.
perceive,verb,thấy,And I perceive that thy mind has been cworried also concerning this thing.,"Và cha nhận thấy rằng, tâm trí con cũng đang băn khoăn về việc đó.","To see, to be aware of, to understand."
classify,verb,phân loại,"In the past, most molds were classified within the Deuteromycota.","Trong quá khứ, hầu hết các loại mốc đều được phân loại vào Deuteromycota.",To identify by or divide into classes; to categorize
discrepancy,noun,sự khác nhau,"And I allowed discrepancies between men and women in operating budgets,","Và tôi cho phép sự khác nhau giữa nam và nữ trong việc phân bố ngân sách,",An inconsistency between facts or sentiments.
diversity,noun,loại khác nhau,"There is a diverse array of types, each differently identified depending on their coat color.","Có một loạt các loại ngựa với sắc màu khác nhau , mỗi loại khác nhau được xác định tùy thuộc vào màu lông của chúng.",The quality of being diverse or different; difference or unlikeness.
eliminate,verb,loại trừ,"However, this does not eliminate our responsibility in the plan.","Tuy nhiên, điều này không loại trừ trách nhiệm của chúng ta trong kế hoạch.",(transitive) To completely destroy (something) so that it no longer exists.
emphasize,verb,nhấn mạnh,"I made out a special card for him, emphasizing his strengths.",Tôi làm một bản đặc biệt cho nó và nhấn mạnh đến các ưu điểm của nó.,"(transitive) To stress, give emphasis or extra weight to (something)."
dubious,adjective,đáng ngờ,And to what do I owe this dubious pleasure?,Vì cớ gì mà tớ lại mắc nợ cái cái sự khoan khoái đáng ngờ thế này chứ?,Arousing doubt; questionable; open to suspicion.
facsimile,noun,bản sao,In 1984 a limited facsimile edition was printed.,Một số bản sao có giới hạn được ấn hành năm 1984.,A copy or reproduction.
