word,part_of_speech,meaning,example,example_meaning,definition
banshee,noun,nữ thần báo tử,"And this is Souxie, the banshee .","Còn đây là Souxie, Nữ thần báo tử .","In Irish folklore, a female spirit, usually taking the form of a woman whose mournful wailing warns of an impending death. Originally a fairy woman singing a caoineadh (lament) for recently-deceased members of the O’Grady, the O’Neill, the O’Brien, the O’Connor, and the Kavanagh families, translations into English made a distinction between the banshee and other fairy folk that the original language and original stories do not seem to have, and thus the current image of the banshee."
alchemist,noun,nhà giả kim,My alchemists continually tinker with their recipe for oil of vitriol.,Nhà giả kim thuật của tôi liên tục chọc ngoáy với công thức của họ bằng axit sunfuric.,One who practices alchemy.
blacksmith,noun,thợ rèn,We should've saved our money for the blacksmith .,Lẽ ra ta phải để dành tiền cho người thợ rèn .,A person who forges iron.
rune,noun,chữ run,A rune stone.,1 viên đá cổ tự .,"A letter, or character, belonging to the written language of various ancient Germanic peoples, especially the Scandinavians and the Anglo-Saxons."
elixir,noun,thuốc tiên,"Zhong Kui, this is no magic elixir","Chung Quỳ, đây không phải là thuốc tiên .",(alchemy) A liquid which converts lead to gold.
crimson,adjective,màu đỏ thẫm,"Talk to me, Crimson .","Báo cáo đi, Crimson .","A deep, slightly bluish red. Traditionally the colour of blood."
electrolyte,noun,chất điện phân,"We can dilute it with an electrolyte , maybe make enough.","Chúng ta có thể pha loãng với một chất điện phân , có thể chế đủ.","(chemistry) a substance that, in solution or when molten, ionizes and conducts electricity"
eternity,noun,thiên cổ,Paradise eternally .,"Khắp muôn nơi an vui , thái bình .","(uncountable) Existence without end, infinite time."
ensnare,verb,bẫy,"Well, here's one Dwarf she won't ensnare so easily.","Có người Lùn ở đây, thì khó mà bẫy ta được.",To entrap; to catch in a snare or trap.
rogue,adjective,kẻ lừa đảo,"Rogue 1, you copy?","Rogue 1, anh nghe tôi không?","A scoundrel, rascal or unprincipled, deceitful, and unreliable person."
dashing,adjective,bảnh bao,Whereas the blue one brings out your dashing side.,Còn bộ màu xanh khiến ngài bảnh bao hơn.,"Spirited, audacious and full of high spirits."
peasant,noun,nông dân,Remember that field where the peasant huts were?,Có nhớ cánh đồng nơi có nhà tranh của nông dân không?,"A member of the lowly social class which toils on the land, constituted by small farmers and tenants, sharecroppers, farmhands and other laborers on the land where they form the main labor force in agriculture and horticulture."
physics,noun,vật lý học,"Secondly, cold atoms hold enormous potential for probing the frontiers of physics .","Thứ hai, những nguyên tử lạnh có tiềm năng cực lớn trong việc ""mò mẫm"" giới hạn của vật lý học .","The branch of science concerned with the study of properties and interactions of space, time, matter and energy."
affirmative,adjective,khẳng định,Such love affirms that we have value.,Tình yêu thương ấy khẳng định giá trị của chúng ta.,pertaining to truth; asserting that something is
humble,adjective,khiêm tốn,"You're a soldier, and you're very humble , Nick.","Anh là một người lính và anh rất khiêm tốn , Nick.","To bring low; to reduce the power, independence, or exaltation of; to lower; to abase; to humiliate."
intermittently,adverb,không liên tục,"Also, these are intermittent sources.",Đây cũng là những nguồn bị đứt đoạn .,Stopping or starting at intervals.
blur,adjective,mờ,Distant things look blurred .,Các vật thể ở xa có vẻ mờ mịt.,"To make indistinct or hazy, to obscure or dim."
