word,part_of_speech,meaning,example,example_meaning,definition
ingenuity,noun,tài khéo léo,The Ban —A Test of Faith and Ingenuity,Sự cấm đoán—Một thử thách đức tin và tài khéo léo,"The ability to solve difficult problems, often in original and creative ways"
hosiery,noun,hàng dệt kim,"ISO 7070: 1982, Size designation of clothes - Hosiery .","ISO 7070: 1982, Kích thước chỉ định của quần áo - Sản phẩm dệt kim .","undergarments worn on the legs, such as socks, stockings, and pantyhose"
accentuate,verb,làm nổi bật,"Even with your figure, it'll accentuate all the wrong places.","Kể cả là với dáng vóc của con, nó sẽ làm nổi bật những chỗ không cần nổi.",(transitive) To pronounce with an accent or vocal stress.
palpitate,verb,đập nhanh,Heart palpitations and fatigue Could be a cancer that's spread from the lungs.,Tim đập nhanh và mệt mỏi có thể là ung thư lan ra ra từ phổi.,"(intransitive) to throb, beat strongly"
retain,verb,giữ,"Finally , the display might simply grow while retaining the old resolution .","Cuối cùng , màn hình có thể lớn hơn và giữ lại độ phân giải cũ .",(transitive) To keep in possession or use.
diplomatic,adjective,khôn khéo,That's a diplomatic answer.,Câu trả lời khôn khéo đấy.,Concerning the relationships between the governments of countries.
reckon,verb,nghĩ,I reckon you're the last man can answer that.,Tôi nghĩ anh là người cuối cùng có thể trả lời câu đó.,"To count; to enumerate; to number; also, to compute; to calculate."
diaphanous,adjective,trong mờ,"This observation I could confirm in the turtle’s lung, which is equally membranous and diaphanous .","Tôi có thể xác nhận sự quan sát này nơi phổi của loài rùa, cũng có tính màng mỏng và trong mờ .",Transparent; allowing light to pass through; capable of being seen through.
reminisce,verb,nhớ lại,"A chilly wind, reminiscent of late autumn, blew through the trees on Mount Hatcho.","Một luồng gió lạnh, gợi nhớ lại buổi tàn thu, thổi qua hàng cây trên núi Hatcho.","(intransitive) To recall the past in a private moment, often fondly or nostalgically."
incessant,adjective,không ngừng,"The incessant , frenzied chatter resonates across the surface of the remote lake.",Những tiếng ríu rít không ngừng và cuồng nhiệt vang vọng từ bên kia mặt hồ hẻo lánh.,"Without pause or stop; not ending, especially to the point of annoyance."
implausible,adjective,không có vẻ thật,"It's just too implausible .""","Thế thì hão huyền quá .""",Not plausible; unlikely; dubious.
incite,verb,xui,"Does he, though, incite others to commit vile deeds?","Tuy nhiên, có phải ngài xui khiến người ta làm những điều xấu không?","To rouse, stir up or excite."
sublimity,noun,tính cao cả,"It was just sublime , Claire.","Bữa ăn tuyệt lắm, Claire.",(uncountable) The state of being sublime.
gaunt,adjective,gầy,I was gaunt .,Tôi đã suy sụp.,"lean, angular, and bony"
expedite,adjective,xúc tiến,Byrd’s expeditions illustrate the value of keeping a log.,Những cuộc thám hiểm của ông Byrd làm nổi bật giá trị của việc ghi chép sổ lưu.,(transitive) To accelerate the progress of.
reel,noun,cuộn,There are other things I want on the reel .,Còn có những thứ khác tôi cần trong cuộn phim này.,To wind on a reel.
ply,verb,công kích dồn dập,Who's plying for this?,Ai trả đây?,"(now chiefly Scottish) State, condition."
taut,adjective,căng,"(Jeremiah 50:14, 29) Clearly, much energy and effort went into pulling that taut string back in order to shoot those arrows toward their mark!","Rõ ràng, người bắn cung cần dùng sức mạnh và nỗ lực kéo căng dây về phía sau để bắn tên đến mục tiêu!","Tight; under tension, as in a rope or bow string."
seldom,adjective,hiếm khi,"I often call, but seldom write a letter.","Tôi thường gọi điện thoại, hiếm khi viết thư.","infrequently, rarely."
ceremonious,adjective,kiểu cách,And everything without ceremony .,"Và mọi thứ, không hề kiểu cách .","Fond of ceremony, ritual or strict etiquette; punctilious"
dignified,adjective,chững,Each priesthood holder should remember that he is acting on behalf of the Lord and be reverent and dignified .,Mỗi người nắm giữ chức tư tế cần phải nhớ rằng người ấy đang hành động thay cho Chúa và phải nghiêm trang và chững chạc.,Simple past tense and past participle of dignify.
coax,verb,dỗ,You coax him though.,Dỗ tiếp đi nhé.,"(obsolete) to fondle, kid, pet, tease"
strive,verb,cố gắng,Are you always striving hard to do your very best?,Bạn có luôn luôn cố gắng làm hết sức mình không?,To try to achieve a result; to make strenuous effort; to try earnestly and persistently.
painstaking,adjective,kỹ,I use a technique of painstaking realism of editorial illustration from when I was a kid.,Tôi bắt chước kỹ thuật ấy và chưa từng ngừng sử dụng nó,Carefully attentive to details; diligent in performing a process or procedure.
subtly,adverb,tinh tế,"Your colleagues are in the next room, not so subtly discussing my condition.",Đồng nghiệp của cậu đang ở phòng kế bên và thảo luận về tình trạng của tôi không tinh tế lắm,"With subtleness, in a subtle manner. With cleverness rather than brute force."
trappings,noun,bộ đồ ngựa,What kind of trap ?,Bẫy kiểu gì?,Plural form of trapping.
dutiful,adjective,biết nghe lời,Duty calls.,Công vụ kêu gọi.,"Accepting of one's legal or moral obligations and willing to do them well, and without complaint."
fervently,adverb,nhiệt thành,"(Exodus 1:17, 20, 21) He also answered Hannah’s fervent prayer.","Ngài cũng nhậm lời cầu nguyện nhiệt thành của An-ne (I Sa-mu-ên 1:10, 20).",in a fervent manner
conspicuous,adjective,dễ thấy,For that reason the dull noise was not quite so conspicuous .,Vì lý do đó tiếng ồn ngu si đần độn không hoàn toàn như vậy dễ thấy .,Obvious or easy to notice.
palanquin,noun,kiệu,A palanquin procession of Shani is held on the day of the fair.,Một cuộc rước kiệu thần Shani được tổ chức vào ngày này.,"A covered type of litter for a stretched-out passenger, carried on four poles on the shoulders of four or more bearers, as formerly used (also by colonials) in eastern Asia."
elude,verb,tránh,"She was “declared righteous by works [of faith], after she had received the [Israelite] messengers hospitably and sent them out by another way,” so that they eluded their Canaanite enemies.","Bà ‘được xưng công-bình bởi việc làm [của đức tin], sau khi tiếp-rước các sứ-giả [Y-sơ-ra-ên] và khiến họ noi đường khác mà đi’ hầu tránh kẻ thù Ca-na-an.","(transitive) To evade, or escape from someone or something, especially by using cunning or skill."
distinguish,verb,phân biệt,Now this is necessary to distinguish the self from the environment.,Giờ ta cần phải phân biệt giữa cá thể và môi trường.,Archaic spelling of distinguish.
manipulate,verb,thao tác,Image Manipulation Program,Trình thao tác ảnhName,"(transitive) To move, arrange or operate something using the hands"
embroider,verb,thêu,"More evidence is found, including Cassetti's coffee cup laced with barbital, an embroidered handkerchief and, in Mrs. Hubbard's compartment, the button of a conductor's uniform.","Nhiều bằng chứng được tìm thấy, gồm cả tách cà phê của Cassetti được tẩm bằng một loại thuốc Barbiturat, một chiếc khăn thêu có chữ H và, ở khoang của bà Hubbard, cái khuy áo trong bộ đồng phục của một nhạc trưởng.",To stitch a decorative design on fabric with needle and thread of various colours.
blunt,adjective,cùn,"Because the snout slopes down and back, it appears less blunt than that of the cottonmouth, A. piscivorus.","Bởi vì mõm sườn dốc xuống và ngược lại, nó có vẻ ít cùn hơn lông mày, A. piscivorus.","Having a thick edge or point, as an instrument; not sharp."
sheen,verb,ngời sáng,He is portrayed by actor Michael Sheen .,Vai diễn Aro do diễn viên Michael Sheen .,splendor; radiance; shininess.
prevail,verb,chiếm ưu thế,He's got to remain strong if he's to prevail .,Ngài ấy phải tiếp tục mạnh mẽ nếu muốn chiếm ưu thế .,"(intransitive) To be superior in strength, dominance, influence or frequency; to have or gain the advantage over others; to have the upper hand; to outnumber others."
coveted,adjective,,You covet death that much?,Ngươi thèm được chết thế à?,Highly sought-after.
burden,verb,gánh,I was burdened and my head was down.,Tôi đã cảm thấy gánh nặng và đầu tôi cúi xuống.,"(obsolete) Theme, core idea."
antechamber,noun,phòng ngoài,I am in a large antechamber of some kind.,Chúng ta đang ở trong một căn phòng lớn.,A small room used as an entryway or reception area to a larger room.
flank,noun,hông,Rafer I will go deep around take them in the flank .,Rafer và tôi sẽ đi vòng và tấn công chúng bên hông .,(transitive) To attack the flank(s) of something.
banter,verb,giễu,We banter a lot.,Úy lạo rất nhiều.,"Good humoured, playful, typically spontaneous conversation."
rousing,adjective,khêu gợi,That's fucking rousing !,Ghê gớm đấy .,That rouses or excites
bestow,verb,ban cho,Heydrich apparently hates the moniker the good people of Prague have bestowed on him.,"Còn Heydrich, dường như ghét cái biệt danh mà dân Prague ban cho ông ta.",(transitive) To present something to someone as a gift or honour.
quell,Verb,nén,His words did much to quell the unreasonable feelings of failure that kept surfacing.,Lời anh đã giúp tôi nhiều để đè nén những mặc cảm thất bại vô lý cứ dâng lên trong lòng tôi.,"(obsolete, transitive) To kill. [9th-19th c.]"
lacquer,noun,sơn mài,"Also, the lacquer used on both the victims is generic.","Ngoài ra, sơn mài được sử dụng ở cả hai nạn nhân hoàn toàn chung chung.","A glossy, resinous material used as a surface coating; either a natural exudation of certain trees, or a solution of nitrocellulose in alcohol, etc."
clad,adjective,che phủ,""" CLAD IN SNOW """,Theo như sách nói,To clothe.
heed,verb,lưu ý,"If we heed personal revelation, we cannot fail.","Nếu lưu ý đến sự mặc khải cho cá nhân, chúng ta không thể thất bại.","Attention; notice; observation; regard; – often used with give, pay or take."
jostle,verb,xô đẩy,The nests are close to each other leading to considerable jostling among neighbours.,Tổ gần nhau dẫn đến xô đẩy đáng kể giữa các láng giềng.,(ambitransitive) To bump into or brush against while in motion.
sole,noun,cá bơn,Easy with that sole meunière.,Cả với con cá bơn tẩm bột đó nữa.,(dialectal or obsolete) A wooden band or yoke put around the neck of an ox or cow in the stall.
striking,adjective,nổi bật,One of the most striking things about these cats is the dark contrasting spots.,Một trong những điều nổi bật nhất về những chú mèo này là những đốm tối tương phản.,Present participle of strike.
confer,verb,phong,He was a supporter of Scouting in Japan and attended the Fourth International Conference in 1926.,Ông là người ủng hộ Hướng đạo tại Nhật Bản và tham dự Phong trào hướng đạo thế giới vào năm 1926.,"(obsolete, intransitive) To compare. [16th-18th c.]"
efficient,adjective,có hiệu suất cao,We run an efficient ship.,"Chúng tôi điều hành một "" con tàu "" có hiệu suất cao .","Making good, thorough, or careful use of resources; not consuming extra. Especially, making good use of time or energy."
feat,adjective,kỳ công,"Well, it's a remarkable feat .","À thì, nó là một kỳ công rõ rệt.",An accomplishment that's relatively rare or difficult.
decisive,adjective,quyết định,He also explained that military service is a personal decision .,Anh cũng giải thích nghĩa vụ quân sự là một quyết định cá nhân.,Having the power or quality of deciding a question or controversy; putting an end to contest or controversy; final; conclusive.
finicky,adjective,cầu kỳ,They're finicky at the European Commission!,"Ở Ủy Ban Châu Âu này, cài gì cũng phải kỹ càng.","(informal) Demanding, requiring above-normal care."
inevitably,adverb,không thể tránh khỏi,This state of affairs is neither necessary nor is it inevitable .,Tình trạng trên là không cần thiết và cũng không thể tránh khỏi .,In a manner that is impossible to avoid or prevent.
stubborn,adjective,bướng bỉnh,Your brother's a damned stubborn man.,Em trai của anh là tên bướng bỉnh chết tiệt.,refusing to move or change one's opinion; obstinate.
minimalist,adjective,tối giản,A minimalist window manager,Trình quản lý cửa sổ kiểu tối thiểuName,Believing in or seeking a minimal state; seeking to minimize or reduce to a minimum.
saffron,verb,màu vàng nghệ,"Subsequently, to avoid sectarian associations with the colour scheme, saffron , white and green were chosen for the three bands, representing courage and sacrifice, peace and truth, and faith and chivalry respectively.","Sau đó, nhằm tránh liên kết các hiệp hội tông phái với phối màu , vàng nghệ , trắng và lục được lựa chọn cho ba dải, lần lượt đại diện cho dũng khí và hy sinh, hòa bình và chân thực, tín nhiệm và thượng võ.","The saffron crocus plant, Crocus sativus."
yearning,noun,khát khao,"It's the part of you that yearns , really, for God.",Đó là phần của chúng ta khát khao Chúa trời,A wistful or melancholy longing.
monogram,verb,chữ viết lồng nhau,"The monogram theme was developed into an Art Deco-style badge on which the letters A and C framed a football rather than the letter F, the whole set within a hexagonal border.","Các kiểu chữ viết lồng nhau được viết theo phong cách Art-Deco, các chữ A và C trên hình vẽ biểu tượng được bố trí theo kiểu cách bóng đá hơn chữ F, tất cả được đặt trong một bộ khung hình lục giác.","(obsolete) A picture drawn in line only, before the colour and/or shading is applied; an outline sketch."
buoy,noun,phao,To the buoy !,Trên cái phao !,"(nautical) A float moored in water to mark a location, warn of danger, or indicate a navigational channel."
obnoxious,adjective,độc,"Sheldon, you remember the first few weeks we were looking for magnetic monopoles and not finding anything and you were acting like an obnoxious , giant dictator?","Sheldon, mày nhớ một số tuần đầu tiên bọn mình đang tìm đơn cực từ và không tìm thấy gì và mày đã hành động giống như thằng độc độc tài?","Very annoying, offensive, odious or contemptible."
sleek,adjective,mượt,"After four months feeding at sea, they are returning sleek and fat.","Sau bốn tháng kiếm ăn trên biển, chúng đang quay lại, bóng mượt và béo tốt.","Having an even, smooth surface; smooth; hence, glossy; as, sleek hair."
saute,adjective,áp chảo,"Sautéing or sauteing (UK: /ˈsoʊteɪ.ɪŋ/, US: /soʊˈteɪ.ɪŋ, sɔː-/; from French sauté , meaning 'jumped, bounced' in reference to tossing while cooking) is a method of cooking that uses a relatively small amount of oil or fat in a shallow pan over relatively high heat.","Áp chảo hay phi ( /ˈsoʊteɪ.ɪŋ/ hay Mỹ /soʊˈteɪ.ɪŋ/, /sɔːˈteɪ.ɪŋ/; từ tiếng Pháp sauté , nghĩa đen ""nhẩy, nảy, bật"" nói tới lắc trong lúc nấu) là một phương pháp nấu thức ăn sử dụng một lượng nhỏ dầu hoặc mỡ vào chảo cạn với nhiệt độ tương đối cao.",Alternative form of [i]sauté[/i]
membrane,noun,màng,They're held as membranes because they're in water.,Lipid giữ như các màng mỏng khi chúng trong nước.,A flexible enclosing or separating tissue forming a plane or film and separating two environments (usually in a plant or animal).
mince,verb,thịt băm,Some mince pies for your friends.,Bánh thịt băm cho bạn con.,(uncountable) Finely chopped meat.
hamper,verb,ngăn trở,The advanced design of the Monomail was hampered by the lack of suitable engine and propeller technology.,Thiết kế tiên tiến hơn của Monomail đã bị ngăn trở bởi việc thiếu công nghệ động cơ thích hợp và cánh quạt.,"A large basket, usually with a cover, used for the packing and carrying of articles or small animals; as,"
necessarily,adverb,nhất thiết,"To suffer such loss, we would not necessarily have to reject the truth outright.","Khi điều này xảy ra, chúng ta không nhất thiết hoàn toàn bác bỏ lẽ thật.",inevitably; of necessity
pang,verb,sự đau đớn,Did she bring forth this son with more than the usual birth pangs ?,"Phải chăng khi sinh người con này, bà không chỉ chịu sự đau đớn bình thường của sản phụ?",(often pluralized) paroxysm of extreme physical pain or anguish; sudden and transitory agony;throe
flush,adjective,đỏ bừng,"But even with swollen lips, sunken eyes, and cheeks flushed red,","Nhưng với cơn lạnh đến tím môi, mắt lõm vào, và má đỏ bừng ,","smooth, even, aligned; not sticking out."
anticipate,verb,đoán trước,Townsend recommends minimizing the need to brake by anticipating traffic stops .,Townsend khuyên nên hạn chế dùng phanh mà hãy đoán trước các điểm dừng .,"(transitive) To act before (someone), especially to prevent an action."
squash,verb,nén,"They were completely squashed just 90 seconds ago, and now, they've opened up again.","Chỉ 1 phút 30 giây trước, nó còn đang bị đè nén còn bây giờ thì giãn căng.",(uncountable) A sport played in a walled court with a soft rubber ball and bats like tennis racquets.
appeal,Verb,lời kêu gọi,But how many have responded to this appeal ?,"Tuy nhiên, lời kêu gọi này chỉ được một số ít người hưởng ứng.","(law) (a) An application for the removal of a cause or suit from an inferior to a superior judge or court for reëxamination or review. (b) The mode of proceeding by which such removal is effected. (c) The right of appeal. (d) An accusation; a process which formerly might be instituted by one private person against another for some heinous crime demanding punishment for the particular injury suffered, rather than for the offense against the public. (e) An accusation of a felon at common law by one of his accomplices, which accomplice was then called an approver. --Tomlins. --Bouvier."
palate,verb,vòm miệng,4 The tongue of the nursing infant sticks to its palate because of thirst.,4 Trẻ đang tuổi còn bú khát đến nỗi lưỡi dính vòm miệng .,(Anatomy) The roof of the mouth; the uraniscus.
relentless,adjective,tàn nhẫn,I also learned about the relentlessness of trash.,Tôi cũng đã hiểu được sự tàn nhẫn của rác thải.,Unrelenting or unyielding in severity
retention,noun,sự giữ lại,Because neoteny means the retention of immature qualities into adulthood.,Vì chữ neoteny có nghĩa là sự giữ lại các đặc điểm của tuổi thơ khi đã trưởng thành.,The act or power of remembering things
execute,verb,biểu diễn,Were you pleased with my execution ?,Ngài có hài lòng với màn biểu diễn của tôi không?,(transitive) To kill as punishment for capital crimes.
prototype,verb,mẫu đầu tiên,A number of prototypes for you to try on.,Một số mẫu đầu tiên cho cậu đeo thử đây.,"An original object or form which is a basis for other objects, forms, or for its models and generalizations"
scoff,Verb,chế giễu,MANY people scoff at the idea that there are wicked spirits.,NHIỀU người chế giễu ý tưởng cho rằng có những thần dữ.,"Derision; ridicule; a derisive or mocking expression of scorn, contempt, or reproach."
ominously,adverb,,"For them, that is ominous .","Đối với hạng người này, đó là điều đáng sợ .",in an ominous manner; with sinister foreboding
paella,noun,Paella,"Spanish omelets, paella , and tapas are renowned the world over.","Trứng tráng, paella và tapas của Tây Ban Nha là những món ăn nổi tiếng thế giới.","A savory Valencian dish made of rice, cooked on a frying pan with vegetables and meat or shellfish."
enamel,noun,men,The stomach acid from repeated vomiting can severely erode tooth enamel .,A-xít trong dạ dày do nôn mửa liên tục có thể làm mòn men răng trầm trọng .,the hard covering on the exposed part of a tooth
mortified,adjective,chết tiệt,I'm mortified ...,Anh làm tôi mất mặt quá ...,Simple past tense and past participle of mortify.
glum,adjective,rầu rĩ,That glumness .,Vẻ rầu rĩ đó.,"Sad, despondent."
colander,noun,cái chao,"Doody briefly described the mushroom like so: ""fungus pulverulentus, coli instar perforatus, cum volva stellata"" (a powdery mushroom, perforated like a colander , with a star-shaped volva), and went on to explain that he found it in 1695 in Kent.","Doody mô tả ngắn gọn về loài nấm này: ""fungus pulverulentus coli instar perforatus, cum volva stellata"" (thân nấm phủ bụi, như một cái chao đục lỗ, volva (bộ phận vươn ra từ chân nấm) hình sao), và viết rằng ông tìm thấy nó năm 1695 ở Kent.",A bowl-shaped kitchen utensil with holes in it used for draining food such as pasta.
bliss,noun,cực lạc,The Elder of Ultimate Bliss told me to come here,Tại hạ Vị Ương Sinh được Cực Lạc lão nhân giới thiệu đến.,perfect happiness
snide,adjective,ác ý,"I'm not hiply cynical, and I don't make easy, snide remarks.","Tôi không giễu cợt ác ý , và tôi không phê bình dễ dàng hay giả tạo.",disparaging or derisive in an insinuative way.
exhaust,adjective,kiệt,"It was the first spacecraft to detect the Van Allen radiation belt, returning data until its batteries were exhausted after nearly four months.","Đây là phi thuyền đầu tiên phát hiện ra vành đai bức xạ Van Allen, gửi dữ liệu về vành đai này cho đến khi pin của nó cạn kiệt sau gần bốn tháng.","To draw or let out wholly; to drain off completely; as, to exhaust the water of a well; the moisture of the earth is exhausted by evaporation."
cope,Verb,coping,"""The Unfinished Revolution II: Strategy and Means for Coping with Complex Problems"".",Truy cập ngày 17 tháng 6 năm 2012. ^ “The Unfinished Revolution II: Strategy and Means for Coping with Complex Problems”.,To deal effectively with something difficult.
slug,noun,con sên,This is a solar-powered sea slug . It's a nudibranch,Đây là một con sên biển hấp thụ năng lượng mặt trời. Nó là loài thân mềm,"Any of many terrestrial pulmonate gastropod mollusks, having no (or only rudimentary) shell"
mulch,verb,mulch,Mulched ?,Phân bón sao?,"(uncountable, agriculture) Shredded vegetable (or occasionally mineral) matter used to cover the top layer of soil to protect, insulate, or decorate it, or to discourage weeds or retain moisture."
tentative,adjective,ướm,"In the tent , dumbo.","Trong lều này, tên thộn.",A trial; an experiment.
sheepish,adjective,bẽn lẽn,He finally gave me a sheepish grin and shrugged his shoulders.,Cuối cùng nó cười bẽn lẽn với tôi và nhún vai.,Having the characteristics of a sheep
clarify,verb,làm rõ,"Billboard also clarified the actual tickets sold in Sweden to be at 39,338.","Billboard đã làm rõ số lượng vé bán thực tế tại Thụy Điển là 39,338.","To make clear or bright by freeing from feculent matter; to defecate; to fine; -- said of liquids, as wine or syrup."
margin,verb,bờ,"At the shallow margins of the flooded jungle, rivers flow through lush vegetation.","Ở bờ nông của khu rừng bị ngập lụt, dòng nước chảy qua lớp thực vật tươi tốt.",To add a margin to.
logistics,noun,ngành hậu cần,"Logistics were the responsibility of the transport corps, equipped with a variety of liaison and transportation vehicles.",Ngành hậu cần chịu trách nhiệm của một đoàn vận tải được trang bị với một loạt phương tiện liên lạc và vận chuyển hỗn tạp.,Plural form of logistic.
grate,verb,nạo,"In Malta, timpana (the name probably derived from timballo) is made by tossing parboiled macaroni in a tomato sauce containing a small amount of minced beef or corned beef, bound with a mixture of raw egg and grated cheese.","Ở Malta, Timpana (cái tên bắt nguồn từ Timballo) được làm bằng cách thả macaroni tái vào xốt cà chua có một lượng nhỏ thịt bò băm hoặc thịt bò muối hộp, thêm với hỗn hợp trứng và pho mát nạo .","A horizontal metal grille through which water, ash, or small objects can fall, while larger objects cannot."
splurge,verb,loè bịp,We splurge a bit?,Phung phí một chút?,"To spend lavishly or extravagantly, especially money."
flamboyant,adjective,chói lọi,"""Starlet Seo Ye-ji Admits She's Far from Flamboyant "".",Truy cập ngày 15 tháng 6 năm 2014. ^ “Starlet Seo Ye-ji Admits She's Far from Flamboyant”.,(architecture) Referred to as the final stage of French Gothic architecture from the 14th to the 16th centuries.
stupendous,adjective,kỳ diệu,in these tottering dancers who exert stupendous effort,ở những vũ công lảo đảo người tạo ra sự nỗ lực kỳ diệu,Astonishingly great or large; huge; enormous.
clan,noun,thị tộc,Chizuru is the last descendant of that clan .,Chizuru là hậu duệ cuối cùng của thị tộc yata.,"(anthropology) A group of people all descended from a common ancestor, in fact or belief."
cram,verb,nhồi,It's not that they're cramming for some project.,Không phải họ đau khổ vì đang cố nhồi nhét cho một dự án nào đó.,The act of cramming.
honorary,noun,danh dự,"Well, you're practically an honorary member of the team already.",Thật ra cô được coi như thành viên danh dự của nhóm luôn rồi.,"Given as an honor/honour, with no duties attached, and without payment."
barely,adverb,công khai,I can barely even pronounce his name.,Thậm chí mình có thể công khai nói ra tên người đó.,(degree) By a small margin.
orientation,noun,sự định hướng,which is very well known to control the orientation of attention.,là nơi được biết đến có nhiệm vụ kiểm soát sự định hướng của sự tập trung.,(uncountable) The act of orienting or the state of being oriented.
liaison,noun,liên lạc,Captain Pritchard will be your air force liaison .,Nhóm chỉ huy lực lượng không quân Pritchard sẽ giữ liên lạc cả với anh.,Communication between two parties or groups.
lanky,adjective,ngòng,"The lanky , dark man is back at my bedside.","Người đàn ông cao gầy , ngăm đen đã trở lại bên giường tôi.","(informal) Somewhat lank; tall, slim, and rather ungraceful."
vortex,noun,xoáy nước,"Two weeks into the job, we had that vortex in the east river.",có vụ xoáy nước ở sông Đông.,"A whirlwind, whirlpool, or similarly moving matter in the form of a spiral or column."
hysterical,adjective,cuồng loạn,Who's hysterical ?,Ai bị kích động nào?,"Of, or arising from hysteria."
grumble,verb,càu nhàu,"Jonathon grumbled as he climbed into the car next to his brother, Mike.",Jonathon càu nhàu trong khi leo vào xe cạnh bên anh của nó là Mike.,"(onomatopoeia) A low thundering, rumbling or growling sound"
awning,noun,vải che,And your deck awnings were of blue thread and purple wool from the islands of E·liʹshah.,Còn vải che sàn bằng chỉ xanh dương và len tía của các đảo Ê-li-sa.,"A rooflike cover, usually of canvas, extended over or before any place as a shelter from the sun, rain, or wind."
conspiracy,noun,mưu,□ What was foreshadowed by the “ conspiracy ” of Isaiah 8:12?,□ Mưu đồ “kết đảng” ghi nơi Ê-sai 8:12 hình dung trước cho điều gì?,"The act of two or more persons, called conspirators, working secretly to obtain some goal, usually understood with negative connotations."
tacky,adjective,dính,I noticed something tacky on the palm print our guy left on the windshield.,Em nhận ra có gì đó dính ở trên lòng bàn tay gã đó trên kính chắn gió.,"Of a substance, slightly sticky."
ambassador,noun,đại sứ,I need you to get the ambassador on the phone.,Tôi cần anh gọi điện cho đại sứ .,A minister of the highest rank sent to a foreign court to represent there his sovereign or country.
sinister,adjective,nham hiểm,lay a sinister criminal enterprise.,là tập đoàn tội phạm nham hiểm .,"Inauspicious, ominous, unlucky."
probe,verb,thăm dò,"A probe from their vessel, Captain.","Một bộ phận thăm dò của họ, thưa Thuyền trưởng.","(surgery) Any of various medical instruments used to explore wounds, organs etc. [from 15th c.]"
sleuth,verb,làm mật thám,We need more energy.A sleuth !,Cho anh ta #h để báo cáo sự việc,(obsolete) An animal’s trail or track.
instinct,noun,bản năng,He is possessed of a strong fighting instinct .,Anh ta có một bản năng chiến đấu mạnh mẽ.,A natural or inherent impulse or behaviour.
