word,part_of_speech,meaning,example,example_meaning,definition
malady,noun,bệnh tật,She is now a happy girl without any signs of the malady .,Hiện nay cháu là một bé gái vui sướng không có dấu hiệu bệnh tật .,"Any ailment or disease of the human body; especially, a lingering or deep-seated disorder."
fateful,adjective,gây chết chóc,It's fate .,Đó là số phận .,"Momentous, significant, setting or sealing ones fate."
subside,verb,ngớt,"Paola Castro, the local governor, claimed that she called the Red Cross and the firefighters, but it took them around 20 to 30 minutes to get to the prison, when most of the fire had nearly subsided .","Paola Castro, lãnh đạo địa phương và một cựu nhân viên nhà tù, tuyên bố rằng cô đã gọi điện thoại cho Hội Chữ thập đỏ và các nhân viên cứu hỏa, nhưng họ phải mất khoảng 20-30 phút để đến nhà tù, khi hầu hết các đám cháy đã gần ngớt đi.","To sink or fall to the bottom; to settle, as lees."
backfire,verb,nổ sớm,"I just heard the one, just the one single, like, you know, like a backfire , like a truck backfiring .","Tôi chỉ nghe thấy một tiếng nổ rất lớn, như kiểu tiếng xy lanh xe nổ sớm vậy.","(Of a gun or cannon) to fire in the opposite direction, for example due to an obstruction in the barrel."
plague,noun,dịch hạch,She died in August 1417 of plague .,Bà mất vào tháng 8 năm 1417 vì bệnh dịch hạch .,"(used absolutely, usually capitalized: The Pest) The pestilent disease ""Plague"", caused by the virulent bacterium Yersinia pestis and mostly known by its variant form bubonic plague."
embrace,verb,ôm,"With the hurt still evident in his expression, but with tears in his eyes, the father accepted the apology, and the two embraced in a spirit of understanding.","Với nỗi đau còn hiển hiện trên vẻ mặt của mình, nhưng với lệ trong mắt mình, người cha đã chấp nhận lời xin lỗi và cả hai người ôm nhau trong một tinh thần thông cảm.","hug, put arms around"
confine,verb,giam hãm,"I was in the third week of my confinement , and a storm was coming.",Đã là tuần thứ 3 tôi bị giam hãm và một cơn bão đang đến.,(transitive) To restrict; to keep within bounds; to shut or keep in a limited space or area
prodigy,noun,người phi thường,"""My children are prodigies !"" (Laughter)","""Những đứa con của mình là người phi thường !"" (Tiếng cười)",(archaic) Something from which omens are drawn.
prospect,noun,triển vọng,This has made it possible for you to gain a marvelous prospect .,Nhờ đó mà bạn có thể đạt được một triển vọng kỳ diệu.,"The potential things that may come to pass, often favorable."
preside,verb,điều khiển,They are to preside over their households and children in “a fine manner.”,Họ phải “khéo” điều khiển gia đình và con cái.,(intransitive) To act as president or chairperson.
allegiance,noun,lòng trung thành,My allegiance has always been to S.H.I.E.L.D.,Lòng trung thành của tôi luôn luôn thuộc về S.H.I.E.L.D.,"Loyalty to some cause, nation or ruler."
sneer,verb,chế nhạo,"So while Kangaroo stood there, sneering a sneer ...",Trong khi những bà Kangaroo đứng đó và chế nhạo ...,"To raise a corner of the upper lip slightly, especially in scorn"
sustain,verb,chịu,Can the world sustain that number of automobiles?,Liệu thế giới có thể chịu đựng được số lượng xe hơi đó không?,"(music) A mechanism which can be used to hold a note, as the right pedal on a piano."
propaganda,noun,sự tuyên truyền,What is the wise reaction to apostate propaganda ?,Phản ứng nào là khôn ngoan đối với sự tuyên truyền bội đạo?,A concerted set of messages aimed at influencing the opinions or behavior of large numbers of people.
explicitly,adverb,một cách rõ ràng,The latter issue was stated explicitly in the time of Job.,Vấn đề này được nêu ra một cách rõ ràng vào thời của Gióp.,In an explicit manner.
coif,verb,mũ ni,"My hair perfectly coiffed , even for war.",Mái tóc cắt tỉa cẩn thận kể cả khi chiến đấu.,A hairdo
fritter,verb,phung phí,I'm supposed to not fritter my talent away on little things.,Tôi không muốn phung phí tài năng của mình vô những thứ nhỏ nhặt.,A dish made by deep-frying food coated in batter.
gala,noun,hội,"Quite the gala , I imagine.",Anh nghĩ cũng giống như hội hè vậy.,Celebratory; festive.
fleck,noun,điểm,"Every prisoner I've interviewed has said there are three flecks of light in the darkness of prison: phone calls, letters and visits from family.","Mỗi tù nhân tôi vừa phỏng vấn nói rằng có ba điểm sáng trong bóng tối nhà tù: gọi điện, thư từ và thăm nuôi từ gia đình.",A flake
tenacious,adjective,kiên trì,Thus ensued a tenacious struggle.,Do đó có một cuộc đấu tranh kiên trì bắt đầu.,unwilling to yield or give up; dogged
panhandle,verb,cán xoong,"The panhandler says, ""Yes,"" and Will says, ""Great!","Người ăn xin trả lời: ""Có,"" và Will nói, ""Tuyệt!",The handle of a pan.
splotch,noun,vết bẩn,"In fact, that purple splotch that you see in the upper left hand corner","Thực tế, vết bẩn màu tím mà quí vị thấy ở góc trên bên trái",An irregular-shaped spot or stain.
malaria,noun,bệnh sốt rét,Possibly malaria is the only thing you gotta think about.,Chỉ có mỗi bệnh sốt rét là cô phải lo thôi.,"A disease spread by mosquito, in which a protozoan, Plasmodium, multiplies in blood every few days."
snub,adjective,chỉnh,"A fucking snub nose.38, stainless steel.","1 cây nòng cụt .38, thép không rỉ.",conspicuously short
