word,part_of_speech,meaning,example,example_meaning,definition
vanquish,verb,đánh bại,"When light is present, darkness is vanquished and must depart.","Khi có ánh sáng, thì bóng tối bị đánh bại và phải rời đi.","To defeat, to overcome."
downcast,adjective,chán nản,LOOK at the downcast face of a starving child.,"HÃY nhìn bộ mặt chán nản , thất vọng của một đứa trẻ sắp chết đói.",(of eyes) Looking downwards.
hurtle,verb,ném mạnh,"I'm hurtling towards you as we speak, sir.",Tôi đang nhanh hết sức đây thưa sếp.,A fast movement in literal or figurative sense.
sow,verb,gieo,Then he called attention to the birds of heaven and said: “They do not sow seed or reap or gather into storehouses; still your heavenly Father feeds them.”,"Rồi ngài lưu ý đến loài chim trời và nói: “[Nó] chẳng có gieo , gặt, cũng chẳng có thâu-trử vào kho-tàng, mà Cha các ngươi trên trời nuôi nó”.",A channel that conducts molten metal to molds.
mushy,adjective,mềm,It's gone mushy .,Anh mềm rồi.,soft; squishy
cremate,verb,thiêu,I have a signed order to cremate the body.,Tôi có lệnh đã được ký để thiêu hủy xác chết.,(transitive) to burn something to ashes
stranded,adjective,bị mắc cạn,"There's a shore party of nine men off a Russian submarine, stranded .","Có một nhóm chín người từ dưới tàu ngầm Nga lên, bị mắc cạn .",Simple past tense and past participle of strand.
piteous,adjective,đáng thương,Piteous predicament!,Đáng thương hại tình trạng khó khăn!,Of or pertaining to a pitiful state or condition.
vixen,noun,con cáo cái,Wha.. vixen ?,Gì.. con cáo ?,A female fox.
bulrush,noun,cây hương bồ,Farmers may soon be using the yellow iris and the bulrush in their efforts to avoid polluting watercourses with pesticides and herbicides.,Không bao lâu nữa các nhà nông có thể dùng cây irit vàng và cây bấc để tránh làm ô nhiễm các kênh nước với thuốc trừ sâu bọ và cỏ dại.,"Any of several wetland herbs, of the genus Scirpus, having clusters of spikelets; Any similar plant, such as papyrus"
court,noun,tòa án,Premeditated murder is the most serious charge tried in our criminal courts .,Giết người có chủ tâm là tội nguy hiểm nhất trong tòa án hình sự.,"An enclosed space; a courtyard; an uncovered area shut in by the walls of a building, or by different building; also, a space opening from a street and nearly surrounded by houses; a blind alley."
snoop,verb,chõ mũi vào,"Besides, you really shouldn't snoop around out there.",Cô không nên chõ mũi vào mọi chuyện người khác.,To be devious and cunning so as not to be seen
ceaseless,adjective,không ngừng,"We can see in their beauty of form and function, their ceaseless activity.",Chúng hoạt động không ngừng nghỉ.,Without an end.
inquire,verb,hỏi,"""How do you feel?"" he inquired .","""Bạn thấy sao?"" anh ấy hỏi .",(US) To ask (about something).
totter,verb,chững,"Critical reception of Rainbow was generally enthusiastic, with the Sunday Herald saying that the album ""sees her impressively tottering between soul ballads and collaborations with R&B heavyweights like Snoop Doggy Dogg and Usher It's a polished collection of pop-soul.""","Các đánh giá đến Rainbow đa phần là tích cực, với lời khẳng định từ Sunday Herald cho rằng album là ""sự chập chững ấn tượng giữa các bản tình ca đậm chất soul và sự cộng tác với những nhân vật nặng ký trong thể loại R&B/hip-hop như Snoop Dogg và Usher Đây là một tuyển tập tao nhã của thể loại pop-soul.""",an unsteady movement or gait
aloft,adverb,ở trên cao,"If the heavenly bodies were not firmly attached to something, how else could they stay aloft ?",Nếu các thiên thể không được gắn chặt vào cái gì đó thì làm thế nào chúng có thể ở trên cao được?,in the air; in the sky
slate,adjective,đá bảng,Wiping the Slate Clean,Xoá đi quá khứ lầm lạc,(uncountable) A fine-grained homogeneous sedimentary rock composed of clay or volcanic ash which has been metamorphosed so that it cleaves easily into thin layers.
captivity,noun,tình trạng bị giam cầm,"The herbs remind us of the bitterness of our captivity , Eleazar.","Cỏ nhắc chúng ta nhớ nỗi cay đắng trong tình trạng bị giam cầm , Eleazar.",The state of being captive.
spunky,adjective,có khí thế,"For example, a spunky 70-year-old woman refused to be bullied.","Chẳng hạn, một bà cụ gan dạ 70 tuổi không chịu để họ bắt nạt.",Spirited or plucky.
