word,part_of_speech,meaning,example,example_meaning,definition
plumage,noun,bộ lông,The bird’s plumage made it apparent that our sparrow was a female.,"Qua bộ lông vũ, chúng tôi biết ngay ấy là một con chim mái.","Feathers, either covering a bird or used ornamentally"
gale,noun,cơn gió mạnh,HAVE you ever watched a large tree being buffeted by gale -force winds?,Có bao giờ bạn thấy một cây to hứng chịu những cơn gió mạnh không?,"(meteorology) A very strong wind, more than a breeze, less than a storm; number 7 through 9 winds on the 12-step Beaufort scale."
ruffle,verb,xù,I ruffle Willa 's fur and realize how lucky I am to know her .,Tôi vuốt xù lông của Willa lên và nhận ra rằng mình đã may mắn thế nào khi quen biết nó .,Any gathered or curled strip of fabric added as trim or decoration.
devotion,noun,hiến dâng,She devoted almost her entire life to you kids and me.,Mẹ hiến dâng gần hết cuộc đời mình cho các con và cho Cha.,(ecclesiastical) A prayer (often found in the plural)
frantic,adjective,điên cuồng,"I frantically swam to safety, fighting violent waves.","Tôi bơi một cách điên cuồng đến chỗ an toàn, chống chọi với làn sóng cuồn cuộn.","(now rare) Insane, mentally unstable."
suggest,verb,đề nghị,I suggest you return to your duties and drop this matter.,Tôi đề nghị anh quay lại làm việc của mình và bỏ vụ này đi.,(transitive) To imply but stop short of saying explicitly.
define,verb,định nghĩa,Culture is defined as the way of life of a people.,Văn hóa được định nghĩa như là lối sống của một dân tộc.,To determine.
describe,verb,mô tả,Can you describe that strange guy?,Anh có thể mô tả gã đàn ông lạ mặt đó không?,(transitive) To represent in words.
relevant,adjective,thích hợp,It is also relevant for the thousands of recent converts.,Câu hỏi này cũng thích hợp với hàng ngàn người mới cải đạo.,"Directly related, connected, or pertinent to a topic."
compare,verb,so sánh,"Afterward, compare what you wrote with the actual verse.","Sau đó, so sánh điều các em đã viết với câu thánh thư thực sự.","(transitive) To assess the similarities and differences between two or more things [""to compare X with Y""]. Having made the comparison of XwithY, one might have found it similartoY or differentfromY."
fact,noun,sự việc,You should make sure of the fact without hesitation.,Bạn nên khẳng định sự việc một cách không ngập ngừng.,(archaic) Action; the realm of action.
explanation,noun,lời giải thích,There's no explanation for what happened to Tom.,Không có lời giải thích nào cho việc xảy đến với Tom.,"Something that explains, makes understandable"
indicate,verb,trỏ,"Actually, this is a strong indication that God’s Kingdom has begun ruling.","Thật ra , đây là dấu hiệu rõ rệt cho thấy Nước Đức Chúa Trời đã bắt đầu cai trị.",To point out; to discover; to direct to a knowledge of; to show; to make known.
characterize,verb,biểu thị đặc điểm,This experience was characterized by immediate and intense recognition of light.,Việc nhận ra ánh sáng chói chan ngay lập tức chính là đặc điểm nổi bật của kinh nghiệm này.,To depict someone or something a particular way (often negative.)
purpose,noun,mục đích,The temple provides purpose for our lives.,Đền thờ cung ứng mục đích cho cuộc sống của chúng ta.,An object to be reached; a target; an aim; a goal.
focus,verb,tập trung,You can focus on seducing with girls as you are so handsome.,"Cậu rất đẹp trai, cậu hãy tập trung để quyến rũ các cô gái đẹp đi.","(countable, optics) a point at which reflected or refracted rays of light converge."
central,adjective,trung tâm,"This one, however, is in central British Columbia where I photographed it.","Bức này, tuy nhiên, ở trung tâm Anh ,Colombia nơi tôi đã chụp .",Being in the centre.
cite,noun,trích dẫn,"I'm sweating, and I'm citing statutes left and right.","Vã mồ hôi, trích dẫn luật này đến luật khác.","To quote; to repeat, as a passage from a book, or the words of another."
reinforce,verb,củng cố,"And then they kept reinforcing it, until he did.",Họ cứ tiếp tục củng cố cho đến khi anh ta đi thật.,"(transitive) To strengthen, especially by addition or augmentation."
restate,verb,,Restating in Your Own Words,Trình Bày Lại theo Lời Riêng của Các Em,to state differently; to rephrasesyn.
shift,verb,chuyển,What they've done is they've shifted their operations.,Những gì chúng làm là chuyển đổi hoạt động.,"(transitive) To change, swap."
previous,adjective,trước,What causes lung failure plus your patient's previous symptoms?,Cái gì gây ra suy phổi thêm cả đống triệu chứng lúc trước ?,"prior; occurring before something else, either in time or order."
primarily,adverb,thường xuyên,"An apex predator, Smilodon primarily hunted large mammals.","Là một động vật ăn thịt đầu bảng, Smilodon chủ yếu săn bắt các động vật có vú lớn.","(focus) Of a primary or central nature, first and foremost"
disagree,verb,bất đồng,To agree to disagree on red velvet cake.,Sẽ chấp nhận bất đồng ý kiến về bánh bông lan đỏ.,(intransitive) To not agree (harmonize).
introduce,verb,giới thiệu,"He introduced you to me, don't you remember?","Anh ta đã giới thiệu tôi với bạn, bạn không nhớ à?","(transitive, of people) To cause (someone) to be acquainted (with someone else)."
vary,verb,thay đổi,Perhaps the simplest way to obtain modulation is to vary the power of your voice.,Thay đổi giọng nói cách dễ nhất có lẽ là thay đổi độ mạnh nhẹ.,To change with time.
paragraph,verb,đoạn văn,We use those photos to illustrate a few paragraphs of text.,Chúng tôi sử dụng các tấm hình đó để minh họa cho một vài đoạn văn .,"A passage in text that is about a different subject from the preceding text, marked by commencing on a new line, the first line sometimes being indented."
include,verb,bao gồm,(Luke 4:18) This good news includes the promise that poverty will be eradicated.,(Lu-ca 4:18) Tin mừng này bao gồm lời hứa về việc loại trừ hẳn sự nghèo khó.,"To bring into a group, class, set, or total as a (new) part or member."
