word,part_of_speech,meaning,example,example_meaning,definition
pillory,verb,bêu riếu,"Oh, trespass, theft, pilfering, littering, pillorying , walking about, playing.","Đột nhập, ăn trộm, móc túi, phá hoại đồ công, hỗn xược , lêu lổng, chọc ghẹo.","A framework on a post, with holes for the hands and head, used as a means of punishment and humiliation."
reciprocity,noun,sự nhân nhượng,"Well, that probably has to do with reciprocity .",Điều này có thể làm được với nguyên tắc tương hỗ.,"the characteristic of being reciprocal, e.g. of a relationship between people"
redoubt,verb,đòn nhỏ,My father isn't using any of the League's ordinary redoubts in the city.,Cha tôi không sử dụng bất kỳ nơi ẩn náu nào của Liên Minh trong thành phố.,"A small, temporary, military fortification."
upbraid,verb,mắng nhiếc,"Clovis upbraided her; but when Chlodomer was born, she insisted on baptising him also.","Clovis đã trách mắng bà; nhưng tới khi Chlodomer chào đời, bà khăng khăng đòi rửa tội cho cậu bé.",(obsolete) The act of reproaching; contumely.
veracity,noun,tính chân thực,The veracity of the responses does not seem to be in doubt .,Tính chân thực của hồi đáp không có vẻ gì là đáng ngờ .,(countable) Something that is true
virulent,adjective,độc,"So, you've got a higher level of virulence .",Bạn đã có mức độ độc tính cao hơn.,"(chiefly medicine)Of a disease or disease-causing agent,highly infectious, malignant, or deadly."
differentiate,verb,phân biệt,We can continue this differential in five minutes.,Chúng ta có thể chẩn đoán phân biệt trong năm phút nữa.,"(transitive) To show, or be the distinction between two things."
gravitate,verb,bị hút,because unconsciously we gravitate toward things,"bởi vì 1 cách vô thức, chúng ta bị hút về những thứ",(intransitive) To move under the force of gravity.
outre,adjective,,"As for television, the public service broadcaster France Télévision operates a local channel, Réseau Outre -Mer 1re, along with France 2, France 3, France 4, France 5, France Ô, France 24 and Arte.","Hãng truyền thông công cộng France Télévision vận hành một kênh truyền hình địa phương mang tên Réseau Outre -Mer 1re, cùng với truyền phát các kênh France 2, France 3, France 4, France 5, France Ô, France 24 và Arte.",Very unconventional.
sanction,verb,hình phạt,Surely your mortal souls are not above Church- sanctioned repentance.,Chắc là linh hồn chết chóc của các ông không phải hối hận trên hình phạt của nhà thờ.,"An approval, by an authority, generally one that makes something valid."
synergistic,adjective,,Its synergistic mixture with thiabendazol was described in US patent 4092422 (1978).,Hỗn hợp của nó với thiabendazol được đăng ký sáng chế số 4092422 (1978).,"Of or pertaining to synergy or synergism; co-operative, working together, interacting, mutually stimulating."
terrain,noun,địa thế,"Fanning out on a wide front, they stealthily glide through the rough terrain .","Phân tán thành một tuyến rộng, chúng kín đáo lẻn qua địa thế gồ ghề.","(geology) A single, distinctive rock formation; an area having a preponderance of a particular rock or group of rocks."
rumination,noun,sự ngẫm nghĩ,"While I play, I ruminate .","Khi tôi chơi, tôi nghiền ngẫm .",The act of ruminating; i.e. chewing cud and other ruminants.
