word,part_of_speech,meaning,example,example_meaning,definition
gainsay,verb,chối cãi,"I have never denied that violence is inevitable, nor do I gainsay it now.","Tôi chưa bao giờ chối bỏ rằng bạo lực là không thể tránh khỏi, và bây giờ tôi cũng không nói ngược lại điều đó.","To contradict; to deny, refute; to controvert; to dispute; to forbid."
perdition,noun,sự diệt vong,Shall the one become the partaker of glory and the other be consigned to hopeless perdition ?,Một người sẽ dự phần vào vinh quang và người kia sẽ bị ký thác cho sự diệt vong vô vọng chăng?,Eternal damnation.
arrant,adjective,hoàn toàn,,,Utter; complete.
fiat,verb,sắc lệnh,1 . Gold was once used to back up fiat currencies .,1 . Vàng từng được dùng để hỗ trợ các đồng tiền theo sắc lệnh .,An authoritative command or order to do something; an effectual decree.
injunction,noun,lệnh huấn thị,Recall the inspired injunction at Hebrews 10:23-25.,Hãy nhớ lại mệnh lệnh được soi dẫn nơi Hê-bơ-rơ 10:23-25.,"The act of enjoining; the act of directing, commanding, or prohibiting."
primordial,adjective,đầu tiên,The most primordial experiences of the audience,Những trải nghiệm đầu tiên của khán giả,"first, earliest or original"
subduction,noun,sự giảm,This extensive subduction zone has formed the Sunda Trench.,Đới hút chìm trải rộng này đã tạo ra rãnh Sunda.,the action of being pushed or drawn beneath another object.
cloister,noun,tu viện,"My poor child, keeping you cloistered up here in this","Cô em tội nghiệp, bắt cô sống như trong tu viện ở...",(transitive) To provide with (a) cloister(s).
diaspora,noun,cộng đồng,You can also do the same for mobilizing diaspora giving.,Cũng có thể làm điều tương tự để huy động sự hỗ trợ của cộng đồng hải ngoại.,The dispersion of the Jews among the Gentiles after the Captivity.
nadir,verb,thiên để,This is Nadir .,Đây là Nadir .,"The point of the celestial sphere, directly opposite the zenith; inferior pole of the horizon; point of the celestial sphere directly under the place where we stand."
nebulous,adjective,giống tinh vân,His nebulizer .,Cái máy xông .,In the form of a cloud or haze; hazy.
noncommittal,adjective,,The leadership is noncommittal .,Ban lãnh đạo thì không dứt khoát .,Tending to avoid commitment; lacking certainty or decisiveness; reluctant to give out information or show one's feelings or opinion.
opacity,noun,sự mờ đục,Layer Opacity,Độ đậm đặc của lớp,"(uncountable) The state or quality of being opaque, not allowing light to pass through"
lambaste,verb,đánh quật,His first American article lambasted pro-war sentiment.,Mùa thứ nhất của Truyện hình sự Mỹ nhận được sự tán dương nhiệt liệt từ giới phê bình.,"To scold, reprimand or criticize harshly."
mantra,noun,câu thần chú,I'll try to write a mantra that she can sing to herself,Tôi sẽ thử viết một câu thần chú để cô ta tự hát,(Hinduism.) The hymn portions of the Vedas; any passage of these used as a prayer.
purview,noun,một văn kiện,"If he is stoned, it's beyond my purview .",Nếu anh ta bị ném đá đến chết thì ta cũng không ngăn được.,(law) The enacting part of a statute.
resignation,noun,sự cam chịu,And it's this gap between 96 and 91 that explains our politics of resignation .,Và chênh lệch là 96 và 91 đã giải thích cho sự cam chịu chế độ chính trị.,the act of resigning
