word,part_of_speech,meaning,example,example_meaning,definition
carrel,noun,,It is not certain how Carrel obtained his anomalous results.,Không chắc vì sao Carrel đã đạt được các kết quả bất thường.,"A partially partitioned space for studying or reading, often in a library."
furl,verb,cụp,"HEARING: The tarsier’s paper-thin ears can furl , unfurl, and turn to pick up the faintest sounds.","THÍNH GIÁC: Đôi tai mỏng như giấy của khỉ lùn có thể cụp xuống, vểnh lên và chuyển hướng để tiếp nhận những âm thanh nhỏ nhất.","(transitive) To lower, roll up and secure (something, such as a sail or flag)"
pucker,verb,dúm dó,Come. We pucker .,"Nào, chúng ta làm .","To pinch or wrinkle; to squeeze inwardly, to dimple or fold."
feral,adjective,hoang dã,They are neither feral nor myopically self-absorbed.,Chúng không hoang dã hay tập trung quá nhiều vào bản thân.,"(Australian, colloquial) A contemptible young person, a lout."
rivalry,noun,sự ganh đua,"I bet he's just fishing, trying to start some rivalry .","Tôi đoán hắn ta chỉ đang đi câu thôi, có tạo ra sự ganh đua .",The relationship between two or more rivals who regularly compete with each other. The term usually applies to two rivals.
scrimmage,verb,cuộc ẩu đả,Coming to my scrimmage today?,Hôm nay chị sẽ đến xem trận đấu của em chứ?,A rough fight.
obese,adjective,béo phì,What has obesity as a symptom?,Bệnh gì có triệu chứng là béo phì ?,"Extremely overweight, especially: weighing more than 20% (for men) or 25% (for women) over their ideal weight determined by height and build; or, having a body mass index over ."
stealthy,adjective,lén lút,"Fortunately , the malware is n't very stealthy .","May mắn thay , phần mềm độc hại này hoạt động không lén lút lắm .",Characterized by or resembling stealth or secrecy.
marzipan,verb,bánh hạnh nhân,Sgt. Hoagie (voiced by Diedrich Bader): He is a dog who is a police officer in Marzipan City.,Sgt.Hoagie (lồng tiếng bởi Diedrich Bader): Ông là một con chó là một sĩ quan cảnh sát ở Marzipan City.,"a confection of almond paste, sugar and egg white"
frumpy,adjective,,"It was a horrible, frumpy dress.",Cái áo của bả thấy ghê .,"Dowdy, unkempt, or unfashionable."
chutzpah,noun,,The very chutzpah of somebody thinking that you could explain consciousness is just out of the question.,Đến cả sự liều lĩnh của một người nghĩ rằng họ có thể giải thích được nhận thức là đã không chấp nhận được rồi.,"(slang) Nearly arrogant courage; utter audacity, effrontery or impudence; supreme self-confidence; exaggerated self-opinion;"
latke,noun,,"He has also written other children's novels under the Snicket name, including companion books to his two Snicket series, and children's books such as The Composer is Dead and The Latke Who Couldn't Stop Screaming.","Ông cũng đã viết những cuốn tiểu thuyết dành cho thiếu nhi dưới tên Snicket, bao gồm những quyển sách đồng hành cho loạt Snicket của ông và sách thiếu nhi như The Composer is Dead và The Latke Who could not Stop Screaming.","A pancake fried in oil, usually made from potatoes and sometimes also onions."
ceremonial,noun,nghi thức,Tokyo has often asked Washington to send an envoy to this annual ceremony .,Tokyo thường mời đại diện ngoại giao Washington đến tham dự nghi thức hàng năm này .,"Of, relating to, or used in a ceremony; ritual or formal."
kindling,noun,củi nhóm lửa,"Oh, the Boy Scout's gathering the right kindling up the river.","Oh, cậu ấy đi tìm củi nhóm lửa đó mà.",small pieces of wood and twigs used to start a fire.
complication,noun,biến chứng,"During the delivery, complications arose and the baby died.","Trong lúc sinh, những biến chứng xảy ra và đứa bé chết.",The act or process of complicating; the state of being complicated; intricate or confused relation of parts; entanglement; complexity.
despise,verb,khinh miệt,That you despise battle but would never run from it.,Rằng ông khinh miệt chiến tranh nhưng không bao giờ chạy trốn khỏi nó.,To regard with contempt or scorn.
