word,part_of_speech,meaning,example,example_meaning,definition
urbane,adjective,thiệp,"Minnesota's population continues to grow, primarily in the urban centers.","Dân số Minnesota đang tiếp tục phát triển, chủ yếu ở vùng đô thị .","(of a man) Courteous, polite, refined, and suave."
heresy,noun,dị giáo,And what good is your word when I'm burnt for heresy ?,Và có gì hay khi ta dính vào kẻ dị giáo chứ?,"(religion) A doctrine held by a member of a religion at variance with established religious beliefs, especially dissension from Roman Catholic dogma."
precept,verb,mệnh lệnh,ADDITIONAL PRECEPTS THAT PROMOTE SUCCESS,NHỮNG NGUYÊN TẮC KHÁC GIÚP THÀNH CÔNG,"A rule or principle, especially one governing personal conduct."
retiring,adjective,khiêm tốn,Your shy and retiring bride-to-be is getting antsy!,"Cô dâu sáng choi, khiêm tốn của chàng thực sự lo lắng rồi đây.",About to retire.
judicious,adjective,khôn,"20 Hence, the judicious parent maintains the right to make final decisions about recreation.","20 Vì thế, cha mẹ khôn ngoan phải giữ quyền quyết định tối hậu về vấn đề giải trí.","Having, or characterized by, good judgment or sound thinking"
brazen,adjective,trơ tráo,"Their works include “loose conduct,” which is a brazen disregard for high moral principles.","Việc làm của họ bao gồm “sự buông-tuồng”, trơ tráo coi thường những tiêu chuẩn đạo đức cao.","Impudent, immodest, or shameless."
quack,adjective,quác,"You quack , people shoot at you.",Anh kêu quang quác thì mọi người chĩa súng vào anh.,The sound made by a duck.
scrutiny,verb,sự nhìn chăm chú,And this is the object of their scrutiny .,Và đây là đối tượng mà các nhà khoa học nghiên cứu cẩn thận .,Intense study of someone or something.
intimation,noun,sự báo cho biết,Intimate ?,Gần gũi ?,"The act of intimating; also, the thing intimated."
dereliction,noun,sự bỏ rơi,Frightened bilge rats aboard a derelict ship?,"Một lũ chuột hèn nhát, hoảng loạn trên một con tàu vô tổ chức sao?",willful neglect of one's duty
consign,verb,gởi,I'm talking consignment .,Tôi đang nói tới giao dịch hàng hóa .,"(transitive, business) To transfer to the custody of, usually for sale, transport, or safekeeping."
recourse,verb,người trông cậy,You give me no recourse .,Anh không cho tôi đòi lại àh,The act of seeking assistance or advice.
redress,verb,đền bù,Agents can be fined if they are not a member of a redress scheme.,Đại lý có thể bị phạt nếu họ không phải là thành viên của chương trình khắc phục .,To put in order again; to set right; to emend; to revise.
dint,verb,vết đòn,"Dinting his breast, had bred his restless paine,","Dinting vú của mình, đã nuôi paine không ngừng nghỉ của mình,","(obsolete) A blow, stroke, especially dealt in a fight."
chattel,noun,động sản,"In England a parliamentary statute was enacted, which ordered that “whoever read the Scriptures in English should forfeit land, chattels , goods, and life . . . and that, if they continued obstinate, or relapsed after being pardoned, they should first be hanged for treason against the king, and then burned for heresy against God.”","Ở Anh Quốc một sắc luật quốc hội được ban hành, với lệnh là “bất cứ ai đọc Kinh Thánh bằng tiếng Anh ắt sẽ bị tịch thu đất đai, động sản , tài sản và ngay cả mạng sống cũng bị de dọa... nếu như cứ tiếp tục ngoan cố hoặc tái phạm sau khi đã được ân xá, trước nhất phải bị treo cổ vì tội phản bội nhà vua, rồi bị thiêu vì tội dị giáo nghịch lại Chúa”.",Commonly used to describe the treatment of Russian serfs as property.
allay,verb,làm bớt,Prayer Helps to Allay Anxiety,Cầu nguyện giúp giảm bớt lo lắng,(transitive) To make quiet or put at rest; to pacify or appease; to quell; to calm.
expediency,noun,expedient,They saw this as a more expedient way to get results.,Họ xem đây là cách hữu hiệu và nhanh đạt kết quả hơn.,(uncountable) The quality of being fit or suitable to effect some desired end or the purpose intended; suitability for particular circumstance or situation.
glutinous,adjective,dính như keo,Your glutinous rice is amazing.,Món cơm nếp của ông rất là tuyệt.,"glue-like, sticky, viscid."
implacable,adjective,khắt khe,"That your resentment, once created, was implacable .",Và khi anh đã phật ý thì không gì xoa dịu được.,Not able to be placated or appeased.
remand,verb,göûi traû laïi,Please remand Mr. Fisher into custody.,Vui lòng đưa anh Fisher về trại giam.,The act of sending an accused person back into custody whilst awaiting trial.
firebrand,noun,,Detective Gordon's our house firebrand .,Thanh tra Gordon là người khá thẳng tính của chúng tôi.,An argumentative troublemaker or revolutionary; one who agitates against the current situation.
contrivance,noun,sự trù tính,"Their peace is a gift from God, not something contrived by humans.","Hòa bình của họ là một sự ban cho của Đức Chúa Trời, chứ không phải do con người tạo nên.",a (mechanical) device to perform a certain task
fetter,noun,cùm,"As a man in fetters cannot escape his punishment, so the young man is drawn into sin.","Như người bị cùm không thoát nổi hình phạt, chàng thanh niên bị kéo đến tội lỗi.",A chain or similar object used to bind a person or animal by its legs (usually in plural).
