word,part_of_speech,meaning,example,example_meaning,definition
fixation,noun,sự cố định,"How does that conversion, or fixation , occur?",Sự chuyển đổi đó hay sự cố định nitơ xuất hiện như thế nào?,"The act of fixing, or the state of being fixed or fixated."
encumber,verb,làm bừa bộn,"Dill was encumbered by the chair, and his pace was slower.",Dill bị cái ghế làm vướng chân nên bước đi của nó chậm hơn.,(transitive) to load down something with a burden
tremulous,adjective,rung,"In a review for Halcyon, Neil McCormick of The Daily Telegraph described her voice as ""something special"", continuing; ""Her tremulous vibrato and slightly hoarse timbre have the feel of something primal and folky, her birdlike high notes conveying a childlike wonder while darker tones imply ancient depths of sorrow.","Trong một bản đánh giá về album Halcyon, Neil McComick của tờ The Daily Telegraph đã miêu tả giọng cô là một ""điều gì đó đặc biệt"", đồng thời nói thêm rằng; ""Quãng rung run rẩy và chất giọng khan khan nhẹ nhàng khiến chúng ta cảm thấy rất thô sơ và dân dã, những nốt ngân cao như chim hót của cô ấy truyền tải sự trong sáng, giống như của trẻ em; trong khi những tông giọng trầm hơn lại thể hiện độ sâu của nỗi buồn từ thời xa xưa.","trembling, quivering or shaking"
invidious,adjective,ghen tị,Now this had all sorts of invidious social consequences.,Cho đến bây giờ điều này đã để lại những hậu quả xã hội vô cùng nặng nề.,Envious; causing or arising from envy.
irresistible,adjective,không chống lại được,I'm totally irresistible to gay guys.,Tôi không chống lại được mấy gã gay.,Not able to be resisted.
unconstrained,adjective,không bị gò bó,"Susan Hall wrote that there is no rule of law in the books, as the actions of Ministry of Magic officials are unconstrained by laws, accountability or any kind of legal challenge.","Susan Hall viết rằng, hoàn toàn không có một pháp quyền nào được sử dụng trong loạt truyện; những hành động của Bộ Pháp thuật tuyệt đối không bị gò bó bởi luật pháp, trách nhiệm giải trình hay bất cứ một thách thức pháp lý nào.",Not constrained.
fidelity,noun,độ trung thực,They were really listening to the galaxy in high fidelity .,Họ thật sự đang nghe thiên hà với máy thu có độ trung thực cao.,the degree to which a system accurately reproduces an input.
vulpine,adjective,cáo già,"Sometimes one came near to my window, attracted by my light, barked a vulpine curse at me, and then retreated.","Đôi khi người ta đến gần cửa sổ của tôi, thu hút bởi ánh sáng sủa của tôi một gian trá nguyền rủa tôi, và sau đó rút lui.","Of, or pertaining to a fox."
jocularity,noun,hành động hài hước,"I simply took him off his advice, but now I fear you may be too jocular .","Nên tôi đã nghe lời khuyên của anh ấy, nhưng giờ tôi sợ là anh hơi buồn cười đấy.","Joking, humorous remarks or behaviour."
transfiguration,noun,sự biến hình,Appearing in Glory: The Transfiguration,Hiện Đến trong Vinh Quang: Sự Biến Hình,a large change in appearance or form; a metamorphosis
evangelize,verb,truyền bá Phúc âm,"“Direct evangelization with new methods,” an Italian priest calls it.",Một linh mục Ý gọi việc này là: “Trực tiếp truyền bá Phúc Âm theo cách mới”.,To share news of something in order to convince someone to join or otherwise accept it.
reconciled,adjective,hòa giải,They reconciled in October 2006.,Họ tái hợp với nhau vào tháng 10/2006.,Simple past tense and past participle ofreconcile.
recompense,verb,chuộc,How can I make recompense ?,Con làm gì để chuộc lỗi đây?,That which compensates for an injury.
scalable,adjective,có thể mở rộng,Is this really scalable ?,Điều này thật sự có thể nhân rộng không?,Capable of being scaled.
snout,noun,mõm,"Because the snout slopes down and back, it appears less blunt than that of the cottonmouth, A. piscivorus.","Bởi vì mõm sườn dốc xuống và ngược lại, nó có vẻ ít cùn hơn lông mày, A. piscivorus.","The long, projecting nose, mouth and jaw of a beast, as of pigs."
manure,verb,bón phân,"Vegetables grow in soil that may have been treated with manure , so wash these items carefully before preparing them.","Những loại rau trồng dưới đất hẳn đã được bón phân , nên hãy rửa kỹ trước khi chế biến.","To cultivate by manual labor; to till; hence, to develop by culture."
jubilee,noun,lễ kỉ niệm,Her Golden and Diamond Jubilees were times of public celebration.,Lễ kỉ niệm vàng và Kim cương của bà là những đại lễ công cộng có quy mô lớn.,"A special anniversary, especially a 50th anniversary"
romp,verb,nô đùa,"Howdy , I wave to the kids and dogs romping in the yard .","Chào , tôi vẫy tay với bọn trẻ đang nô đùa trên sân với những chú chó .","(intransitive) To play about roughly, energetically or boisterously."
fib,verb,chuyện bịa,"Amongst many other fib s ; if a planet , asteroid or comet was heading towards the earth , astronomers would be definitely keeping track of them .","Trong các chuyện bịa đặt khác ; nếu một hành tinh , tiểu hành tinh hay sao hoả tiến đến trái đất thì chắc chắn các nhà thiên văn học sẽ theo dõi chúng .","(informal) A lie, especially one that is more or less inconsequential."
