word,part_of_speech,meaning,example,example_meaning,definition
hilarity,noun,sự vui nhộn,Hilarity ensues.,Hẳn phải vui lắm.,"(uncountable) A great amount of happiness, usually accompanied by laughter."
optimum,noun,tối ưu,The optimum temperature also varies by species.,Nhiệt độ tối ưu cũng thay đổi theo loài.,"The best or most favorable condition, or the greatest amount or degree possible under specific sets of comparable circumstances."
gobbledygook,noun,,Gobbledygook .,Giỏi nói .,(informal) Nonsense; meaningless or encrypted language.
expressly,adverb,chính xác rõ ràng,This is something NASA expressly rejected.,Đây là kế hoạch NASA đã loại bỏ.,In an expressive or explicit manner.
amorphous,adjective,vô định hình,"It's immediate, vital and intimate, as well as being amorphous and cumbersome.","Nó ngay lập tức, quan trọng và thân mật, cũng như là vô định hình và cồng kềnh.",(physics) in the non-crystalline solid state of a typically crystalline solid.
cytoplasm,noun,tế bào chất,And out in the cytoplasmic soup,Và ở ngoài trong tế bào chất,"(cytology) The contents of a cell except for the nucleus. It includes cytosol, organelles, vesicles, and the cytoskeleton."
resuscitate,adjective,làm tỉnh lại,I tried to resuscitate her.,Tôi đã cố cứu cô ấy.,"(transitive) To restore consciousness, vigor, or life to."
imam,noun,Imam,"In fact, as Imam Khomeini said we have found no evidence that proves that these people are diplomats.","những con tin không phải là nhà ngoại giao sự thật, như Imam Khomeini nói",A Shiite Muslim leader.
deceased,adjective,đã chết,Billions of the deceased and those yet to be born have their eyes on us.,Hàng tỷ người đã chết và những người chưa sinh ra đều trông chờ chúng ta.,Belonging to the dead.
preoccupation,noun,mối bận tâm,"For many, though, it becomes an unhealthy preoccupation .","Tuy nhiên, đối với nhiều người nó đã trở thành mối bận tâm không lành mạnh.",the state of being preoccupied or an idea that preoccupies the mind; enthrallment
frittata,noun,,Phil went for a run and Amber's making frittatas .,Phil đi chạy bộ rồi còn Amber đang tráng trứng .,"a form of omelette in which vegetables, cheese etc are mixed into the eggs and cooked together"
ascot,noun,,Nice ascot .,Cái nơ đẹp quá .,ascot tie
echelon,verb,cấp bậc,and it tipped toward the tiny upper echelon of performance.,và nó nghiêng về một phần nhỏ các cấp bậc phía trên của buổi diễn.,"A level or rank in an organization, profession, or society."
parchment,noun,giấy da,Some of the scrolls could have been of papyrus but others of parchment .,Một số cuộn sách có thể là giấy cói còn những sách khác là giấy da .,"A material, made from the polished skin of a calf, sheep, goat or other animal, used like paper for writing."
dawdle,verb,dây dưa,Dawdling what?,Dawdling những gì?,"To spend time idly and unfruitfully, to waste time."
awol,adjective,nghỉ không xin phép,"AWOL , hm?","Nghỉ không phép , hả?",Alternative form of [i]AWOL[/i]
maggot,noun,con giòi,"Oiled frogs, fattened on possum maggots .","Dầu ếch, những con giòi béo ngậy.","A soft, legless larva of a fly or other dipterous insect, that often eats decomposing organic matter."
pipette,verb,pipet,"A person pipetting by mouth, now considered an unsafe practice A manual propipetter adjusted by turning the wheel with the thumb A manual propipetter adjusted by squeezing the bulb An automatic propipetter adjusted by pressing the button and toggling the switch An automatic propipetter adjusted by pulling and releasing the triggers Pasteur pipettes are plastic or glass pipettes used to transfer small amounts of liquids, but are not graduated or calibrated for any particular volume.","A person pipetting by mouth, now considered an unsafe practice A manual propipetter adjusted by turning the wheel with the thumb A manual propipetter adjusted by squeezing the bulb An automatic propipetter adjusted by pressing the button and toggling the switch An automatic propipetter adjusted by pulling and releasing the triggers Pipet Pasteur là loại pipet bằng nhựa hoặc thủy tinh dùng để chuyển các lượng nhỏ chất lỏng, không chia vạch hoặc chuẩn độ theo thể tích cụ thể.","A small glass tube, often with an enlargement or bulb in the middle, and usually graduated, used for transferring or delivering measured quantities of a liquid."
embed,verb,nhúng,You can use this option to embed the selected workspace color profile into the image,Bật tùy chọn này để nhúng vào ảnh hồ sơ màu vùng làm việc đã chọn,"To lay as in a bed; to lay in surrounding matter; to bed; as, to embed a thing in clay, mortar, or sand."
naturalize,verb,hợp thuỷ thổ,That was natural under the circumstances.,Cái đó cũng tự nhiên .,To grant citizenship to someone born abroad
paladin,noun,hiệp sĩ,"""The Paladins : Geen kippenvel, wel genieten"".",“Gà tây - Món ăn không thể thiếu dịp Lễ Tạ ơn”.,A heroic champion (especially a knightly one).
samurai,noun,samurai,I wish I'd been born into a samurai family.,Em ước gì mình là con gái của một samurai .,"In feudal Japan, a samurai was a soldier of noble birth who followed the code of bushido and served a daimyo."
barbarian,adjective,dã man,"Hail, noble barbarians .","Trân trọng kính chào, quý ông thuộc bộ tộc hùng mạnh.","Relating to people, countries or customs perceived as uncivilized or inferior."
cohesive,adjective,cố kết,"And the most cohesive hives won, just as Darwin said.","Và tổ nào liên kết chặt chẽ nhất sẽ giành chiến thắng, đúng như Darwin đã nói.",Having cohesion.
insincere,adjective,giả dối,Children are quick to detect insincerity .,Trẻ con nhận ra tính giả dối rất nhanh.,not serious
settlement,noun,thuộc địa,Does that mean they will be granted leave to defend their homes if the settlements are attacked?,Thế có nghĩa họ được cho phép đi để bảo vệ nhà mình khi các khu thuộc địa đang bị tấn công?,The state of being settled.
aggrieve,verb,làm khổ sở,"Are you aggrieved , Jingim?","Con đang phiền muộn gì sao, Jingim?","(transitive) To give pain or sorrow to; to afflict; hence, to oppress or injure in one's rights; to bear heavily upon;—now commonly used in the passive, to be aggrieved."
unencumbered,adjective,,Unencumber your life.,Sắp Xếp Cuộc Sống Mình để không bị vướng bận.,"Not burdened with worries, cares or responsibilities."
hedge,noun,hàng rào,(Job 1:13-15) The hedge had been removed from around Job’s property.,"Cái hàng rào đã bị gỡ đi, không còn che chở của cải của Gióp.","A thicket of bushes, usually thorn bushes; especially, such a thicket planted as a fence between any two portions of land; and also any sort of shrubbery, as evergreens, planted in a line or as a fence; particularly, such a thicket planted round a field to fence it, or in rows to separate the parts of a garden."
upstage,adjective,trịch thượng,That one tried to upstage me with her hairdo.,Cô ta thì cố tình làm em xấu.,The part of a stage that is farthest from the audience or camera.
sod,adjective,lớp đất mặt,Cheeky sod .,Quỷ tha ma bắt .,"(uncountable) That stratum of the surface of the soil which is filled with the roots of grass, or any portion of that surface; turf; sward."
self-effacing,adjective,khiêm nhượng,Avoid the temptation to be too modest or self - effacing .,Tránh tỏ ra quá khiêm tốn hoặc khiêm nhường.,"Shy, extremely humble and modest; making oneself seem unnoticeable."
peevishness,noun,tính hay càu nhàu,"Old Oaken Bucket, "" there was a marked peevishness among the old settlers in the flats.","Old thuộc về cây sồi Bucket, "" có một peevishness đánh dấu một trong những người định cư cũ trong căn hộ.",The state of being peevish.
ignoramus,noun,người ngu dốt,"It's an opera, you ignoramus .","Đó là một đoàn opera, đồ ngu .","A totally ignorant person—unknowledgeable, uneducated, or uninformed; a fool."
civilize,verb,khai hóa,Because I'm civilized .,Bởi vì tôi đã được khai hóa .,Alternative spelling of civilise.
forestall,verb,đoán trước,"He seemed to foresee everything, guess everything, forestall everything.","Ông ta hình như biết trước , đoán trước , liệu trước được hết mọi điều.","(transitive) To prevent, delay or hinder something by taking precautionary or anticipatory measures; to avert."
antiquated,adjective,cũ kỹ,"The antique X-ray machine had broken down, so no helpful X-rays could be taken.",Cái máy chụp X quang cũ kỹ đã hư cho nên không thể chiếu X quang được.,"old-fashioned, out of date"
seemly,adjective,thích đáng,"It does not choose a nice, seemly hour to enter the world.","Nó không chọn một giờ tốt, thích đáng để bước vào thế giới này.",(of behavior) Appropriate.
subsidize,verb,trợ cấp,So the people of the Gulf have essentially been subsidizing the rest of us,Và người dân làm ở vùng Vịnh đã trợ cấp cho chúng ta,(transitive) To assist someone or something by granting a subsidy.
gaiety,noun,trò vui,"Clydesdales are energetic, with a manner described by the Clydesdale Horse Society as a "" gaiety of carriage and outlook"".","Ngựa Clydesdales rất tràn đầy năng lượng, với cách thức được Hiệp hội Ngựa Clydesdale mô tả như là một "" trò vui về vận chuyển và triển vọng.",(uncountable) The state of being happy
outstrip,Verb,bỏ xa,People were really excited. They thought they would soon outstrip,"Người ta thật sự thích thú, họ nghĩ chúng sẽ bỏ xa",To outrun or leave behind.
agglomeration,noun,sự chất đống,"The urban agglomeration of Agra has a population of 1,760,285.",Vùng đô thị Agra có dân số 1.760.285 người.,The act or process of collecting in a mass; a heaping together.
pertinacious,adjective,,"The émigrés who followed him pertinaciously were refused audience, or when they forced themselves on him, were peremptorily denied all help.","Những người tị nạn đi theo ông bị từ chối cho yết kiến, hoặc khi họ cố gắng gặp ông, họ đều bị từ chối mọi sự giúp đỡ.",Holding tenaciously to an opinion or purpose.
mace,noun,trượng,"Among them was an assortment of crowns, scepters, tools, maces , and other weapons.","Trong đó, có nhiều vương miện, vương trượng , dụng cụ, gậy và những khí giới khác.",(Weapon) A heavy fighting club.
eminence,noun,sự nổi tiếng,Your Eminence .,Thưa ông .,(anatomy) a protuberance
arbitrariness,noun,sự tuỳ ý,Just choose an arbitrary location slightly.,Cứ lựa 1 vị trí tùy ý nhé.,The quality or state of being arbitrary.
huckster,verb,buôn bán vặt vãnh,Witch: Witches are similar to Hucksters in practice.,Shoujou Những sinh vật giống như khỉ đột trong thực tế.,"A peddler or hawker, who sells small items, either door-to-door, from a stall, or in the street"
ignoble,adjective,đê tiện,We have ignoble thoughts.,Những suy nghĩ đê tiện .,Not noble; plebeian; common.
erode,verb,ăn mòn,Erodes into her airway and esophagus-,Ăn mòn khí quản và thực quản.,"To wear away by abrasion, corrosion or chemical reaction"
gangway,verb,cầu tàu,"There was a gangway door on the starboard side aft "" large enough to drive a horse and cart through . ""","Có một cánh cửa cầu tàu trên mạn phải đuôi tàu "" to đến mức một cỗ xe ngựa có thể chui lọt "" .","A passageway through which to enter or leave, such as one between seating areas in an auditorium, or between two buildings."
radicalize,verb,,Radical collaboration.,Hợp tác nhiều chiều.,To make radical.
nationalize,verb,quốc hữu hóa,This guy's already nationalized the gold and diamond mines.,Ông ta đã quốc hữu hóa các mỏ vàng và kim cương.,(American) Alternative spelling of nationalise.
mauve,adjective,màu hoa cà,I like the mauve .,Tôi thích màu hoa cà .,(historical) A bright purple synthetic dye.
subordinate,adjective,phụ thuộc,"or that women should be subordinate to men,","hay là phụ nữ có nên phụ thuộc đàn ông không,","Placed in a lower class, rank, or position."
dispossess,verb,diệt trừ,"With Jehovah’s help, Caleb did “ dispossess them, just as Jehovah promised.”","Nhờ sự giúp đỡ của Đức Giê-hô-va, Ca-lép đã “ đuổi chúng nó đi, y như Ngài đã phán”.","To deprive someone of the possession of land, especially by evicting them."
patriarchy,noun,chế độ gia trưởng,"My mom says, "" patriarchy .""","Mẹ tôi nói, "" Chế độ gia trưởng .""",(Christianity) The office of a patriarch; a patriarchate.
stentorian,adjective,oang oang,We are Stentorian .,Chúng tôi là Stentorian .,"(of a voice) loud, powerful, booming, suitable for giving speeches to large crowds."
embezzle,verb,biển thủ,I give you my word as an embezzler that I'll be back in two minutes.,Tôi hứa lời hứa của một tay biển thủ là tôi sẽ quay lại trong hai phút.,"(law, business) To steal or misappropriate money that one has been trusted with, especially to steal money from one's employer."
dismantle,verb,tháo dỡ,"One morning, I climbed up pretty high on the building to help with dismantling .","Vào một buổi sáng, tôi leo lên khá cao để phụ giúp tháo dỡ .","(original sense) To divest, strip of dress or covering"
wax,adjective,sáp ong,Hot wax on his chest?,Đổ sáp ong lên ngực?,Beeswax.
chignon,noun,búi tóc,"But if we had won, the blue-eyed ones would have chignon hairdos and chew gum while plunking tunes on the shamisen.","Nhưng nếu chúng ta thắng, thì bọn mắt xanh bây giờ đang búi tóc , và nhai kẹo gum trong khi chơi đàn shamisen.",Roll or twist of hair worn at the nape of the neck; a bun.
oblique,adjective,xiên,"Me shyly, obliquely , trying not to be furtive.","Tôi bẽn lẽn, xiên xẹo, thử không lén lút.","Not erect or perpendicular; neither parallel to, nor at right angles from, the base; slanting; inclined."
mange,noun,bệnh lở ghẻ,"That's right, MANG ...","Đúng rồi, con sên",(pathology) A skin disease of mammals caused by parasitic mites.
stingy,adjective,keo kiệt,Take back what you said about me being stingy .,Bạn bảo tôi keo kiệt đúng không? Hãy rút lại mấy lời đó đi.,Stinging; able to sting.
grimy,adjective,cáu ghét,Get your grimy paws off my machine!,Bỏ móng vuốt dơ dáy của bọn mày khỏi cỗ máy của tao ngay!,"stained, or covered with grime"
soot,noun,bồ hóng,I won't tolerate any soot in this house!,Tao sẽ không chịu đựng một chút bồ hóng nào trong nhà này nữa!,"Fine black or dull brown particles of amorphous carbon and tar, produced by the incomplete combustion of coal, oil etc."
cater,verb,cung cấp thực phẩm,"Not only do you get to meet my relatives, but since you aunt's nursing home is catering the party, all of the food is incredibly soft.",Ko chỉ để anh gặp họ hàng của em mà viện dưỡng lão của dì em sẽ cung cấp thực phẩm cho bữa tiệc nên đồ ăn cực kì mềm,(transitive) To provide food professionally for a special occasion.
icebox,adjective,tủ lạnh,Bloody icebox in here.,Hộp đông dính máu ở đây này.,"A box containing ice, used to keep food cold."
avocado,adjective,lê tàu,Secret is the Haas avocados .,Bí mật của công thức là lê tàu .,"The large, usually yellowish-green or black, pulpy fruit of the avocado tree."
telegraph,noun,điện báo,In 1869 a telegraph service between Tokyo and Yokohama was inaugurated.,Năm 1869 dịch vụ điện báo giữa Tokyo và Yokohama được thiết lập.,"(historical) An apparatus, or a process, for communicating rapidly between distant points, especially by means of established visible or audible signals representing words or ideas, or by means of words and signs, transmitted by electrical means."
grubby,adjective,bẩn thỉu,The billionaire industrialist with his grubby hands on the levers of power?,Nhà tỉ phú tư bản với bàn tay bẩn thỉu trên con đường thăng cấp quyền lực?,"Dirty, unwashed, unclean."
dinghy,verb,xuồng,"“When we got in our dinghy that evening to row out from the settlement of Moriusaq, quite a few people were down by the beach to see us off, waving the books or brochures they had obtained.”","“Khi chúng tôi xuống xuồng tối hôm đó để chèo ra từ làng Moriusaq, có khá đông người xuống bãi biển để tiễn chúng tôi, vẫy những cuốn sách và sách mỏng mà họ mới nhận được”.","(nautical) A small open boat, propelled by oars or paddles, carried as a tender, lifeboat, or pleasure craft on a ship"
cistern,noun,bể chứa nước,"Many of the ancient city's olive presses, columbaria and water cisterns can still be seen.","Nhiều máy ép ô liu cổ của thành phố, cấu trúc Columbarium và bể chứa nước vẫn có thể được nhìn thấy.","A reservoir or tank for holding water, especially for catching and holding rainwater for later use."
hulk,verb,khối lớn,Hulk smash!,Hulk đập!,An old ship which is no longer in use
ignorance,noun,sự thiếu hiểu biết,Animal creation shows man’s ignorance (1-30),Động vật cho thấy sự thiếu hiểu biết của con người (1-30),The condition of being uninformed or uneducated. Lacking knowledge or information.
caviar,noun,trứng cá muối,"For example, this has occurred with caviar production in the Caspian Sea.","Ví dụ, điều này đã xảy ra với trứng cá muối ' sản xuất ở Biển Caspi.","roe of the sturgeon or other large fish, considered a delicacy"
deckhand,noun,,I was a dive instructor and Vlad was the deckhand .,Tôi là huấn luyện viên lặn còn Vlad là thủy thủ của tàu .,(nautical) A member of the crew of a merchant ship who performs manual labour.
recount,verb,thuật kỹ lại,"He recounted her life, enumerating the times she had blessed others.","Ông đã thuật kỹ lại cuộc sống của mẹ tôi, liệt kê những lần mẹ tôi đã ban phước cho những người khác.","To tell over; to relate in detail; to recite; to tell or narrate the particulars of; to rehearse; to enumerate; as, to recount one's blessings."
refrain,verb,cố nhịn,"Refrain from judging, criticizing, or speaking unkindly, and watch for positive qualities in that family member.","Hãy cố nhịn không phê phán, chỉ trích hoặc nói lời không tử tế và tìm kiếm những đức tính tốt nơi người đó.",(transitive) To hold back; to restrain; to keep within prescribed bounds; to curb; to govern.
exhilarate,verb,làm vui vẻ,It sounds exhilarating .,Nghe có vẻ hồ hởi quá.,"(archaic) To make happy, cheer up."
lodger,noun,người ở trọ,"How these lodgers stuff themselves, and I am dying. ""","Những lodgers thứ tự, và tôi đang chết. """,A person who lodges in another's house (compare tenant).
subterranean,adjective,kín,It's subterranean .,Nó nằm dưới đất mà.,"below ground, under the earth, underground"
dunce,adjective,người tối dạ,'Do you take me for a dunce ?,Bạn có đưa cho tôi một người khờ dại?,One backward in book learning; a child or other person dull or weak in intellect; a dullard; a dolt.
cosmic,adjective,thuộc vũ trụ,"Now, that is a cosmic series of coincidences.",Vậy là sự trùng hợp trong vụ này đạt đến hàng siêu nhiên rồi.,Of or from or pertaining to the cosmos or universe.
scepter,verb,quyền trượng,Give me my freedom and I'll give you the scepter .,Cho tôi tự do và tôi sẽ cho ngài quyền trượng .,an ornamental staff held by a ruling monarch as a symbol of power
orderly,adjective,ngăn nắp,"I pride myself in an orderly office, Zaya.","Ta luôn hãnh diện với căn phòng ngăn nắp của mình, Zaya.",A hospital attendant given a variety of non-medical duties.
alienate,adjective,bị xa lánh,He's gonna alienate the people he works with.,Anh ta sẽ bị xa lánh bởi đồng nghiệp.,Estranged; withdrawn in affection; foreign; with from.
oddity,noun,sự kỳ quặc,And this leads to oddities .,Điều đó dẫn tới những trường hợp kì dị.,An odd or strange thing.
leaden,adjective,bằng chì,There is only one hell - the leaden monotony of human existence.,Chỉ có một địa ngục - là sự độc quyền ảm đạm cái sự hiện hữu của nhân loại.,(dated) Made of lead.
dogged,adjective,ngoan cường,The dog .,Con chó,Simple past tense and past participle of dog.
acacia,noun,cây keo,But we have barely mentioned the usefulness of acacia wood.,Nhưng chúng ta mới chỉ đề cập đến một ít công dụng của gỗ cây keo mà thôi.,"(countable) A shrub or tree of the genusAcacia, or from a species formerly classified in this genus, or believed to belong to the genus."
cataclysmic,adjective,thảm khốc,- a cataclysm !,Một trận đại hồng thủy !,Of or pertaining to a cataclysm; causing great destruction or upheaval; catastrophic.
acclimate,verb,làm hợp thuỷ thổ,Still acclimating to less gravity.,Vẫn đang thích nghi dần với trọng lực ít hơn.,"(transitive, chiefly US) To habituate to a climate not native; to acclimatize."
idealize,verb,lý tưởng hoá,There is an idealization of the nōkanshi as presented in the film.,Có một sự lý tưởng hoá của nōkanshi như thể hiện trong phim.,(transitive) To regard something as ideal.
bipolar,adjective,lưỡng cực,What is bipolar disorder?,Rối loạn lưỡng cực (RLLC) là gì?,Involving both extremes (poles) at the same time.
ostensible,adjective,bề ngoài là,"Ostensibly , turning Mars into a giant gas station.",Có vẻ như sẽ biến Sao Hỏa thành trạm cung ứng nhiên liệu khổng lồ.,"alleged, having an intention that is possibly but not obviously true"
stodgy,adjective,tẻ nhạt,""" Why do we have to stick with the stodgy lawyers and just have a paper document?",""" Tại sao chúng ta cứ phải phụ thuộc vào các luật sư tẻ nhạt với các văn bản trên giấy tờ?","(of food) having a thick, semi-solid consistency; glutinous; heavy on the stomach."
