word,part_of_speech,meaning,example,example_meaning,definition
illiteracy,noun,sự thất học,The skills that I had developed to hide my illiteracy no longer worked in this environment.,Những kĩ năng tôi đã có để che dấu sự thất học của mình không còn hoạt động trong môi trường này.,(uncountable) The inability to read.
nepotism,noun,gia đình trị,I feel extremely sensitive about the matter of nepotism .,"Tôi cảm thấy không thoải mái chút nào với vấn đề bè phái, gia đình trị .",The favoring of relatives or personal friends because of their relationship rather than because of their abilities.
mecca,noun,mecca,"Mecca is the capital of the Makkah Region, which includes neighboring Jeddah.","Mecca là thủ phủ của vùng Makkah, vùng này bao gồm thành phố Jeddah lân cận.",alternative capitalization of Mecca
affiliate,verb,liên kết,The Soka Gakkai International comprises a global network of affiliated organizations.,Soka Gakkai International bao gồm một mạng lưới các tổ chức liên kết toàn cầu.,"Someone or something that is affiliated, or associated; a member of a group of associated things."
caretaker,adjective,người trông coi,"Coach Robert "" The Buzzer "" Ferdinando was a caretaker by profession.","Huấn luyện viên Robert "" The Buzzer "" Fernando chọn nghề nghiệp là người trông coi mọi thứ.","Someone who takes care of a place or thing; someone looking after somewhere, or with responsibility for keeping a place in good repair."
externalize,verb,ngoại hiện,External view.,Góc nhìn ngoại cảnh.,To make something external or objective
stuporous,adjective,sững sờ,"Her ""ability to present her themes and subjects in a manner that all but forces our identification with them ejects us out of our complacent stupors , whether we wish it or not.""","""Khả năng trình bày các chủ đề và chủ đề của cô ấy theo cách mà tất cả trừ sự đồng nhất của chúng tôi với họ đẩy chúng tôi ra khỏi sự sững sờ tự mãn của chúng tôi, cho dù chúng tôi có muốn hay không.""","having slow or confused reactions, as if in a stupor; groggy"
dreadnought,noun,tàu chiến đretnot,"Instead the British dispatched a pre- dreadnought of 1896 vintage, HMS Canopus.","Thay vào đó, họ gửi một chiếc tiền- dreadnought lỗi thời của năm 1896 HMS Canopus.",a battleship in which most of the firepower is concentrated in large guns that are of the same caliber.
nettled,adjective,,Horse nettle .,Cây nettle .,Simple past tense and past participle of nettle.
avidity,noun,sự khao khát,Here's who put them up and who are avid pencil users.,Đây là người đã đặt chúng lên và là người đam mê sử dụng bút chì.,Greediness; strong appetite.
careworn,adjective,,"Careworn and fainting, by sin oppressed.","Bị kiệt sức và ngất xỉu, bởi tội lỗi đè nặng.",Showing the signs of long-term stresses.
domineer,verb,hà hiếp,"However, men, so puny in comparison, have a history of domineering one another.","Tuy nhiên, loài người thật nhỏ bé so với Ngài, xưa nay lại có tiếng là hà hiếp lẫn nhau (Truyền-đạo 8:9).",To rule over or control arbitrarily or arrogantly; to tyrannize.
unpalatable,adjective,không ngon,"Nonetheless, tobacco is unpalatable to many species and therefore some tobacco plants (chiefly tree tobacco, N. glauca) have become established as invasive species in some places.","Tuy nhiên, thuốc lá/thuốc lào là không ngon đối với nhiều loài động vật và vì thế một số loài thuốc lá (chủ yếu là thuốc lá cây, N. glauca) đã trở thành loài xâm hại ở một số khu vực.",(by extension) unpleasant or disagreeable
mimicry,noun,sự bắt chước,The long contest between predator and prey has produced mimicry of astounding accuracy.,Cuộc tranh cãi kéo dài giữa thú săn mồi và con mồi đã sản sinh ra sự bắt chước chính xác đến không ngờ.,The act or ability to simulate the appearance of someone or something else.
exceeding,adjective,quá chừng,"Yeah, I've certainly exceeded it.","Đúng rồi, tôi chắc chắn đã vượt quá rồi.",Present participle of exceed.
zealous,adjective,sốt sắng,A good sense of humor greatly helped these zealous colporteurs!,Tính khôi hài đã giúp ích rất nhiều cho những người phân phát sách đạo sốt sắng này!,"Full of zeal; ardent, fervent."
