word,part_of_speech,meaning,example,example_meaning,definition
sans-culotte,noun,,"Schneider's execution must be seen in the context, that the Committee of Public Safety around Maximilien Robespierre had to make concessions to the bourgeoisie, after it had liquidated the girondists and the ""right"" circles of their Mountain party around Georges Danton, and now also had to take action against the social-revolutionary sans - culottes , of whom Schneider was considered to be an advocate.","Sự chấp hành (bản gốc: execution) của Schneider phải được nhìn trong bối cảnh, mà Ủy ban An toàn Công cộng Maximilien Robespierre bị buộc phải nhượng bộ trong giai cấp tư sản, <sau khi nó đã thanh lý girondists và ""quyền"" vòng tròn của đảng Mountain của họ xung quanh Georges Danton, và bây giờ cũng có hành động chống lại các sans-culottes xã hội cách mạng, trong đó Schneider đã được coi là một người ủng hộ.","A plebian Parisian, especially a lower-class republican during the French Revolution."
attack,verb,tấn công,The person who was attacked gets attacked all over again.,Người đã bị tấn công sẽ lại bị tấn công .,"(cricket) Collectively, the bowlers of a cricket side."
capture,verb,bắt giữ,"On 17 June, she captured a survivor of a wrecked Japanese boat.","Vào ngày 17 tháng 6, nó bắt giữ một người sống sót của một chiếc xuồng Nhật bị đánh đắm.",An act of capturing.
center,noun,trung tâm,What train goes to the center of town?,Chuyến tầu hỏa nào vào trung tâm thành phố?,The middle portion of something; the part well away from the edges.
checkmate,verb,chiếu bí,"Checkmate , by the way.",Nhân tiện chiếu bí luôn.,(chess) Word called out by the victor when making the conclusive move.
diagonal,adjective,chéo,all of these trusses are picking up diagonal loads.,tất cả những giàn giáo này đang nâng tải theo đường chéo .,(geometry) Joining two nonadjacent vertices (of a polygon or polyhedron).
initiative,adjective,thế chủ động,So you want to hand them the initiative ?,Vậy em muốn để chúng giành thế chủ động .,A beginning; a first move.
knight,verb,kỵ sĩ,I'm getting a seat at the knight's table.,Ta sẽ có một ghế ở bàn kỵ sĩ .,"A warrior, especially of the Middle Ages."
material,noun,vật chất,They are not concerned about having endless material possessions.,Họ không quan tâm đến việc có vô số của cải vật chất .,Having to do with matter.
opponent,noun,đối thủ,The mast is not a worthy opponent .,Cột buồm đâu phải một đối thủ xứng tầm.,An individual or group who is a rival of another.
pawn,verb,con tốt,You don't sacrifice a queen to save a pawn .,Anh không hy sinh con hậu để cứu con tốt .,"(chess) The most common chess piece, or a similar piece in a similar game. In chess each side has eight; moves are only forward, attacks are only forward diagonally or en passant."
protect,verb,bảo vệ,With this system a protection circuit has been built in.,"Với hệ thống này, mạch bảo vệ đã được thiết kế tích hợp bên trong.",To keep safe; to defend; to guard; to prevent harm coming to.
alfresco,adjective,ở ngoài trời,I kind of got an alfresco situation going on over here.,Vì là tớ đang có một công việc ngoài trời đang diễn ra ở đây.,Situated in the open air.
bask,verb,tắm nắng,Some may allow you to approach them as they bask on a leaf in the morning sunlight.,Bạn có thể đến gần vài chú bướm khi chúng đang tắm nắng trên những chiếc lá trong ánh sáng ban mai.,"To take great pleasure or satisfaction; to feel warmth or happiness. (This verb is usually followed by ""in"")."
doze,verb,chập chờn,"He dozed fitfully , and then slept until a sudden cry from his wife awoke him with a start .","Ông chìm trong giấc ngủ chập chờn , rồi ngủ thiếp đi cho đến khi bà vợ đột ngột thét lên khiến ông tỉnh giấc .",to sleep lightly or briefly; to nap
leisure,noun,dư hạ,"But the fact is that, leisure is a very busy thing.","Nhưng sự thật là, nhàn rỗi là một thứ rất bận rộn.",Freedom provided by the cessation of activities.
snooze,verb,giấc ngủ ngắn,Who hit snooze ?,Ai tắt đồng hồ báo thức thế?,"To sleep, especially briefly; to nap."
supine,adjective,không hoạt động,"Sea Gypsies (disambiguation) Wongbusarakum, Supin .","Người du mục biển ^ a ă Wongbusarakum, Supin .","Lying on its back, reclined"
advance,adjective,trả trước,I gave him a month's rent in advance .,Anh đã trả trước cho hắn một tháng tiền thuê nhà.,To bring forward; to move towards the van or front; to make to go on.
disclosure,noun,sự mở ra,The last one I want to challenge you to is disclosure .,"Còn điều cuối cùng, tôi muốn bạn thử chính là ""bộc bạch "".",The act of revealing something.
humiliation,noun,bị làm nhục,We feel that the poor have been humiliated for centuries.,Chúng tôi cảm thấy rằng người nghèo bị làm nhục hàng thế kỉ.,The act of humiliating or humbling someone; abasement of pride; mortification.
unabashed,adjective,không bối rối,"Writer Jody Gaylin comments: “Unfortunately, unabashed boasting . . . is the latest fashion.","Văn sĩ Jody Gaylin bình luận: “Đáng tiếc thay, sự khoe khoang trắng trợn... là mốt mới nhất.",Not disconcerted or embarrassed.
appall,verb,,You're appalled .,Anh ghê sợ ?,"(transitive) To depress or discourage with fear; to impress with fear in such a manner that the mind shrinks, or loses its firmness; to overcome with sudden terror or horror; to dismay; as, the sightappalledthe stoutest heart."
tenebrous,adjective,tối tăm,,,Dark and gloomy.
